cancer	cohort	stage_id	run_id	analysis_version	analysis_type	metabolite_key	metabolite_name	gene	unit	n	n_reference	effect_type	effect	ci_lower	ci_upper	p_value	q_value	test_family	family_n_evaluable	status	reason	source_id	stable_gene_id	partition	celltype	n_source_labels_total	n_source_labels_eligible	n_cells_total	n_cells_eligible	mean_detection_fraction	median_donor_mean	q25	q75	annotation_origin	normalization
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	SLC5A2	author_patient	59	NA	donor_equal_mean_log1pCP10k	0.006143715104632864	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:6524	CARE2025_recurrent	Neoplastic	59	59	112615	112615	0.008714009251762035	0.004434351719661906	0.0024909485331581355	0.009542265375312395	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	SLC5A2	author_patient	34	NA	donor_equal_mean_log1pCP10k	0.006722057513721489	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:6524	CARE2025_recurrent	Neuron	59	34	13622	13510	0.007532941197478976	0.0020493852173877193	0.0	0.005686915364028704	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	SLC5A2	author_patient	21	NA	donor_equal_mean_log1pCP10k	0.004797329801123886	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:6524	CARE2025_recurrent	OPC	59	21	1510	1332	0.00541958490469227	0.0	0.0	0.0	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	SLC5A2	author_patient	48	NA	donor_equal_mean_log1pCP10k	0.0027091980710423143	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:6524	CARE2025_recurrent	Oligodendrocyte	59	48	43082	43034	0.0025201539948123512	0.00190761765863573	0.0	0.005059416102925739	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	SLC5A2	author_patient	43	NA	donor_equal_mean_log1pCP10k	0.00376540817645767	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:6524	CARE2025_recurrent	Unresolved	59	43	8298	8192	0.0030605621614867907	0.0	0.0	0.0012501970379539924	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	SLC5A2	author_patient	31	NA	donor_equal_mean_log1pCP10k	0.0053143641381057415	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:6524	CARE2025_recurrent	Vascular	59	31	4311	4133	0.0037670277353681956	0.0	0.0	0.0024078503092495387	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	SLC60A2	author_patient	0	NA	donor_equal_mean_log1pCP10k	NA	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	NOT_EVALUABLE	missing_gene_or_insufficient_patient_coverage	GSE274546	hsa:91749	CARE2025_recurrent	Astrocyte	59	0	6291	0	NA	NA	NA	NA	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	SLC60A2	author_patient	0	NA	donor_equal_mean_log1pCP10k	NA	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	NOT_EVALUABLE	missing_gene_or_insufficient_patient_coverage	GSE274546	hsa:91749	CARE2025_recurrent	Lymphoid	59	0	3007	0	NA	NA	NA	NA	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	SLC60A2	author_patient	0	NA	donor_equal_mean_log1pCP10k	NA	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	NOT_EVALUABLE	missing_gene_or_insufficient_patient_coverage	GSE274546	hsa:91749	CARE2025_recurrent	Myeloid	59	0	29894	0	NA	NA	NA	NA	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	SLC60A2	author_patient	0	NA	donor_equal_mean_log1pCP10k	NA	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	NOT_EVALUABLE	missing_gene_or_insufficient_patient_coverage	GSE274546	hsa:91749	CARE2025_recurrent	Neoplastic	59	0	112615	0	NA	NA	NA	NA	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	SLC60A2	author_patient	0	NA	donor_equal_mean_log1pCP10k	NA	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	NOT_EVALUABLE	missing_gene_or_insufficient_patient_coverage	GSE274546	hsa:91749	CARE2025_recurrent	Neuron	59	0	13622	0	NA	NA	NA	NA	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	SLC60A2	author_patient	0	NA	donor_equal_mean_log1pCP10k	NA	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	NOT_EVALUABLE	missing_gene_or_insufficient_patient_coverage	GSE274546	hsa:91749	CARE2025_recurrent	OPC	59	0	1510	0	NA	NA	NA	NA	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	SLC60A2	author_patient	0	NA	donor_equal_mean_log1pCP10k	NA	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	NOT_EVALUABLE	missing_gene_or_insufficient_patient_coverage	GSE274546	hsa:91749	CARE2025_recurrent	Oligodendrocyte	59	0	43082	0	NA	NA	NA	NA	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	SLC60A2	author_patient	0	NA	donor_equal_mean_log1pCP10k	NA	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	NOT_EVALUABLE	missing_gene_or_insufficient_patient_coverage	GSE274546	hsa:91749	CARE2025_recurrent	Unresolved	59	0	8298	0	NA	NA	NA	NA	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	SLC60A2	author_patient	0	NA	donor_equal_mean_log1pCP10k	NA	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	NOT_EVALUABLE	missing_gene_or_insufficient_patient_coverage	GSE274546	hsa:91749	CARE2025_recurrent	Vascular	59	0	4311	0	NA	NA	NA	NA	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	ASNS	author_patient	34	NA	donor_equal_mean_log1pCP10k	0.10678930253545749	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:440	CARE2025_recurrent	Astrocyte	59	34	6291	6115	0.12224008043757607	0.09628042643353282	0.0778535212539545	0.11475675422161041	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	ASNS	author_patient	30	NA	donor_equal_mean_log1pCP10k	0.05382724999428323	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:440	CARE2025_recurrent	Lymphoid	59	30	3007	2832	0.03348079343690947	0.05077827137201731	0.03413732250796486	0.08589821535194886	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	ASNS	author_patient	54	NA	donor_equal_mean_log1pCP10k	0.042444458999173006	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:440	CARE2025_recurrent	Myeloid	59	54	29894	29844	0.03619015292406288	0.04206599765930756	0.02674162371815835	0.053620548524365014	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	ASNS	author_patient	59	NA	donor_equal_mean_log1pCP10k	0.22123229911380504	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:440	CARE2025_recurrent	Neoplastic	59	59	112615	112615	0.23049415779825227	0.21116593187171587	0.16669071710458716	0.2683032857029689	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	ASNS	author_patient	34	NA	donor_equal_mean_log1pCP10k	0.2068141072238154	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:440	CARE2025_recurrent	Neuron	59	34	13622	13510	0.29894441117055076	0.22448029751691934	0.1504236538195908	0.28674562831996553	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	ASNS	author_patient	21	NA	donor_equal_mean_log1pCP10k	0.08388117679589	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:440	CARE2025_recurrent	OPC	59	21	1510	1332	0.08855219485912744	0.08299287610994649	0.053065342838625996	0.11982344763659389	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	ASNS	author_patient	48	NA	donor_equal_mean_log1pCP10k	0.10147678316475443	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:440	CARE2025_recurrent	Oligodendrocyte	59	48	43082	43034	0.08126989168632538	0.09023280269946757	0.06405047842782179	0.13497711881910662	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	ASNS	author_patient	43	NA	donor_equal_mean_log1pCP10k	0.08440448568066648	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:440	CARE2025_recurrent	Unresolved	59	43	8298	8192	0.060991290275913615	0.0657017177355961	0.03363452852986204	0.12340491783128482	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	ASNS	author_patient	31	NA	donor_equal_mean_log1pCP10k	0.07676924648092771	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:440	CARE2025_recurrent	Vascular	59	31	4311	4133	0.06861096464377442	0.06780939789722044	0.04039910613066934	0.10367771656422017	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	ASS1	author_patient	34	NA	donor_equal_mean_log1pCP10k	0.0805770257831184	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	UniProt:P00966	CARE2025_recurrent	Astrocyte	59	34	6291	6115	0.08778473963531527	0.04556707202337424	0.022919976450129616	0.09046187374621761	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	ASS1	author_patient	30	NA	donor_equal_mean_log1pCP10k	0.0032023144169422463	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	UniProt:P00966	CARE2025_recurrent	Lymphoid	59	30	3007	2832	0.001998755578223557	0.0	0.0	0.0	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	ASS1	author_patient	54	NA	donor_equal_mean_log1pCP10k	0.0060934002767286275	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	UniProt:P00966	CARE2025_recurrent	Myeloid	59	54	29894	29844	0.004210620641158992	0.0011185588633628022	0.0	0.004786200878372585	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	ASS1	author_patient	59	NA	donor_equal_mean_log1pCP10k	0.03704279249631827	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	UniProt:P00966	CARE2025_recurrent	Neoplastic	59	59	112615	112615	0.03717221282665493	0.015117256396252578	0.005867148627669275	0.03647609418302094	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	ASS1	author_patient	34	NA	donor_equal_mean_log1pCP10k	0.05138375529994991	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	UniProt:P00966	CARE2025_recurrent	Neuron	59	34	13622	13510	0.07604599248528762	0.04916087086284676	0.029632379966863517	0.06593165370693824	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	ASS1	author_patient	21	NA	donor_equal_mean_log1pCP10k	0.008494247876543796	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	UniProt:P00966	CARE2025_recurrent	OPC	59	21	1510	1332	0.006448770617531384	0.0	0.0	0.002866667315578366	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	ASS1	author_patient	48	NA	donor_equal_mean_log1pCP10k	0.0031192286454590407	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	UniProt:P00966	CARE2025_recurrent	Oligodendrocyte	59	48	43082	43034	0.002028044317484132	0.0011077425464038825	0.0	0.0033921392677046993	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	ASS1	author_patient	43	NA	donor_equal_mean_log1pCP10k	0.022030577991689695	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	UniProt:P00966	CARE2025_recurrent	Unresolved	59	43	8298	8192	0.011864272261423451	0.0011479916290682676	0.0	0.012662183097330453	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	ASS1	author_patient	31	NA	donor_equal_mean_log1pCP10k	0.057260608866805576	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	UniProt:P00966	CARE2025_recurrent	Vascular	59	31	4311	4133	0.036490538703935906	0.02911430417428821	0.011923348924088407	0.05544541632324271	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	GOT1	author_patient	34	NA	donor_equal_mean_log1pCP10k	0.09483110284273177	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	UniProt:P17174	CARE2025_recurrent	Astrocyte	59	34	6291	6115	0.11864277259322202	0.09258254804126789	0.06576178674399079	0.12414714051872944	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	GOT1	author_patient	30	NA	donor_equal_mean_log1pCP10k	0.05918009924634664	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	UniProt:P17174	CARE2025_recurrent	Lymphoid	59	30	3007	2832	0.03564885742832554	0.055060108314094594	0.004792491283687235	0.09424261841725759	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	GOT1	author_patient	54	NA	donor_equal_mean_log1pCP10k	0.07615124641287986	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	UniProt:P17174	CARE2025_recurrent	Myeloid	59	54	29894	29844	0.06638862850331709	0.07334439634516007	0.05582683163314856	0.08662114849452615	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	GOT1	author_patient	59	NA	donor_equal_mean_log1pCP10k	0.07944665718731873	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	UniProt:P17174	CARE2025_recurrent	Neoplastic	59	59	112615	112615	0.09210201622973864	0.06995670393402516	0.05080483866724181	0.0935584437730689	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	GOT1	author_patient	34	NA	donor_equal_mean_log1pCP10k	0.16641752886996486	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	UniProt:P17174	CARE2025_recurrent	Neuron	59	34	13622	13510	0.24766818345118466	0.18372819335004947	0.12232414389681742	0.2240095863973689	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	GOT1	author_patient	21	NA	donor_equal_mean_log1pCP10k	0.07040045862184179	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	UniProt:P17174	CARE2025_recurrent	OPC	59	21	1510	1332	0.06986557087581113	0.07587460396452815	0.0	0.10630762885469361	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	GOT1	author_patient	48	NA	donor_equal_mean_log1pCP10k	0.1254338247011129	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	UniProt:P17174	CARE2025_recurrent	Oligodendrocyte	59	48	43082	43034	0.10408649608144889	0.11039327230615072	0.07967397557805331	0.17167058822325115	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	GOT1	author_patient	43	NA	donor_equal_mean_log1pCP10k	0.11183700164655117	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	UniProt:P17174	CARE2025_recurrent	Unresolved	59	43	8298	8192	0.07089537841696907	0.09857156897859705	0.03652451510104072	0.13704098324186786	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	GOT1	author_patient	31	NA	donor_equal_mean_log1pCP10k	0.05542080790423848	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	UniProt:P17174	CARE2025_recurrent	Vascular	59	31	4311	4133	0.055083271430438924	0.046210942199281714	0.018619861562476067	0.0874470243125711	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	GOT2	author_patient	34	NA	donor_equal_mean_log1pCP10k	0.07419326980341225	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:2806	CARE2025_recurrent	Astrocyte	59	34	6291	6115	0.09584543873369739	0.06466092574157223	0.05631361950583764	0.09420993370840008	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	GOT2	author_patient	30	NA	donor_equal_mean_log1pCP10k	0.07188315323517123	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:2806	CARE2025_recurrent	Lymphoid	59	30	3007	2832	0.04249496954373503	0.0555373923507285	0.029652411647011462	0.10990279050044016	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
