pathway_id	pathway	direction	background_genes	selected_genes	pathway_tested_genes	overlap	fold_enrichment	p_value	overlap_genes	status	reason	selected
R-HSA-6811558	PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling	higher_in_LYPLA1_high	11058	39	63	1	4.500610500610501	0.2000549885831464	KITLG	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9013694	Signaling by NOTCH4	higher_in_LYPLA1_high	11058	39	63	1	4.500610500610501	0.2000549885831464	HES5	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-187687	Signalling to ERKs	lower_in_LYPLA1_high	11058	92	27	1	4.451690821256038	0.20215436698180586	SHC2	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-1483249	Inositol phosphate metabolism	higher_in_LYPLA1_high	11058	39	64	1	4.430288461538462	0.20289244701382014	PLCG2	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-1980143	Signaling by NOTCH1	higher_in_LYPLA1_high	11058	39	64	1	4.430288461538462	0.20289244701382014	HES5	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-195721	Signaling by WNT	lower_in_LYPLA1_high	11058	92	188	3	1.9180157261794635	0.2059529896845899	PRKCG;PRKG1;SOX6	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9013106	RHOC GTPase cycle	higher_in_LYPLA1_high	11058	39	66	1	4.296037296037296	0.2085379744489919	STOM	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-2022090	Assembly of collagen fibrils and other multimeric structures	lower_in_LYPLA1_high	11058	92	28	1	4.292701863354037	0.20880850515945726	COL1A2	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-1483255	PI Metabolism	higher_in_LYPLA1_high	11058	39	68	1	4.169683257918551	0.21414453550770707	BMX	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-199418	Negative regulation of the PI3K/AKT network	higher_in_LYPLA1_high	11058	39	68	1	4.169683257918551	0.21414453550770707	KITLG	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-2029480	Fcgamma receptor (FCGR) dependent phagocytosis	higher_in_LYPLA1_high	11058	39	68	1	4.169683257918551	0.21414453550770707	PLCG2	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-1650814	Collagen biosynthesis and modifying enzymes	lower_in_LYPLA1_high	11058	92	29	1	4.144677661169415	0.21540774518895245	COL1A2	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-2173782	Binding and Uptake of Ligands by Scavenger Receptors	lower_in_LYPLA1_high	11058	92	29	1	4.144677661169415	0.21540774518895245	COL1A2	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9861718	Regulation of pyruvate metabolism	lower_in_LYPLA1_high	11058	92	29	1	4.144677661169415	0.21540774518895245	NEK1	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-428157	Sphingolipid metabolism	higher_in_LYPLA1_high	11058	39	69	1	4.109253065774805	0.21693328556368513	STS	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-418594	G alpha (i) signalling events	lower_in_LYPLA1_high	11058	92	106	2	2.267842493847416	0.22049036053924476	NPW;PRKCG	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-3906995	Diseases associated with O-glycosylation of proteins	lower_in_LYPLA1_high	11058	92	30	1	4.006521739130434	0.22195253505590462	MUC5AC	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9758941	Gastrulation	higher_in_LYPLA1_high	11058	39	72	1	3.9380341880341883	0.22524180447190378	SOX1	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-3214815	HDACs deacetylate histones	lower_in_LYPLA1_high	11058	92	31	1	3.8772791023842914	0.22844331913051993	REST	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-8875878	MET promotes cell motility	lower_in_LYPLA1_high	11058	92	31	1	3.8772791023842914	0.22844331913051993	COL1A2	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9029569	NR1H3 & NR1H2 regulate gene expression linked to cholesterol transport and efflux	lower_in_LYPLA1_high	11058	92	31	1	3.8772791023842914	0.22844331913051993	ABCA1	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-8876198	RAB GEFs exchange GTP for GDP on RABs	higher_in_LYPLA1_high	11058	39	74	1	3.831600831600831	0.23073303109308663	MON1B	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-202733	Cell surface interactions at the vascular wall	higher_in_LYPLA1_high	11058	39	75	1	3.7805128205128207	0.2334644050722717	MMP1	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-5607764	CLEC7A (Dectin-1) signaling	higher_in_LYPLA1_high	11058	39	75	1	3.7805128205128207	0.2334644050722717	PLCG2	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-375165	NCAM signaling for neurite out-growth	lower_in_LYPLA1_high	11058	92	32	1	3.7561141304347823	0.23488053819644827	CACNB2	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-382551	Transport of small molecules	lower_in_LYPLA1_high	11058	92	399	5	1.5062111801242237	0.238097963256161	ABCA1;BEST2;SLC29A4;SLC2A6;SLC45A3	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9679191	Potential therapeutics for SARS	higher_in_LYPLA1_high	11058	39	77	1	3.682317682317682	0.23889883408844503	PLCG2	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-983705	Signaling by the B Cell Receptor (BCR)	higher_in_LYPLA1_high	11058	39	80	1	3.544230769230769	0.2469801562835913	PLCG2	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-112043	PLC beta mediated events	lower_in_LYPLA1_high	11058	92	34	1	3.535166240409207	0.24759602667558994	PRKCG	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-5633008	TP53 Regulates Transcription of Cell Death Genes	lower_in_LYPLA1_high	11058	92	34	1	3.535166240409207	0.24759602667558994	PPP1R13B	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9013148	CDC42 GTPase cycle	lower_in_LYPLA1_high	11058	92	115	2	2.090359168241966	0.24817211863808694	MYO9B;WDR81	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-2173796	SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription	lower_in_LYPLA1_high	11058	92	35	1	3.4341614906832296	0.2538751599798211	COL1A2	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-4086398	Ca2+ pathway	lower_in_LYPLA1_high	11058	92	35	1	3.4341614906832296	0.2538751599798211	PRKG1	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9856649	Transcriptional and post-translational regulation of MITF-M expression and activity	lower_in_LYPLA1_high	11058	92	35	1	3.4341614906832296	0.2538751599798211	EDN3	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-8980692	RHOA GTPase cycle	lower_in_LYPLA1_high	11058	92	118	2	2.0372144436256447	0.2574346569275036	MYO9B;OBSCN	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-202403	TCR signaling	higher_in_LYPLA1_high	11058	39	84	1	3.375457875457875	0.25762530804621087	PLCG2	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9020702	Interleukin-1 signaling	higher_in_LYPLA1_high	11058	39	84	1	3.375457875457875	0.25762530804621087	IL1RN	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9662360	Sensory processing of sound by inner hair cells of the cochlea	lower_in_LYPLA1_high	11058	92	36	1	3.3387681159420293	0.2601024561135288	CACNB2	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-3769402	Deactivation of the beta-catenin transactivating complex	lower_in_LYPLA1_high	11058	92	37	1	3.2485311398354875	0.2662783383524647	SOX6	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9024446	NR1H2 and NR1H3-mediated signaling	lower_in_LYPLA1_high	11058	92	37	1	3.2485311398354875	0.2662783383524647	ABCA1	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9035034	RHOF GTPase cycle	lower_in_LYPLA1_high	11058	92	37	1	3.2485311398354875	0.2662783383524647	MYO9B	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9659379	Sensory processing of sound	lower_in_LYPLA1_high	11058	92	38	1	3.1630434782608696	0.2724032265542228	CACNB2	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-196849	Metabolism of water-soluble vitamins and cofactors	higher_in_LYPLA1_high	11058	39	91	1	3.1158072696534234	0.27590255767878047	VNN1	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-983712	Ion channel transport	higher_in_LYPLA1_high	11058	39	91	1	3.1158072696534234	0.27590255767878047	STOM	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-112040	G-protein mediated events	lower_in_LYPLA1_high	11058	92	39	1	3.0819397993311033	0.2784775371855305	PRKCG	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-163125	Post-translational modification: synthesis of GPI-anchored proteins	lower_in_LYPLA1_high	11058	92	39	1	3.0819397993311033	0.2784775371855305	LYPD8	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9012852	Signaling by NOTCH3	lower_in_LYPLA1_high	11058	92	39	1	3.0819397993311033	0.2784775371855305	TACC3	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-216083	Integrin cell surface interactions	lower_in_LYPLA1_high	11058	92	40	1	3.004891304347826	0.28450168334933246	COL1A2	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-70268	Pyruvate metabolism	lower_in_LYPLA1_high	11058	92	40	1	3.004891304347826	0.28450168334933246	NEK1	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9604323	Negative regulation of NOTCH4 signaling	lower_in_LYPLA1_high	11058	92	40	1	3.004891304347826	0.28450168334933246	TACC3	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-2454202	Fc epsilon receptor (FCERI) signaling	higher_in_LYPLA1_high	11058	39	96	1	2.953525641025641	0.2886885261744056	PLCG2	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-2980736	Peptide hormone metabolism	lower_in_LYPLA1_high	11058	92	41	1	2.9316012725344645	0.29047607481165366	ANPEP	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-418346	Platelet homeostasis	lower_in_LYPLA1_high	11058	92	41	1	2.9316012725344645	0.29047607481165366	PRKG1	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-5621481	C-type lectin receptors (CLRs)	higher_in_LYPLA1_high	11058	39	99	1	2.864024864024864	0.2962542299698731	PLCG2	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-163841	Gamma carboxylation, hypusinylation, hydroxylation, and arylsulfatase activation	lower_in_LYPLA1_high	11058	92	42	1	2.861801242236025	0.29640111802825797	PROC	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9007101	Rab regulation of trafficking	higher_in_LYPLA1_high	11058	39	101	1	2.807311500380807	0.3012544118213548	MON1B	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-1474290	Collagen formation	lower_in_LYPLA1_high	11058	92	43	1	2.795247724974722	0.3022772161710869	COL1A2	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-8873719	RAB geranylgeranylation	lower_in_LYPLA1_high	11058	92	44	1	2.7317193675889326	0.3081047691544965	RAB26	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-446652	Interleukin-1 family signaling	higher_in_LYPLA1_high	11058	39	105	1	2.7003663003663	0.3111511425568652	IL1RN	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-8957322	Metabolism of steroids	higher_in_LYPLA1_high	11058	39	105	1	2.7003663003663	0.3111511425568652	STS	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-166016	Toll Like Receptor 4 (TLR4) Cascade	higher_in_LYPLA1_high	11058	39	106	1	2.67489114658926	0.3136039048539786	PLCG2	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-109606	Intrinsic Pathway for Apoptosis	lower_in_LYPLA1_high	11058	92	45	1	2.6710144927536232	0.31388417366128657	PPP1R13B	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-422356	Regulation of insulin secretion	lower_in_LYPLA1_high	11058	92	45	1	2.6710144927536232	0.31388417366128657	CACNB2	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9918432	Maturation of DENV proteins	lower_in_LYPLA1_high	11058	92	45	1	2.6710144927536232	0.31388417366128657	PRKG1	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9730414	MITF-M-regulated melanocyte development	higher_in_LYPLA1_high	11058	39	107	1	2.6498921639108555	0.3160481568363285	KITLG	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-193648	NRAGE signals death through JNK	lower_in_LYPLA1_high	11058	92	46	1	2.612948960302457	0.3196158231685201	OBSCN	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-3000171	Non-integrin membrane-ECM interactions	lower_in_LYPLA1_high	11058	92	46	1	2.612948960302457	0.3196158231685201	COL1A2	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-174824	Plasma lipoprotein assembly, remodeling, and clearance	lower_in_LYPLA1_high	11058	92	47	1	2.557354301572618	0.32530010797314196	ABCA1	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-2672351	Stimuli-sensing channels	lower_in_LYPLA1_high	11058	92	48	1	2.5040760869565215	0.330937415217395	BEST2	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9658195	Leishmania infection	higher_in_LYPLA1_high	11058	39	114	1	2.4871794871794872	0.3329220353361382	PLCG2	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9824443	Parasitic Infection Pathways	higher_in_LYPLA1_high	11058	39	114	1	2.4871794871794872	0.3329220353361382	PLCG2	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9013148	CDC42 GTPase cycle	higher_in_LYPLA1_high	11058	39	115	1	2.465551839464883	0.33529923203039	STOM	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-2173793	Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer	lower_in_LYPLA1_high	11058	92	49	1	2.4529724933451638	0.3365281289140345	COL1A2	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-5617472	Activation of anterior HOX genes in hindbrain development during early embryogenesis	lower_in_LYPLA1_high	11058	92	49	1	2.4529724933451638	0.3365281289140345	EGR2	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-5619507	Activation of HOX genes during differentiation	lower_in_LYPLA1_high	11058	92	49	1	2.4529724933451638	0.3365281289140345	EGR2	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-8978868	Fatty acid metabolism	higher_in_LYPLA1_high	11058	39	116	1	2.4442970822281165	0.337668173815167	PTGS2	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9033241	Peroxisomal protein import	lower_in_LYPLA1_high	11058	92	50	1	2.4039130434782607	0.34207262997134297	AMACR	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9664407	Parasite infection	lower_in_LYPLA1_high	11058	92	50	1	2.4039130434782607	0.34207262997134297	MYO9B	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9664417	Leishmania phagocytosis	lower_in_LYPLA1_high	11058	92	50	1	2.4039130434782607	0.34207262997134297	MYO9B	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9664422	FCGR3A-mediated phagocytosis	lower_in_LYPLA1_high	11058	92	50	1	2.4039130434782607	0.34207262997134297	MYO9B	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-8980692	RHOA GTPase cycle	higher_in_LYPLA1_high	11058	39	118	1	2.4028683181225556	0.3423814042192304	STOM	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-2029482	Regulation of actin dynamics for phagocytic cup formation	lower_in_LYPLA1_high	11058	92	51	1	2.356777493606138	0.3475712962179489	MYO9B	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-5619084	ABC transporter disorders	lower_in_LYPLA1_high	11058	92	51	1	2.356777493606138	0.3475712962179489	ABCA1	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-168898	Toll-like Receptor Cascades	higher_in_LYPLA1_high	11058	39	121	1	2.3432930705657977	0.34939003286779097	PLCG2	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-416482	G alpha (12/13) signalling events	lower_in_LYPLA1_high	11058	92	53	1	2.267842493847416	0.3584326203428275	OBSCN	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9013406	RHOQ GTPase cycle	lower_in_LYPLA1_high	11058	92	53	1	2.267842493847416	0.3584326203428275	OBSCN	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-70171	Glycolysis	lower_in_LYPLA1_high	11058	92	54	1	2.225845410628019	0.3637960187007068	ALDOB	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9012999	RHO GTPase cycle	higher_in_LYPLA1_high	11058	39	364	2	1.5579036348267117	0.36925417236001773	BASP1;STOM	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-8943724	Regulation of PTEN gene transcription	lower_in_LYPLA1_high	11058	92	56	1	2.1463509316770186	0.37439011680263234	REST	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-111885	Opioid Signalling	lower_in_LYPLA1_high	11058	92	57	1	2.108695652173913	0.37962153920348235	PRKCG	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-109581	Apoptosis	higher_in_LYPLA1_high	11058	39	135	1	2.1002849002849002	0.3811462163686627	BMX	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-196854	Metabolism of vitamins and cofactors	higher_in_LYPLA1_high	11058	39	136	1	2.0848416289592757	0.3833558014241989	VNN1	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-157118	Signaling by NOTCH	higher_in_LYPLA1_high	11058	39	137	1	2.069623806850084	0.3855576988554803	HES5	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9006934	Signaling by Receptor Tyrosine Kinases	lower_in_LYPLA1_high	11058	92	378	4	1.271911663216011	0.38583874993665296	COL1A2;EGR2;REST;SHC2	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-8957275	Post-translational protein phosphorylation	lower_in_LYPLA1_high	11058	92	59	1	2.0372144436256447	0.3899549154765352	PROC	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-70326	Glucose metabolism	lower_in_LYPLA1_high	11058	92	60	1	2.003260869565217	0.3950575746070157	ALDOB	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9013026	RHOB GTPase cycle	lower_in_LYPLA1_high	11058	92	60	1	2.003260869565217	0.3950575746070157	MYO9B	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-448424	Interleukin-17 signaling	lower_in_LYPLA1_high	11058	92	61	1	1.9704205274411974	0.40011801315367485	IL17C	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-6806834	Signaling by MET	lower_in_LYPLA1_high	11058	92	61	1	1.9704205274411974	0.40011801315367485	COL1A2	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-1474244	Extracellular matrix organization	higher_in_LYPLA1_high	11058	39	144	1	1.9690170940170941	0.40075790442683995	MMP1	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9855142	Cellular responses to mechanical stimuli	lower_in_LYPLA1_high	11058	92	62	1	1.9386395511921457	0.40513657665188896	CACNB2	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-204998	Cell death signalling via NRAGE, NRIF and NADE	lower_in_LYPLA1_high	11058	92	63	1	1.9078674948240166	0.41011360784032386	OBSCN	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9013694	Signaling by NOTCH4	lower_in_LYPLA1_high	11058	92	63	1	1.9078674948240166	0.41011360784032386	TACC3	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-381426	Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	lower_in_LYPLA1_high	11058	92	64	1	1.8780570652173911	0.415049446683315	PROC	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-381340	Transcriptional regulation of white adipocyte differentiation	lower_in_LYPLA1_high	11058	92	65	1	1.849163879598662	0.41994443039307816	EGR2	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-1483257	Phospholipid metabolism	higher_in_LYPLA1_high	11058	39	155	1	1.8292803970223326	0.4239065488795021	BMX	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-163685	Integration of energy metabolism	lower_in_LYPLA1_high	11058	92	66	1	1.8211462450592886	0.4247988934517367	CACNB2	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9013106	RHOC GTPase cycle	lower_in_LYPLA1_high	11058	92	66	1	1.8211462450592886	0.4247988934517367	MYO9B	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-6785807	Interleukin-4 and Interleukin-13 signaling	lower_in_LYPLA1_high	11058	92	67	1	1.7939649578195975	0.4296131676331816	COL1A2	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-2029480	Fcgamma receptor (FCGR) dependent phagocytosis	lower_in_LYPLA1_high	11058	92	68	1	1.7675831202046035	0.43438758202475175	MYO9B	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-4086400	PCP/CE pathway	lower_in_LYPLA1_high	11058	92	68	1	1.7675831202046035	0.43438758202475175	PRKCG	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-5357801	Programmed Cell Death	higher_in_LYPLA1_high	11058	39	162	1	1.7502374169040835	0.43818135467979025	BMX	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9006931	Signaling by Nuclear Receptors	lower_in_LYPLA1_high	11058	92	179	2	1.3429681807141123	0.4405761134639436	ABCA1;TFF1	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-5673001	RAF/MAP kinase cascade	higher_in_LYPLA1_high	11058	39	169	1	1.677742375967228	0.45211130029401597	KITLG	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-5684996	MAPK1/MAPK3 signaling	higher_in_LYPLA1_high	11058	39	174	1	1.6295313881520777	0.46185462641564107	KITLG	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-8876198	RAB GEFs exchange GTP for GDP on RABs	lower_in_LYPLA1_high	11058	92	74	1	1.6242655699177437	0.46221510855787135	DENND2A	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-4420097	VEGFA-VEGFR2 Pathway	lower_in_LYPLA1_high	11058	92	75	1	1.602608695652174	0.46671949767046084	SHC2	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9918487	Dengue Virus Genome Translation and Replication	lower_in_LYPLA1_high	11058	92	75	1	1.602608695652174	0.46671949767046084	PRKG1	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9679191	Potential therapeutics for SARS	lower_in_LYPLA1_high	11058	92	77	1	1.5609824957651044	0.475616617968988	REST	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-114608	Platelet degranulation	lower_in_LYPLA1_high	11058	92	79	1	1.5214639515685195	0.4843668876989237	ORM1	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-1169410	Antimicrobial mechanism of IFN-stimulated genes	higher_in_LYPLA1_high	11058	39	188	1	1.5081833060556464	0.48824644564122144	PIM1	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-194138	Signaling by VEGF	lower_in_LYPLA1_high	11058	92	80	1	1.502445652173913	0.48868770437910397	SHC2	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-193704	p75 NTR receptor-mediated signalling	lower_in_LYPLA1_high	11058	92	81	1	1.4838969404186795	0.49297270448815156	OBSCN	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9018519	Estrogen-dependent gene expression	lower_in_LYPLA1_high	11058	92	81	1	1.4838969404186795	0.49297270448815156	TFF1	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-416476	G alpha (q) signalling events	lower_in_LYPLA1_high	11058	92	82	1	1.4658006362672322	0.4972221816847525	EDN3	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9843745	Adipogenesis	lower_in_LYPLA1_high	11058	92	82	1	1.4658006362672322	0.4972221816847525	EGR2	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-170834	Signaling by TGF-beta Receptor Complex	lower_in_LYPLA1_high	11058	92	83	1	1.4481403876375065	0.5014364272464323	COL1A2	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-1257604	PIP3 activates AKT signaling	higher_in_LYPLA1_high	11058	39	200	1	1.4176923076923078	0.5098607216890506	KITLG	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9709957	Sensory Perception	lower_in_LYPLA1_high	11058	92	87	1	1.381559220389805	0.5179468364187829	CACNB2	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-5683057	MAPK family signaling cascades	higher_in_LYPLA1_high	11058	39	206	1	1.3764002987303958	0.5203316709426044	KITLG	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-1989781	PPARA activates gene expression	lower_in_LYPLA1_high	11058	92	90	1	1.3355072463768116	0.529973636420025	ABCA1	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-983712	Ion channel transport	lower_in_LYPLA1_high	11058	92	91	1	1.320831342570473	0.5339162353851384	BEST2	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-400206	Regulation of lipid metabolism by PPARalpha	lower_in_LYPLA1_high	11058	92	92	1	1.3064744801512285	0.5378261201617016	ABCA1	DONE	NOMINAL_P_EXPLORATORY	False
R-HSA-9006925	Intracellular signaling by second messengers	higher_in_LYPLA1_high	11058	39	225	1	1.2601709401709402	0.5520719352499788	KITLG	DONE	NOMINAL_P_EXPLORATORY	False
