cancer	cohort	stage_id	run_id	analysis_version	analysis_type	metabolite_key	metabolite_name	gene	unit	n	n_reference	effect_type	effect	ci_lower	ci_upper	p_value	q_value	test_family	family_n_evaluable	status	reason	source_id	feature_id	n_pairs_total	n_both_available	mask_semantics	n_pairs_used	n_nonzero	n_up	n_down	n_equal	up_fraction	down_fraction	mean_delta	median_delta	rank_biserial	seed	zero_method	tie_method	continuity_correction	B	bootstrap_valid	ci_estimand	ci_method	p_method	family_n_planned	evidence_label	level
ccRCC	ccRCC3	04_ROBUSTNESS	20260925T151000Z_ccrcc3_v1	ccrcc3_discovery_v1	patient_region_mean_paired	HMDB:HMDB11342	1-(1-enyl-palmitoyl)-2-oleoyl-GPE (P-16:0/18:1)	NA	author_patient	17	17	mean_paired_difference_author_processed_scale	-0.6200564559309718	-0.9857932610297554	-0.3258425511659349	0.0006	0.0017341463414634	METAB_PAIRED_PRIMARY	711.0	DONE	NA	CAMP_ccRCC3_original_SUBJECT_ID	ccRCC3_FEATURE:a8d8a8111cc8f4d9	17	17	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	17	17	3	14	0	0.1764705882352941	0.8235294117647058	-0.6200564559309718	-0.6088338848874209	-0.8823529411764706	28265341	wilcox	average_ranks	False	99999	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	Monte_Carlo_sign_flip_plus1	711.0	FDR_SUPPORTED	q<0.05
ccRCC	ccRCC3	04_ROBUSTNESS	20260925T151000Z_ccrcc3_v1	ccrcc3_discovery_v1	patient_region_mean_paired	HMDB:HMDB11206	1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)	NA	author_patient	17	17	mean_paired_difference_author_processed_scale	2.268239286525644	1.8476758518745744	2.626047250972561	2e-05	0.0002127254710477	METAB_PAIRED_PRIMARY	711.0	DONE	NA	CAMP_ccRCC3_original_SUBJECT_ID	ccRCC3_FEATURE:2300bb4a66745d00	17	17	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	17	17	16	1	0	0.9411764705882352	0.0588235294117647	2.268239286525644	2.3832092573737924	0.9869281045751634	3539811131	wilcox	average_ranks	False	99999	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	Monte_Carlo_sign_flip_plus1	711.0	FDR_SUPPORTED	q<0.05
ccRCC	ccRCC3	04_ROBUSTNESS	20260925T151000Z_ccrcc3_v1	ccrcc3_discovery_v1	patient_region_mean_paired	HMDB:HMDB10407	1-(1-enyl-palmitoyl)-GPC (P-16:0)	NA	author_patient	17	17	mean_paired_difference_author_processed_scale	0.1609015016746415	-0.591635368699139	0.9470065635769126	0.64361	0.6955392564491654	METAB_PAIRED_PRIMARY	711.0	DONE	NA	CAMP_ccRCC3_original_SUBJECT_ID	ccRCC3_FEATURE:49b18959d8113c39	17	8	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	17	17	7	10	0	0.4117647058823529	0.5882352941176471	0.1609015016746415	-0.1267206266831237	0.1372549019607843	4169401630	wilcox	average_ranks	False	99999	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	Monte_Carlo_sign_flip_plus1	711.0	NOT_SUPPORTED_THIS_TEST	未过阈值
ccRCC	ccRCC3	04_ROBUSTNESS	20260925T151000Z_ccrcc3_v1	ccrcc3_discovery_v1	patient_region_mean_paired	NAME:1-(1-enyl-palmitoyl)-GPE (P-16:0)	1-(1-enyl-palmitoyl)-GPE (P-16:0)	NA	author_patient	17	17	mean_paired_difference_author_processed_scale	-3.374746702284174	-4.103646254964487	-2.639380083691848	4e-05	0.0002138345864661	METAB_PAIRED_PRIMARY	711.0	DONE	NA	CAMP_ccRCC3_original_SUBJECT_ID	ccRCC3_FEATURE:672cb8563245449b	17	16	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	17	17	1	16	0	0.0588235294117647	0.9411764705882352	-3.374746702284174	-3.477804520468485	-0.9869281045751634	751079882	wilcox	average_ranks	False	99999	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	Monte_Carlo_sign_flip_plus1	711.0	FDR_SUPPORTED	q<0.05
ccRCC	ccRCC3	04_ROBUSTNESS	20260925T151000Z_ccrcc3_v1	ccrcc3_discovery_v1	patient_region_mean_paired	HMDB:HMDB05779	1-(1-enyl-stearoyl)-2-arachidonoyl-GPE (P-18:0/20:4)	NA	author_patient	17	17	mean_paired_difference_author_processed_scale	0.6621540671054499	0.1699429021123366	1.0161229842460262	0.0046	0.0092389830508474	METAB_PAIRED_PRIMARY	711.0	DONE	NA	CAMP_ccRCC3_original_SUBJECT_ID	ccRCC3_FEATURE:4c0a30a638faacc3	17	17	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	17	17	15	2	0	0.8823529411764706	0.1176470588235294	0.6621540671054499	0.9596105908027576	0.7516339869281046	428263210	wilcox	average_ranks	False	99999	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	Monte_Carlo_sign_flip_plus1	711.0	FDR_SUPPORTED	q<0.05
ccRCC	ccRCC3	04_ROBUSTNESS	20260925T151000Z_ccrcc3_v1	ccrcc3_discovery_v1	patient_region_mean_paired	HMDB:HMDB11375	1-(1-enyl-stearoyl)-2-oleoyl-GPE (P-18:0/18:1)	NA	author_patient	17	17	mean_paired_difference_author_processed_scale	0.4499033754538808	0.1172755754918185	0.7800514715237902	0.00225	0.0052623355263157	METAB_PAIRED_PRIMARY	711.0	DONE	NA	CAMP_ccRCC3_original_SUBJECT_ID	ccRCC3_FEATURE:5ea088848a8c7f66	17	16	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	17	17	16	1	0	0.9411764705882352	0.0588235294117647	0.4499033754538808	0.4180742868765996	0.803921568627451	2079641630	wilcox	average_ranks	False	99999	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	Monte_Carlo_sign_flip_plus1	711.0	FDR_SUPPORTED	q<0.05
ccRCC	ccRCC3	04_ROBUSTNESS	20260925T151000Z_ccrcc3_v1	ccrcc3_discovery_v1	patient_region_mean_paired	NAME:1-(1-enyl-stearoyl)-GPE (P-18:0)	1-(1-enyl-stearoyl)-GPE (P-18:0)	NA	author_patient	17	17	mean_paired_difference_author_processed_scale	-2.00922964680171	-2.5563227301444504	-1.3842402434582417	9e-05	0.0003635795454545	METAB_PAIRED_PRIMARY	711.0	DONE	NA	CAMP_ccRCC3_original_SUBJECT_ID	ccRCC3_FEATURE:b3a37d0ec027d0cf	17	17	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	17	17	2	15	0	0.1176470588235294	0.8823529411764706	-2.00922964680171	-2.5072579272135838	-0.934640522875817	1352091159	wilcox	average_ranks	False	99999	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	Monte_Carlo_sign_flip_plus1	711.0	FDR_SUPPORTED	q<0.05
ccRCC	ccRCC3	04_ROBUSTNESS	20260925T151000Z_ccrcc3_v1	ccrcc3_discovery_v1	patient_region_mean_paired	KEGG:C05208	1-arachidonoyl-GPC (20:4n6)	NA	author_patient	17	17	mean_paired_difference_author_processed_scale	0.3574271964657498	-0.0486282485787461	0.7652354730305151	0.15719	0.2058233701657458	METAB_PAIRED_PRIMARY	711.0	DONE	NA	CAMP_ccRCC3_original_SUBJECT_ID	ccRCC3_FEATURE:959138fed1469ac1	17	10	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	17	17	11	6	0	0.6470588235294118	0.3529411764705882	0.3574271964657498	0.1735081705964987	0.3986928104575163	324758702	wilcox	average_ranks	False	99999	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	Monte_Carlo_sign_flip_plus1	711.0	NOT_SUPPORTED_THIS_TEST	未过阈值
ccRCC	ccRCC3	04_ROBUSTNESS	20260925T151000Z_ccrcc3_v1	ccrcc3_discovery_v1	patient_region_mean_paired	HMDB:HMDB11517	1-arachidonoyl-GPE (20:4n6)	NA	author_patient	17	17	mean_paired_difference_author_processed_scale	-0.0516160241613395	-0.3479638832632492	0.2287710312522699	0.8528	0.8798702170767004	METAB_PAIRED_PRIMARY	711.0	DONE	NA	CAMP_ccRCC3_original_SUBJECT_ID	ccRCC3_FEATURE:32014f30fef6856d	17	17	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	17	17	7	10	0	0.4117647058823529	0.5882352941176471	-0.0516160241613395	-0.0494444494173684	-0.0588235294117647	2762493831	wilcox	average_ranks	False	99999	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	Monte_Carlo_sign_flip_plus1	711.0	NOT_SUPPORTED_THIS_TEST	未过阈值
ccRCC	ccRCC3	04_ROBUSTNESS	20260925T151000Z_ccrcc3_v1	ccrcc3_discovery_v1	patient_region_mean_paired	HMDB:HMDB61690	1-arachidonoyl-GPI (20:4)	NA	author_patient	17	17	mean_paired_difference_author_processed_scale	-0.2882167211422745	-0.9225354958903258	0.3253559384784734	0.30585	0.3673299831081081	METAB_PAIRED_PRIMARY	711.0	DONE	NA	CAMP_ccRCC3_original_SUBJECT_ID	ccRCC3_FEATURE:e6367878fddecf9d	17	15	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	17	17	8	9	0	0.4705882352941176	0.5294117647058824	-0.2882167211422745	-0.3729299071927485	-0.2941176470588235	314329367	wilcox	average_ranks	False	99999	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	Monte_Carlo_sign_flip_plus1	711.0	NOT_SUPPORTED_THIS_TEST	未过阈值
ccRCC	ccRCC3	04_ROBUSTNESS	20260925T151000Z_ccrcc3_v1	ccrcc3_discovery_v1	patient_region_mean_paired	KEGG:C13857	1-arachidonylglycerol	NA	author_patient	17	17	mean_paired_difference_author_processed_scale	0.4578668703203521	0.1671964672144838	0.7573388854448528	0.00762939453125	0.0140167946039244	METAB_PAIRED_PRIMARY	711.0	DONE	NA	CAMP_ccRCC3_original_SUBJECT_ID	ccRCC3_FEATURE:d9aee85fa83dbf79	17	14	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	17	16	13	3	1	0.7647058823529411	0.1764705882352941	0.4578668703203521	0.3236511967632829	0.7352941176470589	3098050166	wilcox	average_ranks	False	65536	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	exhaustive_sign_flip	711.0	FDR_SUPPORTED	q<0.05
ccRCC	ccRCC3	04_ROBUSTNESS	20260925T151000Z_ccrcc3_v1	ccrcc3_discovery_v1	patient_region_mean_paired	NAME:1-carboxyethylisoleucine	1-carboxyethylisoleucine	NA	author_patient	17	17	mean_paired_difference_author_processed_scale	0.3559119138786253	0.0653793513950795	0.656720866912243	0.05712	0.0845217879417879	METAB_PAIRED_PRIMARY	711.0	DONE	NA	CAMP_ccRCC3_original_SUBJECT_ID	ccRCC3_FEATURE:774917a8ab19e979	17	1	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	17	17	12	5	0	0.7058823529411765	0.2941176470588235	0.3559119138786253	0.2440429563042006	0.5294117647058824	2126473821	wilcox	average_ranks	False	99999	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	Monte_Carlo_sign_flip_plus1	711.0	NOT_SUPPORTED_THIS_TEST	未过阈值
ccRCC	ccRCC3	04_ROBUSTNESS	20260925T151000Z_ccrcc3_v1	ccrcc3_discovery_v1	patient_region_mean_paired	NAME:1-carboxyethylleucine	1-carboxyethylleucine	NA	author_patient	17	17	mean_paired_difference_author_processed_scale	-0.1037359178665363	-0.5829676076636878	0.3606338300471979	0.71175	0.7587020239880059	METAB_PAIRED_PRIMARY	711.0	DONE	NA	CAMP_ccRCC3_original_SUBJECT_ID	ccRCC3_FEATURE:ebbfec218c7d064d	17	11	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	17	17	8	9	0	0.4705882352941176	0.5294117647058824	-0.1037359178665363	-0.107183702037485	-0.1111111111111111	169589274	wilcox	average_ranks	False	99999	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	Monte_Carlo_sign_flip_plus1	711.0	NOT_SUPPORTED_THIS_TEST	未过阈值
ccRCC	ccRCC3	04_ROBUSTNESS	20260925T151000Z_ccrcc3_v1	ccrcc3_discovery_v1	patient_region_mean_paired	NAME:1-carboxyethylphenylalanine	1-carboxyethylphenylalanine	NA	author_patient	17	17	mean_paired_difference_author_processed_scale	0.208054623512025	-0.2509507122681264	0.6204790081640766	0.43001	0.4918212890624999	METAB_PAIRED_PRIMARY	711.0	DONE	NA	CAMP_ccRCC3_original_SUBJECT_ID	ccRCC3_FEATURE:c380dffb0fcb8a0d	17	6	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	17	17	10	7	0	0.5882352941176471	0.4117647058823529	0.208054623512025	0.3522059434143969	0.2287581699346405	2851636104	wilcox	average_ranks	False	99999	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	Monte_Carlo_sign_flip_plus1	711.0	NOT_SUPPORTED_THIS_TEST	未过阈值
ccRCC	ccRCC3	04_ROBUSTNESS	20260925T151000Z_ccrcc3_v1	ccrcc3_discovery_v1	patient_region_mean_paired	NAME:1-carboxyethylvaline	1-carboxyethylvaline	NA	author_patient	17	17	mean_paired_difference_author_processed_scale	0.0231469720237502	-0.3573233465493162	0.38494374834467	0.92611	0.939117564102564	METAB_PAIRED_PRIMARY	711.0	DONE	NA	CAMP_ccRCC3_original_SUBJECT_ID	ccRCC3_FEATURE:c6e94507d6345782	17	8	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	17	17	9	8	0	0.5294117647058824	0.4705882352941176	0.0231469720237502	0.1703378570688158	0.0326797385620915	296320716	wilcox	average_ranks	False	99999	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	Monte_Carlo_sign_flip_plus1	711.0	NOT_SUPPORTED_THIS_TEST	未过阈值
ccRCC	ccRCC3	04_ROBUSTNESS	20260925T151000Z_ccrcc3_v1	ccrcc3_discovery_v1	patient_region_mean_paired	NAME:1-dihomo-linolenylglycerol (20:3)	1-dihomo-linolenylglycerol (20:3)	NA	author_patient	17	17	mean_paired_difference_author_processed_scale	0.1940780092775769	-0.2434024421709211	0.6658665304374773	0.48607	0.5503117356687899	METAB_PAIRED_PRIMARY	711.0	DONE	NA	CAMP_ccRCC3_original_SUBJECT_ID	ccRCC3_FEATURE:4490c88d38dc2246	17	5	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	17	17	9	8	0	0.5294117647058824	0.4705882352941176	0.1940780092775769	0.3153016878561061	0.2026143790849673	1318780896	wilcox	average_ranks	False	99999	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	Monte_Carlo_sign_flip_plus1	711.0	NOT_SUPPORTED_THIS_TEST	未过阈值
ccRCC	ccRCC3	04_ROBUSTNESS	20260925T151000Z_ccrcc3_v1	ccrcc3_discovery_v1	patient_region_mean_paired	HMDB:HMDB08147	1-linoleoyl-2-arachidonoyl-GPC (18:2/20:4n6)	NA	author_patient	17	17	mean_paired_difference_author_processed_scale	-0.1097683522615055	-0.6337117349054872	0.2993985469579341	1.0	1.0	METAB_PAIRED_PRIMARY	711.0	DONE	NA	CAMP_ccRCC3_original_SUBJECT_ID	ccRCC3_FEATURE:7c8cce5f10b0173f	17	17	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	17	17	9	8	0	0.5294117647058824	0.4705882352941176	-0.1097683522615055	0.0988985049852253	-0.0065359477124183	4154517850	wilcox	average_ranks	False	99999	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	Monte_Carlo_sign_flip_plus1	711.0	NOT_SUPPORTED_THIS_TEST	未过阈值
ccRCC	ccRCC3	04_ROBUSTNESS	20260925T151000Z_ccrcc3_v1	ccrcc3_discovery_v1	patient_region_mean_paired	HMDB:HMDB09102	1-linoleoyl-2-arachidonoyl-GPE (18:2/20:4)	NA	author_patient	17	17	mean_paired_difference_author_processed_scale	-1.4252695009262415	-1.9274817597608596	-0.9699492665037952	2e-05	0.0002127254710477	METAB_PAIRED_PRIMARY	711.0	DONE	NA	CAMP_ccRCC3_original_SUBJECT_ID	ccRCC3_FEATURE:07f71c4d15157a2f	17	15	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	17	17	1	16	0	0.0588235294117647	0.9411764705882352	-1.4252695009262415	-1.2846777119895163	-0.9738562091503268	3317019064	wilcox	average_ranks	False	99999	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	Monte_Carlo_sign_flip_plus1	711.0	FDR_SUPPORTED	q<0.05
ccRCC	ccRCC3	04_ROBUSTNESS	20260925T151000Z_ccrcc3_v1	ccrcc3_discovery_v1	patient_region_mean_paired	HMDB:HMDB08141	1-linoleoyl-2-linolenoyl-GPC (18:2/18:3)	NA	author_patient	17	17	mean_paired_difference_author_processed_scale	-0.5753676110033915	-0.9942218910047916	-0.1261179677713033	0.00452	0.0091040226628895	METAB_PAIRED_PRIMARY	711.0	DONE	NA	CAMP_ccRCC3_original_SUBJECT_ID	ccRCC3_FEATURE:4377b024fe30bffb	17	6	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	17	17	3	14	0	0.1764705882352941	0.8235294117647058	-0.5753676110033915	-0.6068116889171513	-0.7516339869281046	4274110439	wilcox	average_ranks	False	99999	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	Monte_Carlo_sign_flip_plus1	711.0	FDR_SUPPORTED	q<0.05
ccRCC	ccRCC3	04_ROBUSTNESS	20260925T151000Z_ccrcc3_v1	ccrcc3_discovery_v1	patient_region_mean_paired	KEGG:C04100	1-linoleoyl-GPC (18:2)	NA	author_patient	17	17	mean_paired_difference_author_processed_scale	-0.7839338446683513	-1.0668431417870363	-0.4764101466275968	0.00053	0.0015571487603305	METAB_PAIRED_PRIMARY	711.0	DONE	NA	CAMP_ccRCC3_original_SUBJECT_ID	ccRCC3_FEATURE:7fbe360e1385b132	17	14	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	17	17	2	15	0	0.1176470588235294	0.8823529411764706	-0.7839338446683513	-0.8475170255721629	-0.8823529411764706	726246385	wilcox	average_ranks	False	99999	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	Monte_Carlo_sign_flip_plus1	711.0	FDR_SUPPORTED	q<0.05
ccRCC	ccRCC3	04_ROBUSTNESS	20260925T151000Z_ccrcc3_v1	ccrcc3_discovery_v1	patient_region_mean_paired	HMDB:HMDB11507	1-linoleoyl-GPE (18:2)	NA	author_patient	17	17	mean_paired_difference_author_processed_scale	-2.612761080020129	-3.0297315788955377	-2.148296718464275	4e-05	0.0002138345864661	METAB_PAIRED_PRIMARY	711.0	DONE	NA	CAMP_ccRCC3_original_SUBJECT_ID	ccRCC3_FEATURE:57a954e49796e8ff	17	14	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	17	17	0	17	0	0.0	1.0	-2.612761080020129	-2.655090639326975	-1.0	3848163513	wilcox	average_ranks	False	99999	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	Monte_Carlo_sign_flip_plus1	711.0	FDR_SUPPORTED	q<0.05
ccRCC	ccRCC3	04_ROBUSTNESS	20260925T151000Z_ccrcc3_v1	ccrcc3_discovery_v1	patient_region_mean_paired	NAME:1-linoleoyl-GPG (18:2)	1-linoleoyl-GPG (18:2)	NA	author_patient	17	17	mean_paired_difference_author_processed_scale	-0.9002881185119581	-1.3843256394763794	-0.4422821604575617	0.00438	0.0088976571428571	METAB_PAIRED_PRIMARY	711.0	DONE	NA	CAMP_ccRCC3_original_SUBJECT_ID	ccRCC3_FEATURE:f501652fc4a292f4	17	8	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	17	17	4	13	0	0.2352941176470588	0.7647058823529411	-0.9002881185119581	-0.9323398304600836	-0.7516339869281046	3415233699	wilcox	average_ranks	False	99999	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	Monte_Carlo_sign_flip_plus1	711.0	FDR_SUPPORTED	q<0.05
ccRCC	ccRCC3	04_ROBUSTNESS	20260925T151000Z_ccrcc3_v1	ccrcc3_discovery_v1	patient_region_mean_paired	NAME:1-linoleoyl-GPI (18:2)	1-linoleoyl-GPI (18:2)	NA	author_patient	17	17	mean_paired_difference_author_processed_scale	-0.4365747051768561	-0.824954371888277	-0.0211409101006498	0.06313	0.0925472783505154	METAB_PAIRED_PRIMARY	711.0	DONE	NA	CAMP_ccRCC3_original_SUBJECT_ID	ccRCC3_FEATURE:cf8d5c640efd3b80	17	4	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	17	17	5	12	0	0.2941176470588235	0.7058823529411765	-0.4365747051768561	-0.6383038325827659	-0.5163398692810458	1097459365	wilcox	average_ranks	False	99999	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	Monte_Carlo_sign_flip_plus1	711.0	NOT_SUPPORTED_THIS_TEST	未过阈值
ccRCC	ccRCC3	04_ROBUSTNESS	20260925T151000Z_ccrcc3_v1	ccrcc3_discovery_v1	patient_region_mean_paired	NAME:1-linoleoyl-GPS (18:2)	1-linoleoyl-GPS (18:2)	NA	author_patient	17	17	mean_paired_difference_author_processed_scale	-0.4250295657111385	-1.0856238612130342	0.2490874294771047	0.19046	0.2440843783783783	METAB_PAIRED_PRIMARY	711.0	DONE	NA	CAMP_ccRCC3_original_SUBJECT_ID	ccRCC3_FEATURE:14510e1153c1162a	17	3	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	17	17	5	12	0	0.2941176470588235	0.7058823529411765	-0.4250295657111385	-0.5606044805996326	-0.3725490196078431	1559542687	wilcox	average_ranks	False	99999	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	Monte_Carlo_sign_flip_plus1	711.0	NOT_SUPPORTED_THIS_TEST	未过阈值
ccRCC	ccRCC3	04_ROBUSTNESS	20260925T151000Z_ccrcc3_v1	ccrcc3_discovery_v1	patient_region_mean_paired	HMDB:HMDB0011568	1-linoleoylglycerol (18:2)	NA	author_patient	17	17	mean_paired_difference_author_processed_scale	-0.3794683544308115	-0.7568968819215309	0.0010573974047128	0.08775	0.1235450495049505	METAB_PAIRED_PRIMARY	711.0	DONE	NA	CAMP_ccRCC3_original_SUBJECT_ID	ccRCC3_FEATURE:7f0e3e887272118f	17	11	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	17	17	6	11	0	0.3529411764705882	0.6470588235294118	-0.3794683544308115	-0.3713584821456877	-0.477124183006536	401742904	wilcox	average_ranks	False	99999	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	Monte_Carlo_sign_flip_plus1	711.0	NOT_SUPPORTED_THIS_TEST	未过阈值
ccRCC	ccRCC3	04_ROBUSTNESS	20260925T151000Z_ccrcc3_v1	ccrcc3_discovery_v1	patient_region_mean_paired	KEGG:C05828	1-methylimidazoleacetate	NA	author_patient	17	17	mean_paired_difference_author_processed_scale	-1.927004202030857	-2.5672134189209745	-1.364006048441735	3e-05	0.0002127254710477	METAB_PAIRED_PRIMARY	711.0	DONE	NA	CAMP_ccRCC3_original_SUBJECT_ID	ccRCC3_FEATURE:b5c8c733effe8f6a	17	17	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	17	17	0	17	0	0.0	1.0	-1.927004202030857	-1.8477282822858176	-1.0	1001770810	wilcox	average_ranks	False	99999	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	Monte_Carlo_sign_flip_plus1	711.0	FDR_SUPPORTED	q<0.05
ccRCC	ccRCC3	04_ROBUSTNESS	20260925T151000Z_ccrcc3_v1	ccrcc3_discovery_v1	patient_region_mean_paired	HMDB:HMDB04988	1-methyl-5-imidazoleacetate	NA	author_patient	17	17	mean_paired_difference_author_processed_scale	-1.1192725096423826	-1.4194521334494024	-0.8027270528032949	3e-05	0.0002127254710477	METAB_PAIRED_PRIMARY	711.0	DONE	NA	CAMP_ccRCC3_original_SUBJECT_ID	ccRCC3_FEATURE:85ec647bda916bd2	17	16	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	17	17	0	17	0	0.0	1.0	-1.1192725096423826	-1.2923598054670045	-1.0	1291061338	wilcox	average_ranks	False	99999	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	Monte_Carlo_sign_flip_plus1	711.0	FDR_SUPPORTED	q<0.05
ccRCC	ccRCC3	04_ROBUSTNESS	20260925T151000Z_ccrcc3_v1	ccrcc3_discovery_v1	patient_region_mean_paired	KEGG:C01152	1-methylhistidine	NA	author_patient	17	17	mean_paired_difference_author_processed_scale	-0.8126116460284516	-1.4457409816559588	-0.1336649673009608	0.0354	0.0547160869565217	METAB_PAIRED_PRIMARY	711.0	DONE	NA	CAMP_ccRCC3_original_SUBJECT_ID	ccRCC3_FEATURE:4ed3138ff7bf2546	17	10	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	17	17	3	14	0	0.1764705882352941	0.8235294117647058	-0.8126116460284516	-1.0542730561385127	-0.5816993464052288	2156458026	wilcox	average_ranks	False	99999	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	Monte_Carlo_sign_flip_plus1	711.0	NOMINAL_EXPLORATORY	仅P<0.05
ccRCC	ccRCC3	04_ROBUSTNESS	20260925T151000Z_ccrcc3_v1	ccrcc3_discovery_v1	patient_region_mean_paired	KEGG:C02918	1-methylnicotinamide	NA	author_patient	17	17	mean_paired_difference_author_processed_scale	1.8753875365643808	1.417274148486098	2.2794357010667943	3e-05	0.0002127254710477	METAB_PAIRED_PRIMARY	711.0	DONE	NA	CAMP_ccRCC3_original_SUBJECT_ID	ccRCC3_FEATURE:1eff6e271ee2dfb3	17	17	patient retained for a feature only if ALL included regions in BOTH tissues have finite author data values; no changing regional mixture	17	17	17	0	0	1.0	0.0	1.8753875365643808	2.205853881293425	1.0	1312463012	wilcox	average_ranks	False	99999	4000	mean_paired_tumor_minus_normal	4000_whole_case_percentile_bootstrap_pointwise	Monte_Carlo_sign_flip_plus1	711.0	FDR_SUPPORTED	q<0.05
