cohort	contrast	direction	library	term	universe_n	selected_n	term_n	overlap_n	p_value	genes	q_contrast	q_joint4
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of Hippo Signaling (GO:0035330)	13204	1491	22	1	0.9285158882	WWC2	1	1
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of Histone Acetylation (GO:0035065)	13204	1491	18	3	0.3323473937	DEK;GLYR1;SMARCA5	0.9402123612	0.9185166056
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of Histone Deacetylation (GO:0031063)	13204	1491	18	2	0.6193789187	NIPBL;SMARCA5	1	1
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of Histone Modification (GO:0031056)	13204	1491	15	1	0.8344232127	UBE2N	1	1
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of Hydrolase Activity (GO:0051336)	13204	1491	54	8	0.2613125546	APOA1;CRK;GPR137B;PROM2;PTK2;RAB3GAP2;SCARB2;VAV3	0.9108609045	0.8493588744
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of Immune Response (GO:0050776)	13204	1491	44	3	0.8878413715	CXCL13;SPNS2;TKFC	1	1
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of Inflammatory Response (GO:0050727)	13204	1491	147	12	0.9144864687	APOA1;CAMK2N1;IL20;MACIR;MAPK13;MDK;MGLL;NLRP1;PDCD4;SNX6;UFL1;VPS35	1	1
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of Innate Immune Response (GO:0045088)	13204	1491	64	10	0.1809170673	ATG5;EREG;PARP9;PCBP2;POLR3F;PPP6C;PRKDC;PTPN11;TKFC;YWHAZ	0.7548523328	0.745208528
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of Insulin Receptor Signaling Pathway (GO:0046626)	13204	1491	35	6	0.1970397517	GRB14;GRB7;PTPN11;RPS6KB1;SLC27A4;SNX5	0.7959884007	0.7684397215
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of Insulin Secretion (GO:0050796)	13204	1491	52	5	0.7136019103	ABCA12;CLOCK;INHBB;REST;SOX4	1	1
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of Insulin Secretion Involved In Cellular Response To Glucose Stimulus (GO:0061178)	13204	1491	17	0	1		1	1
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of Interferon-Alpha Production (GO:0032647)	13204	1491	15	3	0.2357150693	DDX3X;HSPD1;STAT1	0.8593301698	0.8205720979
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of Interferon-Beta Production (GO:0032648)	13204	1491	42	6	0.3358869852	DDX3X;HSP90AA1;POLR3F;PPM1B;PTPN11;YY1	0.9402123612	0.9185166056
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of Interleukin-1 Beta Production (GO:0032651)	13204	1491	52	4	0.8535167553	APOA1;GIT1;INAVA;NLRP1	1	1
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of Interleukin-10 Production (GO:0032653)	13204	1491	22	4	0.2318581558	CD46;HSPD1;INAVA;TRIB2	0.8593301698	0.8172421134
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of Interleukin-12 Production (GO:0032655)	13204	1491	23	4	0.2575699648	C1QBP;HSPD1;MDK;PLCB1	0.9007281967	0.8459750124
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of Interleukin-17 Production (GO:0032660)	13204	1491	16	0	1		1	1
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of Interleukin-2 Production (GO:0032663)	13204	1491	28	1	0.9652168748	EZR	1	1
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of Interleukin-6 Production (GO:0032675)	13204	1491	67	8	0.4900576278	CYBA;EOLA1;EREG;HSPD1;INAVA;MAPK13;PTPN11;XBP1	1	1
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of Interleukin-8 Production (GO:0032677)	13204	1491	51	0	1		1	1
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of Intracellular Estrogen Receptor Signaling Pathway (GO:0033146)	13204	1491	22	5	0.09419829544	CNOT2;FOXA1;SRARP;UFL1;UFM1	0.5576655759	0.5682764617
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of Intracellular Protein Transport (GO:0033157)	13204	1491	33	5	0.3142600995	GSK3B;IFI27;PDCD10;RUFY3;UHMK1	0.932386482	0.8994650421
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of Intracellular Signal Transduction (GO:1902531)	13204	1491	229	30	0.2182961403	ARHGAP29;ARHGAP32;ARHGAP39;ARHGAP40;ATP6AP2;AURKA;CD24;CRK;EZR;GNAI1;GRB2;HIPK2;JPT2;MCF2L;MLF1;PAK1IP1;PAK4;PDPK1;RHOD;RHOU;SEZ6L2;STK3;TAOK3;TMBIM4;TRAF4;UBE2N;UFL1;USP7;VAV3;WWC2	0.8417234235	0.7962732467
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of Intracellular Steroid Hormone Receptor Signaling Pathway (GO:0033143)	13204	1491	19	3	0.3647597963	RNF6;UFL1;UFM1	0.9561816749	0.9458145369
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of Intracellular Transport (GO:0032386)	13204	1491	32	5	0.291188776	ATP9A;DYNC1H1;LAMP1;RBM4;REEP5	0.9201290671	0.8789431943
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001242)	13204	1491	46	9	0.06893986489	BCLAF1;BECN1;BID;BOK;DDX3X;HERPUD1;PPIF;UBQLN1;URI1	0.499445577	0.506313762
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage (GO:1902229)	13204	1491	15	0	1		1	1
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of Keratinocyte Differentiation (GO:0045616)	13204	1491	23	8	0.002673267989	AQP3;IL20;MACROH2A1;MED1;NCOA3;ROCK1;ROCK2;ZFP36L1	0.09059408184	0.09737058556
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of Keratinocyte Proliferation (GO:0010837)	13204	1491	21	5	0.07987869969	EPB41L4B;LRG1;MDK;MED1;ZFP36L1	0.5198903537	0.529369935
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of Kinase Activity (GO:0043549)	13204	1491	56	8	0.2951866151	CDKN1B;EMP2;ERBB2;ERBB4;FGFR3;FGFR4;NBN;PRDX3	0.9201290671	0.8822202326
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of Lamellipodium Assembly (GO:0010591)	13204	1491	24	6	0.04634787301	ACTR2;ACTR3;CAPZB;NCKAP1;OCLN;TWF1	0.4103367567	0.4196511398
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of Lipid Biosynthetic Process (GO:0046890)	13204	1491	19	3	0.3647597963	ASAH1;CREB1;THRSP	0.9561816749	0.9458145369
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of Lipid Metabolic Process (GO:0019216)	13204	1491	37	5	0.407838141	ADIPOR1;FGFR4;MACROH2A1;NCOA2;THRSP	0.9939323453	0.9810204526
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of Lipid Storage (GO:0010883)	13204	1491	16	2	0.5536494734	PLIN5;VSTM2A	1	1
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of Long-Term Synaptic Potentiation (GO:1900271)	13204	1491	18	2	0.6193789187	GSK3B;YTHDF1	1	1
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of Lysosomal Lumen pH (GO:0035751)	13204	1491	21	4	0.2068290903	ATP6AP2;ATP6V1A;ATP6V1H;TMEM165	0.8124001613	0.7800342118
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of mRNA Catabolic Process (GO:0061013)	13204	1491	44	11	0.008295303777	CAPRIN1;PCID2;PKP3;PUM2;RBM24;YTHDF1;YTHDF2;YTHDF3;ZC3H14;ZFP36L1;ZFP36L2	0.1725224813	0.1821338089
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of mRNA Metabolic Process (GO:1903311)	13204	1491	15	1	0.8344232127	SUPT6H	1	1
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of mRNA Processing (GO:0050684)	13204	1491	34	4	0.5449649791	HNRNPK;RBM20;SUPT6H;ZFP36L1	1	1
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of mRNA Splicing, Via Spliceosome (GO:0048024)	13204	1491	79	10	0.4012605191	HNRNPK;KHDRBS1;RBM20;RBM24;RBM3;RBM4;RBM47;REST;RNPS1;SAP18	0.9904800843	0.9759676281
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of mRNA Stability (GO:0043488)	13204	1491	65	11	0.1107319478	PCID2;PUM2;RBM24;ROCK1;ROCK2;YTHDF1;YTHDF2;YTHDF3;ZC3H14;ZFP36L1;ZFP36L2	0.59044133	0.6038773355
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of Macroautophagy (GO:0016241)	13204	1491	85	19	0.002557214866	ATG5;ATP6V0E2;ATP6V1A;ATP6V1C1;ATP6V1G1;ATP6V1H;BECN1;BNIP3;BNIP3L;CASP3;GNAI3;SCOC;SESN1;SNX5;SNX6;UBQLN1;VPS26A;VPS35;WDR24	0.08913720391	0.09549979804
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of Macromolecule Biosynthetic Process (GO:0010556)	13204	1491	48	9	0.08587918752	FOXO3;JADE3;MED1;MSI2;MTPN;PKP3;RABL3;RB1CC1;RBM3	0.539508799	0.5460394185
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of Macromolecule Metabolic Process (GO:0060255)	13204	1491	103	16	0.1158822667	CDH1;DAXX;EOLA1;FUBP3;HIF1A;HNRNPAB;KIF16B;LHX1;MDM2;PCBP2;PEG3;RO60;ROCK2;SORT1;VPS35;ZFP36L1	0.6026561048	0.6147075387
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of Macrophage Activation (GO:0043030)	13204	1491	18	2	0.6193789187	GPR137B;HSPD1	1	1
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of Macrophage Chemotaxis (GO:0010758)	13204	1491	15	4	0.08011425123	MAPK1;MAPK3;MDK;PTK2	0.5198903537	0.529369935
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of Macrophage Derived Foam Cell Differentiation (GO:0010743)	13204	1491	19	0	1		1	1
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of Meiotic Cell Cycle (GO:0051445)	13204	1491	19	3	0.3647597963	ANAPC13;ANAPC7;CDC16	0.9561816749	0.9458145369
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of Membrane Protein Ectodomain Proteolysis (GO:0051043)	13204	1491	15	2	0.5178897614	ADAM9;ROCK1	1	1
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of Metal Ion Transport (GO:0010959)	13204	1491	20	2	0.6773826594	P2RX4;YWHAH	1	1
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of Metaphase/Anaphase Transition Of Cell Cycle (GO:1902099)	13204	1491	28	4	0.3909462675	ARID1A;ARID1B;NEK6;UBE2C	0.9851047619	0.9696127477
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of miRNA Transcription (GO:1902893)	13204	1491	47	9	0.07712555252	ESR1;FOXA1;FOXO3;GATA2;HIF1A;MRTFB;MYB;NCOR1;REST	0.5198903537	0.5270627202
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of Microtubule Cytoskeleton Organization (GO:0070507)	13204	1491	32	6	0.145560276	GSK3B;MAPRE1;ROCK1;STMND1;TAOK1;TRAF3IP1	0.6686127134	0.674175553
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of Microtubule Depolymerization (GO:0031114)	13204	1491	20	3	0.3968971609	CKAP2;HDGFL3;TAOK1	0.9857787792	0.9696127477
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of Microtubule Polymerization (GO:0031113)	13204	1491	33	3	0.7365533657	CLIP1;MAPRE1;OCLN	1	1
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of Microtubule Polymerization Or Depolymerization (GO:0031110)	13204	1491	23	2	0.750635306	MAPRE1;STMND1	1	1
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of Microtubule-Based Process (GO:0032886)	13204	1491	35	7	0.09279428944	AURKA;DIAPH1;ERBB2;GSK3B;ROCK1;TAOK1;TRAF3IP1	0.5569431714	0.5644123819
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of Mitochondrial Fission (GO:0090140)	13204	1491	23	3	0.4899456227	BNIP3;CYRIB;VPS35	1	1
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of Mitochondrial Membrane Permeability (GO:0046902)	13204	1491	16	4	0.09766933631	BNIP3;HEBP2;PPIF;SLC25A4	0.5581563347	0.5747362538
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of Mitochondrial Membrane Potential (GO:0051881)	13204	1491	36	4	0.591741112	HEBP2;NDUFS1;PRDX3;SLC25A36	1	1
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of Mitochondrial Outer Membrane Permeabilization Involved In Apoptotic Signaling Pathway (GO:1901028)	13204	1491	16	3	0.2675717769	BOK;GSK3B;SLC25A4	0.9137552285	0.8560181971
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of Mitochondrial Translation (GO:0070129)	13204	1491	22	5	0.09419829544	C1QBP;LRPPRC;MTG2;RMND1;TRUB2	0.5576655759	0.5682764617
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of Mitochondrion Organization (GO:0010821)	13204	1491	43	7	0.2065570697	CYRIB;GOLPH3;GSK3B;RHOT1;SLC30A9;VDAC1;VPS35	0.8124001613	0.7800342118
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of Mitotic Cell Cycle (GO:0007346)	13204	1491	113	15	0.2922368443	ANAPC13;ANAPC7;AURKA;CDC16;CDKN1B;DYNLT3;EIF4EBP1;FOXA1;HECA;MDM2;NEK6;RNF20;RPS6KB1;SDCBP;USP22	0.9201290671	0.8789431943
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of Mitotic Cell Cycle Phase Transition (GO:1901990)	13204	1491	76	12	0.1448437271	ARID1A;ARID1B;AURKA;CDKN1B;CENPF;CUL3;NEK6;PPP2CA;TMEM14B;UBE2C;ZFP36L1;ZFP36L2	0.6686127134	0.674175553
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of Mitotic Cell Cycle Spindle Assembly Checkpoint (GO:0090266)	13204	1491	16	1	0.853141462	PCID2	1	1
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of Mitotic Metaphase/Anaphase Transition (GO:0030071)	13204	1491	44	7	0.2235161888	ANAPC7;ARID1A;ARID1B;CDC16;CUL3;NEK6;UBE2C	0.8518531135	0.8023690851
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of Mitotic Nuclear Division (GO:0007088)	13204	1491	41	4	0.695288986	AURKA;BMP7;EREG;TOM1L2	1	1
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of Mitotic Spindle Assembly (GO:1901673)	13204	1491	20	0	1		1	1
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of Mitotic Spindle Organization (GO:0060236)	13204	1491	38	4	0.6355509613	CLTC;DYNC1H1;GNAI1;RAE1	1	1
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of Monoatomic Cation Transmembrane Transport (GO:1904062)	13204	1491	15	2	0.5178897614	CACNA1D;PDZK1	1	1
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of Monoatomic Ion Transmembrane Transporter Activity (GO:0032412)	13204	1491	37	7	0.1170660365	CACNA1D;GPD1L;PDZK1;PPIF;SHISA9;UTRN;YWHAH	0.6026561048	0.6174630626
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of Monocyte Chemotaxis (GO:0090025)	13204	1491	15	2	0.5178897614	NBL1;S100A7	1	1
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of Mononuclear Cell Migration (GO:0071675)	13204	1491	16	4	0.09766933631	MAPK1;MAPK3;MDK;PTK2	0.5581563347	0.5747362538
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of Multicellular Organismal Development (GO:2000026)	13204	1491	50	8	0.1977028302	CD24;EHMT1;KAT6B;NIPBL;RAB14;TRIP12;UCHL5;YY1	0.7970834529	0.7699488247
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of Myelination (GO:0031641)	13204	1491	15	1	0.8344232127	RNF10	1	1
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of Myeloid Cell Differentiation (GO:0045637)	13204	1491	23	3	0.4899456227	HSPA9;MAFB;PEX2	1	1
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of Myoblast Differentiation (GO:0045661)	13204	1491	41	6	0.3150616711	ARID1A;ARID1B;PLCB1;RBM24;SOX4;ZFP36L1	0.9334027168	0.8994650421
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of Myotube Differentiation (GO:0010830)	13204	1491	17	3	0.2998715714	CEACAM5;RBM24;XBP1	0.9201290671	0.8870317015
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of Necroptotic Process (GO:0060544)	13204	1491	17	1	0.8697448954	SLC25A4	1	1
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of Nervous System Development (GO:0051960)	13204	1491	30	2	0.8679160644	ASCL2;YTHDF2	1	1
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of Neurogenesis (GO:0050767)	13204	1491	49	4	0.819229557	ASCL2;HOOK3;REST;YTHDF2	1	1
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of Neuron Apoptotic Process (GO:0043523)	13204	1491	77	8	0.6525702852	FAIM2;FOXO3;MDK;SIX1;SNX6;TFAP2A;TOX3;VSTM2L	1	1
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of Neuron Death (GO:1901214)	13204	1491	45	5	0.5852301249	DAXX;EFNB2;FAIM2;SNCG;VPS35	1	1
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of Neuron Differentiation (GO:0045664)	13204	1491	50	9	0.1050850854	BMP7;MED1;NBL1;PCP4;REST;ROCK1;SIX1;YWHAG;YWHAH	0.5721269061	0.58866413
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of Neuron Migration (GO:2001222)	13204	1491	20	3	0.3968971609	MDK;NIPBL;SHTN1	0.9857787792	0.9696127477
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of Neuron Projection Development (GO:0010975)	13204	1491	115	13	0.5423410015	CAMK1D;EFNB2;GSK3B;HDAC2;MDK;MYCBP2;RTN4IP1;RUFY3;SCARB2;SNX3;TANC2;TWF1;YTHDF1	1	1
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of Neuronal Synaptic Plasticity (GO:0048168)	13204	1491	17	2	0.587486527	RAB5A;SHISA9	1	1
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of Neurotransmitter Receptor Activity (GO:0099601)	13204	1491	17	2	0.587486527	PSCA;SHISA9	1	1
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of Neurotransmitter Secretion (GO:0046928)	13204	1491	17	1	0.8697448954	RAB5A	1	1
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of Neutrophil Chemotaxis (GO:0090022)	13204	1491	15	3	0.2357150693	C1QBP;CAMK1D;MDK	0.8593301698	0.8205720979
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of Nitric Oxide Biosynthetic Process (GO:0045428)	13204	1491	31	6	0.1299368624	ASS1;DDAH1;HSP90AA1;NOS1AP;P2RX4;ROCK2	0.6344457207	0.6474008218
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of Nitric-Oxide Synthase Activity (GO:0050999)	13204	1491	19	3	0.3647597963	DDAH1;HIF1A;NOS1AP	0.9561816749	0.9458145369
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of Nuclear Division (GO:0051783)	13204	1491	17	0	1		1	1
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of Nuclear-Transcribed mRNA Catabolic Process, Deadenylation-Dependent Decay (GO:1900151)	13204	1491	21	3	0.4285751727	SYNCRIP;ZFP36L1;ZFP36L2	1	0.9896691836
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of Nucleic Acid-Templated Transcription (GO:1903506)	13204	1491	360	41	0.5019468034	ATRX;BAZ1A;BPTF;CELSR2;CLOCK;CNBP;DAXX;ESR1;GPI;HIF1A;JADE3;KAT6B;LMX1B;MAFB;MLF1;MYB;NCOA2;NSD3;PATZ1;PPP2CA;PPP2R1A;RBBP7;REST;RNF20;RNF6;SBNO1;SIX1;SMARCA5;SOX4;SPIN1;TGFBR1;WWC2;ZBTB11;ZMIZ1;ZNF117;ZNF217;ZNF263;ZNF486;ZNF626;ZNF664;ZNF703	1	1
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of Nucleocytoplasmic Transport (GO:0046822)	13204	1491	16	5	0.02744899596	GSK3B;IFI27;KHDRBS1;RBM4;UHMK1	0.3375783778	0.3368508571
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of Nucleotide-Excision Repair (GO:2000819)	13204	1491	23	2	0.750635306	ARID1A;ARID1B	1	1
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of Organelle Assembly (GO:1902115)	13204	1491	69	7	0.6749690596	ATG5;EZR;IFT140;RAB5A;RABEP2;TBC1D20;TBC1D24	1	1
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of Organelle Organization (GO:0033043)	13204	1491	92	19	0.006409081866	ARL6IP1;ATG5;CAPN2;DIAPH1;EZR;GOLPH3;MAPK1;MAPK3;PDCD10;PTK2;RHOT1;SAR1B;SCARB2;SLC30A9;TAOK1;TMEM33;UCHL5;VPS35;YY1	0.148322035	0.1574739203
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of Ossification (GO:0030278)	13204	1491	30	4	0.444001043	BMP2K;KREMEN2;MDK;PTPN11	1	1
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of Osteoblast Differentiation (GO:0045667)	13204	1491	64	5	0.8629612693	BAMBI;BMP7;PTK2;REST;TMEM64	1	1
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of Osteoclast Differentiation (GO:0045670)	13204	1491	22	4	0.2318581558	CARTPT;GPR137B;MAFB;TMEM64	0.8593301698	0.8172421134
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of Oxidative Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902175)	13204	1491	16	1	0.853141462	UBQLN1	1	1
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of p38MAPK Cascade (GO:1900744)	13204	1491	29	3	0.6512515781	EZR;SASH1;SORD	1	1
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of Pathway-Restricted SMAD Protein Phosphorylation (GO:0060393)	13204	1491	32	6	0.145560276	BMP7;INHBB;LDLRAD4;PMEPA1;SDCBP;TGFBR1	0.6686127134	0.674175553
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of Peptidase Activity (GO:0052547)	13204	1491	23	1	0.9366013692	CTSH	1	1
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of Peptide Hormone Secretion (GO:0090276)	13204	1491	26	1	0.9557752157	CLOCK	1	1
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of Peptidyl-Serine Phosphorylation (GO:0033135)	13204	1491	66	4	0.9494569239	GPD1L;HSP90AA1;PDCD10;PFN2	1	1
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of Peptidyl-Threonine Phosphorylation (GO:0010799)	13204	1491	30	6	0.1151685092	BMP7;CAB39;CALM1;DGKQ;MAPK1;UBE2K	0.6019947784	0.612215401
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050730)	13204	1491	56	3	0.9599764898	CD81;DGKQ;PTPN11	1	1
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of Phagocytosis (GO:0050764)	13204	1491	33	5	0.3142600995	APOA1;CAMK1D;CYBA;GATA2;SNX3	0.932386482	0.8994650421
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of Phosphatase Activity (GO:0010921)	13204	1491	15	7	0.0006530588207	HSP90B1;PPP1R2;PPP6R1;PPP6R3;ROCK1;TIPRL;URI1	0.0349443755	0.03829243964
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of Phosphatidylinositol 3-Kinase Activity (GO:0043551)	13204	1491	23	2	0.750635306	FGFR3;PTK2	1	1
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of Phosphatidylinositol 3-Kinase Signaling (GO:0014066)	13204	1491	60	2	0.9935633569	BECN1;PTK2	1	1
Pal2021_reprocessed	high_vs_zero	up	GO_Biological_Process_2023	Regulation Of Phosphoprotein Phosphatase Activity (GO:0043666)	13204	1491	31	8	0.01901318494	CALM1;GSK3B;HSP90B1;PPP1R11;PPP1R2;PPP6R1;PPP6R3;TIPRL	0.282879093	0.2810099465
