cohort	contrast	gene	n_high	n_reference	mean_log_high	mean_log_reference	mean_log_difference	mean_CP10k_high	mean_CP10k_reference	descriptive_log2ratio	detection_high	detection_reference	welch_t	welch_df	p_value	q_contrast	q_joint4
Wu2021	high_vs_zero	WASH9P	7222	10045	0.1235566709	0.1059294209	0.01762725	0.2211815306	0.2200788346	0.00496165274	0.1872057602	0.1082130413	3.4541638	16095.65948	0.0005534232361	0.001041460118	0.0008134767767
Wu2021	high_vs_zero	ENSG00000228463	7222	10045	0.06075114423	0.02624186497	0.03450927926	0.09191761236	0.05286927224	0.32818867	0.1268346718	0.03036336486	12.02362089	14211.55243	3.866447869e-33	3.522387239e-32	1.589049974e-32
Wu2021	high_vs_zero	LINC01409	7222	10045	0.03574933891	0.02763840609	0.00811093282	0.05827839603	0.05532299065	0.02719295954	0.06494045971	0.02976605276	3.06503337	16022.71194	0.002180076237	0.003810487437	0.003060827699
Wu2021	high_vs_zero	LINC00115	7222	10045	0.02019149682	0.02443541994	-0.004243923127	0.03660613038	0.05056959049	-0.1404082003	0.03503184713	0.02578397213	-1.815115867	17016.12526	0.06952370205	0.09516040376	0.08451524976
Wu2021	high_vs_zero	FAM41C	7222	10045	0.01373650992	0.008350902883	0.005385607041	0.02593204439	0.01662637244	0.1107513762	0.02561617281	0.009656545545	3.247591641	13911.21769	0.001166619955	0.002112657459	0.00167352365
Wu2021	high_vs_zero	SAMD11	7222	10045	0.0126581244	0.0186984725	-0.006040348104	0.02145885348	0.03494617114	-0.1519163875	0.01869288286	0.02220009955	-3.23075664	17190.12012	0.001236952571	0.002233356757	0.001770801974
Wu2021	high_vs_zero	NOC2L	7222	10045	0.3102451112	0.2959012081	0.01434390308	0.5574533023	0.6314884743	-0.1539467068	0.4101356965	0.2774514684	1.895253673	16794.07448	0.05807595819	0.08072356976	0.07124544702
Wu2021	high_vs_zero	KLHL17	7222	10045	0.01172048145	0.009653473867	0.002067007587	0.01873210624	0.01830829478	0.005158878717	0.02340072002	0.0112493778	1.361140429	16100.2168	0.1734883651	0.2176153386	0.2003070906
Wu2021	high_vs_zero	PLEKHN1	7222	10045	0.03041656382	0.03620633743	-0.005789773608	0.05032673708	0.06907965296	-0.1696014269	0.05497092218	0.04181184669	-2.162948274	17041.95362	0.03055901821	0.0446485535	0.03860306063
Wu2021	high_vs_zero	PERM1	7222	10045	0.02292709404	0.02578409567	-0.002857001626	0.03864125254	0.04865497099	-0.1006111139	0.03600110773	0.02857142857	-1.225095761	16808.08431	0.2205563095	0.2700469935	0.2507251505
Wu2021	high_vs_zero	ENSG00000272512	7222	10045	0.006000375599	0.01210649768	-0.006106122078	0.00889440033	0.02006579424	-0.1408954292	0.01190805871	0.01682429069	-4.787333378	16985.48146	1.70435489e-06	4.147776411e-06	2.933798392e-06
Wu2021	high_vs_zero	HES4	7222	10045	0.334412614	0.3432471029	-0.008834488949	0.6504745593	0.8075334227	-0.2741476098	0.3810578787	0.2838227974	-1.036907319	16849.40522	0.2997939328	0.3548869794	0.3336826365
Wu2021	high_vs_zero	ISG15	7222	10045	0.493510946	0.2916526145	0.2018583315	1.746085205	1.208151268	0.4969397643	0.3968429798	0.1922349428	17.16030325	14300.59789	2.372399825e-65	5.447538903e-64	1.836402173e-64
Wu2021	high_vs_zero	AGRN	7222	10045	0.1418744115	0.1501604182	-0.008286006688	0.2572523583	0.3139773366	-0.212608254	0.2027139297	0.1453459433	-1.443770279	16732.06962	0.1488223274	0.1895001699	0.1734074311
Wu2021	high_vs_zero	RNF223	7222	10045	0.08884629246	0.05215275946	0.03669353301	0.1642622051	0.1101034813	0.3308700382	0.1193575187	0.05116973619	8.715829282	14096.32692	3.204812651e-18	1.629038497e-17	8.851615063e-18
Wu2021	high_vs_zero	C1orf159	7222	10045	0.04942888209	0.06310592167	-0.01367703958	0.08160204536	0.1200505264	-0.2770543715	0.09457214068	0.07177700348	-4.008802925	17205.07652	6.128463661e-05	0.0001283045009	9.625118556e-05
Wu2021	high_vs_zero	ENSG00000272141	7222	10045	0.01287058483	0.01203053297	0.0008400518557	0.02098942199	0.02438986249	-0.03998799438	0.02436998061	0.0131408661	0.5030238109	16808.49204	0.6149541225	0.6660096798	0.6466434236
Wu2021	high_vs_zero	TNFRSF18	7222	10045	0.1255952777	0.08672522361	0.03887005409	0.2241917937	0.1783621209	0.2198846677	0.1622819164	0.08213041314	7.799725971	15122.0765	6.607707893e-15	2.858692764e-14	1.635913734e-14
Wu2021	high_vs_zero	SDF4	7222	10045	0.4912711813	0.5373073814	-0.0460362001	0.9445820688	1.28834976	-0.4104452213	0.5470783716	0.425087108	-4.84037995	17149.66895	1.307191154e-06	3.218347508e-06	2.266298683e-06
Wu2021	high_vs_zero	B3GALT6	7222	10045	0.02668171743	0.03090659064	-0.004224873207	0.04550113929	0.05912667966	-0.1291452929	0.04901689283	0.0356396217	-1.665529587	16876.54659	0.09582570605	0.1271909764	0.1145033358
Wu2021	high_vs_zero	UBE2J2	7222	10045	0.2403334141	0.2727499693	-0.03241655514	0.4079790073	0.5715476565	-0.4027209068	0.3526723899	0.2611249378	-4.678940302	17176.91114	2.905601093e-06	6.942350355e-06	4.941364057e-06
Wu2021	high_vs_zero	SCNN1D	7222	10045	0.008897946223	0.008195109975	0.0007028362472	0.01508962764	0.0163335102	-0.01550891149	0.01426197729	0.008163265306	0.4938172122	16459.88845	0.6214418654	0.6719326055	0.6529214172
Wu2021	high_vs_zero	ACAP3	7222	10045	0.05255553497	0.05276921786	-0.000213682882	0.08766231372	0.1031042842	-0.114081714	0.09734145666	0.05983076157	-0.0636464834	16725.66045	0.9492524789	0.9592483986	0.9552394998
Wu2021	high_vs_zero	PUSL1	7222	10045	0.1184874846	0.1119539397	0.006533544945	0.1937614107	0.2257829218	-0.1492660851	0.2031293271	0.1202588352	1.354371235	16832.38079	0.1756361501	0.2200629205	0.2026225684
Wu2021	high_vs_zero	INTS11	7222	10045	0.2638232847	0.2662238261	-0.002400541357	0.4530353849	0.5498362941	-0.2327045308	0.3706729438	0.2591338975	-0.3424003276	16940.22126	0.73205389	0.7720400268	0.7578647509
Wu2021	high_vs_zero	CPTP	7222	10045	0.1291547664	0.1696356867	-0.04048092034	0.2166307559	0.3498164662	-0.506535076	0.214206591	0.1727227476	-7.337450422	17258.25653	2.273675912e-13	8.977535648e-13	5.305020858e-13
Wu2021	high_vs_zero	TAS1R3	7222	10045	0.007010684623	0.004912267749	0.002098416874	0.01183951607	0.01142450524	0.005363468344	0.0130157851	0.004280736685	1.702216005	16140.96477	0.08873413939	0.1184912494	0.1064349612
Wu2021	high_vs_zero	DVL1	7222	10045	0.05258603662	0.06091168306	-0.008325646446	0.08711042457	0.119043003	-0.227324192	0.09637219607	0.06699850672	-2.385364325	17081.36419	0.01707304954	0.02592297197	0.02211201051
Wu2021	high_vs_zero	MXRA8	7222	10045	0.03784945718	0.0322496205	0.005599836684	0.07456952393	0.079353786	-0.03900648208	0.052340072	0.02896963664	1.793855103	16212.92283	0.07285492629	0.0992812656	0.088348154
Wu2021	high_vs_zero	AURKAIP1	7222	10045	1.044777519	0.9867177414	0.05805977772	2.534380288	2.792960939	-0.135083222	0.7754084741	0.6367346939	4.979195596	17050.78369	6.447266198e-07	1.632903642e-06	1.135861177e-06
Wu2021	high_vs_zero	CCNL2	7222	10045	0.2190388883	0.2241904065	-0.005151518199	0.3838712158	0.4802265309	-0.2619931446	0.3241484353	0.2155301145	-0.7696278979	16986.4427	0.4415313533	0.4997047769	0.4774120633
Wu2021	high_vs_zero	MRPL20	7222	10045	0.8961034453	0.8267919916	0.06931145365	2.048609385	2.209772249	-0.1043473776	0.736222653	0.5753111	6.178174709	16983.59537	6.632415021e-10	2.09764714e-09	1.345776245e-09
Wu2021	high_vs_zero	ANKRD65	7222	10045	0.01585355516	0.01535451352	0.0004990416485	0.02530186233	0.03113743765	-0.06567175362	0.03184713376	0.01722249876	0.270171481	16939.01403	0.7870316234	0.8215104591	0.8091534988
Wu2021	high_vs_zero	LINC01770	7222	10045	0.0260749328	0.01737911248	0.008695820322	0.0467649083	0.03453609438	0.1255137769	0.03392412074	0.01732205077	3.698507179	14388.84918	0.0002176780203	0.000429165306	0.0003291939098
Wu2021	high_vs_zero	VWA1	7222	10045	0.1584979281	0.143742022	0.01475590616	0.3074436918	0.3167699712	-0.03265063899	0.2117142066	0.1364858138	2.446358067	16156.8053	0.0144413454	0.02216755655	0.01882919483
Wu2021	high_vs_zero	ATAD3C	7222	10045	0.0229915975	0.02000263342	0.002988964075	0.03685542662	0.04407576984	-0.07417508668	0.03835502631	0.0200099552	1.334034486	16759.05254	0.1822106821	0.2275562418	0.2096670863
Wu2021	high_vs_zero	ATAD3B	7222	10045	0.07062768227	0.07111559175	-0.0004879094765	0.1168288918	0.1537592408	-0.2269033555	0.1211575741	0.07207565953	-0.1222251297	17057.34436	0.9027221649	0.9206830095	0.9137315739
Wu2021	high_vs_zero	ATAD3A	7222	10045	0.08543166752	0.08409463955	0.001337027966	0.1360211256	0.1704172553	-0.1962712162	0.1613126558	0.09268292683	0.3225641094	17039.17126	0.7470293361	0.7860681659	0.7719720241
Wu2021	high_vs_zero	SSU72	7222	10045	0.6986608727	0.7347192714	-0.03605839868	1.516620595	1.925240433	-0.3251120603	0.6368042094	0.5190642111	-3.285408378	17009.396	0.001020406394	0.001860838819	0.001470503897
Wu2021	high_vs_zero	SSU72-AS1	7222	10045	0.01687800618	0.02141596152	-0.00453795534	0.02739241373	0.03924315889	-0.1283270817	0.03420105234	0.02658038825	-2.289041741	17145.65533	0.02208902741	0.03298513294	0.02831123838
Wu2021	high_vs_zero	FNDC10	7222	10045	0.01690424029	0.02091563061	-0.004011390322	0.02995683613	0.03913382166	-0.09844063732	0.03364718914	0.02528621205	-1.974314701	16948.67103	0.04836217943	0.06813011497	0.05980538197
Wu2021	high_vs_zero	ENSG00000272106	7222	10045	0.02958619581	0.03998557222	-0.0103993764	0.04643418822	0.07878138673	-0.2879441213	0.05760177236	0.04619213539	-3.854835515	17262.4812	0.0001162270945	0.0002359222032	0.00017909675
Wu2021	high_vs_zero	MIB2	7222	10045	0.06991787939	0.06770640946	0.002211469928	0.1099980958	0.1273085416	-0.1142756515	0.1348656882	0.07854654057	0.6045107981	16833.59958	0.5455122398	0.6009964573	0.5799272741
Wu2021	high_vs_zero	CDK11B	7222	10045	0.1030940894	0.1085066185	-0.005412529013	0.1608047102	0.2087940128	-0.2436748555	0.1950983107	0.1218516675	-1.212222081	17114.69696	0.2254441151	0.2753599654	0.2558990728
Wu2021	high_vs_zero	SLC35E2B	7222	10045	0.1441878057	0.1276722708	0.01651553492	0.2479452634	0.2633631013	-0.06255155628	0.2294378289	0.1289198606	3.080533155	16548.55296	0.002069692279	0.003629315851	0.002910706266
Wu2021	high_vs_zero	CDK11A	7222	10045	0.08264163196	0.08544430309	-0.002802671125	0.1304594836	0.1655175385	-0.2042940232	0.1581279424	0.09586859134	-0.6909737802	17063.67112	0.4895914179	0.5469627704	0.5248498646
Wu2021	high_vs_zero	SLC35E2A	7222	10045	0.01413688651	0.01261586322	0.001521023288	0.02217859453	0.02547500753	-0.03840848303	0.02797009139	0.01343952215	0.8882226796	16779.42603	0.3744337135	0.4317970534	0.4099191747
Wu2021	high_vs_zero	NADK	7222	10045	0.1023349714	0.1011175536	0.001217417801	0.1665549183	0.1960654402	-0.1514832923	0.182497923	0.1132901941	0.2711476987	16816.39955	0.786280765	0.8209032829	0.8084713555
Wu2021	high_vs_zero	GNB1	7222	10045	0.2812670099	0.2697068874	0.01156012247	0.5017490575	0.5778048678	-0.1717080208	0.3849349211	0.2546540567	1.580083917	16804.6574	0.1141064708	0.1491704384	0.1350913172
Wu2021	high_vs_zero	TMEM52	7222	10045	0.02679219599	0.04772572006	-0.02093352407	0.04226615638	0.08802379572	-0.4023227558	0.05704790917	0.05863613738	-7.769741606	17061.78639	8.309539679e-15	3.575828514e-14	2.049206667e-14
Wu2021	high_vs_zero	GABRD	7222	10045	0.008166312199	0.01456955655	-0.006403244348	0.01204209746	0.02577167809	-0.1667661889	0.01841595126	0.01732205077	-4.375154843	16830.83448	1.220761411e-05	2.745534469e-05	2.002882707e-05
Wu2021	high_vs_zero	PRKCZ	7222	10045	0.07291242041	0.09009214154	-0.01717972113	0.1173117283	0.178299533	-0.3568724487	0.1415120465	0.1015430562	-4.255517724	17244.34107	2.096670447e-05	4.607294847e-05	3.390578998e-05
Wu2021	high_vs_zero	FAAP20	7222	10045	0.574896853	0.6790434987	-0.1041466457	1.143835604	1.733622012	-0.5599004498	0.5958183329	0.493977103	-10.13013196	17233.76907	4.742415931e-24	3.067085346e-23	1.547108708e-23
Wu2021	high_vs_zero	SKI	7222	10045	0.05548337364	0.06738094604	-0.0118975724	0.09231049299	0.1281596925	-0.24660646	0.1002492384	0.07854654057	-3.333422511	17078.11412	0.0008596692727	0.001579586681	0.001245223127
Wu2021	high_vs_zero	MORN1	7222	10045	0.04012992367	0.04740823224	-0.007278308568	0.06249965981	0.09327741916	-0.2502363976	0.07615618942	0.05136884022	-2.406941073	17238.05066	0.01609721197	0.02453341832	0.02089788392
Wu2021	high_vs_zero	RER1	7222	10045	0.813455976	0.6924573847	0.1209985913	1.790951079	1.734472753	0.04374656274	0.7000830795	0.5146839223	11.28169982	16771.20681	2.062539699e-29	1.641686875e-28	7.754635309e-29
Wu2021	high_vs_zero	PEX10	7222	10045	0.1619788851	0.1335271278	0.02845175729	0.2670696996	0.2824832094	-0.05934238687	0.2659927998	0.1355898457	5.210734724	16680.22097	1.903343208e-07	5.036145116e-07	3.441376414e-07
Wu2021	high_vs_zero	PLCH2	7222	10045	0.02232284771	0.01960788811	0.002714959601	0.04059834999	0.04012247478	0.004891289852	0.02797009139	0.01931309109	1.1646558	15771.56536	0.244175963	0.2958070791	0.2757072065
Wu2021	high_vs_zero	PANK4	7222	10045	0.02496222646	0.01622857716	0.008733649304	0.03859686824	0.0316547394	0.07413520093	0.053032401	0.01861622698	4.243519812	15592.47813	2.213123012e-05	4.852936407e-05	3.574420912e-05
Wu2021	high_vs_zero	ENSG00000272449	7222	10045	0.05792077421	0.0437717511	0.01414902311	0.0913005946	0.08239779762	0.06875304818	0.103295486	0.04868093579	4.404051941	15907.74051	1.069409343e-05	2.422729725e-05	1.761589117e-05
Wu2021	high_vs_zero	TNFRSF14-AS1	7222	10045	0.01044110823	0.007182995278	0.00325811295	0.01490554452	0.01545065884	-0.006827992291	0.02367765162	0.006968641115	2.442316191	16843.38287	0.01460356732	0.02240475636	0.01903132122
Wu2021	high_vs_zero	TNFRSF14	7222	10045	0.1691971665	0.1264024618	0.04279470477	0.2885017623	0.2706789943	0.06775078047	0.2540847411	0.1209556994	7.627473503	16193.68189	2.526588178e-14	1.05756385e-13	6.121494175e-14
Wu2021	high_vs_zero	PRXL2B	7222	10045	0.1385285076	0.1240045383	0.01452396924	0.2290786669	0.2488652245	-0.08423729008	0.2251453891	0.1296167247	2.824045433	16619.65481	0.004747809114	0.007902881898	0.006478358234
Wu2021	high_vs_zero	MMEL1	7222	10045	0.1334689961	0.08248620637	0.05098278972	0.2268018088	0.1600889414	0.3294109093	0.2010523401	0.08840219014	10.74021997	14730.47671	8.280460395e-27	5.964717587e-26	2.915805955e-26
Wu2021	high_vs_zero	ARHGEF16	7222	10045	0.06256300349	0.05079579047	0.01176721302	0.1013736483	0.09735537459	0.02907909663	0.1172805317	0.05664509706	3.435624859	16177.57319	0.000592673337	0.001110871435	0.0008692145688
Wu2021	high_vs_zero	MEGF6	7222	10045	0.02586621609	0.0359219821	-0.01005576601	0.04640521843	0.07168341441	-0.229783696	0.03613957353	0.03852663016	-3.687299581	17132.26642	0.000227346456	0.0004471372205	0.0003433852349
Wu2021	high_vs_zero	TPRG1L	7222	10045	0.05816436405	0.06570373714	-0.007539373089	0.09166008407	0.12305839	-0.2188715071	0.1125726945	0.07755102041	-2.16312376	17092.00612	0.03054547919	0.04463325164	0.03858771357
Wu2021	high_vs_zero	WRAP73	7222	10045	0.1098226913	0.1038287612	0.005993930078	0.174375287	0.1994459532	-0.1261450916	0.2004984769	0.1153807865	1.323983024	16840.41105	0.1855266528	0.2313005919	0.2132352537
Wu2021	high_vs_zero	TP73	7222	10045	0.005470860854	0.008528464728	-0.003057603874	0.008578197906	0.01521615421	-0.08560856366	0.01190805871	0.01055251369	-2.585072142	17247.23488	0.009743992737	0.01546250777	0.01293112772
Wu2021	high_vs_zero	GFOD3P	7222	10045	0.03590345249	0.03417357887	0.001729873621	0.060047454	0.06841450635	-0.07351668307	0.06355580172	0.03673469388	0.6156333886	16634.65204	0.5381449324	0.5937335298	0.5726543606
Wu2021	high_vs_zero	SMIM1	7222	10045	0.1965223741	0.1861456025	0.01037677162	0.345614454	0.3856177956	-0.1240252615	0.2687621158	0.1779990045	1.638020236	16582.39708	0.1014364454	0.1338813937	0.1208150756
Wu2021	high_vs_zero	LRRC47	7222	10045	0.167443045	0.1857947319	-0.01835168693	0.2756802254	0.3803755409	-0.3546575166	0.2725006923	0.1887506222	-3.131291274	17163.71689	0.001743316624	0.003082619144	0.002465698149
Wu2021	high_vs_zero	CEP104	7222	10045	0.09952313858	0.1223398269	-0.02281668836	0.15870041	0.242265822	-0.4038348942	0.1874826918	0.1323046292	-4.907914053	17259.23134	9.289008297e-07	2.322331836e-06	1.623427437e-06
Wu2021	high_vs_zero	DFFB	7222	10045	0.01356103676	0.01505153014	-0.001490493378	0.02136716346	0.03101564786	-0.1103609849	0.02769315979	0.01572921852	-0.8350846271	17228.28154	0.4036816416	0.4617945417	0.4395336693
Wu2021	high_vs_zero	C1orf174	7222	10045	0.1548071497	0.1433429773	0.01146417242	0.2620220532	0.2889325969	-0.1034425698	0.2517308225	0.150024888	2.093252743	16683.84067	0.03634166023	0.05230468509	0.04552361743
Wu2021	high_vs_zero	NPHP4	7222	10045	0.01505757033	0.01642453257	-0.00136696224	0.02524074866	0.03203537334	-0.07622045318	0.02810855719	0.01841712295	-0.7225507224	16859.38038	0.4699659746	0.5281176888	0.5056758478
Wu2021	high_vs_zero	KCNAB2	7222	10045	0.01138380222	0.01251901808	-0.001135215856	0.01810327523	0.0262641896	-0.09639655349	0.02326225422	0.01403683425	-0.6938036381	17193.7575	0.4878147337	0.5454383175	0.5231775565
Wu2021	high_vs_zero	RPL22	7222	10045	2.444473893	2.476650565	-0.03217667197	13.21420691	15.50461551	-0.2290063161	0.9656604819	0.9369835739	-2.612724557	17091.24393	0.008990227962	0.01434455707	0.01197316969
Wu2021	high_vs_zero	RNF207	7222	10045	0.04625234871	0.02564221558	0.02061013313	0.06779733882	0.05143809024	0.1479917128	0.09997230684	0.02807366849	7.899960723	15659.18529	2.974283788e-15	1.310521289e-14	7.450671466e-15
Wu2021	high_vs_zero	ICMT	7222	10045	0.1705989212	0.1893748389	-0.0187759177	0.2879488338	0.3963105629	-0.3553767702	0.2671005262	0.1887506222	-3.125011856	17134.54055	0.001780947254	0.00314495756	0.002516678085
Wu2021	high_vs_zero	GPR153	7222	10045	0.009864001286	0.0111643571	-0.001300355814	0.01514391676	0.02045180058	-0.06501776676	0.02104680144	0.01413638626	-0.9006617473	17076.28383	0.3677808948	0.4247306256	0.4031004639
Wu2021	high_vs_zero	ACOT7	7222	10045	0.1138512592	0.1214141932	-0.007562933965	0.1939617151	0.2545683793	-0.2704356071	0.1854057048	0.1235440518	-1.504504979	17039.12412	0.1324699271	0.1706785733	0.1554596038
Wu2021	high_vs_zero	ENSG00000271746	7222	10045	0.007536580114	0.006578053775	0.0009585263381	0.01104516581	0.01186815574	-0.01065283024	0.01730822487	0.008262817322	0.8280903376	16646.91188	0.4076312126	0.4659700642	0.4435643681
Wu2021	high_vs_zero	HES2	7222	10045	0.03038139451	0.02012525906	0.01025613545	0.05212110501	0.03997599027	0.1200409374	0.04998615342	0.02110502738	4.209575093	14882.77793	2.573535888e-05	5.607773605e-05	4.139186798e-05
Wu2021	high_vs_zero	ESPN	7222	10045	0.08523609919	0.06829933965	0.01693675954	0.153984675	0.1466017172	0.04255860389	0.1146496815	0.06431060229	3.900117929	15843.45973	9.65426064e-05	0.0001978138303	0.0001496700175
Wu2021	high_vs_zero	TNFRSF25	7222	10045	0.01393466858	0.01260028546	0.001334383127	0.02419228547	0.02455319032	-0.004186415849	0.02353918582	0.01403683425	0.7537557597	15982.67945	0.451006997	0.5090525556	0.4868518645
Wu2021	high_vs_zero	PLEKHG5	7222	10045	0.01874292455	0.01821967092	0.0005232536327	0.03092328902	0.0359691661	-0.05455777587	0.03600110773	0.02070681931	0.260555774	16724.07474	0.7944383069	0.8281134807	0.8160279817
Wu2021	high_vs_zero	NOL9	7222	10045	0.06570332101	0.08033040775	-0.01462708674	0.1103233721	0.1584687895	-0.2973809052	0.1214345057	0.08889995022	-3.724100485	17172.33681	0.0001966397784	0.0003888985049	0.0002981167283
Wu2021	high_vs_zero	ZBTB48	7222	10045	0.05693209093	0.05395178825	0.002980302678	0.09112739175	0.1059928148	-0.1080594606	0.1107726392	0.0606271777	0.8810393392	16839.6384	0.3783091022	0.4358173545	0.4138962481
Wu2021	high_vs_zero	KLHL21	7222	10045	0.04775973893	0.0362806325	0.01147910643	0.0784773361	0.07246169027	0.04946496082	0.08501800055	0.04091587855	3.782600878	15828.01284	0.0001557693131	0.0003117099188	0.0002378302628
Wu2021	high_vs_zero	PHF13	7222	10045	0.08689494843	0.0767413635	0.01015358493	0.1390574195	0.1496316722	-0.06244380605	0.1464968153	0.08392234943	2.486822895	16528.05646	0.01289874605	0.01998691242	0.01689485919
Wu2021	high_vs_zero	THAP3	7222	10045	0.06702157456	0.07366813004	-0.006646555479	0.1024978604	0.1462710144	-0.2823401709	0.13085018	0.08262817322	-1.778239345	17224.12145	0.07538218964	0.1023802516	0.09123551961
Wu2021	high_vs_zero	DNAJC11	7222	10045	0.05767266493	0.07830370851	-0.02063104358	0.09222482067	0.1532752229	-0.3979113165	0.1134034893	0.08800398208	-5.54579071	17263.51327	2.969206819e-08	8.347955364e-08	5.588361053e-08
Wu2021	high_vs_zero	CAMTA1	7222	10045	0.6833935745	0.6678853456	0.01550822891	1.470432507	1.656655233	-0.1616691299	0.6477430075	0.5046291687	1.470824433	16806.54671	0.1413573246	0.1808648208	0.1651945633
Wu2021	high_vs_zero	VAMP3	7222	10045	0.2857513126	0.2388383438	0.04691296873	0.4920816317	0.5044506085	-0.02982836002	0.3986430352	0.2323544052	6.699342871	16629.06956	2.160723756e-11	7.563312441e-11	4.665993538e-11
Wu2021	high_vs_zero	PER3	7222	10045	0.05159688898	0.0646178448	-0.01302095582	0.08200882286	0.127607332	-0.3225386459	0.09844918305	0.07078148333	-3.754955355	17255.03797	0.0001739416386	0.0003462185363	0.0002646807405
Wu2021	high_vs_zero	PARK7	7222	10045	1.285689239	1.214538878	0.07115036091	3.606362123	3.831793658	-0.08518376654	0.819579064	0.7040318566	5.662522016	16924.87945	1.515854814e-08	4.359891696e-08	2.89400415e-08
Wu2021	high_vs_zero	ERRFI1	7222	10045	0.4174025725	0.3025301024	0.1148724701	0.8579593138	0.7699627636	0.1390107317	0.4495984492	0.2459930314	12.81421412	16081.48625	2.080597804e-37	2.194879915e-36	9.457479529e-37
Wu2021	high_vs_zero	ERRFI1-DT	7222	10045	0.005636208105	0.00570460179	-6.839368456e-05	0.007827266245	0.01198262269	-0.05455283614	0.01426197729	0.006968641115	-0.06502721428	17236.96085	0.9481530863	0.9585187763	0.9542888315
Wu2021	high_vs_zero	SLC45A1	7222	10045	0.01159584257	0.009533871901	0.002061970668	0.01745227535	0.02105462459	-0.0435835326	0.02381611742	0.009556993529	1.350964947	17008.32794	0.1767246328	0.2213505295	0.2038095189
Wu2021	high_vs_zero	RERE	7222	10045	0.2348230113	0.2827108702	-0.04788785882	0.423303919	0.6044033706	-0.4287527493	0.3331487123	0.2612244898	-6.631945161	17126.87578	3.411964529e-11	1.176210741e-10	7.309716344e-11
Wu2021	high_vs_zero	ENO1	7222	10045	0.9843090994	1.325454391	-0.3411452915	3.437157978	6.182831549	-0.8288242452	0.6716975907	0.6445993031	-21.34950571	17086.18568	7.915045997e-100	3.741144144e-98	1.025134159e-98
Wu2021	high_vs_zero	ENO1-AS1	7222	10045	0.008023966764	0.007565540976	0.000458425788	0.0133932438	0.01594169523	-0.03206480096	0.01412351149	0.008362369338	0.3359293514	16669.50863	0.7369283707	0.7766743807	0.7624988047
Wu2021	high_vs_zero	GPR157	7222	10045	0.06963572188	0.08315393774	-0.01351821586	0.1084433626	0.1560628362	-0.2968424483	0.128080864	0.093777999	-3.508180144	17187.89006	0.0004523360276	0.0008605734304	0.0006689262663
Wu2021	high_vs_zero	MIR34AHG	7222	10045	0.008340392055	0.01304242439	-0.004702032335	0.0132654018	0.02327909455	-0.12222093	0.01536970368	0.01692384271	-3.202548107	17262.64188	0.001364645836	0.002447820858	0.001946779255
Wu2021	high_vs_zero	LNCTAM34A	7222	10045	0.01173238566	0.009765341097	0.001967044561	0.01838109866	0.01829252923	0.001079788101	0.02506230961	0.01154803385	1.320555783	16346.98646	0.1866680122	0.2324647495	0.2144094892
Wu2021	high_vs_zero	H6PD	7222	10045	0.04572647779	0.04790611505	-0.002179637264	0.07141616311	0.0900629616	-0.1489742652	0.08764885073	0.05555002489	-0.7117857691	16980.75319	0.4766072246	0.5345491507	0.5121666674
Wu2021	high_vs_zero	SPSB1	7222	10045	0.06463363415	0.07567549779	-0.01104186364	0.1084528526	0.1522608194	-0.2751950327	0.1016338964	0.08083623693	-2.809419821	17073.73713	0.004968729804	0.008250800558	0.006769987329
Wu2021	high_vs_zero	SLC25A33	7222	10045	0.262428396	0.3529045512	-0.09047615513	0.4938243754	0.8107103108	-0.6169559035	0.3355026309	0.2951717272	-11.23091773	17233.46861	3.630176066e-29	2.856654225e-28	1.356040742e-28
Wu2021	high_vs_zero	TMEM201	7222	10045	0.01656470454	0.01874997896	-0.002185274425	0.02440676269	0.03551788006	-0.1234182997	0.03849349211	0.02210054754	-1.177927957	17252.53656	0.2388415763	0.2900446837	0.2701124263
Wu2021	high_vs_zero	PIK3CD	7222	10045	0.00503188199	0.006808030646	-0.001776148656	0.008341761193	0.014139914	-0.0752139327	0.009000276932	0.007565953211	-1.506236269	17259.79284	0.1320248323	0.1701352136	0.154969499
Wu2021	high_vs_zero	PIK3CD-AS2	7222	10045	0.02769560977	0.05232258329	-0.02462697352	0.04485472413	0.1008467048	-0.4714880559	0.05483245638	0.05903434545	-8.505659798	16937.9007	1.954385183e-17	9.550835679e-17	5.269778694e-17
Wu2021	high_vs_zero	CLSTN1	7222	10045	0.2191141334	0.2452129116	-0.0260987782	0.4029236001	0.5177587284	-0.2967042351	0.2996399889	0.2321553011	-3.745899891	16873.75736	0.0001803463511	0.0003584765401	0.0002741335633
Wu2021	high_vs_zero	CTNNBIP1	7222	10045	0.3216716087	0.4356825455	-0.1140109368	0.6317444753	1.02555109	-0.6212196897	0.3821656051	0.3518168243	-12.87291856	17190.60155	9.553829924e-38	1.020430345e-36	4.375345205e-37
Wu2021	high_vs_zero	LZIC	7222	10045	0.1959255218	0.1943197482	0.001605773631	0.3309021566	0.3983937962	-0.2099257914	0.2983937967	0.1970134395	0.2603178773	16909.59238	0.7946217534	0.8282453989	0.8161862152
Wu2021	high_vs_zero	NMNAT1	7222	10045	0.03265400525	0.02930179873	0.003352206524	0.05110908244	0.0546467969	-0.03338657547	0.07255607865	0.03573917372	1.359662837	16636.78071	0.1739550701	0.2181631556	0.2008250611
Wu2021	high_vs_zero	RBP7	7222	10045	0.05985253456	0.03673020768	0.02312232688	0.1052035224	0.08231576392	0.170616186	0.09914151205	0.03504230961	6.758899807	15206.37701	1.441009288e-11	5.101705547e-11	3.13484307e-11
