cancer	cohort	stage_id	run_id	analysis_version	analysis_type	metabolite_key	metabolite_name	gene	unit	n	n_reference	effect_type	effect	ci_lower	ci_upper	p_value	q_value	test_family	family_n_evaluable	status	reason	source_id	stable_gene_id	same_cohort_postselection	normal_source_confounding	degrees_freedom	p_method	ci_method	bootstrap_mean_lower	bootstrap_mean_upper	bootstrap_valid	seed	family_n_planned
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_identity_RNA_v2	RNA_UNPAIRED_CURRENT	NA	NA	SLC45A4	unpaired_unique_author_case	74.0	6.0	mean_log2TPM1_difference	-1.7681212984142172	-2.073685220721754	-1.4625573761066804	1.492635086654884e-05	0.00010919804055001519	RNA_UNPAIRED_CURRENT	139.0	DONE	NA	CAMP_GBM_TPM	hsa:57210	True	True	5.428273971896366	Welch_t	analytic_Welch_t95	-1.9716902599547088	-1.5290355180585578	4000.0	3643274070.0	142.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_identity_RNA_v2	RNA_UNPAIRED_AGE_SEX	NA	NA	SLC45A4	unpaired_unique_author_case	74.0	6.0	age_sex_adjusted_log2TPM1_difference	-1.770592882005294	-2.0468759434274797	-1.4943098205831085	1.3748469454568727e-20	2.931919630504541e-19	RNA_UNPAIRED_AGE_SEX	139.0	DONE	NA	CAMP_GBM_TPM	hsa:57210	True	True	76.0	OLS_HC3_t	HC3_t95	NA	NA	NA	NA	142.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_identity_RNA_v2	RNA_UNPAIRED_CURRENT	NA	NA	SRM	unpaired_unique_author_case	74.0	6.0	mean_log2TPM1_difference	0.2476533551956539	0.07484643400019977	0.42046027639110806	0.008130511561876988	0.017123350107589412	RNA_UNPAIRED_CURRENT	139.0	DONE	NA	CAMP_GBM_TPM	hsa:6723	True	True	14.522709951274	Welch_t	analytic_Welch_t95	0.10199118075598446	0.40351345064823385	4000.0	1557599945.0	142.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_identity_RNA_v2	RNA_UNPAIRED_AGE_SEX	NA	NA	SRM	unpaired_unique_author_case	74.0	6.0	age_sex_adjusted_log2TPM1_difference	0.2594763828978723	0.0803682664544561	0.43858449934128846	0.005085554715978454	0.009956226838324015	RNA_UNPAIRED_AGE_SEX	139.0	DONE	NA	CAMP_GBM_TPM	hsa:6723	True	True	76.0	OLS_HC3_t	HC3_t95	NA	NA	NA	NA	142.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_identity_RNA_v2	RNA_UNPAIRED_CURRENT	NA	NA	SHMT1	unpaired_unique_author_case	74.0	6.0	mean_log2TPM1_difference	0.5021373555604518	0.19841532111275723	0.8058593900081463	0.006109172954184382	0.013920902305436543	RNA_UNPAIRED_CURRENT	139.0	DONE	NA	CAMP_GBM_TPM	hsa:6470	True	True	6.662720218373947	Welch_t	analytic_Welch_t95	0.2503628062535862	0.7050891949491637	4000.0	755872824.0	142.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_identity_RNA_v2	RNA_UNPAIRED_AGE_SEX	NA	NA	SHMT1	unpaired_unique_author_case	74.0	6.0	age_sex_adjusted_log2TPM1_difference	0.5000511880610747	0.2225848246999123	0.7775175514222372	0.0005846190305933568	0.00135436742087461	RNA_UNPAIRED_AGE_SEX	139.0	DONE	NA	CAMP_GBM_TPM	hsa:6470	True	True	76.0	OLS_HC3_t	HC3_t95	NA	NA	NA	NA	142.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_identity_RNA_v2	RNA_UNPAIRED_CURRENT	NA	NA	SHMT2	unpaired_unique_author_case	74.0	6.0	mean_log2TPM1_difference	1.7676709210615726	1.495561240230359	2.039780601892786	3.2908530413633136e-09	4.574285727495006e-08	RNA_UNPAIRED_CURRENT	139.0	DONE	NA	CAMP_GBM_TPM	UniProt:P34897	True	True	12.941467848368907	Welch_t	analytic_Welch_t95	1.5406984006552737	2.0041542591165995	4000.0	744457624.0	142.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_identity_RNA_v2	RNA_UNPAIRED_AGE_SEX	NA	NA	SHMT2	unpaired_unique_author_case	74.0	6.0	age_sex_adjusted_log2TPM1_difference	1.755685558858955	1.4813533305515616	2.0300177871663485	1.476506288743294e-20	2.931919630504541e-19	RNA_UNPAIRED_AGE_SEX	139.0	DONE	NA	CAMP_GBM_TPM	UniProt:P34897	True	True	76.0	OLS_HC3_t	HC3_t95	NA	NA	NA	NA	142.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_identity_RNA_v2	RNA_UNPAIRED_CURRENT	NA	NA	MGAM	unpaired_unique_author_case	74.0	6.0	mean_log2TPM1_difference	0.1574663929405327	0.03347364524654731	0.28145914063451805	0.018748264405136546	0.036194566004360836	RNA_UNPAIRED_CURRENT	139.0	DONE	NA	CAMP_GBM_TPM	hsa:8972	True	True	8.423155014510794	Welch_t	analytic_Welch_t95	0.05155692586223696	0.24816816020649343	4000.0	2037333459.0	142.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_identity_RNA_v2	RNA_UNPAIRED_AGE_SEX	NA	NA	MGAM	unpaired_unique_author_case	74.0	6.0	age_sex_adjusted_log2TPM1_difference	0.14947760055613446	0.029231174851301556	0.26972402626096736	0.015517872105061812	0.027653643879533233	RNA_UNPAIRED_AGE_SEX	139.0	DONE	NA	CAMP_GBM_TPM	hsa:8972	True	True	76.0	OLS_HC3_t	HC3_t95	NA	NA	NA	NA	142.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_identity_RNA_v2	RNA_UNPAIRED_CURRENT	NA	NA	ADPGK	unpaired_unique_author_case	74.0	6.0	mean_log2TPM1_difference	0.8207535314666905	0.5771195436548832	1.064387519278498	5.710383331267906e-05	0.00030528587809470727	RNA_UNPAIRED_CURRENT	139.0	DONE	NA	CAMP_GBM_TPM	hsa:83440	True	True	7.891510193755379	Welch_t	analytic_Welch_t95	0.6173187745387831	1.0014295078447968	4000.0	262991346.0	142.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_identity_RNA_v2	RNA_UNPAIRED_AGE_SEX	NA	NA	ADPGK	unpaired_unique_author_case	74.0	6.0	age_sex_adjusted_log2TPM1_difference	0.803286085999559	0.5440661389481045	1.0625060330510134	3.040667508527767e-08	1.408842612284532e-07	RNA_UNPAIRED_AGE_SEX	139.0	DONE	NA	CAMP_GBM_TPM	hsa:83440	True	True	76.0	OLS_HC3_t	HC3_t95	NA	NA	NA	NA	142.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_identity_RNA_v2	RNA_UNPAIRED_CURRENT	NA	NA	B4GALT1	unpaired_unique_author_case	74.0	6.0	mean_log2TPM1_difference	0.7833651761144524	0.6130982298419488	0.953632122386956	3.045630220691947e-11	6.047751438231152e-10	RNA_UNPAIRED_CURRENT	139.0	DONE	NA	CAMP_GBM_TPM	hsa:2683	True	True	36.93663279759038	Welch_t	analytic_Welch_t95	0.6248917038024006	0.9470931139692838	4000.0	3012628452.0	142.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_identity_RNA_v2	RNA_UNPAIRED_AGE_SEX	NA	NA	B4GALT1	unpaired_unique_author_case	74.0	6.0	age_sex_adjusted_log2TPM1_difference	0.7559556745702152	0.5674207027605296	0.9444906463799008	1.1716164201801512e-11	9.57968720029653e-11	RNA_UNPAIRED_AGE_SEX	139.0	DONE	NA	CAMP_GBM_TPM	hsa:2683	True	True	76.0	OLS_HC3_t	HC3_t95	NA	NA	NA	NA	142.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_identity_RNA_v2	RNA_UNPAIRED_CURRENT	NA	NA	B4GALT2	unpaired_unique_author_case	74.0	6.0	mean_log2TPM1_difference	-0.2398425672068778	-0.604841292011508	0.12515615759775245	0.16203958397692125	0.2230049720078421	RNA_UNPAIRED_CURRENT	139.0	DONE	NA	CAMP_GBM_TPM	hsa:8704	True	True	6.554080892211532	Welch_t	analytic_Welch_t95	-0.5174638258050651	0.027368651360700325	4000.0	489652892.0	142.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_identity_RNA_v2	RNA_UNPAIRED_AGE_SEX	NA	NA	B4GALT2	unpaired_unique_author_case	74.0	6.0	age_sex_adjusted_log2TPM1_difference	-0.21382651439645994	-0.5363058573187631	0.10865282852584324	0.19059143517587931	0.24992650461742663	RNA_UNPAIRED_AGE_SEX	139.0	DONE	NA	CAMP_GBM_TPM	hsa:8704	True	True	76.0	OLS_HC3_t	HC3_t95	NA	NA	NA	NA	142.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_identity_RNA_v2	RNA_UNPAIRED_CURRENT	NA	NA	G6PC1	unpaired_unique_author_case	NA	NA	mean_log2TPM1_difference	NA	NA	NA	NA	NA	RNA_UNPAIRED_CURRENT	139.0	NOT_EVALUABLE	exact_symbol_missing	CAMP_GBM_TPM	hsa:2538	True	True	NA	NA	NA	NA	NA	NA	NA	142.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_identity_RNA_v2	RNA_UNPAIRED_AGE_SEX	NA	NA	G6PC1	unpaired_unique_author_case	NA	NA	mean_log2TPM1_difference	NA	NA	NA	NA	NA	RNA_UNPAIRED_AGE_SEX	139.0	NOT_EVALUABLE	exact_symbol_missing	CAMP_GBM_TPM	hsa:2538	True	True	NA	NA	NA	NA	NA	NA	NA	142.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_identity_RNA_v2	RNA_UNPAIRED_CURRENT	NA	NA	G6PC2	unpaired_unique_author_case	74.0	6.0	mean_log2TPM1_difference	0.23611687177781648	0.03911684922593173	0.43311689432970124	0.023166380162138917	0.043515227601855534	RNA_UNPAIRED_CURRENT	139.0	DONE	NA	CAMP_GBM_TPM	hsa:57818	True	True	10.751795992025908	Welch_t	analytic_Welch_t95	0.06832982135639992	0.399192881561732	4000.0	3522049826.0	142.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_identity_RNA_v2	RNA_UNPAIRED_AGE_SEX	NA	NA	G6PC2	unpaired_unique_author_case	74.0	6.0	age_sex_adjusted_log2TPM1_difference	0.245460453572297	0.05957062239907934	0.4313502847455147	0.01033289472534909	0.01927811322872122	RNA_UNPAIRED_AGE_SEX	139.0	DONE	NA	CAMP_GBM_TPM	hsa:57818	True	True	76.0	OLS_HC3_t	HC3_t95	NA	NA	NA	NA	142.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_identity_RNA_v2	RNA_UNPAIRED_CURRENT	NA	NA	G6PC3	unpaired_unique_author_case	74.0	6.0	mean_log2TPM1_difference	0.859926719852107	0.6774555709598729	1.0423978687443411	9.57129159391801e-07	1.0233919473496948e-05	RNA_UNPAIRED_CURRENT	139.0	DONE	NA	CAMP_GBM_TPM	hsa:92579	True	True	10.08250060245954	Welch_t	analytic_Welch_t95	0.7094394832634614	1.00390507777025	4000.0	2834216677.0	142.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_identity_RNA_v2	RNA_UNPAIRED_AGE_SEX	NA	NA	G6PC3	unpaired_unique_author_case	74.0	6.0	age_sex_adjusted_log2TPM1_difference	0.8621054433859567	0.6766026614053542	1.0476082253665593	4.321575657630866e-14	6.006990164106904e-13	RNA_UNPAIRED_AGE_SEX	139.0	DONE	NA	CAMP_GBM_TPM	hsa:92579	True	True	76.0	OLS_HC3_t	HC3_t95	NA	NA	NA	NA	142.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_identity_RNA_v2	RNA_UNPAIRED_CURRENT	NA	NA	GBA1	unpaired_unique_author_case	NA	NA	mean_log2TPM1_difference	NA	NA	NA	NA	NA	RNA_UNPAIRED_CURRENT	139.0	NOT_EVALUABLE	exact_symbol_missing	CAMP_GBM_TPM	hsa:2629	True	True	NA	NA	NA	NA	NA	NA	NA	142.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_identity_RNA_v2	RNA_UNPAIRED_AGE_SEX	NA	NA	GBA1	unpaired_unique_author_case	NA	NA	mean_log2TPM1_difference	NA	NA	NA	NA	NA	RNA_UNPAIRED_AGE_SEX	139.0	NOT_EVALUABLE	exact_symbol_missing	CAMP_GBM_TPM	hsa:2629	True	True	NA	NA	NA	NA	NA	NA	NA	142.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_identity_RNA_v2	RNA_UNPAIRED_CURRENT	NA	NA	GBA2	unpaired_unique_author_case	74.0	6.0	mean_log2TPM1_difference	-0.6296267373340667	-0.9447841225077658	-0.3144693521603676	0.002362035996597043	0.006437705951509587	RNA_UNPAIRED_CURRENT	139.0	DONE	NA	CAMP_GBM_TPM	hsa:57704	True	True	6.591737938436813	Welch_t	analytic_Welch_t95	-0.8751545141600077	-0.40238145183294366	4000.0	201933330.0	142.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_identity_RNA_v2	RNA_UNPAIRED_AGE_SEX	NA	NA	GBA2	unpaired_unique_author_case	74.0	6.0	age_sex_adjusted_log2TPM1_difference	-0.6188775851084322	-0.898138517598593	-0.33961665261827134	3.308730945675812e-05	0.00010950323844022331	RNA_UNPAIRED_AGE_SEX	139.0	DONE	NA	CAMP_GBM_TPM	hsa:57704	True	True	76.0	OLS_HC3_t	HC3_t95	NA	NA	NA	NA	142.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_identity_RNA_v2	RNA_UNPAIRED_CURRENT	NA	NA	GBA3	unpaired_unique_author_case	74.0	6.0	mean_log2TPM1_difference	-0.004486903654491774	-0.011681335713568646	0.0027075284045850996	0.17340046283013114	0.23400644983872068	RNA_UNPAIRED_CURRENT	139.0	DONE	NA	CAMP_GBM_TPM	hsa:57733	True	True	5.407925703583804	Welch_t	analytic_Welch_t95	-0.009741715506472754	0.0004001801566615999	4000.0	2089360117.0	142.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_identity_RNA_v2	RNA_UNPAIRED_AGE_SEX	NA	NA	GBA3	unpaired_unique_author_case	74.0	6.0	age_sex_adjusted_log2TPM1_difference	-0.004204046106899619	-0.009806148300428924	0.001398056086629686	0.13915109538646447	0.19537376018907637	RNA_UNPAIRED_AGE_SEX	139.0	DONE	NA	CAMP_GBM_TPM	hsa:57733	True	True	76.0	OLS_HC3_t	HC3_t95	NA	NA	NA	NA	142.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_identity_RNA_v2	RNA_UNPAIRED_CURRENT	NA	NA	GCK	unpaired_unique_author_case	74.0	6.0	mean_log2TPM1_difference	-0.11357711823141725	-0.1741294985655798	-0.0530247378972547	0.0016330360429685279	0.004729000207763029	RNA_UNPAIRED_CURRENT	139.0	DONE	NA	CAMP_GBM_TPM	hsa:2645	True	True	11.238174551993216	Welch_t	analytic_Welch_t95	-0.16325336895654818	-0.060252685898344795	4000.0	2256026642.0	142.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_identity_RNA_v2	RNA_UNPAIRED_AGE_SEX	NA	NA	GCK	unpaired_unique_author_case	74.0	6.0	age_sex_adjusted_log2TPM1_difference	-0.11883109834983308	-0.17431210402386396	-0.06335009267580219	5.672446493460338e-05	0.0001752155694646638	RNA_UNPAIRED_AGE_SEX	139.0	DONE	NA	CAMP_GBM_TPM	hsa:2645	True	True	76.0	OLS_HC3_t	HC3_t95	NA	NA	NA	NA	142.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_identity_RNA_v2	RNA_UNPAIRED_CURRENT	NA	NA	H6PD	unpaired_unique_author_case	74.0	6.0	mean_log2TPM1_difference	0.9548399480947687	0.6484987096056994	1.2611811865838378	6.828551036107149e-05	0.00033898878357817633	RNA_UNPAIRED_CURRENT	139.0	DONE	NA	CAMP_GBM_TPM	hsa:9563	True	True	8.693786498508878	Welch_t	analytic_Welch_t95	0.7176992955704913	1.2146355324905667	4000.0	1421903309.0	142.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_identity_RNA_v2	RNA_UNPAIRED_AGE_SEX	NA	NA	H6PD	unpaired_unique_author_case	74.0	6.0	age_sex_adjusted_log2TPM1_difference	0.9581088549932171	0.6830636831392269	1.2331540268472072	1.1492436581076771e-09	6.656036186540297e-09	RNA_UNPAIRED_AGE_SEX	139.0	DONE	NA	CAMP_GBM_TPM	hsa:9563	True	True	76.0	OLS_HC3_t	HC3_t95	NA	NA	NA	NA	142.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_identity_RNA_v2	RNA_UNPAIRED_CURRENT	NA	NA	HK1	unpaired_unique_author_case	74.0	6.0	mean_log2TPM1_difference	-1.1080285946331792	-1.526510536273959	-0.6895466529923993	0.0006539954067372518	0.0023309067060635386	RNA_UNPAIRED_CURRENT	139.0	DONE	NA	CAMP_GBM_TPM	hsa:3098	True	True	5.9604540870393405	Welch_t	analytic_Welch_t95	-1.3835143544252597	-0.7813554239462602	4000.0	679824625.0	142.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_identity_RNA_v2	RNA_UNPAIRED_AGE_SEX	NA	NA	HK1	unpaired_unique_author_case	74.0	6.0	age_sex_adjusted_log2TPM1_difference	-1.116995888408125	-1.5232464978176639	-0.7107452789985862	5.398132964017338e-07	2.027947248644351e-06	RNA_UNPAIRED_AGE_SEX	139.0	DONE	NA	CAMP_GBM_TPM	hsa:3098	True	True	76.0	OLS_HC3_t	HC3_t95	NA	NA	NA	NA	142.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_identity_RNA_v2	RNA_UNPAIRED_CURRENT	NA	NA	HK2	unpaired_unique_author_case	74.0	6.0	mean_log2TPM1_difference	2.0336085809182682	1.7122702597344315	2.354946902102105	1.3104967590930595e-10	2.023989439043725e-09	RNA_UNPAIRED_CURRENT	139.0	DONE	NA	CAMP_GBM_TPM	hsa:3099	True	True	17.5446507489107	Welch_t	analytic_Welch_t95	1.739350248304793	2.2946007634089174	4000.0	3409879822.0	142.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_identity_RNA_v2	RNA_UNPAIRED_AGE_SEX	NA	NA	HK2	unpaired_unique_author_case	74.0	6.0	age_sex_adjusted_log2TPM1_difference	1.9897122280376296	1.5503703603700174	2.429054095705242	1.2224007432272945e-13	1.5446700300781267e-12	RNA_UNPAIRED_AGE_SEX	139.0	DONE	NA	CAMP_GBM_TPM	hsa:3099	True	True	76.0	OLS_HC3_t	HC3_t95	NA	NA	NA	NA	142.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_identity_RNA_v2	RNA_UNPAIRED_CURRENT	NA	NA	HK3	unpaired_unique_author_case	74.0	6.0	mean_log2TPM1_difference	0.7858221357894933	0.2707912662212518	1.3008530053577347	0.007895872470507055	0.016885019590776627	RNA_UNPAIRED_CURRENT	139.0	DONE	NA	CAMP_GBM_TPM	hsa:3101	True	True	7.953363919457313	Welch_t	analytic_Welch_t95	0.3446434354489949	1.17018114353117	4000.0	3853011867.0	142.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_identity_RNA_v2	RNA_UNPAIRED_AGE_SEX	NA	NA	HK3	unpaired_unique_author_case	74.0	6.0	age_sex_adjusted_log2TPM1_difference	0.7428462901378728	0.31621495527602295	1.1694776249997227	0.0008669265569244236	0.0019754555969261458	RNA_UNPAIRED_AGE_SEX	139.0	DONE	NA	CAMP_GBM_TPM	hsa:3101	True	True	76.0	OLS_HC3_t	HC3_t95	NA	NA	NA	NA	142.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_identity_RNA_v2	RNA_UNPAIRED_CURRENT	NA	NA	HKDC1	unpaired_unique_author_case	74.0	6.0	mean_log2TPM1_difference	0.40481351171113533	0.3122862708628839	0.49734075255938676	1.5184420497014364e-12	3.517724081808327e-11	RNA_UNPAIRED_CURRENT	139.0	DONE	NA	CAMP_GBM_TPM	hsa:80201	True	True	64.51465942123669	Welch_t	analytic_Welch_t95	0.3194782021778792	0.4968079975595042	4000.0	2322008245.0	142.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_identity_RNA_v2	RNA_UNPAIRED_AGE_SEX	NA	NA	HKDC1	unpaired_unique_author_case	74.0	6.0	age_sex_adjusted_log2TPM1_difference	0.39571727441464366	0.3049812959570268	0.48645325287226054	5.331978166020801e-13	6.176208042307427e-12	RNA_UNPAIRED_AGE_SEX	139.0	DONE	NA	CAMP_GBM_TPM	hsa:80201	True	True	76.0	OLS_HC3_t	HC3_t95	NA	NA	NA	NA	142.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_identity_RNA_v2	RNA_UNPAIRED_CURRENT	NA	NA	IMPA1	unpaired_unique_author_case	74.0	6.0	mean_log2TPM1_difference	-0.9759389640981466	-1.4754832532571542	-0.476394674939139	0.0036322451275271764	0.009526076843892029	RNA_UNPAIRED_CURRENT	139.0	DONE	NA	CAMP_GBM_TPM	UniProt:P29218	True	True	5.3567077042526945	Welch_t	analytic_Welch_t95	-1.2542981271252347	-0.5631201325361319	4000.0	682844586.0	142.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_identity_RNA_v2	RNA_UNPAIRED_AGE_SEX	NA	NA	IMPA1	unpaired_unique_author_case	74.0	6.0	age_sex_adjusted_log2TPM1_difference	-0.9706677359516043	-1.4140051038521948	-0.5273303680510136	4.019572389374322e-05	0.00012993501444721645	RNA_UNPAIRED_AGE_SEX	139.0	DONE	NA	CAMP_GBM_TPM	UniProt:P29218	True	True	76.0	OLS_HC3_t	HC3_t95	NA	NA	NA	NA	142.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_identity_RNA_v2	RNA_UNPAIRED_CURRENT	NA	NA	IMPA2	unpaired_unique_author_case	74.0	6.0	mean_log2TPM1_difference	-0.00024712874503907134	-0.1810253469070643	0.18053108941698615	0.9976055610095607	0.9976055610095607	RNA_UNPAIRED_CURRENT	139.0	DONE	NA	CAMP_GBM_TPM	UniProt:O14732	True	True	9.168717660432087	Welch_t	analytic_Welch_t95	-0.1355290586803623	0.15358399401129497	4000.0	3892415405.0	142.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_identity_RNA_v2	RNA_UNPAIRED_AGE_SEX	NA	NA	IMPA2	unpaired_unique_author_case	74.0	6.0	age_sex_adjusted_log2TPM1_difference	-0.003343448859541104	-0.18062259564388394	0.17393569792480174	0.9701349652705233	0.9701349652705233	RNA_UNPAIRED_AGE_SEX	139.0	DONE	NA	CAMP_GBM_TPM	UniProt:O14732	True	True	76.0	OLS_HC3_t	HC3_t95	NA	NA	NA	NA	142.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_identity_RNA_v2	RNA_UNPAIRED_CURRENT	NA	NA	LCT	unpaired_unique_author_case	74.0	6.0	mean_log2TPM1_difference	0.02149469583298666	-0.029157455954244973	0.0721468476202183	0.3387465585751354	0.39567875329364555	RNA_UNPAIRED_CURRENT	139.0	DONE	NA	CAMP_GBM_TPM	hsa:3938	True	True	5.967987352780131	Welch_t	analytic_Welch_t95	-0.015468470460041798	0.05711480697696619	4000.0	1140939898.0	142.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_identity_RNA_v2	RNA_UNPAIRED_AGE_SEX	NA	NA	LCT	unpaired_unique_author_case	74.0	6.0	age_sex_adjusted_log2TPM1_difference	0.022966646235625783	-0.022313967504019913	0.06824725997527148	0.3156095189924545	0.37818726844785494	RNA_UNPAIRED_AGE_SEX	139.0	DONE	NA	CAMP_GBM_TPM	hsa:3938	True	True	76.0	OLS_HC3_t	HC3_t95	NA	NA	NA	NA	142.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_identity_RNA_v2	RNA_UNPAIRED_CURRENT	NA	NA	SI	unpaired_unique_author_case	74.0	6.0	mean_log2TPM1_difference	-0.004396303425634289	-0.009173236488108315	0.0003806296368397376	0.06518559852082238	0.10309644968141225	RNA_UNPAIRED_CURRENT	139.0	DONE	NA	CAMP_GBM_TPM	hsa:6476	True	True	5.9048700642018135	Welch_t	analytic_Welch_t95	-0.008032177597195987	-0.0009731557967470586	4000.0	1013584149.0	142.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_identity_RNA_v2	RNA_UNPAIRED_AGE_SEX	NA	NA	SI	unpaired_unique_author_case	74.0	6.0	age_sex_adjusted_log2TPM1_difference	-0.004300796105878588	-0.0084775289097478	-0.00012406330200937562	0.043730583075070516	0.06986840284407818	RNA_UNPAIRED_AGE_SEX	139.0	DONE	NA	CAMP_GBM_TPM	hsa:6476	True	True	76.0	OLS_HC3_t	HC3_t95	NA	NA	NA	NA	142.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_identity_RNA_v2	RNA_UNPAIRED_CURRENT	NA	NA	SLC2A1	unpaired_unique_author_case	74.0	6.0	mean_log2TPM1_difference	-0.12752310326513872	-0.3676097227104262	0.11256351618014876	0.28582208667054926	0.3485023688351434	RNA_UNPAIRED_CURRENT	139.0	DONE	NA	CAMP_GBM_TPM	hsa:6513	True	True	27.905596862402565	Welch_t	analytic_Welch_t95	-0.33870073268446044	0.09875347100103025	4000.0	1864502394.0	142.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_identity_RNA_v2	RNA_UNPAIRED_AGE_SEX	NA	NA	SLC2A1	unpaired_unique_author_case	74.0	6.0	age_sex_adjusted_log2TPM1_difference	-0.15439877641603839	-0.4220096025613999	0.11321204972932314	0.2541179790689902	0.31985467246794413	RNA_UNPAIRED_AGE_SEX	139.0	DONE	NA	CAMP_GBM_TPM	hsa:6513	True	True	76.0	OLS_HC3_t	HC3_t95	NA	NA	NA	NA	142.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_identity_RNA_v2	RNA_UNPAIRED_CURRENT	NA	NA	SLC2A10	unpaired_unique_author_case	74.0	6.0	mean_log2TPM1_difference	1.3348204435891189	0.975717700453171	1.6939231867250668	1.3898912792938648e-05	0.00010733049323435956	RNA_UNPAIRED_CURRENT	139.0	DONE	NA	CAMP_GBM_TPM	hsa:81031	True	True	9.117576884500583	Welch_t	analytic_Welch_t95	1.0404611047648824	1.6099948359731302	4000.0	2516722899.0	142.0
GBM	CAMP_GBM	03_PATIENT	20260925T103000Z_discovery_v1	gbm_identity_RNA_v2	RNA_UNPAIRED_AGE_SEX	NA	NA	SLC2A10	unpaired_unique_author_case	74.0	6.0	age_sex_adjusted_log2TPM1_difference	1.3292653889870651	0.9988236034471902	1.65970717452694	1.044715663151008e-11	9.075967323624382e-11	RNA_UNPAIRED_AGE_SEX	139.0	DONE	NA	CAMP_GBM_TPM	hsa:81031	True	True	76.0	OLS_HC3_t	HC3_t95	NA	NA	NA	NA	142.0
