module	GO	description	overlap	module_annotated_genes	term_universe_genes	universe_genes	p	genes	q_all_module_terms
pink	GO:0097401	synaptic vesicle lumen acidification	2	199	12	5553	0.0666023708340172	ATP6V1F;ATP6V1E1	1
pink	GO:0097421	liver regeneration	1	199	13	5553	0.378083716675758	CEBPB	1
pink	GO:0097428	protein maturation by iron-sulfur cluster transfer	1	199	13	5553	0.378083716675758	NFU1	1
pink	GO:0097435	supramolecular fiber organization	13	199	321	5553	0.364518342011443	ARPC1B;RHOC;ARF6;ACTR2;CTTN;MAPRE1;PFDN6;CRIPT;ARPC4;MSRB2;MSRB1;ARL2;TARDBP	1
pink	GO:0097479	synaptic vesicle localization	2	199	20	5553	0.159556215202764	BLOC1S1;RAB27A	1
pink	GO:0097485	neuron projection guidance	0	199	43	5553	1		1
pink	GO:0097494	regulation of vesicle size	2	199	12	5553	0.0666023708340172	BLOC1S1;CHMP3	1
pink	GO:0097529	myeloid leukocyte migration	4	199	70	5553	0.241557498978448	CXCL17;CKLF;MAPK3;NBL1	1
pink	GO:0097530	granulocyte migration	3	199	45	5553	0.217574717189732	CXCL17;CKLF;MAPK3	1
pink	GO:0097553	calcium ion transmembrane import into cytosol	0	199	29	5553	1		1
pink	GO:0097581	lamellipodium organization	2	199	39	5553	0.410293412936393	ACTR2;CTTN	1
pink	GO:0097696	receptor signaling pathway via STAT	2	199	46	5553	0.495161973470537	HES1;SOCS2	1
pink	GO:0097720	calcineurin-mediated signaling	0	199	15	5553	1		1
pink	GO:0097722	sperm motility	0	199	18	5553	1		1
pink	GO:0097746	blood vessel diameter maintenance	0	199	29	5553	1		1
pink	GO:0098534	centriole assembly	2	199	12	5553	0.0666023708340172	CHMP2A;CETN2	1
pink	GO:0098542	defense response to other organism	18	199	397	5553	0.177648058225649	SLPI;TAX1BP1;CEBPB;RAB1A;ACTR2;AIMP1;CHMP3;MSRB1;TMEM33;HYAL2;MAPK3;PPP2R3C;LRCH4;RAB27A;STXBP3;NPLOC4;UBE2W;UNC93B1	1
pink	GO:0098586	cellular response to virus	0	199	22	5553	1		1
pink	GO:0098609	cell-cell adhesion	3	199	256	5553	0.99577338073283	HES1;CEBPB;STXBP3	1
pink	GO:0098655	monoatomic cation transmembrane transport	9	199	207	5553	0.323687317230829	FXYD3;ATP6V1F;ATP5PO;ATP1A1;ATP6V1E1;VAMP2;COA8;ATP5F1EP2;SLC39A3	1
pink	GO:0098656	monoatomic anion transmembrane transport	1	199	22	5553	0.552655617817712	FXYD3	1
pink	GO:0098657	import into cell	13	199	278	5553	0.196272003385083	ARL6IP1;NME1;ATP1A1;RAB1A;RAB5C;ARF6;CTTN;VAMP2;FOLR1;SNX10;MAPK3;UBQLN2;RAB27A	1
pink	GO:0098659	inorganic cation import across plasma membrane	1	199	16	5553	0.442735211515897	ATP1A1	1
pink	GO:0098660	inorganic ion transmembrane transport	9	199	212	5553	0.349172041052269	FXYD3;ATP6V1F;ATP5PO;ATP1A1;ATP6V1E1;VAMP2;COA8;ATP5F1EP2;SLC39A3	1
pink	GO:0098661	inorganic anion transmembrane transport	1	199	18	5553	0.482075125187993	FXYD3	1
pink	GO:0098662	inorganic cation transmembrane transport	9	199	203	5553	0.303587617515876	FXYD3;ATP6V1F;ATP5PO;ATP1A1;ATP6V1E1;VAMP2;COA8;ATP5F1EP2;SLC39A3	1
pink	GO:0098727	maintenance of cell number	1	199	83	5553	0.952737749723702	HES1	1
pink	GO:0098732	macromolecule deacylation	2	199	30	5553	0.292350280083636	LYPLA1;SIRT7	1
pink	GO:0098739	import across plasma membrane	2	199	38	5553	0.39759460197654	ARL6IP1;ATP1A1	1
pink	GO:0098742	cell-cell adhesion via plasma-membrane adhesion molecules	0	199	30	5553	1		1
pink	GO:0098754	detoxification	2	199	55	5553	0.592257260993999	PRXL2A;MGST2	1
pink	GO:0098760	response to interleukin-7	1	199	10	5553	0.305973632139476	RAD23B	1
pink	GO:0098771	inorganic ion homeostasis	4	199	148	5553	0.784052934818896	ATP1A1;COX19;SNX10;HYAL2	1
pink	GO:0098773	skin epidermis development	0	199	41	5553	1		1
pink	GO:0098780	response to mitochondrial depolarisation	0	199	12	5553	1		1
pink	GO:0098781	ncRNA transcription	1	199	70	5553	0.923534045781492	SIRT7	1
pink	GO:0098868	bone growth	0	199	10	5553	1		1
pink	GO:0098869	cellular oxidant detoxification	2	199	41	5553	0.435289774463969	PRXL2A;MGST2	1
pink	GO:0098876	vesicle-mediated transport to the plasma membrane	4	199	76	5553	0.289470911566528	LYPLA1;ARF6;SNF8;VAMP2	1
pink	GO:0098884	postsynaptic neurotransmitter receptor internalization	0	199	10	5553	1		1
pink	GO:0098900	regulation of action potential	0	199	19	5553	1		1
pink	GO:0098901	regulation of cardiac muscle cell action potential	0	199	15	5553	1		1
pink	GO:0098916	anterograde trans-synaptic signaling	7	199	147	5553	0.274255826160436	EIF4A3;VAMP2;RAP1A;STXBP2;SYNGR1;MAPK3;STXBP3	1
pink	GO:0098930	axonal transport	1	199	31	5553	0.678400977865032	BLOC1S1	1
pink	GO:0099003	vesicle-mediated transport in synapse	5	199	69	5553	0.100240007813477	ATP6V1F;ARF6;ATP6V1E1;VAMP2;RAP1A	1
pink	GO:0099022	vesicle tethering	0	199	16	5553	1		1
pink	GO:0099024	plasma membrane invagination	0	199	17	5553	1		1
pink	GO:0099072	regulation of postsynaptic membrane neurotransmitter receptor levels	1	199	32	5553	0.689990656496842	RAP1A	1
pink	GO:0099111	microtubule-based transport	3	199	83	5553	0.576705232831451	RAB1A;BLOC1S1;DYNLT2B	1
pink	GO:0099116	tRNA 5'-end processing	0	199	11	5553	1		1
pink	GO:0099170	postsynaptic modulation of chemical synaptic transmission	1	199	10	5553	0.305973632139476	EIF4A3	1
pink	GO:0099173	postsynapse organization	3	199	54	5553	0.305290694583038	ARF6;CTTN;CRIPT	1
pink	GO:0099175	regulation of postsynapse organization	1	199	31	5553	0.678400977865032	CRIPT	1
pink	GO:0099177	regulation of trans-synaptic signaling	5	199	105	5553	0.323547553136203	EIF4A3;VAMP2;RAP1A;SYNGR1;MAPK3	1
pink	GO:0099518	vesicle cytoskeletal trafficking	2	199	29	5553	0.278908796488909	RAB1A;BLOC1S1	1
pink	GO:0099536	synaptic signaling	7	199	160	5553	0.349496758975561	EIF4A3;VAMP2;RAP1A;STXBP2;SYNGR1;MAPK3;STXBP3	1
pink	GO:0099537	trans-synaptic signaling	7	199	149	5553	0.285572692708796	EIF4A3;VAMP2;RAP1A;STXBP2;SYNGR1;MAPK3;STXBP3	1
pink	GO:0099563	modification of synaptic structure	0	199	12	5553	1		1
pink	GO:0099565	chemical synaptic transmission, postsynaptic	1	199	13	5553	0.378083716675758	EIF4A3	1
pink	GO:0099587	inorganic ion import across plasma membrane	1	199	16	5553	0.442735211515897	ATP1A1	1
pink	GO:0099590	neurotransmitter receptor internalization	0	199	10	5553	1		1
pink	GO:0104004	cellular response to environmental stimulus	4	199	133	5553	0.708832232987616	HYAL2;MAPK3;RAD9A;BABAM2	1
pink	GO:0106027	neuron projection organization	1	199	30	5553	0.666380278127079	CTTN	1
pink	GO:0106056	regulation of calcineurin-mediated signaling	0	199	14	5553	1		1
pink	GO:0106106	cold-induced thermogenesis	2	199	49	5553	0.529113494376895	CEBPB;ARRDC3	1
pink	GO:0110020	regulation of actomyosin structure organization	1	199	39	5553	0.760275275917249	RHOC	1
pink	GO:0110053	regulation of actin filament organization	3	199	109	5553	0.756019262790828	RHOC;ARF6;CTTN	1
pink	GO:0110154	RNA decapping	0	199	10	5553	1		1
pink	GO:0120009	intermembrane lipid transfer	0	199	15	5553	1		1
pink	GO:0120031	plasma membrane bounded cell projection assembly	6	199	187	5553	0.667868834365968	ARF6;ACTR2;CTTN;MAPRE1;SNX10;DYNLT2B	1
pink	GO:0120032	regulation of plasma membrane bounded cell projection assembly	3	199	84	5553	0.584915179544684	ARF6;ACTR2;DYNLT2B	1
pink	GO:0120033	negative regulation of plasma membrane bounded cell projection assembly	0	199	13	5553	1		1
pink	GO:0120034	positive regulation of plasma membrane bounded cell projection assembly	1	199	45	5553	0.807740589772227	ACTR2	1
pink	GO:0120035	regulation of plasma membrane bounded cell projection organization	6	199	203	5553	0.742843532309281	HES1;ARF6;ACTR2;RAP1A;DYNLT2B;MAP2K1	1
pink	GO:0120036	plasma membrane bounded cell projection organization	13	199	450	5553	0.830955943028598	HES1;ARF6;ACTR2;CTTN;BLOC1S1;MAPRE1;RAP1A;FOLR1;SNX10;DYNLT2B;LLPH;MAP2K1;NBL1	1
pink	GO:0120039	plasma membrane bounded cell projection morphogenesis	4	199	171	5553	0.86860645177629	CTTN;LLPH;MAP2K1;NBL1	1
pink	GO:0120161	regulation of cold-induced thermogenesis	2	199	49	5553	0.529113494376895	CEBPB;ARRDC3	1
pink	GO:0120162	positive regulation of cold-induced thermogenesis	1	199	37	5553	0.741993308836291	CEBPB	1
pink	GO:0120163	negative regulation of cold-induced thermogenesis	1	199	12	5553	0.354916112710665	ARRDC3	1
pink	GO:0120178	steroid hormone biosynthetic process	1	199	14	5553	0.400423308802387	ATP1A1	1
pink	GO:0120192	tight junction assembly	1	199	27	5553	0.6275696391547	ARL2	1
pink	GO:0120193	tight junction organization	1	199	28	5553	0.640981445489882	ARL2	1
pink	GO:0120254	olefinic compound metabolic process	1	199	44	5553	0.800535387769341	SCP2	1
pink	GO:0140013	meiotic nuclear division	3	199	50	5553	0.265829197196438	ACTR2;SIRT7;TERF1	1
pink	GO:0140014	mitotic nuclear division	7	199	131	5553	0.189170839797506	CHMP2A;CHMP5;MAPRE1;CHMP3;CHMP4A;BOD1;SIRT7	1
pink	GO:0140029	exocytic process	2	199	26	5553	0.238555995456582	STXBP2;STXBP3	1
pink	GO:0140053	mitochondrial gene expression	7	199	123	5553	0.151414085737331	MRPL12;MRPL32;MRPL22;MRPL23;NDUFA7;TSFM;MRPS17	1
pink	GO:0140056	organelle localization by membrane tethering	2	199	40	5553	0.422860770366609	STXBP2;STXBP3	1
pink	GO:0140115	export across plasma membrane	1	199	17	5553	0.462763330155655	ATP1A1	1
pink	GO:0140238	presynaptic endocytosis	2	199	26	5553	0.238555995456582	ARF6;VAMP2	1
pink	GO:0140239	postsynaptic endocytosis	0	199	10	5553	1		1
pink	GO:0140253	cell-cell fusion	0	199	14	5553	1		1
pink	GO:0140353	lipid export from cell	0	199	12	5553	1		1
pink	GO:0140354	lipid import into cell	0	199	10	5553	1		1
pink	GO:0140374	antiviral innate immune response	1	199	18	5553	0.482075125187993	UBE2W	1
pink	GO:0140448	signaling receptor ligand precursor processing	1	199	14	5553	0.400423308802387	CPE	1
pink	GO:0140467	integrated stress response signaling	2	199	30	5553	0.292350280083636	CEBPB;TMEM33	1
pink	GO:0140527	reciprocal homologous recombination	0	199	14	5553	1		1
pink	GO:0140546	defense response to symbiont	6	199	125	5553	0.290818600043231	AIMP1;CHMP3;HYAL2;NPLOC4;UBE2W;UNC93B1	1
pink	GO:0140632	canonical inflammasome complex assembly	0	199	13	5553	1		1
pink	GO:0140694	non-membrane-bounded organelle assembly	6	199	200	5553	0.729765744068543	CHMP2A;CHMP5;MAPRE1;CETN2;CHMP3;CHMP4A	1
pink	GO:0140718	facultative heterochromatin formation	0	199	17	5553	1		1
pink	GO:0140747	regulation of ncRNA transcription	1	199	47	5553	0.821383227683246	SIRT7	1
pink	GO:0140861	DNA repair-dependent chromatin remodeling	2	199	14	5553	0.0876690190295819	BABAM1;SIRT7	1
pink	GO:0140888	interferon-mediated signaling pathway	0	199	39	5553	1		1
pink	GO:0140894	endolysosomal toll-like receptor signaling pathway	1	199	13	5553	0.378083716675758	UNC93B1	1
pink	GO:0140895	cell surface toll-like receptor signaling pathway	0	199	19	5553	1		1
pink	GO:0140962	multicellular organismal-level chemical homeostasis	1	199	19	5553	0.50069609178015	HYAL2	1
pink	GO:0141060	disruption of anatomical structure in another organism	1	199	18	5553	0.482075125187993	CSNK2B	1
pink	GO:0141061	disruption of cell in another organism	0	199	15	5553	1		1
pink	GO:0141084	inflammasome-mediated signaling pathway	0	199	15	5553	1		1
pink	GO:0141085	regulation of inflammasome-mediated signaling pathway	0	199	14	5553	1		1
pink	GO:0150063	visual system development	1	199	82	5553	0.950953761141574	HES1	1
pink	GO:0150076	neuroinflammatory response	0	199	16	5553	1		1
pink	GO:0150104	transport across blood-brain barrier	0	199	19	5553	1		1
pink	GO:0150105	protein localization to cell-cell junction	0	199	13	5553	1		1
pink	GO:0150115	cell-substrate junction organization	2	199	45	5553	0.483506499642339	ARF6;CTTN	1
pink	GO:0150116	regulation of cell-substrate junction organization	1	199	32	5553	0.689990656496842	ARF6	1
pink	GO:0150117	positive regulation of cell-substrate junction organization	1	199	14	5553	0.400423308802387	ARF6	1
pink	GO:0198738	cell-cell signaling by wnt	4	199	153	5553	0.805433657611997	CSNK2B;CPE;FOLR1;SDHAF2	1
pink	GO:1900015	regulation of cytokine production involved in inflammatory response	0	199	14	5553	1		1
pink	GO:1900024	regulation of substrate adhesion-dependent cell spreading	0	199	29	5553	1		1
pink	GO:1900026	positive regulation of substrate adhesion-dependent cell spreading	0	199	19	5553	1		1
pink	GO:1900027	regulation of ruffle assembly	0	199	19	5553	1		1
pink	GO:1900034	regulation of cellular response to heat	0	199	12	5553	1		1
pink	GO:1900046	regulation of hemostasis	1	199	20	5553	0.518650822126328	VKORC1	1
pink	GO:1900047	negative regulation of hemostasis	0	199	14	5553	1		1
pink	GO:1900076	regulation of cellular response to insulin stimulus	0	199	24	5553	1		1
pink	GO:1900077	negative regulation of cellular response to insulin stimulus	0	199	11	5553	1		1
pink	GO:1900078	positive regulation of cellular response to insulin stimulus	0	199	13	5553	1		1
pink	GO:1900087	positive regulation of G1/S transition of mitotic cell cycle	0	199	18	5553	1		1
pink	GO:1900101	regulation of endoplasmic reticulum unfolded protein response	1	199	20	5553	0.518650822126328	TMEM33	1
pink	GO:1900102	negative regulation of endoplasmic reticulum unfolded protein response	0	199	11	5553	1		1
pink	GO:1900151	regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay	0	199	18	5553	1		1
pink	GO:1900153	positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay	0	199	10	5553	1		1
pink	GO:1900180	regulation of protein localization to nucleus	2	199	74	5553	0.750141422303621	TARDBP;HYAL2	1
pink	GO:1900181	negative regulation of protein localization to nucleus	0	199	13	5553	1		1
pink	GO:1900182	positive regulation of protein localization to nucleus	2	199	54	5553	0.582182824987425	TARDBP;HYAL2	1
pink	GO:1900225	regulation of NLRP3 inflammasome complex assembly	0	199	12	5553	1		1
pink	GO:1900271	regulation of long-term synaptic potentiation	0	199	15	5553	1		1
pink	GO:1900368	regulation of post-transcriptional gene silencing by regulatory ncRNA	0	199	12	5553	1		1
pink	GO:1900542	regulation of purine nucleotide metabolic process	0	199	18	5553	1		1
pink	GO:1900744	regulation of p38MAPK cascade	0	199	13	5553	1		1
pink	GO:1901016	regulation of potassium ion transmembrane transporter activity	1	199	14	5553	0.400423308802387	VAMP2	1
pink	GO:1901019	regulation of calcium ion transmembrane transporter activity	0	199	14	5553	1		1
pink	GO:1901028	regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway	0	199	12	5553	1		1
pink	GO:1901099	negative regulation of signal transduction in absence of ligand	0	199	11	5553	1		1
pink	GO:1901136	carbohydrate derivative catabolic process	4	199	68	5553	0.226013585357613	ACAT1;SMUG1;HEXA;HYAL2	1
pink	GO:1901184	regulation of ERBB signaling pathway	0	199	29	5553	1		1
pink	GO:1901185	negative regulation of ERBB signaling pathway	0	199	18	5553	1		1
pink	GO:1901186	positive regulation of ERBB signaling pathway	0	199	10	5553	1		1
pink	GO:1901222	regulation of non-canonical NF-kappaB signal transduction	0	199	46	5553	1		1
pink	GO:1901223	negative regulation of non-canonical NF-kappaB signal transduction	0	199	14	5553	1		1
pink	GO:1901224	positive regulation of non-canonical NF-kappaB signal transduction	0	199	31	5553	1		1
pink	GO:1901264	carbohydrate derivative transport	0	199	27	5553	1		1
pink	GO:1901292	nucleoside phosphate catabolic process	2	199	35	5553	0.358789161886298	ACAT1;SMUG1	1
pink	GO:1901342	regulation of vasculature development	0	199	88	5553	1		1
pink	GO:1901343	negative regulation of vasculature development	0	199	28	5553	1		1
pink	GO:1901361	organic cyclic compound catabolic process	7	199	230	5553	0.725440559562885	EIF4A3;ACAT1;SMUG1;QPRT;ALKBH5;TARDBP;RBM7	1
pink	GO:1901379	regulation of potassium ion transmembrane transport	1	199	21	5553	0.535963037271251	VAMP2	1
pink	GO:1901522	positive regulation of transcription from RNA polymerase II promoter involved in cellular response to chemical stimulus	0	199	11	5553	1		1
pink	GO:1901532	regulation of hematopoietic progenitor cell differentiation	1	199	20	5553	0.518650822126328	HES1	1
pink	GO:1901568	fatty acid derivative metabolic process	1	199	25	5553	0.599232366265256	ACAT1	1
pink	GO:1901570	fatty acid derivative biosynthetic process	1	199	16	5553	0.442735211515897	ACAT1	1
pink	GO:1901605	alpha-amino acid metabolic process	3	199	83	5553	0.576705232831451	ACAT1;PYCR2;MTAP	1
pink	GO:1901606	alpha-amino acid catabolic process	1	199	32	5553	0.689990656496842	ACAT1	1
pink	GO:1901607	alpha-amino acid biosynthetic process	2	199	36	5553	0.371833748132066	PYCR2;MTAP	1
pink	GO:1901615	organic hydroxy compound metabolic process	4	199	191	5553	0.917420119606457	SCP2;PTS;EBP;DPM1	1
pink	GO:1901616	organic hydroxy compound catabolic process	0	199	17	5553	1		1
pink	GO:1901617	organic hydroxy compound biosynthetic process	3	199	89	5553	0.624427211725344	SCP2;PTS;EBP	1
pink	GO:1901623	regulation of lymphocyte chemotaxis	0	199	10	5553	1		1
pink	GO:1901652	response to peptide	6	199	181	5553	0.63651288582181	CHMP5;SRSF6;VAMP2;MAPK3;SOCS2;STXBP3	1
pink	GO:1901653	cellular response to peptide	4	199	136	5553	0.725244669240615	CHMP5;VAMP2;MAPK3;SOCS2	1
pink	GO:1901654	response to ketone	1	199	81	5553	0.94910278417726	MTAP	1
pink	GO:1901655	cellular response to ketone	0	199	42	5553	1		1
pink	GO:1901657	glycosyl compound metabolic process	1	199	32	5553	0.689990656496842	MTAP	1
pink	GO:1901661	quinone metabolic process	2	199	24	5553	0.211819647985732	VKORC1;NDUFA9	1
pink	GO:1901663	quinone biosynthetic process	1	199	11	5553	0.330889967554278	NDUFA9	1
pink	GO:1901679	nucleotide transmembrane transport	0	199	10	5553	1		1
pink	GO:1901698	response to nitrogen compound	20	199	401	5553	0.0808188797119865	HES1;STUB1;CEBPB;CHMP5;VKORC1;NDUFS4;MGST2;RNF5;SRSF6;SVIP;VAMP2;RAP1A;CRLS1;FUNDC1;FOLR1;MAPK3;SOCS2;UBQLN2;STXBP3;NPLOC4	1
pink	GO:1901699	cellular response to nitrogen compound	7	199	223	5553	0.695027547751607	CEBPB;CHMP5;VAMP2;RAP1A;FOLR1;MAPK3;SOCS2	1
pink	GO:1901701	cellular response to oxygen-containing compound	10	199	414	5553	0.935706436111272	MPC2;HES1;CEBPB;NDUFA13;CHMP5;VAMP2;RAP1A;FOLR1;MAPK3;SOCS2	1
pink	GO:1901796	regulation of signal transduction by p53 class mediator	2	199	62	5553	0.657721686360675	RPS20;EEF1E1	1
pink	GO:1901797	negative regulation of signal transduction by p53 class mediator	0	199	18	5553	1		1
pink	GO:1901798	positive regulation of signal transduction by p53 class mediator	2	199	20	5553	0.159556215202764	RPS20;EEF1E1	1
pink	GO:1901799	negative regulation of proteasomal protein catabolic process	1	199	30	5553	0.666380278127079	SVIP	1
pink	GO:1901800	positive regulation of proteasomal protein catabolic process	2	199	67	5553	0.699165190752885	STUB1;UBQLN2	1
pink	GO:1901836	regulation of transcription of nucleolar large rRNA by RNA polymerase I	1	199	12	5553	0.354916112710665	SIRT7	1
pink	GO:1901861	regulation of muscle tissue development	0	199	15	5553	1		1
pink	GO:1901873	regulation of post-translational protein modification	5	199	166	5553	0.716883747350594	STUB1;SIRT7;NDFIP2;NFYB;ARRDC3	1
pink	GO:1901874	negative regulation of post-translational protein modification	1	199	56	5553	0.871787144152345	SIRT7	1
pink	GO:1901875	positive regulation of post-translational protein modification	3	199	89	5553	0.624427211725344	STUB1;NDFIP2;ARRDC3	1
pink	GO:1901879	regulation of protein depolymerization	0	199	30	5553	1		1
pink	GO:1901880	negative regulation of protein depolymerization	0	199	25	5553	1		1
pink	GO:1901888	regulation of cell junction assembly	3	199	59	5553	0.354895782936076	ARF6;CRIPT;RAP1A	1
pink	GO:1901889	negative regulation of cell junction assembly	0	199	11	5553	1		1
pink	GO:1901890	positive regulation of cell junction assembly	0	199	21	5553	1		1
