cohort	annotation_level	gene	celltype	n_units_total	n_units_ge20cells	n_units_detected	n_cells_total	mean_unit_log1p_cpm	median_unit_log1p_cpm	mean_unit_positive_fraction	status	source_rank
GSE278688	author	AKR1B1	Endothelial	13	13	13	2011	3.912143997630762	4.012584150385048	0.24819561818914207	EVALUABLE	7.0
GSE278688	author	AKR1B1	Myeloid	13	13	13	5654	4.865373372233302	4.7988262699233175	0.38994079381307717	EVALUABLE	1.0
GSE278688	author	AKR1B1	NK	13	13	13	3291	4.39883579719517	4.36679384445646	0.276091178795309	EVALUABLE	2.0
GSE278688	author	AKR1B1	Plasma	12	6	6	325	3.240910404331606	3.255201490454244	0.23200538200538198	EVALUABLE	10.0
GSE278688	author	AKR1B1	Schwann	12	2	2	221	4.413734650325835	4.413734650325835	0.3056451612903226	INSUFFICIENT_UNITS	NA
GSE278688	author	AKR1B1	Stellate	13	13	13	2525	3.523400951410868	3.6355773305755408	0.19232839177597333	EVALUABLE	9.0
GSE278688	author	AQP1	Acinar	7	2	1	284	1.050200520834029	1.050200520834029	0.02912621359223301	INSUFFICIENT_UNITS	NA
GSE278688	author	AQP1	B	13	11	3	7396	0.1278907836319862	0.0	0.0009854147939269908	EVALUABLE	9.0
GSE278688	author	AQP1	CAF	13	13	13	2423	1.82425555467036	1.6680543255644247	0.027482208986591126	EVALUABLE	4.0
GSE278688	author	AQP1	CD4T	13	13	6	16271	0.15112400969496356	0.0	0.0009600074498750741	EVALUABLE	8.0
GSE278688	author	AQP1	CD8T	13	13	10	22606	0.20207541945244178	0.16720800290103835	0.0007709213059758283	EVALUABLE	7.0
GSE278688	author	AQP1	Ductal	13	12	12	8370	4.511513499104968	4.7149565630067025	0.19457617584688927	EVALUABLE	2.0
GSE278688	author	AQP1	Endocrine	12	0	0	37	NA	NA	NA	INSUFFICIENT_UNITS	NA
GSE278688	author	AQP1	Endothelial	13	13	13	2011	7.041449590773189	7.069486999164427	0.8047978270777716	EVALUABLE	1.0
GSE278688	author	AQP1	Myeloid	13	13	7	5654	0.23274117432350933	0.09082496805532872	0.0023059575290857474	EVALUABLE	5.0
GSE278688	author	AQP1	NK	13	13	3	3291	0.20349083014300054	0.0	0.002133805961817573	EVALUABLE	6.0
GSE278688	author	AQP1	Plasma	12	6	1	325	0.21484992349229573	0.0	0.005555555555555556	LOW_DETECTION	NA
GSE278688	author	AQP1	Schwann	12	2	1	221	0.3815253001088295	0.3815253001088295	0.004032258064516129	INSUFFICIENT_UNITS	NA
GSE278688	author	AQP1	Stellate	13	13	13	2525	4.039844721723306	4.104599169738547	0.22483512873625586	EVALUABLE	3.0
GSE278688	author	AQP10	Acinar	7	2	0	284	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE278688	author	AQP10	B	13	11	1	7396	0.016774681016626228	0.0	8.716116098666434e-05	LOW_DETECTION	NA
GSE278688	author	AQP10	CAF	13	13	1	2423	0.08103107414231824	0.0	0.0009267840593141798	LOW_DETECTION	NA
GSE278688	author	AQP10	CD4T	13	13	7	16271	0.1526265577646939	0.11040109984347606	0.000789572033290231	EVALUABLE	4.0
GSE278688	author	AQP10	CD8T	13	13	8	22606	0.22108577370047627	0.15938779010593504	0.001072561099866373	EVALUABLE	2.0
GSE278688	author	AQP10	Ductal	13	12	3	8370	0.10979393592017879	0.0	0.0008230157647627234	EVALUABLE	6.0
GSE278688	author	AQP10	Endocrine	12	0	0	37	NA	NA	NA	INSUFFICIENT_UNITS	NA
GSE278688	author	AQP10	Endothelial	13	13	1	2011	0.0436942231852778	0.0	0.00046904315196998124	LOW_DETECTION	NA
GSE278688	author	AQP10	Myeloid	13	13	10	5654	0.9107709722780838	0.6785781590831005	0.016955691176643643	EVALUABLE	1.0
GSE278688	author	AQP10	NK	13	13	4	3291	0.20478099254778803	0.0	0.0010825519783251463	EVALUABLE	3.0
GSE278688	author	AQP10	Plasma	12	6	1	325	0.09249142073502663	0.0	0.001851851851851852	LOW_DETECTION	NA
GSE278688	author	AQP10	Schwann	12	2	0	221	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE278688	author	AQP10	Stellate	13	13	4	2525	0.14899024039726128	0.0	0.0015968326221093931	EVALUABLE	5.0
GSE278688	author	AQP11	Acinar	7	2	1	284	0.19533240645529257	0.19533240645529257	0.0024271844660194173	INSUFFICIENT_UNITS	NA
GSE278688	author	AQP11	B	13	11	7	7396	0.4781999930944964	0.5936424357480574	0.002753898197261108	EVALUABLE	7.0
GSE278688	author	AQP11	CAF	13	13	9	2423	0.7973870790128038	1.0190408587828337	0.011491369865905219	EVALUABLE	2.0
GSE278688	author	AQP11	CD4T	13	13	12	16271	0.5522066706141252	0.562619815312356	0.0033163768068079826	EVALUABLE	6.0
GSE278688	author	AQP11	CD8T	13	13	10	22606	0.36357566895896637	0.24361757947951865	0.0015804225975089244	EVALUABLE	9.0
GSE278688	author	AQP11	Ductal	13	12	11	8370	1.1572029706043756	1.1366029907246578	0.014125817825630257	EVALUABLE	1.0
GSE278688	author	AQP11	Endocrine	12	0	0	37	NA	NA	NA	INSUFFICIENT_UNITS	NA
GSE278688	author	AQP11	Endothelial	13	13	7	2011	0.43860430006027945	0.5090432000913392	0.004522208091424954	EVALUABLE	8.0
GSE278688	author	AQP11	Myeloid	13	13	9	5654	0.6747638506514557	0.6148786714658351	0.00975093483796052	EVALUABLE	3.0
GSE278688	author	AQP11	NK	13	13	7	3291	0.6347134802163338	0.7587422076384688	0.005992707004204193	EVALUABLE	4.0
GSE278688	author	AQP11	Plasma	12	6	3	325	0.6337235903890656	0.31943714398661166	0.017195767195767195	EVALUABLE	5.0
GSE278688	author	AQP11	Schwann	12	2	2	221	3.042185839792192	3.042185839792192	0.10940860215053763	INSUFFICIENT_UNITS	NA
GSE278688	author	AQP11	Stellate	13	13	5	2525	0.3096883732476007	0.0	0.003461435141993168	EVALUABLE	10.0
GSE278688	author	AQP2	Acinar	7	2	0	284	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE278688	author	AQP2	B	13	11	0	7396	0.0	0.0	0.0	LOW_DETECTION	NA
GSE278688	author	AQP2	CAF	13	13	0	2423	0.0	0.0	0.0	LOW_DETECTION	NA
GSE278688	author	AQP2	CD4T	13	13	0	16271	0.0	0.0	0.0	LOW_DETECTION	NA
GSE278688	author	AQP2	CD8T	13	13	0	22606	0.0	0.0	0.0	LOW_DETECTION	NA
GSE278688	author	AQP2	Ductal	13	12	3	8370	0.21999172455346153	0.0	0.0012215363684612548	EVALUABLE	2.0
GSE278688	author	AQP2	Endocrine	12	0	0	37	NA	NA	NA	INSUFFICIENT_UNITS	NA
GSE278688	author	AQP2	Endothelial	13	13	0	2011	0.0	0.0	0.0	LOW_DETECTION	NA
GSE278688	author	AQP2	Myeloid	13	13	3	5654	0.4157140497041662	0.0	0.005217331687919923	EVALUABLE	1.0
GSE278688	author	AQP2	NK	13	13	0	3291	0.0	0.0	0.0	LOW_DETECTION	NA
GSE278688	author	AQP2	Plasma	12	6	0	325	0.0	0.0	0.0	LOW_DETECTION	NA
GSE278688	author	AQP2	Schwann	12	2	0	221	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE278688	author	AQP2	Stellate	13	13	0	2525	0.0	0.0	0.0	LOW_DETECTION	NA
GSE278688	author	AQP3	Acinar	7	2	2	284	2.9685604134206596	2.9685604134206596	0.13760268857356237	INSUFFICIENT_UNITS	NA
GSE278688	author	AQP3	B	13	11	10	7396	1.5454821585291638	1.679182101733619	0.015397481412637559	EVALUABLE	10.0
GSE278688	author	AQP3	CAF	13	13	13	2423	2.7842785752848225	2.7839235313104425	0.09398324711699184	EVALUABLE	9.0
GSE278688	author	AQP3	CD4T	13	13	13	16271	5.321522571647265	5.3311650057786055	0.4226243623789514	EVALUABLE	1.0
GSE278688	author	AQP3	CD8T	13	13	13	22606	4.638767411340318	4.543316597841804	0.21934736878820482	EVALUABLE	2.0
GSE278688	author	AQP3	Ductal	13	12	12	8370	4.087074644874762	3.909888131166978	0.15828132903391895	EVALUABLE	3.0
GSE278688	author	AQP3	Endocrine	12	0	0	37	NA	NA	NA	INSUFFICIENT_UNITS	NA
GSE278688	author	AQP3	Endothelial	13	13	13	2011	3.236285250298052	3.1842698287850277	0.11329647950857323	EVALUABLE	6.0
GSE278688	author	AQP3	Myeloid	13	13	13	5654	2.9720347943421705	2.933708537183408	0.08965739250789803	EVALUABLE	8.0
GSE278688	author	AQP3	NK	13	13	13	3291	4.000795510149518	3.8639472441180387	0.1259113836265258	EVALUABLE	5.0
GSE278688	author	AQP3	Plasma	12	6	6	325	4.07949730201434	4.0085999927459195	0.4125651625651625	EVALUABLE	4.0
GSE278688	author	AQP3	Schwann	12	2	2	221	2.9624548286215453	2.9624548286215453	0.06155913978494623	INSUFFICIENT_UNITS	NA
GSE278688	author	AQP3	Stellate	13	13	13	2525	3.166532798541427	3.2468161492484318	0.1269689718148471	EVALUABLE	7.0
GSE278688	author	AQP7	Acinar	7	2	1	284	0.3354318878268056	0.3354318878268056	0.0048543689320388345	INSUFFICIENT_UNITS	NA
GSE278688	author	AQP7	B	13	11	1	7396	0.01833134459884866	0.0	4.619364375461937e-05	LOW_DETECTION	NA
GSE278688	author	AQP7	CAF	13	13	1	2423	0.0356804931632879	0.0	0.00034965034965034965	LOW_DETECTION	NA
GSE278688	author	AQP7	CD4T	13	13	6	16271	0.09856066661927249	0.0	0.00041532881643122413	EVALUABLE	4.0
GSE278688	author	AQP7	CD8T	13	13	3	22606	0.04236001498430726	0.0	0.00017732718987160015	EVALUABLE	5.0
GSE278688	author	AQP7	Ductal	13	12	12	8370	1.9900314072814578	1.8974694443520934	0.03526278944700186	EVALUABLE	2.0
GSE278688	author	AQP7	Endocrine	12	0	0	37	NA	NA	NA	INSUFFICIENT_UNITS	NA
GSE278688	author	AQP7	Endothelial	13	13	12	2011	2.3460381865722786	2.933943906791373	0.07091482629537904	EVALUABLE	1.0
GSE278688	author	AQP7	Myeloid	13	13	2	5654	0.08705614553175683	0.0	0.0006742113445005253	LOW_DETECTION	NA
GSE278688	author	AQP7	NK	13	13	0	3291	0.0	0.0	0.0	LOW_DETECTION	NA
GSE278688	author	AQP7	Plasma	12	6	1	325	0.09249142073502663	0.0	0.001851851851851852	LOW_DETECTION	NA
GSE278688	author	AQP7	Schwann	12	2	2	221	2.4463704207430426	2.4463704207430426	0.06209677419354839	INSUFFICIENT_UNITS	NA
GSE278688	author	AQP7	Stellate	13	13	8	2525	0.7436468996124538	0.8482632144197275	0.00882512219567763	EVALUABLE	3.0
GSE278688	author	AQP7B	Acinar	7	2	0	284	NA	NA	NA	GENE_ABSENT_OR_AMBIGUOUS	NA
GSE278688	author	AQP7B	B	13	11	0	7396	NA	NA	NA	GENE_ABSENT_OR_AMBIGUOUS	NA
GSE278688	author	AQP7B	CAF	13	13	0	2423	NA	NA	NA	GENE_ABSENT_OR_AMBIGUOUS	NA
GSE278688	author	AQP7B	CD4T	13	13	0	16271	NA	NA	NA	GENE_ABSENT_OR_AMBIGUOUS	NA
GSE278688	author	AQP7B	CD8T	13	13	0	22606	NA	NA	NA	GENE_ABSENT_OR_AMBIGUOUS	NA
GSE278688	author	AQP7B	Ductal	13	12	0	8370	NA	NA	NA	GENE_ABSENT_OR_AMBIGUOUS	NA
GSE278688	author	AQP7B	Endocrine	12	0	0	37	NA	NA	NA	GENE_ABSENT_OR_AMBIGUOUS	NA
GSE278688	author	AQP7B	Endothelial	13	13	0	2011	NA	NA	NA	GENE_ABSENT_OR_AMBIGUOUS	NA
GSE278688	author	AQP7B	Myeloid	13	13	0	5654	NA	NA	NA	GENE_ABSENT_OR_AMBIGUOUS	NA
GSE278688	author	AQP7B	NK	13	13	0	3291	NA	NA	NA	GENE_ABSENT_OR_AMBIGUOUS	NA
GSE278688	author	AQP7B	Plasma	12	6	0	325	NA	NA	NA	GENE_ABSENT_OR_AMBIGUOUS	NA
GSE278688	author	AQP7B	Schwann	12	2	0	221	NA	NA	NA	GENE_ABSENT_OR_AMBIGUOUS	NA
GSE278688	author	AQP7B	Stellate	13	13	0	2525	NA	NA	NA	GENE_ABSENT_OR_AMBIGUOUS	NA
GSE278688	author	AQP9	Acinar	7	2	0	284	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE278688	author	AQP9	B	13	11	2	7396	0.15672022886485318	0.0	0.0008914320163492643	LOW_DETECTION	NA
GSE278688	author	AQP9	CAF	13	13	1	2423	0.0356804931632879	0.0	0.00034965034965034965	LOW_DETECTION	NA
GSE278688	author	AQP9	CD4T	13	13	2	16271	0.033143138550948775	0.0	0.0001517180787620162	LOW_DETECTION	NA
GSE278688	author	AQP9	CD8T	13	13	5	22606	0.11202511963386953	0.0	0.0004683734896306921	EVALUABLE	4.0
GSE278688	author	AQP9	Ductal	13	12	3	8370	0.15412200590555333	0.0	0.0011978203585014677	EVALUABLE	3.0
GSE278688	author	AQP9	Endocrine	12	0	0	37	NA	NA	NA	INSUFFICIENT_UNITS	NA
GSE278688	author	AQP9	Endothelial	13	13	1	2011	0.1435204559800626	0.0	0.0014179369018078695	LOW_DETECTION	NA
GSE278688	author	AQP9	Myeloid	13	13	13	5654	4.0159883967450245	3.9583544601638323	0.19146789603798714	EVALUABLE	1.0
GSE278688	author	AQP9	NK	13	13	1	3291	0.059382160312524114	0.0	0.00044464206313917296	LOW_DETECTION	NA
GSE278688	author	AQP9	Plasma	12	6	0	325	0.0	0.0	0.0	LOW_DETECTION	NA
GSE278688	author	AQP9	Schwann	12	2	0	221	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE278688	author	AQP9	Stellate	13	13	3	2525	0.24381580165075742	0.0	0.000915451855982864	EVALUABLE	2.0
GSE278688	author	ARG1	Acinar	7	2	0	284	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE278688	author	ARG1	B	13	11	1	7396	0.015784601180631106	0.0	6.918500069185e-05	LOW_DETECTION	NA
GSE278688	author	ARG1	CAF	13	13	2	2423	0.16206601400863713	0.0	0.00202912588930826	LOW_DETECTION	NA
GSE278688	author	ARG1	CD4T	13	13	7	16271	0.5221665020737373	0.30023621169383724	0.002818000871443765	EVALUABLE	1.0
GSE278688	author	ARG1	CD8T	13	13	2	22606	0.015371062676826582	0.0	5.9931281474240365e-05	LOW_DETECTION	NA
GSE278688	author	ARG1	Ductal	13	12	0	8370	0.0	0.0	0.0	LOW_DETECTION	NA
GSE278688	author	ARG1	Endocrine	12	0	0	37	NA	NA	NA	INSUFFICIENT_UNITS	NA
GSE278688	author	ARG1	Endothelial	13	13	0	2011	0.0	0.0	0.0	LOW_DETECTION	NA
GSE278688	author	ARG1	Myeloid	13	13	2	5654	0.06479283609647915	0.0	0.0006672458595535518	LOW_DETECTION	NA
GSE278688	author	ARG1	NK	13	13	1	3291	0.019223081737864356	0.0	0.00011761938367442955	LOW_DETECTION	NA
GSE278688	author	ARG1	Plasma	12	6	0	325	0.0	0.0	0.0	LOW_DETECTION	NA
GSE278688	author	ARG1	Schwann	12	2	0	221	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE278688	author	ARG1	Stellate	13	13	0	2525	0.0	0.0	0.0	LOW_DETECTION	NA
GSE278688	author	ARG2	Acinar	7	2	2	284	1.513893982918436	1.513893982918436	0.03534976350510331	INSUFFICIENT_UNITS	NA
GSE278688	author	ARG2	B	13	11	10	7396	3.196560069681814	3.232859853558775	0.09889123289221134	EVALUABLE	5.0
GSE278688	author	ARG2	CAF	13	13	13	2423	2.370172497348647	2.331317603394706	0.05711935579140818	EVALUABLE	9.0
GSE278688	author	ARG2	CD4T	13	13	13	16271	3.6803090457488143	3.4732159621884278	0.1199727747333385	EVALUABLE	1.0
GSE278688	author	ARG2	CD8T	13	13	13	22606	3.675386576497156	3.8640398451609723	0.11862291382178733	EVALUABLE	2.0
GSE278688	author	ARG2	Ductal	13	12	12	8370	2.6453274708823464	2.5778064870052546	0.06032167429854795	EVALUABLE	8.0
GSE278688	author	ARG2	Endocrine	12	0	0	37	NA	NA	NA	INSUFFICIENT_UNITS	NA
GSE278688	author	ARG2	Endothelial	13	13	13	2011	2.9479488293758163	3.0715193296100884	0.1008346124412111	EVALUABLE	7.0
GSE278688	author	ARG2	Myeloid	13	13	13	5654	2.9769645813746766	3.1907132141971997	0.09483185267922377	EVALUABLE	6.0
GSE278688	author	ARG2	NK	13	13	13	3291	3.561661297066673	3.8622502424221437	0.12911900915109426	EVALUABLE	3.0
GSE278688	author	ARG2	Plasma	12	6	6	325	1.8293476554421175	1.8096903842807968	0.0796127296127296	EVALUABLE	10.0
GSE278688	author	ARG2	Schwann	12	2	2	221	3.743694250887126	3.743694250887126	0.1346774193548387	INSUFFICIENT_UNITS	NA
GSE278688	author	ARG2	Stellate	13	13	13	2525	3.22596159601413	3.340232948055066	0.1224867504840997	EVALUABLE	4.0
GSE278688	author	ASPG	Acinar	7	2	0	284	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE278688	author	ASPG	B	13	11	1	7396	0.015784601180631106	0.0	6.918500069185e-05	LOW_DETECTION	NA
GSE278688	author	ASPG	CAF	13	13	4	2423	0.2766419743562564	0.0	0.0032163908873008348	EVALUABLE	2.0
GSE278688	author	ASPG	CD4T	13	13	1	16271	0.00809265320832604	0.0	3.0868008396098287e-05	LOW_DETECTION	NA
GSE278688	author	ASPG	CD8T	13	13	1	22606	0.01745447849713329	0.0	6.777363605557438e-05	LOW_DETECTION	NA
GSE278688	author	ASPG	Ductal	13	12	6	8370	0.6580789416474845	0.11851195975937652	0.019362885611292024	EVALUABLE	1.0
GSE278688	author	ASPG	Endocrine	12	0	0	37	NA	NA	NA	INSUFFICIENT_UNITS	NA
GSE278688	author	ASPG	Endothelial	13	13	2	2011	0.09536995019568374	0.0	0.0009264030129841379	LOW_DETECTION	NA
GSE278688	author	ASPG	Myeloid	13	13	1	5654	0.03125779363400791	0.0	0.00022893772893772894	LOW_DETECTION	NA
GSE278688	author	ASPG	NK	13	13	0	3291	0.0	0.0	0.0	LOW_DETECTION	NA
GSE278688	author	ASPG	Plasma	12	6	0	325	0.0	0.0	0.0	LOW_DETECTION	NA
GSE278688	author	ASPG	Schwann	12	2	0	221	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE278688	author	ASPG	Stellate	13	13	3	2525	0.23411263226032852	0.0	0.0029601857030220244	EVALUABLE	3.0
GSE278688	author	AWAT2	Acinar	7	2	0	284	NA	NA	NA	GENE_ABSENT_OR_AMBIGUOUS	NA
GSE278688	author	AWAT2	B	13	11	0	7396	NA	NA	NA	GENE_ABSENT_OR_AMBIGUOUS	NA
GSE278688	author	AWAT2	CAF	13	13	0	2423	NA	NA	NA	GENE_ABSENT_OR_AMBIGUOUS	NA
GSE278688	author	AWAT2	CD4T	13	13	0	16271	NA	NA	NA	GENE_ABSENT_OR_AMBIGUOUS	NA
GSE278688	author	AWAT2	CD8T	13	13	0	22606	NA	NA	NA	GENE_ABSENT_OR_AMBIGUOUS	NA
GSE278688	author	AWAT2	Ductal	13	12	0	8370	NA	NA	NA	GENE_ABSENT_OR_AMBIGUOUS	NA
GSE278688	author	AWAT2	Endocrine	12	0	0	37	NA	NA	NA	GENE_ABSENT_OR_AMBIGUOUS	NA
GSE278688	author	AWAT2	Endothelial	13	13	0	2011	NA	NA	NA	GENE_ABSENT_OR_AMBIGUOUS	NA
GSE278688	author	AWAT2	Myeloid	13	13	0	5654	NA	NA	NA	GENE_ABSENT_OR_AMBIGUOUS	NA
GSE278688	author	AWAT2	NK	13	13	0	3291	NA	NA	NA	GENE_ABSENT_OR_AMBIGUOUS	NA
GSE278688	author	AWAT2	Plasma	12	6	0	325	NA	NA	NA	GENE_ABSENT_OR_AMBIGUOUS	NA
GSE278688	author	AWAT2	Schwann	12	2	0	221	NA	NA	NA	GENE_ABSENT_OR_AMBIGUOUS	NA
GSE278688	author	AWAT2	Stellate	13	13	0	2525	NA	NA	NA	GENE_ABSENT_OR_AMBIGUOUS	NA
GSE278688	author	BAAT	Acinar	7	2	0	284	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE278688	author	BAAT	B	13	11	1	7396	0.016774681016626228	0.0	8.716116098666434e-05	LOW_DETECTION	NA
GSE278688	author	BAAT	CAF	13	13	0	2423	0.0	0.0	0.0	LOW_DETECTION	NA
GSE278688	author	BAAT	CD4T	13	13	1	16271	0.021871672202715027	0.0	8.65276455827637e-05	LOW_DETECTION	NA
GSE278688	author	BAAT	CD8T	13	13	1	22606	0.01212175519150507	0.0	4.482696790389098e-05	LOW_DETECTION	NA
GSE278688	author	BAAT	Ductal	13	12	7	8370	1.1264411992692624	1.4679704430677063	0.016773376847798047	EVALUABLE	1.0
GSE278688	author	BAAT	Endocrine	12	0	0	37	NA	NA	NA	INSUFFICIENT_UNITS	NA
GSE278688	author	BAAT	Endothelial	13	13	0	2011	0.0	0.0	0.0	LOW_DETECTION	NA
GSE278688	author	BAAT	Myeloid	13	13	0	5654	0.0	0.0	0.0	LOW_DETECTION	NA
GSE278688	author	BAAT	NK	13	13	0	3291	0.0	0.0	0.0	LOW_DETECTION	NA
GSE278688	author	BAAT	Plasma	12	6	0	325	0.0	0.0	0.0	LOW_DETECTION	NA
GSE278688	author	BAAT	Schwann	12	2	0	221	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE278688	author	BAAT	Stellate	13	13	2	2525	0.06317831192549861	0.0	0.000493169321467037	LOW_DETECTION	NA
GSE278688	author	BCAT1	Acinar	7	2	2	284	3.3815445300801503	3.3815445300801503	0.20344784665173013	INSUFFICIENT_UNITS	NA
GSE278688	author	BCAT1	B	13	11	8	7396	1.294424611367926	1.4704517713241536	0.01437656231414134	EVALUABLE	6.0
GSE278688	author	BCAT1	CAF	13	13	13	2423	2.837608480354769	3.1795474645245907	0.1094053644065211	EVALUABLE	3.0
GSE278688	author	BCAT1	CD4T	13	13	13	16271	1.291012569592503	1.4088540090336794	0.010483572118234197	EVALUABLE	7.0
GSE278688	author	BCAT1	CD8T	13	13	13	22606	1.3390738743281783	1.2649808258163207	0.011106162061959572	EVALUABLE	5.0
GSE278688	author	BCAT1	Ductal	13	12	10	8370	1.1815143039629783	0.6310088237304683	0.014778862307748811	EVALUABLE	8.0
GSE278688	author	BCAT1	Endocrine	12	0	0	37	NA	NA	NA	INSUFFICIENT_UNITS	NA
GSE278688	author	BCAT1	Endothelial	13	13	13	2011	2.8405635308037445	2.8089542964377876	0.08536757795922309	EVALUABLE	2.0
GSE278688	author	BCAT1	Myeloid	13	13	13	5654	4.352909842511391	4.263198670885734	0.28793352620926943	EVALUABLE	1.0
GSE278688	author	BCAT1	NK	13	13	10	3291	0.9066139771881941	0.9899501236453063	0.007565983019023601	EVALUABLE	10.0
GSE278688	author	BCAT1	Plasma	12	6	4	325	1.0693963702391376	1.2964192323300032	0.03015873015873016	EVALUABLE	9.0
GSE278688	author	BCAT1	Schwann	12	2	2	221	1.9292665758114536	1.9292665758114536	0.028763440860215053	INSUFFICIENT_UNITS	NA
GSE278688	author	BCAT1	Stellate	13	13	12	2525	1.4927565237966234	1.6586655625341826	0.02412147384789022	EVALUABLE	4.0
GSE278688	author	BCAT2	Acinar	7	2	2	284	2.284044326462158	2.284044326462158	0.09602937515558874	INSUFFICIENT_UNITS	NA
GSE278688	author	BCAT2	B	13	11	11	7396	2.6756713007208366	2.738696666097535	0.04340412139144761	EVALUABLE	8.0
GSE278688	author	BCAT2	CAF	13	13	13	2423	2.9882428992495065	3.0868083987655206	0.12609277282942347	EVALUABLE	3.0
GSE278688	author	BCAT2	CD4T	13	13	13	16271	2.698758115457369	2.700678751376919	0.0532011306895961	EVALUABLE	6.0
GSE278688	author	BCAT2	CD8T	13	13	13	22606	2.672918134988808	2.6707994868073794	0.04704856797392534	EVALUABLE	9.0
GSE278688	author	BCAT2	Ductal	13	12	12	8370	3.4085841298609814	3.545249548572543	0.14839695947890777	EVALUABLE	1.0
GSE278688	author	BCAT2	Endocrine	12	0	0	37	NA	NA	NA	INSUFFICIENT_UNITS	NA
GSE278688	author	BCAT2	Endothelial	13	13	13	2011	2.9762271794760005	2.9824773203533974	0.11580835634371008	EVALUABLE	4.0
GSE278688	author	BCAT2	Myeloid	13	13	13	5654	2.8984905537720262	2.942587473986246	0.10080196257115098	EVALUABLE	5.0
GSE278688	author	BCAT2	NK	13	13	13	3291	2.6968825856893215	2.8353872084184113	0.06074596515018652	EVALUABLE	7.0
GSE278688	author	BCAT2	Plasma	12	6	5	325	1.7349839453760536	1.8838970279678693	0.07898027898027898	EVALUABLE	10.0
GSE278688	author	BCAT2	Schwann	12	2	2	221	3.0940450743102437	3.0940450743102437	0.10591397849462367	INSUFFICIENT_UNITS	NA
GSE278688	author	BCAT2	Stellate	13	13	13	2525	3.112957615205394	3.2043308508633452	0.1351581746143196	EVALUABLE	2.0
GSE278688	author	CEL	Acinar	7	2	2	284	9.67573846349477	9.67573846349477	0.9951456310679612	INSUFFICIENT_UNITS	NA
GSE278688	author	CEL	B	13	11	7	7396	0.6873914648686136	0.2748053513753447	0.007153724680335188	EVALUABLE	5.0
GSE278688	author	CEL	CAF	13	13	7	2423	0.7224747977960182	0.584637535443311	0.012244170265280508	EVALUABLE	4.0
GSE278688	author	CEL	CD4T	13	13	7	16271	0.5133888373985707	0.22104422199699408	0.005777293444780713	EVALUABLE	7.0
GSE278688	author	CEL	CD8T	13	13	8	22606	0.5071787347909418	0.3126082756394478	0.005286907991924635	EVALUABLE	8.0
GSE278688	author	CEL	Ductal	13	12	9	8370	1.5423230186067471	1.5474923785529622	0.026204874358389498	EVALUABLE	1.0
GSE278688	author	CEL	Endocrine	12	0	0	37	NA	NA	NA	INSUFFICIENT_UNITS	NA
GSE278688	author	CEL	Endothelial	13	13	7	2011	0.9076401495111568	0.37505644691384116	0.013444012207998929	EVALUABLE	2.0
GSE278688	author	CEL	Myeloid	13	13	8	5654	0.7597567962377645	0.30981706938849257	0.00928444871896792	EVALUABLE	3.0
GSE278688	author	CEL	NK	13	13	3	3291	0.3258808865008236	0.0	0.0036353951352177316	EVALUABLE	9.0
GSE278688	author	CEL	Plasma	12	6	0	325	0.0	0.0	0.0	LOW_DETECTION	NA
GSE278688	author	CEL	Schwann	12	2	0	221	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE278688	author	CEL	Stellate	13	13	6	2525	0.6657638402496856	0.0	0.011180822462878937	EVALUABLE	6.0
GSE278688	author	CES1	Acinar	7	2	0	284	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE278688	author	CES1	B	13	11	2	7396	0.03510602561547489	0.0	0.0001333548047412837	LOW_DETECTION	NA
GSE278688	author	CES1	CAF	13	13	13	2423	2.799168694084249	3.0476639935443073	0.10051523216789603	EVALUABLE	2.0
GSE278688	author	CES1	CD4T	13	13	9	16271	0.3404332247048774	0.3672446286295448	0.0017605023397595182	EVALUABLE	7.0
GSE278688	author	CES1	CD8T	13	13	11	22606	0.8160586088422855	0.4921052052005962	0.005608975036972322	EVALUABLE	6.0
GSE278688	author	CES1	Ductal	13	12	10	8370	2.6554582086907685	3.316062502979239	0.05628868324121692	EVALUABLE	3.0
GSE278688	author	CES1	Endocrine	12	0	0	37	NA	NA	NA	INSUFFICIENT_UNITS	NA
GSE278688	author	CES1	Endothelial	13	13	3	2011	0.3213357168997731	0.0	0.0027226835731213156	EVALUABLE	8.0
GSE278688	author	CES1	Myeloid	13	13	12	5654	2.0835837929500403	2.1714067577514315	0.03924507293964265	EVALUABLE	4.0
GSE278688	author	CES1	NK	13	13	12	3291	1.8496025091585757	2.2222439381215033	0.02829203191788674	EVALUABLE	5.0
