cohort	annotation_level	gene	celltype	n_units_total	n_units_ge20cells	n_units_detected	n_cells_total	mean_unit_log1p_cpm	median_unit_log1p_cpm	mean_unit_positive_fraction	status	source_rank
GSE242230	author	AQP10	Erythrocyte	12	3	0	1199	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	author	AQP10	Fibroblast	18	7	0	647	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	author	AQP10	Malignant	25	24	6	11133	0.14260284066325915	0.0	0.004450539960310573	EVALUABLE	2.0
GSE242230	author	AQP10	Mast	11	1	1	91	2.3195435371491993	2.3195435371491993	0.043478260869565216	INSUFFICIENT_UNITS	NA
GSE242230	author	AQP10	Monocyte/DC	25	20	1	6246	0.03576531903887121	0.0	0.00030674846625766873	LOW_DETECTION	NA
GSE242230	author	AQP10	NK/T cell	25	21	10	9408	0.2199674568362774	0.0	0.0012077126420812576	EVALUABLE	1.0
GSE242230	author	AQP10	Plasma	17	3	0	154	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	author	AQP10	Platelets	13	2	2	122	6.332993959650047	6.332993959650047	0.3098729227761486	INSUFFICIENT_UNITS	NA
GSE242230	author	AQP10	Stellate	18	2	0	264	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	author	AQP11	Acinar	17	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	author	AQP11	B cell	21	14	3	1586	0.1874569244053697	0.0	0.0013089104080587545	EVALUABLE	4.0
GSE242230	author	AQP11	Endothelial	18	3	0	274	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	author	AQP11	Erythrocyte	12	3	0	1199	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	author	AQP11	Fibroblast	18	7	5	647	0.9282992402830548	1.1778577124833804	0.02691178976653496	EVALUABLE	2.0
GSE242230	author	AQP11	Malignant	25	24	24	11133	1.623127960891331	1.7047582832052885	0.053482717853823324	EVALUABLE	1.0
GSE242230	author	AQP11	Mast	11	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	author	AQP11	Monocyte/DC	25	20	5	6246	0.1010957094842421	0.0	0.0009438612593397368	EVALUABLE	5.0
GSE242230	author	AQP11	NK/T cell	25	21	16	9408	0.7513536691433176	0.8402693348264247	0.006294776641397392	EVALUABLE	3.0
GSE242230	author	AQP11	Plasma	17	3	0	154	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	author	AQP11	Platelets	13	2	0	122	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	author	AQP11	Stellate	18	2	1	264	0.5840413393216808	0.5840413393216808	0.006711409395973154	INSUFFICIENT_UNITS	NA
GSE242230	author	AQP2	Acinar	17	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	author	AQP2	B cell	21	14	0	1586	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	author	AQP2	Endothelial	18	3	0	274	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	author	AQP2	Erythrocyte	12	3	0	1199	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	author	AQP2	Fibroblast	18	7	1	647	0.10131595285049413	0.0	0.002435064935064935	LOW_DETECTION	NA
GSE242230	author	AQP2	Malignant	25	24	3	11133	0.027443157535317887	0.0	0.00039347048451423135	EVALUABLE	1.0
GSE242230	author	AQP2	Mast	11	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	author	AQP2	Monocyte/DC	25	20	0	6246	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	author	AQP2	NK/T cell	25	21	0	9408	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	author	AQP2	Plasma	17	3	0	154	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	author	AQP2	Platelets	13	2	0	122	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	author	AQP2	Stellate	18	2	0	264	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	author	AQP3	Acinar	17	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	author	AQP3	B cell	21	14	6	1586	1.0853491409998985	0.0	0.0173620513905964	EVALUABLE	7.0
GSE242230	author	AQP3	Endothelial	18	3	3	274	2.510890940873112	2.476929058477062	0.03257529036899989	EVALUABLE	4.0
GSE242230	author	AQP3	Erythrocyte	12	3	1	1199	0.2767989923950714	0.0	0.0026905829596412557	LOW_DETECTION	NA
GSE242230	author	AQP3	Fibroblast	18	7	5	647	1.584898522240059	1.8406020043339006	0.05271030718848845	EVALUABLE	6.0
GSE242230	author	AQP3	Malignant	25	24	21	11133	3.189591921632869	3.3562093155589254	0.19123424897343955	EVALUABLE	3.0
GSE242230	author	AQP3	Mast	11	1	1	91	2.962282056084401	2.962282056084401	0.08695652173913043	INSUFFICIENT_UNITS	NA
GSE242230	author	AQP3	Monocyte/DC	25	20	19	6246	2.235329263883479	2.166507816602535	0.05146092341967538	EVALUABLE	5.0
GSE242230	author	AQP3	NK/T cell	25	21	20	9408	4.558197561224502	4.87984636684836	0.26718598750475014	EVALUABLE	1.0
GSE242230	author	AQP3	Plasma	17	3	3	154	4.3914057351495	3.5751849311823576	0.35256492124308214	EVALUABLE	2.0
GSE242230	author	AQP3	Platelets	13	2	0	122	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	author	AQP3	Stellate	18	2	2	264	2.247289473379136	2.247289473379136	0.03723234260147012	INSUFFICIENT_UNITS	NA
GSE242230	author	AQP7	Acinar	17	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	author	AQP7	B cell	21	14	0	1586	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	author	AQP7	Endothelial	18	3	2	274	2.1385860301210418	2.100557095191125	0.06353427895981087	LOW_DETECTION	NA
GSE242230	author	AQP7	Erythrocyte	12	3	1	1199	0.04056894076711789	0.0	0.00029895366218236175	LOW_DETECTION	NA
GSE242230	author	AQP7	Fibroblast	18	7	1	647	0.04224951075415832	0.0	0.0008116883116883117	LOW_DETECTION	NA
GSE242230	author	AQP7	Malignant	25	24	20	11133	1.0878730944783852	1.1808987994061242	0.037458329416532404	EVALUABLE	1.0
GSE242230	author	AQP7	Mast	11	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	author	AQP7	Monocyte/DC	25	20	1	6246	0.019817775289843444	0.0	0.00010989010989010989	LOW_DETECTION	NA
GSE242230	author	AQP7	NK/T cell	25	21	5	9408	0.11811305050462913	0.0	0.0005394878568581675	EVALUABLE	2.0
GSE242230	author	AQP7	Plasma	17	3	0	154	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	author	AQP7	Platelets	13	2	0	122	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	author	AQP7	Stellate	18	2	1	264	0.7320593946339987	0.7320593946339987	0.010067114093959731	INSUFFICIENT_UNITS	NA
GSE242230	author	AQP7B	Acinar	17	1	0	91	NA	NA	NA	GENE_ABSENT_OR_AMBIGUOUS	NA
GSE242230	author	AQP7B	B cell	21	14	0	1586	NA	NA	NA	GENE_ABSENT_OR_AMBIGUOUS	NA
GSE242230	author	AQP7B	Endothelial	18	3	0	274	NA	NA	NA	GENE_ABSENT_OR_AMBIGUOUS	NA
GSE242230	author	AQP7B	Erythrocyte	12	3	0	1199	NA	NA	NA	GENE_ABSENT_OR_AMBIGUOUS	NA
GSE242230	author	AQP7B	Fibroblast	18	7	0	647	NA	NA	NA	GENE_ABSENT_OR_AMBIGUOUS	NA
GSE242230	author	AQP7B	Malignant	25	24	0	11133	NA	NA	NA	GENE_ABSENT_OR_AMBIGUOUS	NA
GSE242230	author	AQP7B	Mast	11	1	0	91	NA	NA	NA	GENE_ABSENT_OR_AMBIGUOUS	NA
GSE242230	author	AQP7B	Monocyte/DC	25	20	0	6246	NA	NA	NA	GENE_ABSENT_OR_AMBIGUOUS	NA
GSE242230	author	AQP7B	NK/T cell	25	21	0	9408	NA	NA	NA	GENE_ABSENT_OR_AMBIGUOUS	NA
GSE242230	author	AQP7B	Plasma	17	3	0	154	NA	NA	NA	GENE_ABSENT_OR_AMBIGUOUS	NA
GSE242230	author	AQP7B	Platelets	13	2	0	122	NA	NA	NA	GENE_ABSENT_OR_AMBIGUOUS	NA
GSE242230	author	AQP7B	Stellate	18	2	0	264	NA	NA	NA	GENE_ABSENT_OR_AMBIGUOUS	NA
GSE242230	author	AQP9	Acinar	17	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	author	AQP9	B cell	21	14	2	1586	0.16334388506399874	0.0	0.0011802522451783875	LOW_DETECTION	NA
GSE242230	author	AQP9	Endothelial	18	3	1	274	0.7750620111239103	0.0	0.0070921985815602835	LOW_DETECTION	NA
GSE242230	author	AQP9	Erythrocyte	12	3	0	1199	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	author	AQP9	Fibroblast	18	7	5	647	1.3496061491952003	1.322565065597012	0.03765433518637669	EVALUABLE	2.0
GSE242230	author	AQP9	Malignant	25	24	3	11133	0.01979943741010022	0.0	0.0003414634979819027	EVALUABLE	4.0
GSE242230	author	AQP9	Mast	11	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	author	AQP9	Monocyte/DC	25	20	20	6246	3.825950714008152	3.8650575796885267	0.2019635691850084	EVALUABLE	1.0
GSE242230	author	AQP9	NK/T cell	25	21	3	9408	0.09087992886286562	0.0	0.0005105982098217841	EVALUABLE	3.0
GSE242230	author	AQP9	Plasma	17	3	1	154	0.826122883206429	0.0	0.011494252873563218	LOW_DETECTION	NA
GSE242230	author	AQP9	Platelets	13	2	0	122	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	author	AQP9	Stellate	18	2	1	264	0.9245112355952038	0.9245112355952038	0.023809523809523808	INSUFFICIENT_UNITS	NA
GSE242230	author	ARG1	Acinar	17	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	author	ARG1	B cell	21	14	0	1586	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	author	ARG1	Endothelial	18	3	0	274	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	author	ARG1	Erythrocyte	12	3	1	1199	0.8559134259123032	0.0	0.020029895366218235	LOW_DETECTION	NA
GSE242230	author	ARG1	Fibroblast	18	7	0	647	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	author	ARG1	Malignant	25	24	4	11133	0.09985391645858054	0.0	0.0017025880206317844	EVALUABLE	2.0
GSE242230	author	ARG1	Mast	11	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	author	ARG1	Monocyte/DC	25	20	5	6246	0.2290661383912756	0.0	0.0012317915318799883	EVALUABLE	1.0
GSE242230	author	ARG1	NK/T cell	25	21	1	9408	0.03412052815671967	0.0	0.00014819205690574984	LOW_DETECTION	NA
GSE242230	author	ARG1	Plasma	17	3	0	154	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	author	ARG1	Platelets	13	2	0	122	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	author	ARG1	Stellate	18	2	0	264	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	author	ARG2	Acinar	17	1	1	91	5.811123018545541	5.811123018545541	0.3	INSUFFICIENT_UNITS	NA
GSE242230	author	ARG2	B cell	21	14	8	1586	0.9579773358050596	1.0718190460717074	0.010529015977489089	EVALUABLE	4.0
GSE242230	author	ARG2	Endothelial	18	3	1	274	0.6513937943416136	0.0	0.011594202898550725	LOW_DETECTION	NA
GSE242230	author	ARG2	Erythrocyte	12	3	1	1199	1.4572052542878458	0.0	0.08849028400597908	LOW_DETECTION	NA
GSE242230	author	ARG2	Fibroblast	18	7	4	647	0.7953120189412685	0.726250400423851	0.018727066850350343	EVALUABLE	5.0
GSE242230	author	ARG2	Malignant	25	24	21	11133	1.4072233526440094	1.2424509521105658	0.044527461326687424	EVALUABLE	1.0
GSE242230	author	ARG2	Mast	11	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	author	ARG2	Monocyte/DC	25	20	18	6246	1.1883819892963126	1.163683182392612	0.01858566773141699	EVALUABLE	3.0
GSE242230	author	ARG2	NK/T cell	25	21	17	9408	1.2497657795909396	1.2031046180776153	0.011151072131140352	EVALUABLE	2.0
GSE242230	author	ARG2	Plasma	17	3	1	154	0.4155489341013039	0.0	0.008333333333333333	LOW_DETECTION	NA
GSE242230	author	ARG2	Platelets	13	2	2	122	4.70884857221038	4.70884857221038	0.09286412512218964	INSUFFICIENT_UNITS	NA
GSE242230	author	ARG2	Stellate	18	2	1	264	0.8461207341129079	0.8461207341129079	0.013422818791946308	INSUFFICIENT_UNITS	NA
GSE242230	author	ASPG	Acinar	17	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	author	ASPG	B cell	21	14	0	1586	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	author	ASPG	Endothelial	18	3	0	274	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	author	ASPG	Erythrocyte	12	3	0	1199	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	author	ASPG	Fibroblast	18	7	1	647	0.17519878860899607	0.0	0.004058441558441558	LOW_DETECTION	NA
GSE242230	author	ASPG	Malignant	25	24	17	11133	0.777446573732318	0.39334846762200937	0.017846285929344407	EVALUABLE	1.0
GSE242230	author	ASPG	Mast	11	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	author	ASPG	Monocyte/DC	25	20	2	6246	0.03217759016494921	0.0	0.00041286940947163255	LOW_DETECTION	NA
GSE242230	author	ASPG	NK/T cell	25	21	1	9408	0.019571762919908368	0.0	8.281573498964804e-05	LOW_DETECTION	NA
GSE242230	author	ASPG	Plasma	17	3	0	154	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	author	ASPG	Platelets	13	2	0	122	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	author	ASPG	Stellate	18	2	0	264	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	author	AWAT2	Acinar	17	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	author	AWAT2	B cell	21	14	0	1586	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	author	AWAT2	Endothelial	18	3	0	274	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	author	AWAT2	Erythrocyte	12	3	0	1199	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	author	AWAT2	Fibroblast	18	7	0	647	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	author	AWAT2	Malignant	25	24	1	11133	0.000994848420466708	0.0	1.431352341692431e-05	LOW_DETECTION	NA
GSE242230	author	AWAT2	Mast	11	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	author	AWAT2	Monocyte/DC	25	20	0	6246	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	author	AWAT2	NK/T cell	25	21	0	9408	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	author	AWAT2	Plasma	17	3	0	154	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	author	AWAT2	Platelets	13	2	0	122	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	author	AWAT2	Stellate	18	2	0	264	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	author	BAAT	Acinar	17	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	author	BAAT	B cell	21	14	0	1586	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	author	BAAT	Endothelial	18	3	0	274	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	author	BAAT	Erythrocyte	12	3	0	1199	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	author	BAAT	Fibroblast	18	7	0	647	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	author	BAAT	Malignant	25	24	21	11133	1.6538620151254573	1.6662670508854966	0.05777796579456024	EVALUABLE	1.0
GSE242230	author	BAAT	Mast	11	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	author	BAAT	Monocyte/DC	25	20	1	6246	0.010954536632354331	0.0	0.00011261261261261261	LOW_DETECTION	NA
GSE242230	author	BAAT	NK/T cell	25	21	0	9408	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	author	BAAT	Plasma	17	3	0	154	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	author	BAAT	Platelets	13	2	0	122	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	author	BAAT	Stellate	18	2	1	264	0.7320593946339987	0.7320593946339987	0.003355704697986577	INSUFFICIENT_UNITS	NA
GSE242230	author	BCAT1	Acinar	17	1	1	91	5.944280082893952	5.944280082893952	0.3	INSUFFICIENT_UNITS	NA
GSE242230	author	BCAT1	B cell	21	14	9	1586	1.396993134464117	1.6303874571218546	0.018644126960705176	EVALUABLE	5.0
GSE242230	author	BCAT1	Endothelial	18	3	3	274	2.4147368941021994	2.3251860333717307	0.04416949326755062	EVALUABLE	3.0
GSE242230	author	BCAT1	Erythrocyte	12	3	1	1199	0.07673177321395945	0.0	0.0005979073243647235	LOW_DETECTION	NA
GSE242230	author	BCAT1	Fibroblast	18	7	7	647	4.515206477356908	4.616913334179997	0.34891153449667334	EVALUABLE	1.0
GSE242230	author	BCAT1	Malignant	25	24	17	11133	1.5799642279795687	0.8284416379697352	0.08982914834281674	EVALUABLE	4.0
GSE242230	author	BCAT1	Mast	11	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	author	BCAT1	Monocyte/DC	25	20	20	6246	3.6817496030906867	3.732087360006786	0.17308418175502735	EVALUABLE	2.0
GSE242230	author	BCAT1	NK/T cell	25	21	9	9408	0.4553796439509956	0.0	0.005014788070643713	EVALUABLE	6.0
GSE242230	author	BCAT1	Plasma	17	3	1	154	0.9215178523859381	0.0	0.024999999999999998	LOW_DETECTION	NA
GSE242230	author	BCAT1	Platelets	13	2	0	122	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	author	BCAT1	Stellate	18	2	2	264	2.5570668478571865	2.5570668478571865	0.12911473314157879	INSUFFICIENT_UNITS	NA
GSE242230	author	BCAT2	Acinar	17	1	1	91	4.746403829755663	4.746403829755663	0.2	INSUFFICIENT_UNITS	NA
GSE242230	author	BCAT2	B cell	21	14	13	1586	2.6799106524799217	2.8380566192228134	0.06555116399401173	EVALUABLE	4.0
GSE242230	author	BCAT2	Endothelial	18	3	2	274	2.3500913684509883	3.44332072840287	0.12451690821256038	LOW_DETECTION	NA
GSE242230	author	BCAT2	Erythrocyte	12	3	1	1199	0.04056894076711789	0.0	0.00029895366218236175	LOW_DETECTION	NA
GSE242230	author	BCAT2	Fibroblast	18	7	7	647	3.2860618468529634	3.2760363862308206	0.23520882143860478	EVALUABLE	1.0
GSE242230	author	BCAT2	Malignant	25	24	24	11133	3.1509647059887858	3.0994353953786087	0.19220980894074083	EVALUABLE	2.0
GSE242230	author	BCAT2	Mast	11	1	1	91	3.6292388437990133	3.6292388437990133	0.17391304347826086	INSUFFICIENT_UNITS	NA
GSE242230	author	BCAT2	Monocyte/DC	25	20	20	6246	2.8383626968118927	2.9202354477315775	0.10259063176131766	EVALUABLE	3.0
GSE242230	author	BCAT2	NK/T cell	25	21	20	9408	2.633857666316349	2.7189141334098155	0.0545993994203429	EVALUABLE	5.0
GSE242230	author	BCAT2	Plasma	17	3	1	154	0.8649180381945722	0.0	0.024999999999999998	LOW_DETECTION	NA
GSE242230	author	BCAT2	Platelets	13	2	0	122	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	author	BCAT2	Stellate	18	2	2	264	3.2967564148493054	3.2967564148493054	0.17609459891339085	INSUFFICIENT_UNITS	NA
GSE242230	author	CEL	Acinar	17	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	author	CEL	B cell	21	14	5	1586	2.3752680960622072	0.0	0.029622277222245506	EVALUABLE	1.0
GSE242230	author	CEL	Endothelial	18	3	1	274	0.7750620111239103	0.0	0.0070921985815602835	LOW_DETECTION	NA
GSE242230	author	CEL	Erythrocyte	12	3	0	1199	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	author	CEL	Fibroblast	18	7	1	647	0.04224951075415832	0.0	0.0008116883116883117	LOW_DETECTION	NA
GSE242230	author	CEL	Malignant	25	24	16	11133	0.6288730681087494	0.28388075530565143	0.011292489264706586	EVALUABLE	2.0
GSE242230	author	CEL	Mast	11	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	author	CEL	Monocyte/DC	25	20	7	6246	0.23021136024716643	0.0	0.002605728806230278	EVALUABLE	4.0
GSE242230	author	CEL	NK/T cell	25	21	10	9408	0.2989412060929264	0.0	0.0017639591390057028	EVALUABLE	3.0
GSE242230	author	CEL	Plasma	17	3	0	154	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	author	CEL	Platelets	13	2	0	122	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	author	CEL	Stellate	18	2	0	264	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	author	CES1	Acinar	17	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	author	CES1	B cell	21	14	5	1586	0.4558595716772099	0.0	0.004023939243109138	EVALUABLE	5.0
GSE242230	author	CES1	Endothelial	18	3	1	274	0.41019733280404713	0.0	0.005797101449275362	LOW_DETECTION	NA
GSE242230	author	CES1	Erythrocyte	12	3	0	1199	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	author	CES1	Fibroblast	18	7	6	647	2.3428668762992264	2.2235963019759604	0.10052262948585804	EVALUABLE	2.0
GSE242230	author	CES1	Malignant	25	24	14	11133	1.7617487857682608	1.0421489679934568	0.06224824515511051	EVALUABLE	3.0
GSE242230	author	CES1	Mast	11	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	author	CES1	Monocyte/DC	25	20	20	6246	4.135442684097006	4.291591282057918	0.18454824224768912	EVALUABLE	1.0
GSE242230	author	CES1	NK/T cell	25	21	18	9408	1.6624700325794421	1.640586585246298	0.01964016360499153	EVALUABLE	4.0
GSE242230	author	CES1	Plasma	17	3	2	154	1.75499728436943	1.2466468023039117	0.054310344827586204	LOW_DETECTION	NA
GSE242230	author	CES1	Platelets	13	2	0	122	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	author	CES1	Stellate	18	2	2	264	2.475841043718723	2.475841043718723	0.04729945669542985	INSUFFICIENT_UNITS	NA
GSE242230	author	CES2	Acinar	17	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	author	CES2	B cell	21	14	14	1586	2.721278700967119	2.5183098154104666	0.052356568464440645	EVALUABLE	6.0
GSE242230	author	CES2	Endothelial	18	3	3	274	3.1206647849685587	3.2750361996293735	0.10702538801521226	EVALUABLE	3.0
GSE242230	author	CES2	Erythrocyte	12	3	1	1199	0.04056894076711789	0.0	0.00029895366218236175	LOW_DETECTION	NA
GSE242230	author	CES2	Fibroblast	18	7	7	647	3.3201744840962304	3.3039439774111803	0.18697080764139049	EVALUABLE	2.0
GSE242230	author	CES2	Malignant	25	24	24	11133	3.85347977615748	3.8222337048840838	0.3029058334764318	EVALUABLE	1.0
GSE242230	author	CES2	Mast	11	1	1	91	3.6292388437990133	3.6292388437990133	0.17391304347826086	INSUFFICIENT_UNITS	NA
GSE242230	author	CES2	Monocyte/DC	25	20	20	6246	3.040983627080791	3.121228743825531	0.11564846255594159	EVALUABLE	4.0
GSE242230	author	CES2	NK/T cell	25	21	20	9408	2.777960294474336	2.9953350448589093	0.062001023015405735	EVALUABLE	5.0
GSE242230	author	CES2	Plasma	17	3	2	154	1.458439261745048	1.2466468023039117	0.019827586206896553	LOW_DETECTION	NA
GSE242230	author	CES2	Platelets	13	2	0	122	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	author	CES2	Stellate	18	2	2	264	2.77676558549945	2.77676558549945	0.108021732182806	INSUFFICIENT_UNITS	NA
GSE242230	author	CMPK1	Acinar	17	1	1	91	3.665008208420246	3.665008208420246	0.2	INSUFFICIENT_UNITS	NA
GSE242230	author	CMPK1	B cell	21	14	14	1586	3.985613064726478	4.009121645627913	0.19913480139246587	EVALUABLE	6.0
GSE242230	author	CMPK1	Endothelial	18	3	3	274	4.592775681897226	4.711852953666468	0.33216671805941006	EVALUABLE	2.0
GSE242230	author	CMPK1	Erythrocyte	12	3	1	1199	0.8783089647019016	0.0	0.028699551569506727	LOW_DETECTION	NA
GSE242230	author	CMPK1	Fibroblast	18	7	7	647	4.110268072461615	4.279921951256325	0.36158173673050087	EVALUABLE	4.0
GSE242230	author	CMPK1	Malignant	25	24	24	11133	5.099190877111025	5.045793011590966	0.5340644532777574	EVALUABLE	1.0
GSE242230	author	CMPK1	Mast	11	1	1	91	3.6292388437990133	3.6292388437990133	0.13043478260869565	INSUFFICIENT_UNITS	NA
GSE242230	author	CMPK1	Monocyte/DC	25	20	20	6246	4.016953619171413	4.094468317842061	0.2575406773546912	EVALUABLE	5.0
GSE242230	author	CMPK1	NK/T cell	25	21	21	9408	4.398260462448919	4.390751830688177	0.2539908873960039	EVALUABLE	3.0
GSE242230	author	CMPK1	Plasma	17	3	3	154	3.8284887580631755	3.249854491703672	0.12900170285227755	EVALUABLE	7.0
GSE242230	author	CMPK1	Platelets	13	2	2	122	5.429316206300955	5.429316206300955	0.18866080156402737	INSUFFICIENT_UNITS	NA
GSE242230	author	CMPK1	Stellate	18	2	2	264	4.39400832888982	4.39400832888982	0.38207094918504314	INSUFFICIENT_UNITS	NA
GSE242230	author	CMPK2	Acinar	17	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	author	CMPK2	B cell	21	14	5	1586	0.656991691083441	0.0	0.004736221590688635	EVALUABLE	6.0
GSE242230	author	CMPK2	Endothelial	18	3	3	274	2.6680223700200005	3.114055676163262	0.07163891458526055	EVALUABLE	1.0
GSE242230	author	CMPK2	Erythrocyte	12	3	2	1199	1.4391684348593425	1.8994142912051566	0.035718463638136085	LOW_DETECTION	NA
GSE242230	author	CMPK2	Fibroblast	18	7	6	647	1.5885773143450943	1.6618895218097127	0.04317561179401277	EVALUABLE	5.0
GSE242230	author	CMPK2	Malignant	25	24	22	11133	2.1013714931042036	2.175311144126712	0.09472296624274462	EVALUABLE	3.0
GSE242230	author	CMPK2	Mast	11	1	1	91	2.3195435371491993	2.3195435371491993	0.043478260869565216	INSUFFICIENT_UNITS	NA
GSE242230	author	CMPK2	Monocyte/DC	25	20	19	6246	2.4746957870548534	2.6208888848858276	0.07352312225702307	EVALUABLE	2.0
GSE242230	author	CMPK2	NK/T cell	25	21	20	9408	2.051228719309611	1.9384970753561088	0.02959333464178276	EVALUABLE	4.0
GSE242230	author	CMPK2	Plasma	17	3	0	154	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	author	CMPK2	Platelets	13	2	0	122	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	author	CMPK2	Stellate	18	2	1	264	0.3728485816897279	0.3728485816897279	0.003355704697986577	INSUFFICIENT_UNITS	NA
GSE242230	author	CNDP2	Acinar	17	1	1	91	3.385824575421309	3.385824575421309	0.15	INSUFFICIENT_UNITS	NA
