cancer	cohort	relation_id	metabolite_key	stable_gene_id	gene	relation_type	metabolite_role	reaction_id	reaction_text	organism	evidence_id	source_url	evidence_level	mapping_status	identity_status	compound_specificity	added_or_reused	mapping_version	reason	metabolite_name	in_original42_relation_pool	legacy_relation_id	annotation_evidence
PDAC	CAMP_PDAC_GSE62452	01387634a9067874	KEGG:C02679	UniProtKB:Q9NV23	OLAH	DIRECT_REACTION	NA	RHEA:30135	dodecanoyl-CoA + H2O = dodecanoate + CoA + H(+)	Homo sapiens	paired51_v2_evidence_row_938	https://www.uniprot.org/uniprotkb/Q9NV23/entry	INFERRED_OR_CONDITIONAL	CONDITIONAL	ANNOTATION_COMPATIBLE	NA	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	laurate (12:0)	False	01387634a9067874	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""P08635""}]"
PDAC	CAMP_PDAC_GSE62452	3a428bec9481463a	KEGG:C00123	UniProtKB:P54687	BCAT1	DIRECT_REACTION	NA	RHEA:18321	L-leucine + 2-oxoglutarate = 4-methyl-2-oxopentanoate + L-glutamate	Homo sapiens	paired51_v2_evidence_row_943	https://www.uniprot.org/uniprotkb/P54687/entry	INFERRED_OR_CONDITIONAL	CONDITIONAL	ANNOTATION_COMPATIBLE	NA	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	leucine	False	3a428bec9481463a	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""P54690""}]"
PDAC	CAMP_PDAC_GSE62452	75722d2030647c63	KEGG:C00123	UniProtKB:Q96BW5	PTER	DIRECT_REACTION	NA	RHEA:81115	N-acetyl-L-leucine + H2O = L-leucine + acetate	Homo sapiens	paired51_v2_evidence_row_964	https://www.uniprot.org/uniprotkb/Q96BW5/entry	INFERRED_OR_CONDITIONAL	CONDITIONAL	ANNOTATION_COMPATIBLE	NA	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	leucine	False	75722d2030647c63	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""Q60866""}]"
PDAC	CAMP_PDAC_GSE62452	09d4e742f03f064e	KEGG:C00123	UniProtKB:Q96H78	SLC25A44	DIRECT_TRANSPORT	NA	RHEA:73011	L-leucine(in) = L-leucine(out)	Homo sapiens	paired51_v2_evidence_row_980	https://www.uniprot.org/uniprotkb/Q96H78/entry	INFERRED_OR_CONDITIONAL	CONDITIONAL	ANNOTATION_COMPATIBLE	NA	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	leucine	False	09d4e742f03f064e	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""Q8BGF9""}]"
PDAC	CAMP_PDAC_GSE62452	9df6773c41e0da22	KEGG:C00123	UniProtKB:Q9HBR0	SLC38A10	DIRECT_TRANSPORT	NA	RHEA:73011	L-leucine(in) = L-leucine(out)	Homo sapiens	paired51_v2_evidence_row_981	https://www.uniprot.org/uniprotkb/Q9HBR0/entry	INFERRED_OR_CONDITIONAL	CONDITIONAL	ANNOTATION_COMPATIBLE	NA	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	leucine	False	9df6773c41e0da22	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""Q5I012""}]"
PDAC	CAMP_PDAC_GSE62452	5e7e8cb00caaab34	KEGG:C00123	UniProtKB:Q96QD8	SLC38A2	DIRECT_TRANSPORT	NA	RHEA:29263	L-leucine(in) + Na(+)(in) = L-leucine(out) + Na(+)(out)	Homo sapiens	paired51_v2_evidence_row_965	https://www.uniprot.org/uniprotkb/Q96QD8/entry	INFERRED_OR_CONDITIONAL	CONDITIONAL	ANNOTATION_COMPATIBLE	NA	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	leucine	False	5e7e8cb00caaab34	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""Q9JHE5""}]"
PDAC	CAMP_PDAC_GSE62452	b7162eaaea4cff95	KEGG:C00123	UniProtKB:A6NNN8	SLC38A8	DIRECT_TRANSPORT	NA	RHEA:73011	L-leucine(in) = L-leucine(out)	Homo sapiens	paired51_v2_evidence_row_940	https://www.uniprot.org/uniprotkb/A6NNN8/entry	INFERRED_OR_CONDITIONAL	CONDITIONAL	ANNOTATION_COMPATIBLE	NA	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	leucine	False	b7162eaaea4cff95	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""Q5HZH7""}]"
PDAC	CAMP_PDAC_GSE62452	ad0a69678efa8e71	KEGG:C00123	UniProtKB:Q9H1V8	SLC6A17	DIRECT_TRANSPORT	NA	RHEA:29263	L-leucine(in) + Na(+)(in) = L-leucine(out) + Na(+)(out)	Homo sapiens	paired51_v2_evidence_row_969	https://www.uniprot.org/uniprotkb/Q9H1V8/entry	INFERRED_OR_CONDITIONAL	CONDITIONAL	ANNOTATION_COMPATIBLE	NA	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	leucine	False	ad0a69678efa8e71	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""P31662""}]"
PDAC	CAMP_PDAC_GSE62452	8d5b1fe847b5007e	KEGG:C00123	UniProtKB:Q8TCU3	SLC7A13	DIRECT_TRANSPORT	NA	RHEA:76319	L-leucine(out) + L-aspartate(in) = L-leucine(in) + L-aspartate(out)	Homo sapiens	paired51_v2_evidence_row_962	https://www.uniprot.org/uniprotkb/Q8TCU3/entry	INFERRED_OR_CONDITIONAL	CONDITIONAL	ANNOTATION_COMPATIBLE	NA	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	leucine	False	8d5b1fe847b5007e	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""Q91WN3""}]"
PDAC	CAMP_PDAC_GSE62452	e4ba1dd18fab6bae	KEGG:C00123	UniProtKB:Q9UM01	SLC7A7	DIRECT_TRANSPORT	NA	RHEA:70831	L-leucine(out) + L-arginine(in) + Na(+)(out) = L-leucine(in) + L-arginine(out) + Na(+)(in)	Homo sapiens	paired51_v2_evidence_row_976	https://www.uniprot.org/uniprotkb/Q9UM01/entry	INFERRED_OR_CONDITIONAL	CONDITIONAL	ANNOTATION_COMPATIBLE	NA	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	leucine	False	e4ba1dd18fab6bae	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""Q9R0S5""}]"
PDAC	CAMP_PDAC_GSE62452	e4ba1dd18fab6bae	KEGG:C00123	UniProtKB:Q9UM01	SLC7A7	DIRECT_TRANSPORT	NA	RHEA:74971	L-lysine(in) + L-leucine(out) + Na(+)(out) = L-lysine(out) + L-leucine(in) + Na(+)(in)	Homo sapiens	paired51_v2_evidence_row_977	https://www.uniprot.org/uniprotkb/Q9UM01/entry	INFERRED_OR_CONDITIONAL	CONDITIONAL	ANNOTATION_COMPATIBLE	NA	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	leucine	False	e4ba1dd18fab6bae	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""Q9R0S5""}]"
PDAC	CAMP_PDAC_GSE62452	e4ba1dd18fab6bae	KEGG:C00123	UniProtKB:Q9UM01	SLC7A7	DIRECT_TRANSPORT	NA	RHEA:74963	L-ornithine(in) + L-leucine(out) + Na(+)(out) = L-ornithine(out) + L-leucine(in) + Na(+)(in)	Homo sapiens	paired51_v2_evidence_row_978	https://www.uniprot.org/uniprotkb/Q9UM01/entry	INFERRED_OR_CONDITIONAL	CONDITIONAL	ANNOTATION_COMPATIBLE	NA	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	leucine	False	e4ba1dd18fab6bae	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""Q9R0S5""}]"
PDAC	CAMP_PDAC_GSE62452	0f7fc38b7db0ce66	KEGG:C08322	UniProtKB:O14734	ACOT8	DIRECT_REACTION	NA	RHEA:40135	(9Z)-tetradecenoyl-CoA + H2O = (9Z)-tetradecenoate + CoA + H(+)	Homo sapiens	paired51_v2_evidence_row_982	https://www.uniprot.org/uniprotkb/O14734/entry	INFERRED_OR_CONDITIONAL	CONDITIONAL	ANNOTATION_COMPATIBLE	NA	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	myristoleate (14:1n5)	False	0f7fc38b7db0ce66	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""P58137""}]"
PDAC	CAMP_PDAC_GSE62452	47d5257c92409e69	KEGG:C00077	UniProtKB:Q9BYV1	AGXT2	DIRECT_REACTION	NA	RHEA:77327	L-ornithine + pyruvate = 5-amino-2-oxopentanoate + L-alanine	Homo sapiens	paired51_v2_evidence_row_1011	https://www.uniprot.org/uniprotkb/Q9BYV1/entry	INFERRED_OR_CONDITIONAL	CONDITIONAL	ANNOTATION_COMPATIBLE	NA	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	ornithine	False	47d5257c92409e69	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""Q64565""}]"
PDAC	CAMP_PDAC_GSE62452	47d5257c92409e69	KEGG:C00077	UniProtKB:Q9BYV1	AGXT2	DIRECT_REACTION	NA	RHEA:77331	L-ornithine + glyoxylate = 5-amino-2-oxopentanoate + glycine	Homo sapiens	paired51_v2_evidence_row_1012	https://www.uniprot.org/uniprotkb/Q9BYV1/entry	INFERRED_OR_CONDITIONAL	CONDITIONAL	ANNOTATION_COMPATIBLE	NA	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	ornithine	False	47d5257c92409e69	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""Q64565""}]"
PDAC	CAMP_PDAC_GSE62452	b6da1cadca6499fb	KEGG:C00077	UniProtKB:P30825	SLC7A1	DIRECT_TRANSPORT	NA	RHEA:71199	L-ornithine(in) = L-ornithine(out)	Homo sapiens	paired51_v2_evidence_row_987	https://www.uniprot.org/uniprotkb/P30825/entry	INFERRED_OR_CONDITIONAL	CONDITIONAL	ANNOTATION_COMPATIBLE	NA	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	ornithine	False	b6da1cadca6499fb	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""Q09143""}]"
PDAC	CAMP_PDAC_GSE62452	fba11ec272a65674	KEGG:C00077	UniProtKB:P52569	SLC7A2	DIRECT_TRANSPORT	NA	RHEA:71199	L-ornithine(in) = L-ornithine(out)	Homo sapiens	paired51_v2_evidence_row_992	https://www.uniprot.org/uniprotkb/P52569/entry	INFERRED_OR_CONDITIONAL	CONDITIONAL	ANNOTATION_COMPATIBLE	NA	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	ornithine	False	fba11ec272a65674	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""P18581""}]"
PDAC	CAMP_PDAC_GSE62452	137d0cb0c2fb1b82	KEGG:C00077	UniProtKB:Q9UM01	SLC7A7	DIRECT_TRANSPORT	NA	RHEA:74963	L-ornithine(in) + L-leucine(out) + Na(+)(out) = L-ornithine(out) + L-leucine(in) + Na(+)(in)	Homo sapiens	paired51_v2_evidence_row_1013	https://www.uniprot.org/uniprotkb/Q9UM01/entry	INFERRED_OR_CONDITIONAL	CONDITIONAL	ANNOTATION_COMPATIBLE	NA	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	ornithine	False	137d0cb0c2fb1b82	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""Q9R0S5""}]"
PDAC	CAMP_PDAC_GSE62452	f0c46a3a1067c88a	KEGG:C00408	UniProtKB:Q14894	CRYM	DIRECT_REACTION	NA	RHEA:12524	L-pipecolate + NADP(+) = Delta(1)-piperideine-2-carboxylate + NADPH + H(+)	Homo sapiens	paired51_v2_evidence_row_1018	https://www.uniprot.org/uniprotkb/Q14894/entry	HUMAN_EXPERIMENTAL_ANNOTATION	CONDITIONAL	HOLD	NA	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	D/L unspecified in measured feature; database enantiomer cannot establish measured stereochemistry.	pipecolate	False	f0c46a3a1067c88a	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""25931162""}]"
PDAC	CAMP_PDAC_GSE62452	f0c46a3a1067c88a	KEGG:C00408	UniProtKB:Q14894	CRYM	DIRECT_REACTION	NA	RHEA:30807	L-pipecolate + NAD(+) = Delta(1)-piperideine-2-carboxylate + NADH + H(+)	Homo sapiens	paired51_v2_evidence_row_1019	https://www.uniprot.org/uniprotkb/Q14894/entry	INFERRED_OR_CONDITIONAL	CONDITIONAL	HOLD	NA	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	D/L unspecified in measured feature; database enantiomer cannot establish measured stereochemistry.	pipecolate	False	f0c46a3a1067c88a	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""Q2KHX6""}]"
PDAC	CAMP_PDAC_GSE62452	b24bc286bd70d50f	KEGG:C00408	UniProtKB:Q9P0Z9	PIPOX	DIRECT_REACTION	NA	RHEA:11992	L-pipecolate + O2 = L-1-piperideine-6-carboxylate + H2O2 + H(+)	Homo sapiens	paired51_v2_evidence_row_1023	https://www.uniprot.org/uniprotkb/Q9P0Z9/entry	HUMAN_EXPERIMENTAL_ANNOTATION	CONDITIONAL	HOLD	NA	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	D/L unspecified in measured feature; database enantiomer cannot establish measured stereochemistry.	pipecolate	False	b24bc286bd70d50f	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""10642506""}]"
PDAC	CAMP_PDAC_GSE62452	55e67e70a5ad2df1	KEGG:C00408	UniProtKB:Q9H2J7	SLC6A15	DIRECT_TRANSPORT	NA	RHEA:71387	L-pipecolate(in) + Na(+)(in) = L-pipecolate(out) + Na(+)(out)	Homo sapiens	paired51_v2_evidence_row_1021	https://www.uniprot.org/uniprotkb/Q9H2J7/entry	INFERRED_OR_CONDITIONAL	CONDITIONAL	HOLD	NA	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	D/L unspecified in measured feature; database enantiomer cannot establish measured stereochemistry.	pipecolate	False	55e67e70a5ad2df1	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""Q8BG16""}]"
PDAC	CAMP_PDAC_GSE62452	beb978b18f1684c9	KEGG:C00408	UniProtKB:Q9NP91	SLC6A20	DIRECT_TRANSPORT	NA	RHEA:71267	L-pipecolate(out) + chloride(out) + 2 Na(+)(out) = L-pipecolate(in) + chloride(in) + 2 Na(+)(in)	Homo sapiens	paired51_v2_evidence_row_1022	https://www.uniprot.org/uniprotkb/Q9NP91/entry	HUMAN_EXPERIMENTAL_ANNOTATION	CONDITIONAL	HOLD	NA	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	D/L unspecified in measured feature; database enantiomer cannot establish measured stereochemistry.	pipecolate	False	beb978b18f1684c9	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""15632147""}]"
PDAC	CAMP_PDAC_GSE62452	7493ad76cd02f425	KEGG:C00408	UniProtKB:Q99884	SLC6A7	DIRECT_TRANSPORT	NA	RHEA:71267	L-pipecolate(out) + chloride(out) + 2 Na(+)(out) = L-pipecolate(in) + chloride(in) + 2 Na(+)(in)	Homo sapiens	paired51_v2_evidence_row_1020	https://www.uniprot.org/uniprotkb/Q99884/entry	INFERRED_OR_CONDITIONAL	CONDITIONAL	HOLD	NA	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	D/L unspecified in measured feature; database enantiomer cannot establish measured stereochemistry.	pipecolate	False	7493ad76cd02f425	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""P28573""}]"
PDAC	CAMP_PDAC_GSE62452	97536b3ec2365db7	HMDB:HMDB06695	UniProtKB:Q96KP4	CNDP2	SUBSTRATE_CLASS_OR_CONTEXT	NA	NA		Homo sapiens	paired51_v2_curated_relation_97536b3ec2365db7	https://www.uniprot.org/uniprotkb/Q96KP4/entry	HUMAN_EXPERIMENTAL_ANNOTATION	CONDITIONAL	NO_EXACT_ID_BRIDGE	NA	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Generic substrate-class or adjacent-context annotation; exact measured species specificity not established; not in primary family;curated relation source URL retained;reaction equation not supplied when transport/complex record	pro-hydroxy-pro	False	97536b3ec2365db7	NA
PDAC	CAMP_PDAC_GSE62452	f694835a0add4f87	HMDB:HMDB06695	UniProtKB:P16444	DPEP1	SUBSTRATE_CLASS_OR_CONTEXT	NA	NA		Homo sapiens	paired51_v2_curated_relation_f694835a0add4f87	https://www.uniprot.org/uniprotkb/P16444/entry	HUMAN_EXPERIMENTAL_ANNOTATION	CONDITIONAL	NO_EXACT_ID_BRIDGE	NA	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Generic substrate-class or adjacent-context annotation; exact measured species specificity not established; not in primary family;curated relation source URL retained;reaction equation not supplied when transport/complex record	pro-hydroxy-pro	False	f694835a0add4f87	NA
PDAC	CAMP_PDAC_GSE62452	6be7568c56410614	HMDB:HMDB06695	UniProtKB:P12955	PEPD	SUBSTRATE_CLASS_OR_CONTEXT	NA	NA		Homo sapiens	paired51_v2_curated_relation_6be7568c56410614	https://www.uniprot.org/uniprotkb/P12955/entry	HUMAN_EXPERIMENTAL_ANNOTATION	CONDITIONAL	NO_EXACT_ID_BRIDGE	NA	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Generic substrate-class or adjacent-context annotation; exact measured species specificity not established; not in primary family;curated relation source URL retained;reaction equation not supplied when transport/complex record	pro-hydroxy-pro	False	6be7568c56410614	NA
PDAC	CAMP_PDAC_GSE62452	5cfd79ba33b106bc	KEGG:C00134	UniProtKB:Q4VNC1	ATP13A4	DIRECT_TRANSPORT	NA	RHEA:29995	putrescine(out) + ATP + H2O = putrescine(in) + ADP + phosphate + H(+)	Homo sapiens	paired51_v2_evidence_row_1029	https://www.uniprot.org/uniprotkb/Q4VNC1/entry	INFERRED_OR_CONDITIONAL	CONDITIONAL	ANNOTATION_COMPATIBLE	NA	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	putrescine	False	5cfd79ba33b106bc	"[{""evidenceCode"": ""ECO:0000305"", ""source"": ""PubMed"", ""id"": ""37371498""}]"
PDAC	CAMP_PDAC_GSE62452	b3a4aec964fb6f30	KEGG:C00022	UniProtKB:Q6YP21	KYAT3	DIRECT_REACTION	NA	RHEA:18121	an S-substituted L-cysteine + H2O = a thiol + pyruvate + NH4(+)	Homo sapiens	paired51_v2_evidence_row_1068	https://www.uniprot.org/uniprotkb/Q6YP21/entry	INFERRED_OR_CONDITIONAL	CONDITIONAL	ANNOTATION_COMPATIBLE	NA	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	pyruvate	False	b3a4aec964fb6f30	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""Q71RI9""}]"
PDAC	CAMP_PDAC_GSE62452	43e1b957ce6fd3cf	KEGG:C00022	UniProtKB:Q9BYZ2	LDHAL6B	DIRECT_REACTION	NA	RHEA:23444	(S)-lactate + NAD(+) = pyruvate + NADH + H(+)	Homo sapiens	paired51_v2_evidence_row_1087	https://www.uniprot.org/uniprotkb/Q9BYZ2/entry	INFERRED_OR_CONDITIONAL	CONDITIONAL	ANNOTATION_COMPATIBLE	NA	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	pyruvate	False	43e1b957ce6fd3cf	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""Q6ZMR3""}]"
PDAC	CAMP_PDAC_GSE62452	80026fc03b450fd9	KEGG:C00022	UniProtKB:P07864	LDHC	DIRECT_REACTION	NA	RHEA:23444	(S)-lactate + NAD(+) = pyruvate + NADH + H(+)	Homo sapiens	paired51_v2_evidence_row_1039	https://www.uniprot.org/uniprotkb/P07864/entry	INFERRED_OR_CONDITIONAL	CONDITIONAL	ANNOTATION_COMPATIBLE	NA	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	pyruvate	False	80026fc03b450fd9	[]
PDAC	CAMP_PDAC_GSE62452	4edcf7a5193583fc	KEGG:C00022	UniProtKB:P25325	MPST	DIRECT_REACTION	NA	RHEA:21740;RHEA-COMP:10698;RHEA-COMP:10700	2-oxo-3-sulfanylpropanoate + [thioredoxin]-dithiol = [thioredoxin]-disulfide + hydrogen sulfide + pyruvate + H(+)	Homo sapiens	paired51_v2_evidence_row_1052	https://www.uniprot.org/uniprotkb/P25325/entry	INFERRED_OR_CONDITIONAL	CONDITIONAL	ANNOTATION_COMPATIBLE	NA	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	pyruvate	False	4edcf7a5193583fc	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""P97532""}]"
PDAC	CAMP_PDAC_GSE62452	4705273e207dd32a	KEGG:C00022	UniProtKB:P53985	SLC16A1	DIRECT_TRANSPORT	NA	RHEA:64720	pyruvate(out) + H(+)(out) = pyruvate(in) + H(+)(in)	Homo sapiens	paired51_v2_evidence_row_1059	https://www.uniprot.org/uniprotkb/P53985/entry	INFERRED_OR_CONDITIONAL	CONDITIONAL	ANNOTATION_COMPATIBLE	NA	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	pyruvate	False	4705273e207dd32a	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""P53987""}]"
PDAC	CAMP_PDAC_GSE62452	dcce6bbb257e7a15	KEGG:C00022	UniProtKB:Q1EHB4	SLC5A12	DIRECT_TRANSPORT	NA	RHEA:75799	pyruvate(out) + Na(+)(out) = pyruvate(in) + Na(+)(in)	Homo sapiens	paired51_v2_evidence_row_1063	https://www.uniprot.org/uniprotkb/Q1EHB4/entry	INFERRED_OR_CONDITIONAL	CONDITIONAL	ANNOTATION_COMPATIBLE	NA	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	pyruvate	False	dcce6bbb257e7a15	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""Q7T384""}]"
PDAC	CAMP_PDAC_GSE62452	56bee20b01aebae8	KEGG:C00022	UniProtKB:Q9GZT4	SRR	DIRECT_REACTION	NA	RHEA:13977	D-serine = pyruvate + NH4(+)	Homo sapiens	paired51_v2_evidence_row_1088	https://www.uniprot.org/uniprotkb/Q9GZT4/entry	INFERRED_OR_CONDITIONAL	CONDITIONAL	ANNOTATION_COMPATIBLE	NA	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	pyruvate	False	56bee20b01aebae8	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""Q9QZX7""}]"
PDAC	CAMP_PDAC_GSE62452	56bee20b01aebae8	KEGG:C00022	UniProtKB:Q9GZT4	SRR	DIRECT_REACTION	NA	RHEA:19169	L-serine = pyruvate + NH4(+)	Homo sapiens	paired51_v2_evidence_row_1089	https://www.uniprot.org/uniprotkb/Q9GZT4/entry	INFERRED_OR_CONDITIONAL	CONDITIONAL	ANNOTATION_COMPATIBLE	NA	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact annotation lacks reaction-specific experimental evidence tag; inference-only candidate retained pending specificity review	pyruvate	False	56bee20b01aebae8	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""Q9QZX7""}]"
