cohort	gene	celltype	mean_expression	detection_fraction	donor_count	detected_donor_count	status	bootstrap_first_frequency
GSE242230	PLOD3	Endothelial	3.779223757453826	0.2049593997327577	3	3	EVALUABLE	0.32
GSE242230	PLOD3	Epithelial/Ductal	4.065743097190905	0.3541418621517711	24	24	EVALUABLE	0.489
GSE242230	PLOD3	Erythrocyte	0.3446226316177907	0.0038863976083707004	3	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PLOD3	Fibroblast/CAF	3.9046284215912803	0.32150717252109323	7	7	EVALUABLE	0.191
GSE242230	PLOD3	Mast	0.0	0.0	1	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PLOD3	Myeloid	3.634195300566	0.18755194894471425	20	20	EVALUABLE	0.0
GSE242230	PLOD3	Platelet	0.0	0.0	2	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PLOD3	T/NK	3.2221318118883766	0.07955403467744238	21	21	EVALUABLE	0.0
GSE242230	PM20D1	Acinar	0.0	0.0	1	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PM20D1	B/Plasma	0.7855081296537259	0.008572629898463155	15	8	EVALUABLE	0.781
GSE242230	PM20D1	Endothelial	0.0	0.0	3	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PM20D1	Epithelial/Ductal	0.08815984109432067	0.0019032239787482583	24	7	EVALUABLE	0.0
GSE242230	PM20D1	Erythrocyte	0.0	0.0	3	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PM20D1	Fibroblast/CAF	0.07817596439726028	0.0012315270935960572	7	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PM20D1	Mast	2.962282056084401	0.0869565217391304	1	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PM20D1	Myeloid	0.04103989191120176	0.00038500625390869	20	2	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PM20D1	Platelet	0.0	0.0	2	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PM20D1	T/NK	0.5663126903973046	0.006912561894046467	21	13	EVALUABLE	0.219
GSE242230	PM20D2	Acinar	2.997142697278509	0.05	1	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PM20D2	B/Plasma	1.9085892324461662	0.03371182518892973	15	12	EVALUABLE	0.014
GSE242230	PM20D2	Endothelial	0.588615024168431	0.011594202898550699	3	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PM20D2	Epithelial/Ductal	2.397307701514956	0.12524125591676738	24	23	EVALUABLE	0.621
GSE242230	PM20D2	Erythrocyte	0.0	0.0	3	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PM20D2	Fibroblast/CAF	2.093286592508562	0.08341822747148567	7	6	EVALUABLE	0.237
GSE242230	PM20D2	Mast	2.3195435371491997	0.0434782608695652	1	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PM20D2	Myeloid	1.1471279141218977	0.01785403671079226	20	16	EVALUABLE	0.0
GSE242230	PM20D2	Platelet	0.0	0.0	2	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PM20D2	T/NK	2.2198022646218014	0.03396714930902778	21	19	EVALUABLE	0.128
GSE242230	PNLIPRP2	Acinar	NA	NA	0	0	GENE_ABSENT_OR_AMBIGUOUS	NA
GSE242230	PNLIPRP2	B/Plasma	NA	NA	0	0	GENE_ABSENT_OR_AMBIGUOUS	NA
GSE242230	PNLIPRP2	Endothelial	NA	NA	0	0	GENE_ABSENT_OR_AMBIGUOUS	NA
GSE242230	PNLIPRP2	Epithelial/Ductal	NA	NA	0	0	GENE_ABSENT_OR_AMBIGUOUS	NA
GSE242230	PNLIPRP2	Erythrocyte	NA	NA	0	0	GENE_ABSENT_OR_AMBIGUOUS	NA
GSE242230	PNLIPRP2	Fibroblast/CAF	NA	NA	0	0	GENE_ABSENT_OR_AMBIGUOUS	NA
GSE242230	PNLIPRP2	Mast	NA	NA	0	0	GENE_ABSENT_OR_AMBIGUOUS	NA
GSE242230	PNLIPRP2	Myeloid	NA	NA	0	0	GENE_ABSENT_OR_AMBIGUOUS	NA
GSE242230	PNLIPRP2	Platelet	NA	NA	0	0	GENE_ABSENT_OR_AMBIGUOUS	NA
GSE242230	PNLIPRP2	T/NK	NA	NA	0	0	GENE_ABSENT_OR_AMBIGUOUS	NA
GSE242230	PNMT	Acinar	0.0	0.0	1	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PNMT	B/Plasma	0.02907296036821666	0.00014814814814814668	15	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PNMT	Endothelial	0.0	0.0	3	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PNMT	Epithelial/Ductal	0.3245932403136697	0.008410636693348525	24	11	EVALUABLE	0.814
GSE242230	PNMT	Erythrocyte	0.0	0.0	3	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PNMT	Fibroblast/CAF	0.0	0.0	7	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PNMT	Mast	0.0	0.0	1	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PNMT	Myeloid	0.039195760503023466	0.000757575757575755	20	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PNMT	Platelet	0.0	0.0	2	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PNMT	T/NK	0.22902039298549368	0.002090755890286981	21	7	EVALUABLE	0.186
GSE242230	PNP	Acinar	4.061902034108719	0.15	1	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PNP	B/Plasma	3.6423552059585638	0.13289929540868886	15	15	EVALUABLE	0.0
GSE242230	PNP	Endothelial	4.977861333928107	0.31356768424298487	3	3	EVALUABLE	0.323
GSE242230	PNP	Epithelial/Ductal	3.890058288151988	0.29152917781650833	24	24	EVALUABLE	0.001
GSE242230	PNP	Erythrocyte	5.105825858268268	0.419032299993501	3	3	EVALUABLE	0.674
GSE242230	PNP	Fibroblast/CAF	1.9509912535644707	0.05663526533931533	7	7	EVALUABLE	0.0
GSE242230	PNP	Mast	4.425316879815718	0.2608695652173913	1	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PNP	Myeloid	4.179942958293298	0.2665623985295621	20	20	EVALUABLE	0.002
GSE242230	PNP	Platelet	5.001203034666897	0.14222873900293254	2	2	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PNP	T/NK	3.9922940530493527	0.19716292283056752	21	20	EVALUABLE	0.0
GSE242230	PNPLA2	Acinar	3.88301781132238	0.15	1	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PNPLA2	B/Plasma	4.1563266544159925	0.2252274415641711	15	15	EVALUABLE	0.0
GSE242230	PNPLA2	Endothelial	4.336038239756745	0.2428152944804193	3	3	EVALUABLE	0.0
GSE242230	PNPLA2	Epithelial/Ductal	5.073157209594839	0.5258827514671612	24	24	EVALUABLE	0.319
GSE242230	PNPLA2	Erythrocyte	5.289759252344278	0.6584161954896991	3	3	EVALUABLE	0.681
GSE242230	PNPLA2	Fibroblast/CAF	3.891191435752441	0.2945828747581781	7	7	EVALUABLE	0.0
GSE242230	PNPLA2	Mast	0.0	0.0	1	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PNPLA2	Myeloid	4.472884603120871	0.37474075054487155	20	20	EVALUABLE	0.0
GSE242230	PNPLA2	Platelet	3.7181307133840886	0.04740957966764415	2	2	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PNPLA2	T/NK	4.052108892041751	0.21956209836789586	21	20	EVALUABLE	0.0
GSE242230	PNPLA3	Acinar	0.0	0.0	1	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PNPLA3	B/Plasma	0.0	0.0	15	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PNPLA3	Endothelial	0.0	0.0	3	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PNPLA3	Epithelial/Ductal	1.1576981579722865	0.030835406386892004	24	19	EVALUABLE	0.995
GSE242230	PNPLA3	Erythrocyte	0.0	0.0	3	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PNPLA3	Fibroblast/CAF	0.040023219472116345	0.0007251631617113714	7	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PNPLA3	Mast	0.0	0.0	1	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PNPLA3	Myeloid	0.5567149802057464	0.014280406518146983	20	10	EVALUABLE	0.005
GSE242230	PNPLA3	Platelet	0.0	0.0	2	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PNPLA3	T/NK	0.036703006678618	0.00018217718973907618	21	3	EVALUABLE	0.0
GSE242230	PNPLA4	Acinar	4.825778401646739	0.15	1	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PNPLA4	B/Plasma	2.0445767069067515	0.03118397082864377	15	14	EVALUABLE	0.0
GSE242230	PNPLA4	Endothelial	1.8343922637862757	0.07004830917874394	3	2	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PNPLA4	Epithelial/Ductal	2.959314325968682	0.1661592227834881	24	24	EVALUABLE	0.773
GSE242230	PNPLA4	Erythrocyte	0.13906352653915935	0.0011958146487294334	3	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PNPLA4	Fibroblast/CAF	2.7034599142257574	0.12224918781822032	7	7	EVALUABLE	0.227
GSE242230	PNPLA4	Mast	2.962282056084401	0.0869565217391304	1	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PNPLA4	Myeloid	2.24747354185852	0.05465712447223893	20	20	EVALUABLE	0.0
GSE242230	PNPLA4	Platelet	0.0	0.0	2	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PNPLA4	T/NK	1.8035185572992327	0.022542328866878517	21	20	EVALUABLE	0.0
GSE242230	PNPLA6	Acinar	2.997142697278509	0.1	1	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PNPLA6	B/Plasma	2.463975597487581	0.04798308940290516	15	15	EVALUABLE	0.0
GSE242230	PNPLA6	Endothelial	3.533474190407492	0.14829633055812516	3	3	EVALUABLE	0.0
GSE242230	PNPLA6	Epithelial/Ductal	3.310278261886239	0.22756705995105986	24	24	EVALUABLE	0.0
GSE242230	PNPLA6	Erythrocyte	2.255786765328052	0.06217586274127507	3	3	EVALUABLE	0.0
GSE242230	PNPLA6	Fibroblast/CAF	2.8738235778628014	0.14907309379747974	7	7	EVALUABLE	0.0
GSE242230	PNPLA6	Mast	3.350363337806733	0.1304347826086956	1	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PNPLA6	Myeloid	4.354651907613247	0.3192008731745638	20	20	EVALUABLE	1.0
GSE242230	PNPLA6	Platelet	0.0	0.0	2	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PNPLA6	T/NK	3.1028099884016958	0.07294543065873225	21	21	EVALUABLE	0.0
GSE242230	PNPLA7	Acinar	0.0	0.0	1	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PNPLA7	B/Plasma	1.975249183315254	0.03609193588757835	15	13	EVALUABLE	0.621
GSE242230	PNPLA7	Endothelial	0.41019733280404713	0.005797101449275334	3	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PNPLA7	Epithelial/Ductal	1.8978227905932983	0.06802135493201054	24	24	EVALUABLE	0.34
GSE242230	PNPLA7	Erythrocyte	0.0	0.0	3	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PNPLA7	Fibroblast/CAF	1.046932083347277	0.025945465428627055	7	5	EVALUABLE	0.0
GSE242230	PNPLA7	Mast	2.3195435371491997	0.0434782608695652	1	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PNPLA7	Myeloid	1.0090435766161365	0.01889099350708993	20	17	EVALUABLE	0.0
GSE242230	PNPLA7	Platelet	0.0	0.0	2	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PNPLA7	T/NK	1.6451717675080484	0.016167976072871175	21	20	EVALUABLE	0.039
GSE242230	PNPLA8	Acinar	4.565817339699055	0.15	1	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PNPLA8	B/Plasma	3.355094109898109	0.11805600351551715	15	15	EVALUABLE	0.012
GSE242230	PNPLA8	Endothelial	3.853148828659409	0.16058176585466127	3	3	EVALUABLE	0.962
GSE242230	PNPLA8	Epithelial/Ductal	3.343743834963066	0.22277051924611826	24	24	EVALUABLE	0.001
GSE242230	PNPLA8	Erythrocyte	1.449329894633914	0.04050822122571	3	2	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PNPLA8	Fibroblast/CAF	3.3815891600488794	0.20065198816435856	7	7	EVALUABLE	0.003
GSE242230	PNPLA8	Mast	3.629238843799013	0.1304347826086956	1	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PNPLA8	Myeloid	3.5231020380931453	0.18762999428013477	20	20	EVALUABLE	0.022
GSE242230	PNPLA8	Platelet	1.6915446736660202	0.0161290322580645	2	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PNPLA8	T/NK	3.011384648519332	0.08329020527217884	21	20	EVALUABLE	0.0
GSE242230	PRDM16	Acinar	2.997142697278509	0.05	1	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PRDM16	B/Plasma	0.06544137108321416	0.0006060606060606	15	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PRDM16	Endothelial	0.2645762608368715	0.002898550724637667	3	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PRDM16	Epithelial/Ductal	2.0848935383952987	0.08586936182551619	24	23	EVALUABLE	1.0
GSE242230	PRDM16	Erythrocyte	0.0	0.0	3	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PRDM16	Fibroblast/CAF	0.6346103968493512	0.01519721188968197	7	2	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PRDM16	Mast	0.0	0.0	1	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PRDM16	Myeloid	0.0543078172956473	0.00023538646227721003	20	2	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PRDM16	Platelet	0.0	0.0	2	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PRDM16	T/NK	0.05446736047649786	0.00023048616500385242	21	2	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PRDM2	Acinar	3.385824575421309	0.1	1	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PRDM2	B/Plasma	3.7444026567932904	0.15034229504894164	15	15	EVALUABLE	0.315
GSE242230	PRDM2	Endothelial	2.9735177421451984	0.09573954157672933	3	3	EVALUABLE	0.0
GSE242230	PRDM2	Epithelial/Ductal	2.9984621790976203	0.18653388660832837	24	24	EVALUABLE	0.0
GSE242230	PRDM2	Erythrocyte	0.13906352653915935	0.0011958146487294334	3	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PRDM2	Fibroblast/CAF	3.441661157952679	0.22726891404751215	7	7	EVALUABLE	0.011
GSE242230	PRDM2	Mast	4.425316879815718	0.2608695652173913	1	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PRDM2	Myeloid	3.313775393524633	0.1636872150263326	20	20	EVALUABLE	0.0
GSE242230	PRDM2	Platelet	0.0	0.0	2	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PRDM2	T/NK	3.815512345425238	0.14588808922013263	21	21	EVALUABLE	0.674
GSE242230	PRDM6	Acinar	0.0	0.0	1	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PRDM6	B/Plasma	0.0	0.0	15	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PRDM6	Endothelial	0.0	0.0	3	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PRDM6	Epithelial/Ductal	0.06838155343483958	0.0012237105019878582	24	7	EVALUABLE	0.0
GSE242230	PRDM6	Erythrocyte	0.0	0.0	3	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PRDM6	Fibroblast/CAF	2.5718841665028367	0.09510005996542947	7	7	EVALUABLE	1.0
GSE242230	PRDM6	Mast	0.0	0.0	1	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PRDM6	Myeloid	0.0	0.0	20	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PRDM6	Platelet	0.0	0.0	2	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PRDM6	T/NK	0.0	0.0	21	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PRDM7	Acinar	0.0	0.0	1	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PRDM7	B/Plasma	0.0	0.0	15	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PRDM7	Endothelial	0.0	0.0	3	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PRDM7	Epithelial/Ductal	0.0	0.0	24	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PRDM7	Erythrocyte	0.0	0.0	3	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PRDM7	Fibroblast/CAF	0.0	0.0	7	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PRDM7	Mast	0.0	0.0	1	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PRDM7	Myeloid	0.05423754496500048	0.00045454545454545	20	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PRDM7	Platelet	0.0	0.0	2	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PRDM7	T/NK	0.0	0.0	21	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PRDM9	Acinar	0.0	0.0	1	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PRDM9	B/Plasma	0.0	0.0	15	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PRDM9	Endothelial	0.0	0.0	3	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PRDM9	Epithelial/Ductal	0.0033004498189325624	5.8520599250933335e-05	24	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PRDM9	Erythrocyte	0.0	0.0	3	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PRDM9	Fibroblast/CAF	0.0	0.0	7	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PRDM9	Mast	0.0	0.0	1	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PRDM9	Myeloid	0.0	0.0	20	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PRDM9	Platelet	0.0	0.0	2	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PRDM9	T/NK	0.0	0.0	21	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PRMT1	Acinar	5.031912826742616	0.2	1	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PRMT1	B/Plasma	4.239887134972168	0.22083953701269715	15	15	EVALUABLE	0.0
GSE242230	PRMT1	Endothelial	5.8022392101474365	0.6182881077191901	3	3	EVALUABLE	0.962
GSE242230	PRMT1	Epithelial/Ductal	4.346050970359499	0.39699975037783064	24	24	EVALUABLE	0.0
GSE242230	PRMT1	Erythrocyte	0.21499536406260558	0.0017937219730941667	3	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PRMT1	Fibroblast/CAF	4.625797387387221	0.44775595967241105	7	7	EVALUABLE	0.038
GSE242230	PRMT1	Mast	4.789351654848907	0.3478260869565217	1	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PRMT1	Myeloid	4.006263505778255	0.23726473580845547	20	20	EVALUABLE	0.0
GSE242230	PRMT1	Platelet	0.0	0.0	2	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PRMT1	T/NK	4.257433147809344	0.2066064420825255	21	21	EVALUABLE	0.0
GSE242230	PRMT2	Acinar	2.997142697278509	0.1	1	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PRMT2	B/Plasma	4.047078697680919	0.1904054527060744	15	15	EVALUABLE	0.0
GSE242230	PRMT2	Endothelial	4.5240099548889345	0.32207575290369	3	3	EVALUABLE	0.0
GSE242230	PRMT2	Epithelial/Ductal	4.195584463405386	0.3971343989025808	24	24	EVALUABLE	0.0
GSE242230	PRMT2	Erythrocyte	0.9282299623347958	0.017781243907194367	3	2	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PRMT2	Fibroblast/CAF	4.617351097453417	0.44951502760111556	7	7	EVALUABLE	0.0
GSE242230	PRMT2	Mast	4.931342836579695	0.391304347826087	1	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PRMT2	Myeloid	4.559641790062899	0.3737406708350305	20	20	EVALUABLE	0.0
GSE242230	PRMT2	Platelet	5.052519731827337	0.17253176930596284	2	2	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PRMT2	T/NK	5.353640655625856	0.4721258088840098	21	21	EVALUABLE	1.0
GSE242230	PRMT3	Acinar	0.0	0.0	1	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PRMT3	B/Plasma	2.3018919846536092	0.049274407262707744	15	14	EVALUABLE	0.068
GSE242230	PRMT3	Endothelial	2.6040532658860784	0.059957344023023905	3	3	EVALUABLE	0.649
GSE242230	PRMT3	Epithelial/Ductal	2.1589022213537525	0.09474145073746176	24	24	EVALUABLE	0.007
GSE242230	PRMT3	Erythrocyte	0.04056894076711787	0.00029895366218233335	3	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PRMT3	Fibroblast/CAF	2.042212604336445	0.061662590217078615	7	7	EVALUABLE	0.013
GSE242230	PRMT3	Mast	2.962282056084401	0.0869565217391304	1	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PRMT3	Myeloid	2.2334339902890337	0.05386139206052781	20	20	EVALUABLE	0.012
GSE242230	PRMT3	Platelet	1.6885708883348212	0.01515151515151515	2	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PRMT3	T/NK	2.412051026850854	0.04727389642121217	21	19	EVALUABLE	0.251
GSE242230	PRMT5	Acinar	5.031912826742616	0.2	1	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PRMT5	B/Plasma	1.9809154206530608	0.033107234887839045	15	13	EVALUABLE	0.0
GSE242230	PRMT5	Endothelial	2.916912270883033	0.0857359440846952	3	3	EVALUABLE	0.193
GSE242230	PRMT5	Epithelial/Ductal	3.276463877513892	0.21078198101165913	24	24	EVALUABLE	0.787
GSE242230	PRMT5	Erythrocyte	0.0	0.0	3	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PRMT5	Fibroblast/CAF	2.9240318900478335	0.15297718731760487	7	7	EVALUABLE	0.02
GSE242230	PRMT5	Mast	2.3195435371491997	0.0434782608695652	1	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PRMT5	Myeloid	2.373677814891617	0.06826605548144209	20	20	EVALUABLE	0.0
GSE242230	PRMT5	Platelet	0.0	0.0	2	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PRMT5	T/NK	2.0012796145150205	0.03184477849247739	21	19	EVALUABLE	0.0
GSE242230	PRMT6	Acinar	0.0	0.0	1	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PRMT6	B/Plasma	1.9257081700185066	0.036635906484607995	15	12	EVALUABLE	0.051
GSE242230	PRMT6	Endothelial	1.5615797045984616	0.04227053140096617	3	2	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PRMT6	Epithelial/Ductal	1.9761565084577726	0.07725571450357617	24	24	EVALUABLE	0.003
GSE242230	PRMT6	Erythrocyte	0.0	0.0	3	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PRMT6	Fibroblast/CAF	2.458178912973886	0.09402336702924674	7	7	EVALUABLE	0.945
GSE242230	PRMT6	Mast	2.3195435371491997	0.0434782608695652	1	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PRMT6	Myeloid	1.7039183187063291	0.03633314840653319	20	19	EVALUABLE	0.0
GSE242230	PRMT6	Platelet	0.0	0.0	2	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PRMT6	T/NK	2.0403859281157715	0.031006424624439276	21	19	EVALUABLE	0.001
GSE242230	PRMT7	Acinar	3.385824575421309	0.1	1	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PRMT7	B/Plasma	2.4828101544998136	0.05070724772829786	15	14	EVALUABLE	0.0
GSE242230	PRMT7	Endothelial	3.1634527449267282	0.09772587110699966	3	3	EVALUABLE	0.262
GSE242230	PRMT7	Epithelial/Ductal	3.3012463979020352	0.2401276985066079	24	24	EVALUABLE	0.458
GSE242230	PRMT7	Erythrocyte	0.04056894076711787	0.00029895366218233335	3	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PRMT7	Fibroblast/CAF	2.831171082571293	0.1403057669637898	7	7	EVALUABLE	0.0
GSE242230	PRMT7	Mast	0.0	0.0	1	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PRMT7	Myeloid	2.562275583430544	0.0711726170154204	20	20	EVALUABLE	0.0
GSE242230	PRMT7	Platelet	0.0	0.0	2	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PRMT7	T/NK	3.270015001857221	0.08883271305547395	21	21	EVALUABLE	0.28
GSE242230	PRMT8	Acinar	0.0	0.0	1	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PRMT8	B/Plasma	0.0	0.0	15	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PRMT8	Endothelial	0.0	0.0	3	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PRMT8	Epithelial/Ductal	0.0029160012648917787	4.294057025077083e-05	24	1	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PRMT8	Erythrocyte	0.0	0.0	3	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PRMT8	Fibroblast/CAF	0.0	0.0	7	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PRMT8	Mast	0.0	0.0	1	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PRMT8	Myeloid	0.0	0.0	20	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PRMT8	Platelet	0.0	0.0	2	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PRMT8	T/NK	0.0	0.0	21	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PRMT9	Acinar	0.0	0.0	1	0	INSUFFICIENT_UNITS_OR_DETECTION	NA
GSE242230	PRMT9	B/Plasma	2.7505782868794526	0.05522559625589677	15	15	EVALUABLE	0.001
GSE242230	PRMT9	Endothelial	1.7598275045664096	0.06316425120772944	3	2	INSUFFICIENT_UNITS_OR_DETECTION	NA
