cohort	gene	top_celltype	second_celltype	mean_expression	detection_fraction	donor_count	bootstrap_top_frequency	bootstrap_valid_draws	eligible_categories	seed
GSE263733	SLC43A1	Acinar	Fibroblast/CAF	3.443104592402268	0.3640684537361083	4	0.957	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	SLC43A2	Myeloid	B/Plasma	4.964771947229986	0.660166864879643	20	1.0	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	SLC45A4	Epithelial/Ductal	Myeloid	3.0623007352198055	0.3972204366203289	18	1.0	1000	Acinar;B/Plasma;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	SLC5A12	Fibroblast/CAF	Epithelial/Ductal	0.21376465903578035	0.012259486846641472	11	0.877	1000	Epithelial/Ductal;Fibroblast/CAF	1027977293
GSE263733	SLC5A8	Epithelial/Ductal	NOT_EVALUABLE	0.06259546604790676	0.0017511866941446385	18	1.0	1000	Epithelial/Ductal	1027977293
GSE263733	SLC6A1	Fibroblast/CAF	Epithelial/Ductal	0.5991100289917104	0.013275816871139682	11	1.0	1000	Epithelial/Ductal;Fibroblast/CAF	1027977293
GSE263733	SLC6A11	Fibroblast/CAF	T/NK	0.1273568559934757	0.0022556488512688907	11	0.669	1000	Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	SLC6A12	Myeloid	Epithelial/Ductal	1.2778257972813585	0.03757372210170299	20	1.0	1000	Epithelial/Ductal;Myeloid;T/NK	1027977293
GSE263733	SLC6A13	B/Plasma	T/NK	0.22310950416336459	0.003926554173345346	17	0.443	1000	B/Plasma;Epithelial/Ductal;Myeloid;T/NK	1027977293
GSE263733	SLC6A14	Epithelial/Ductal	T/NK	3.5649705772062643	0.3312631170388889	18	1.0	1000	Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	SLC6A15	Epithelial/Ductal	NOT_EVALUABLE	0.08492612361304334	0.0028095065643515224	18	1.0	1000	Epithelial/Ductal	1027977293
GSE263733	SLC6A17	Fibroblast/CAF	T/NK	0.13570448122886117	0.004721303145889909	11	0.685	1000	Epithelial/Ductal;Fibroblast/CAF;T/NK	1027977293
GSE263733	SLC6A19	Epithelial/Ductal	Myeloid	0.49917764384105595	0.025537371865488663	18	0.995	1000	Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	SLC6A20	Epithelial/Ductal	Fibroblast/CAF	2.6914960338776313	0.32256652586908446	18	1.0	1000	Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	SLC6A6	Myeloid	Fibroblast/CAF	3.8693678963723364	0.41726237960150314	20	0.776	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	SLC6A7	Myeloid	Epithelial/Ductal	0.33623265480022463	0.006149360865744636	20	1.0	1000	Epithelial/Ductal;Myeloid	1027977293
GSE263733	SLC7A1	Epithelial/Ductal	Endothelial	3.500878286313846	0.519160907669318	18	1.0	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	SLC7A13	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	0	NA	0		1027977293
GSE263733	SLC7A14	Fibroblast/CAF	T/NK	0.34730854968350067	0.010747315242308528	11	0.614	1000	B/Plasma;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	SLC7A2	Acinar	Fibroblast/CAF	3.4246154731268468	0.2690883779397437	4	0.992	1000	Acinar;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	SLC7A3	Fibroblast/CAF	T/NK	0.39611713255249403	0.010331376738321145	11	0.9405	1000	Fibroblast/CAF;T/NK	1027977293
GSE263733	SLC7A5	T/NK	Myeloid	4.0298542098976124	0.2286584608308074	20	0.81	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	SLC7A6	T/NK	Endothelial	3.030445858021078	0.10088148219700407	20	0.912	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	SLC7A7	Myeloid	Epithelial/Ductal	5.158015855091478	0.7136407667182343	20	1.0	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	SLC7A8	Myeloid	Fibroblast/CAF	2.575957171803114	0.12140302359987434	20	0.562	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	SLC7A9	Epithelial/Ductal	Fibroblast/CAF	0.387938899388916	0.019096642421998995	18	0.93	1000	Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	SLCO3A1	Myeloid	Fibroblast/CAF	3.7747076538600695	0.4255266436451562	20	0.506	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	SMYD1	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	0	NA	0		1027977293
GSE263733	SMYD2	Epithelial/Ductal	T/NK	3.044086893130584	0.40160436356233	18	0.639	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	SMYD3	Fibroblast/CAF	T/NK	3.1352248083716137	0.29355100991030664	11	0.942	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	SMYD4	Fibroblast/CAF	Endothelial	2.872039222793644	0.22498535125532682	11	0.891	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	SMYD5	Epithelial/Ductal	Endothelial	2.0744871057105105	0.22031403284128104	18	0.683	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	SPOUT1	T/NK	Endothelial	2.8882227579607282	0.09280612219632275	20	0.681	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	SRM	B/Plasma	Fibroblast/CAF	4.858103865320949	0.3482994535792331	17	0.773	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	SRR	Fibroblast/CAF	Endothelial	2.0261967313814178	0.1617357458571539	11	0.829	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	SUV39H1	T/NK	Epithelial/Ductal	1.4341641460310588	0.020376222430908492	20	0.995	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	SUV39H2	Fibroblast/CAF	Epithelial/Ductal	1.6931558089136212	0.08755827707668552	11	0.887	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	TARBP1	Endothelial	Epithelial/Ductal	2.9126350011424447	0.23085224440098173	4	0.553	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	TAT	Epithelial/Ductal	NOT_EVALUABLE	0.07854618368652098	0.0029371198376920388	18	1.0	1000	Epithelial/Ductal	1027977293
GSE263733	TDO2	Fibroblast/CAF	Endothelial	2.796888063402889	0.14681570122431858	11	0.969	1000	Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid	1027977293
GSE263733	TET1	Fibroblast/CAF	Endothelial	2.325267678817236	0.1762276416674493	11	0.822	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	TET2	Myeloid	T/NK	4.4146549875874985	0.5758880632674896	20	1.0	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	TET3	Myeloid	Epithelial/Ductal	3.2188755451778412	0.27185484460048276	20	1.0	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	TFB1M	Fibroblast/CAF	Epithelial/Ductal	2.2499006352795985	0.1570706336119552	11	0.661	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	TFB2M	Epithelial/Ductal	T/NK	2.669578999223891	0.3424874931666263	18	0.981	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	TGS1	T/NK	Endothelial	3.8582540162076002	0.21587416482362065	20	1.0	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	THEM4	T/NK	Epithelial/Ductal	3.372743336627844	0.13274005550058893	20	1.0	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	THUMPD2	Fibroblast/CAF	Endothelial	2.945264437499924	0.3154771027006253	11	0.734	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	THUMPD3	Epithelial/Ductal	Fibroblast/CAF	3.2028886641111125	0.4867772566203041	18	0.493	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	TK1	Epithelial/Ductal	T/NK	3.30378041575779	0.23900491926091424	18	0.996	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	TK2	Myeloid	Endothelial	3.1504651267896424	0.2377377546613082	20	0.485	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	TKFC	Epithelial/Ductal	Endothelial	2.8626218408274937	0.37362377210687536	18	0.516	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	TMEM68	Epithelial/Ductal	T/NK	2.975929508179755	0.4425511571532907	18	1.0	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	TMEM86A	Myeloid	Epithelial/Ductal	2.1001648621267135	0.09700101403256582	20	0.947	1000	Acinar;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	TMEM86B	Epithelial/Ductal	T/NK	1.647825790260229	0.14211045853395443	18	0.908	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	TMLHE	Myeloid	Fibroblast/CAF	2.2625033914256543	0.11129277269298173	20	0.643	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	TMT1A	Fibroblast/CAF	Myeloid	4.07624816459967	0.5081139429534942	11	0.944	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	TMT1B	Epithelial/Ductal	Myeloid	2.11660213723662	0.21425239342576285	18	1.0	1000	B/Plasma;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	TOMT	Epithelial/Ductal	Fibroblast/CAF	2.1096839771392815	0.22103770200642478	18	0.905	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	TPH1	T/NK	Epithelial/Ductal	0.7754371049006438	0.0054382638743404495	20	0.649	1000	B/Plasma;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	TPH2	Epithelial/Ductal	T/NK	0.04149743077367769	0.0016233156360023779	18	0.723	1000	Epithelial/Ductal;T/NK	1027977293
GSE263733	TPMT	Myeloid	Epithelial/Ductal	3.733970074315234	0.3556394968052292	20	1.0	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	TRDMT1	Endothelial	T/NK	2.205043492679795	0.10900588663905504	4	0.721	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	TRMO	T/NK	B/Plasma	2.864653108252143	0.08665840470600475	20	0.999	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	TRMT1	Myeloid	B/Plasma	3.515920104818688	0.3208186800707694	20	0.963	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	TRMT10A	Epithelial/Ductal	Endothelial	2.443602337223145	0.2897955172240509	18	0.769	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	TRMT10B	Endothelial	T/NK	2.7639852762313426	0.17856637808712988	4	0.637	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	TRMT10C	T/NK	Epithelial/Ductal	4.267317001335963	0.30465868735169854	20	1.0	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	TRMT11	Fibroblast/CAF	T/NK	3.076737750154445	0.34279442743945254	11	0.925	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	TRMT13	T/NK	B/Plasma	2.9093720010671547	0.08623845316407083	20	0.744	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	TRMT1L	Myeloid	Epithelial/Ductal	2.5735747750633875	0.1445944828703544	20	0.371	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	TRMT2A	Endothelial	Myeloid	2.8321922901971464	0.20846755637367692	4	0.583	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	TRMT2B	T/NK	Epithelial/Ductal	2.070328664708307	0.0399245336270763	20	0.992	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	TRMT44	Fibroblast/CAF	Epithelial/Ductal	2.1233740292242675	0.15351727472717425	11	0.755	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	TRMT5	Fibroblast/CAF	Endothelial	2.448593339238128	0.21602633928382894	11	0.495	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	TRMT61A	Epithelial/Ductal	Fibroblast/CAF	2.5557966114418216	0.2991419432704949	18	0.744	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	TRMT61B	Fibroblast/CAF	T/NK	2.5396554296686173	0.20907902803777195	11	0.749	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	TYMP	Myeloid	Epithelial/Ductal	6.6633691237498125	0.92871963926228	20	1.0	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	TYW1	T/NK	Epithelial/Ductal	2.7708562278209863	0.08462246816527536	20	0.748	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	TYW1B	T/NK	Epithelial/Ductal	1.6634623496268044	0.02845402441305419	20	0.981	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	TYW3	Fibroblast/CAF	T/NK	3.578100735710174	0.44233830227157467	11	0.59	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	TYW5	T/NK	Epithelial/Ductal	2.356505924416332	0.05079261351130656	20	0.487	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	UCK1	Fibroblast/CAF	Endothelial	2.9900957541583177	0.2673299443623873	11	0.8	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	UCK2	Epithelial/Ductal	Endothelial	3.1325894836331454	0.4131131342391989	18	0.53	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	UCKL1	Epithelial/Ductal	T/NK	3.001994277849537	0.4165204380247498	18	0.817	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	UPP1	Myeloid	Endothelial	5.301896311052178	0.7221869382245678	20	1.0	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	UPP2	Epithelial/Ductal	NOT_EVALUABLE	0.03850098736062542	0.002074173343680111	18	1.0	1000	Epithelial/Ductal	1027977293
GSE263733	USB1	T/NK	Myeloid	3.3078252372413814	0.12747742198157472	20	0.965	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	UTY	Endothelial	T/NK	2.081590173717535	0.14603466789384872	4	0.891	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	VCPKMT	T/NK	B/Plasma	2.992500867555713	0.10218430272868803	20	0.76	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	WARS1	Myeloid	Endothelial	5.0091838834973945	0.5733304851933378	20	0.554	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	WARS2	Fibroblast/CAF	Epithelial/Ductal	2.4331916807200233	0.21779674800195722	11	0.855	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE263733	ZCCHC4	Epithelial/Ductal	T/NK	1.6646364857409046	0.14945402107558664	18	0.723	1000	Acinar;B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	1027977293
GSE278688	AADAT	Fibroblast/CAF	Epithelial/Ductal	1.3206502351192704	0.024337503064047535	13	0.831	1000	Endothelial;Epithelial/Ductal;Fibroblast/CAF;T/NK	2436680333
GSE278688	AASS	Fibroblast/CAF	Endothelial	3.4522183048991266	0.18643441736949162	13	0.954	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2436680333
GSE278688	ABAT	T/NK	Myeloid	2.3431072285231296	0.0344253215758986	13	0.973	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2436680333
GSE278688	ABHD11	Epithelial/Ductal	Myeloid	4.338726321737639	0.25943121336500347	12	1.0	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2436680333
GSE278688	ABHD12	Myeloid	Epithelial/Ductal	4.3482781184867285	0.3027764253526437	13	0.902	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2436680333
GSE278688	ABHD16A	Myeloid	T/NK	3.746960934528492	0.21409465176073603	13	0.792	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2436680333
GSE278688	ABHD16B	T/NK	NOT_EVALUABLE	0.03498835314778713	0.00013733341854836923	13	1.0	1000	T/NK	2436680333
GSE278688	ABHD2	Epithelial/Ductal	Fibroblast/CAF	4.964491950715801	0.3610023004088956	12	1.0	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2436680333
GSE278688	ABHD6	Myeloid	B/Plasma	3.01509344725614	0.11355455145830287	13	0.954	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2436680333
GSE278688	ACAA2	Epithelial/Ductal	T/NK	4.324220249930785	0.2509400658012936	12	0.953	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2436680333
GSE278688	ACE2	Epithelial/Ductal	Fibroblast/CAF	1.2957285657547852	0.014409088900680626	12	0.976	1000	Epithelial/Ductal;Fibroblast/CAF	2436680333
GSE278688	ACER2	Endothelial	Epithelial/Ductal	2.4440447316354574	0.07102318570587643	13	0.494	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2436680333
GSE278688	ACOT1	Epithelial/Ductal	Fibroblast/CAF	0.6391480639789158	0.006328029607350775	12	0.78	1000	Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2436680333
GSE278688	ACOT11	Epithelial/Ductal	Myeloid	2.959194484155972	0.08991346661710992	12	0.998	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2436680333
GSE278688	ACOT13	Epithelial/Ductal	Myeloid	3.555524766112749	0.1438942426931262	12	0.923	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2436680333
GSE278688	ACOT2	Fibroblast/CAF	T/NK	3.722579744826691	0.23214965267372897	13	1.0	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2436680333
GSE278688	ACOT4	T/NK	Epithelial/Ductal	2.265212870668258	0.03263965801495501	13	0.923	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2436680333
GSE278688	ACOT7	Myeloid	Endothelial	3.4420969847541203	0.1436771240570641	13	0.84	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2436680333
GSE278688	ACOT8	Epithelial/Ductal	T/NK	3.2829747141390144	0.11755766645268688	12	0.981	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2436680333
GSE278688	ACOT9	Myeloid	Endothelial	4.1552419924838135	0.288982208379838	13	0.973	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2436680333
GSE278688	ACSL3	Myeloid	Fibroblast/CAF	4.85468536402628	0.38209844814404664	13	1.0	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2436680333
GSE278688	ACSM1	Epithelial/Ductal	B/Plasma	1.5734390664003228	0.03436669641731298	12	0.954	1000	B/Plasma;Endothelial;Epithelial/Ductal;Myeloid;T/NK	2436680333
GSE278688	ACSM2A	Endothelial	NOT_EVALUABLE	0.2582672131053089	0.0030233498101669923	13	1.0	1000	Endothelial	2436680333
GSE278688	ACSM2B	Endothelial	NOT_EVALUABLE	0.17719059543519203	0.0022104709217369923	13	1.0	1000	Endothelial	2436680333
GSE278688	ACSM4	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	0	NA	0		2436680333
GSE278688	ACY3	Epithelial/Ductal	B/Plasma	2.8820664456096807	0.083109254786855	12	0.998	1000	B/Plasma;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2436680333
GSE278688	ADA	T/NK	Endothelial	3.8447216308587233	0.14747413746089577	13	0.665	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2436680333
GSE278688	ADA2	Myeloid	B/Plasma	4.725859355086351	0.36733293311740806	13	1.0	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2436680333
GSE278688	ADHFE1	T/NK	Epithelial/Ductal	2.4737918741053	0.041057015477948905	13	1.0	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2436680333
GSE278688	AGMAT	B/Plasma	T/NK	1.8675209587490889	0.02362375501397208	11	0.958	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2436680333
GSE278688	AGXT	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	0	NA	0		2436680333
GSE278688	AGXT2	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	0	NA	0		2436680333
GSE278688	AHCY	Epithelial/Ductal	Fibroblast/CAF	4.503422020553615	0.2885925615831244	12	1.0	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2436680333
GSE278688	AK4	Epithelial/Ductal	Fibroblast/CAF	3.1197639610626076	0.09499244560290594	12	0.993	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2436680333
GSE278688	AK9	B/Plasma	Epithelial/Ductal	2.6575877147717892	0.054455674442864366	11	0.914	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2436680333
GSE278688	AKR1A1	Myeloid	Fibroblast/CAF	5.213121820183899	0.5296736624794288	13	1.0	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2436680333
GSE278688	AKR1B1	Myeloid	T/NK	4.865373372233302	0.3899407938130771	13	1.0	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2436680333
GSE278688	AKR7A2	Fibroblast/CAF	Epithelial/Ductal	4.28705423056589	0.35294836446198513	13	0.618	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2436680333
GSE278688	ALDH1A1	Epithelial/Ductal	Fibroblast/CAF	4.504363876881428	0.2539395096834564	12	0.601	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2436680333
GSE278688	ALDH2	Myeloid	Epithelial/Ductal	5.348742641312839	0.43880308843544363	13	0.974	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2436680333
GSE278688	ALDH3A2	Epithelial/Ductal	Myeloid	4.169471450357721	0.22895514291094643	12	1.0	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2436680333
GSE278688	ALDH9A1	Endothelial	T/NK	4.189253693591852	0.29856361396321257	13	1.0	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2436680333
GSE278688	ALKBH1	T/NK	Myeloid	2.5674958625498974	0.04517045573919316	13	0.871	1000	B/Plasma;Endothelial;Epithelial/Ductal;Fibroblast/CAF;Myeloid;T/NK	2436680333
