cohort	contrast	direction	pathway	universe_n	selected_n	term_n	overlap_n	p_value	genes	q_contrast	q_joint4
Wu2021	high_vs_zero	up	ABC transporters	14558	1305	26	1	0.9131902121	ABCA5	1	1
Wu2021	high_vs_zero	up	AGE-RAGE signaling pathway in diabetic complications	14558	1305	89	7	0.6961307703	AGTR1;CCND1;CDKN1B;CXCL8;EGR1;ICAM1;SERPINE1	0.9644788105	0.9770072244
Wu2021	high_vs_zero	up	AMPK signaling pathway	14558	1305	101	12	0.1923379474	CCND1;FBP1;G6PC3;IGF1R;INSR;IRS1;IRS2;PPP2CA;PRKAA2;RAB2A;RAB8A;RHEB	0.6549249189	0.6008053771
Wu2021	high_vs_zero	up	Acute myeloid leukemia	14558	1305	57	5	0.5878580112	CCND1;GRB2;MYC;RARA;ZBTB16	0.9403870407	0.9240695062
Wu2021	high_vs_zero	up	Adherens junction	14558	1305	69	10	0.08679122878	ACTG1;AFDN;BAIAP2;CSNK2B;ERBB2;IGF1R;INSR;LMO7;RAC3;WASL	0.5279799751	0.4320936712
Wu2021	high_vs_zero	up	Adipocytokine signaling pathway	14558	1305	54	7	0.2066088294	ACSL3;G6PC3;IRS1;IRS2;PRKAA2;SLC2A1;SOCS3	0.673952652	0.6201194742
Wu2021	high_vs_zero	up	Adrenergic signaling in cardiomyocytes	14558	1305	98	8	0.6613837798	ADCY1;AGTR1;ATP1A4;ATP2B1;CALML5;GNAQ;PPP1CC;PPP2CA	0.9644788105	0.9624401598
Wu2021	high_vs_zero	up	African trypanosomiasis	14558	1305	21	2	0.5733039032	GNAQ;ICAM1	0.9403870407	0.9185532151
Wu2021	high_vs_zero	up	Alanine, aspartate and glutamate metabolism	14558	1305	30	3	0.5118531321	ASRGL1;GLUD1;GLUL	0.9403870407	0.888628401
Wu2021	high_vs_zero	up	Alcoholism	14558	1305	122	14	0.2029080902	CALML5;FOSB;GRB2;H2AJ;H2BC21;H2BC5;H3-3B;H3-5;HDAC5;MAOA;MAOB;PPP1CC;PPP1R1B;SLC29A1	0.673952652	0.6162110178
Wu2021	high_vs_zero	up	Aldosterone synthesis and secretion	14558	1305	65	6	0.5328110061	ADCY1;AGTR1;ATP1A4;ATP2B1;CALML5;GNAQ	0.9403870407	0.8976917459
Wu2021	high_vs_zero	up	Aldosterone-regulated sodium reabsorption	14558	1305	23	3	0.3406368793	ATP1A4;INSR;IRS1	0.866341892	0.7677743938
Wu2021	high_vs_zero	up	Allograft rejection	14558	1305	23	1	0.8848820324	HLA-DRB1	1	1
Wu2021	high_vs_zero	up	Alzheimer disease	14558	1305	302	40	0.007958449726	ATF6;ATG101;ATP5MC2;ATP5PO;BECN1;CALML5;COX6A1;COX6C;COX7C;CSNK1A1;CSNK2B;GNAQ;INSR;IRS1;IRS2;NCSTN;NDUFA11;NDUFA13;NDUFA2;NDUFA5;NDUFA7;NDUFA8;NDUFA9;NDUFB8;NDUFC2;NDUFS4;PSENEN;PSMA1;PSMA2;PSMB1;PSMB7;PSMC5;PSMD3;RB1CC1;TUBA3D;TUBA3E;UQCR11;VDAC1;VDAC3;XBP1	0.1790748934	0.1248162799
Wu2021	high_vs_zero	up	Amino sugar and nucleotide sugar metabolism	14558	1305	43	5	0.3411962931	AMDHD2;CYB5R1;GNPDA1;HEXB;UGDH	0.866341892	0.7677743938
Wu2021	high_vs_zero	up	Aminoacyl-tRNA biosynthesis	14558	1305	44	1	0.9840572019	RARS1	1	1
Wu2021	high_vs_zero	up	Amoebiasis	14558	1305	70	6	0.6070574114	ADCY1;CXCL8;GNAQ;HSPB1;RAB5C;SERPINB6	0.9455895588	0.9341308866
Wu2021	high_vs_zero	up	Amphetamine addiction	14558	1305	45	7	0.1039675588	ARC;CALML5;FOSB;MAOA;MAOB;PPP1CC;PPP1R1B	0.55643322	0.4672824677
Wu2021	high_vs_zero	up	Amyotrophic lateral sclerosis	14558	1305	301	43	0.001482540369	ACTG1;ANG;ATF6;ATG101;ATP5MC2;ATP5PO;BECN1;COX6A1;COX6C;COX7C;DCTN6;DNALI1;GABARAPL2;GLE1;GPX1;HNRNPA1;NDUFA11;NDUFA13;NDUFA2;NDUFA5;NDUFA7;NDUFA8;NDUFA9;NDUFB8;NDUFC2;NDUFS4;NUP85;NXT1;PSMA1;PSMA2;PSMB1;PSMB7;PSMC5;PSMD3;RAB8A;RB1CC1;SLC1A2;TARDBP;TUBA3D;TUBA3E;UQCR11;VDAC1;XBP1	0.08501841834	0.04656884876
Wu2021	high_vs_zero	up	Antigen processing and presentation	14558	1305	56	4	0.7514510446	CTSL;HLA-DRB1;HSPA2;PSME1	0.9764237648	1
Wu2021	high_vs_zero	up	Apelin signaling pathway	14558	1305	104	12	0.2203142956	ADCY1;AGTR1;BECN1;CALML5;CCND1;EGR1;GABARAPL2;GNAQ;HDAC5;PLAT;PRKAA2;SERPINE1	0.6818030845	0.6381138149
Wu2021	high_vs_zero	up	Apoptosis	14558	1305	125	14	0.2289413565	ACTG1;BBC3;BECN1;BIRC3;CTSF;CTSL;CTSO;GADD45B;GADD45G;MCL1;PMAIP1;PTPN13;TUBA3D;TUBA3E	0.6927551927	0.6517103645
Wu2021	high_vs_zero	up	Arachidonic acid metabolism	14558	1305	36	7	0.03812959827	ALOX15B;CYP4F8;GPX1;LTA4H;PLA2G10;PLA2G12A;PTGES	0.3711280898	0.2948688933
Wu2021	high_vs_zero	up	Arginine and proline metabolism	14558	1305	38	5	0.2513667044	AMD1;GAMT;MAOA;MAOB;PYCR2	0.7267235413	0.6853619496
Wu2021	high_vs_zero	up	Arginine biosynthesis	14558	1305	16	3	0.1678464678	GLUD1;GLUL;NAGS	0.6491545508	0.5768945262
Wu2021	high_vs_zero	up	Arrhythmogenic right ventricular cardiomyopathy	14558	1305	44	2	0.9147585294	ACTG1;GJA1	1	1
Wu2021	high_vs_zero	up	Asthma	14558	1305	15	1	0.7557252426	HLA-DRB1	0.9764237648	1
Wu2021	high_vs_zero	up	Autoimmune thyroid disease	14558	1305	22	2	0.5991157425	CGA;HLA-DRB1	0.9403870407	0.9303537634
Wu2021	high_vs_zero	up	Autophagy	14558	1305	129	16	0.1143339335	ATG101;BECN1;CTSL;DEPTOR;GABARAPL2;IGBP1;IGF1R;IRS1;IRS2;MTMR14;PPP2CA;PRKAA2;RAB8A;RB1CC1;RHEB;VMP1	0.5603511817	0.4903044837
Wu2021	high_vs_zero	up	Axon guidance	14558	1305	149	10	0.8696369387	BMP7;BMPR1B;EFNA1;NFATC4;NTN4;PARD6B;RAC3;RHOD;SEMA3C;SSH3	1	1
Wu2021	high_vs_zero	up	B cell receptor signaling pathway	14558	1305	59	3	0.9086690483	GRB2;RAC3;VAV3	1	1
Wu2021	high_vs_zero	up	Bacterial invasion of epithelial cells	14558	1305	72	4	0.8966711658	ACTG1;ARPC1B;ARPC4;WASL	1	1
Wu2021	high_vs_zero	up	Basal cell carcinoma	14558	1305	47	2	0.9321732508	GADD45B;GADD45G	1	1
Wu2021	high_vs_zero	up	Basal transcription factors	14558	1305	40	6	0.1442761499	CDK7;GTF2H2;GTF2H5;TAF7;TAF9;TAF9B	0.6295791642	0.5469291957
Wu2021	high_vs_zero	up	Base excision repair	14558	1305	33	3	0.5778556025	MPG;NTHL1;POLD4	0.9403870407	0.9198610807
Wu2021	high_vs_zero	up	Bile secretion	14558	1305	32	5	0.1541217273	ADCY1;ATP1A4;CA2;SLC2A1;UGT2B11	0.6308249151	0.5595655827
Wu2021	high_vs_zero	up	Biosynthesis of unsaturated fatty acids	14558	1305	25	6	0.02056469314	ACOT4;ELOVL2;ELOVL5;HACD3;HACD4;HSD17B4	0.3002445198	0.2134584271
Wu2021	high_vs_zero	up	Bladder cancer	14558	1305	41	6	0.1570314917	CCND1;CXCL8;ERBB2;HBEGF;MYC;THBS1	0.6308249151	0.5622197205
Wu2021	high_vs_zero	up	Breast cancer	14558	1305	114	12	0.3235432796	CCND1;CSNK1A1;ERBB2;ESR1;FGF10;GADD45B;GADD45G;GRB2;HES1;IGF1R;MYC;PGR	0.8435235503	0.7595286859
Wu2021	high_vs_zero	up	Butanoate metabolism	14558	1305	19	0	1		1	1
Wu2021	high_vs_zero	up	C-type lectin receptor signaling pathway	14558	1305	88	6	0.8119943514	CALML5;EGR2;EGR3;IRF1;NFATC4;PYCARD	1	1
Wu2021	high_vs_zero	up	Calcium signaling pathway	14558	1305	137	11	0.6933386471	ADCY1;AGTR1;ASPH;ATP2B1;CALML5;ERBB2;ERBB3;FGF10;GNAQ;VDAC1;VDAC3	0.9644788105	0.9770072244
Wu2021	high_vs_zero	up	Carbohydrate digestion and absorption	14558	1305	24	2	0.6471616473	ATP1A4;G6PC3	0.9644788105	0.9575350904
Wu2021	high_vs_zero	up	Cardiac muscle contraction	14558	1305	48	6	0.2578684087	ASPH;ATP1A4;COX6A1;COX6C;COX7C;UQCR11	0.7280761878	0.6929606411
Wu2021	high_vs_zero	up	Cell adhesion molecules	14558	1305	90	5	0.9150860905	CLDN10;HLA-DRB1;ICAM1;OCLN;SDC4	1	1
Wu2021	high_vs_zero	up	Cell cycle	14558	1305	120	11	0.515492918	ANAPC11;BUB3;CCND1;CDC14A;CDK7;CDKN1B;GADD45B;GADD45G;MAD2L1;MYC;SKP1	0.9403870407	0.8891773753
Wu2021	high_vs_zero	up	Cellular senescence	14558	1305	144	13	0.5320074172	CALML5;CCND1;CXCL8;GADD45B;GADD45G;MYC;NFATC4;PPP1CC;RAD50;RHEB;SERPINE1;VDAC1;VDAC3	0.9403870407	0.8974999142
Wu2021	high_vs_zero	up	Central carbon metabolism in cancer	14558	1305	54	4	0.7252815591	ERBB2;MYC;SLC16A3;SLC2A1	0.9659058263	0.9875522472
Wu2021	high_vs_zero	up	Chagas disease	14558	1305	84	6	0.7754145889	ADCY1;CXCL8;GNAQ;PPP2CA;SERPINE1;TICAM1	0.9952574065	1
Wu2021	high_vs_zero	up	Chemical carcinogenesis	14558	1305	144	14	0.4162119718	ADCY1;CCND1;ESR1;FGF10;GRB2;GSTK1;GSTM3;GSTT2B;KLF4;KPNB1;MYC;NAT1;PGR;UGT2B11	0.9030145552	0.8247703062
Wu2021	high_vs_zero	up	Chemokine signaling pathway	14558	1305	129	7	0.9503732365	ADCY1;CXCL13;CXCL8;GNAQ;GRB2;RAC3;VAV3	1	1
Wu2021	high_vs_zero	up	Cholesterol metabolism	14558	1305	31	6	0.0541554017	LIPA;MYLIP;STARD3;VAPA;VDAC1;VDAC3	0.4406066264	0.3510461464
Wu2021	high_vs_zero	up	Choline metabolism in cancer	14558	1305	81	5	0.8624670253	CHPT1;GRB2;RAC3;RHEB;SLC44A1	1	1
Wu2021	high_vs_zero	up	Cholinergic synapse	14558	1305	73	3	0.9648594413	ADCY1;GNAQ;KCNJ3	1	1
Wu2021	high_vs_zero	up	Chronic myeloid leukemia	14558	1305	75	6	0.674332242	CCND1;CDKN1B;GADD45B;GADD45G;GRB2;MYC	0.9644788105	0.9655822402
Wu2021	high_vs_zero	up	Circadian entrainment	14558	1305	63	6	0.501510057	ADCY1;CALML5;GNAQ;GUCY1A2;KCNJ3;RASD1	0.9403870407	0.8867948031
Wu2021	high_vs_zero	up	Circadian rhythm	14558	1305	27	3	0.440763249	NR1D1;PRKAA2;SKP1	0.9160346526	0.8446577585
Wu2021	high_vs_zero	up	Citrate cycle (TCA cycle)	14558	1305	27	2	0.7105026191	SUCLA2;SUCLG2	0.9659058263	0.9799939559
Wu2021	high_vs_zero	up	Cocaine addiction	14558	1305	31	4	0.3007527313	FOSB;MAOA;MAOB;PPP1R1B	0.8047607392	0.7391380684
Wu2021	high_vs_zero	up	Collecting duct acid secretion	14558	1305	21	7	0.001726401686	ATP6V0E1;ATP6V1A;ATP6V1B1;ATP6V1C1;ATP6V1E1;ATP6V1G1;CA2	0.08501841834	0.05130294708
Wu2021	high_vs_zero	up	Colorectal cancer	14558	1305	83	10	0.2077251325	AREG;BBC3;CCND1;EREG;GADD45B;GADD45G;GRB2;MYC;PMAIP1;RAC3	0.673952652	0.6218352352
Wu2021	high_vs_zero	up	Complement and coagulation cascades	14558	1305	43	6	0.1839293809	CFD;CLU;PLAT;SERPINA5;SERPINE1;TFPI	0.6549249189	0.5934856241
Wu2021	high_vs_zero	up	Coronavirus disease	14558	1305	180	33	5.564146629e-05	AGTR1;CFD;CXCL8;HBEGF;IL6ST;ISG15;MX1;OAS1;RPL13A;RPL19;RPL23;RPL23A;RPL26;RPL26L1;RPL27;RPL27A;RPL3;RPL31;RPL34;RPL38;RPL41;RPL7;RPL7A;RPL8;RPL9;RPS10;RPS11;RPS14;RPS17;RPS2;RPS20;RPS23;RPS4X	0.008123654078	0.003688234337
Wu2021	high_vs_zero	up	Cortisol synthesis and secretion	14558	1305	45	4	0.5828571799	ADCY1;AGTR1;GNAQ;PBX1	0.9403870407	0.9217645926
Wu2021	high_vs_zero	up	Cushing syndrome	14558	1305	118	8	0.8408958169	ADCY1;AGTR1;ASH2L;CCND1;CDKN1B;GNAQ;PBX1;RASD1	1	1
Wu2021	high_vs_zero	up	Cysteine and methionine metabolism	14558	1305	38	5	0.2513667044	AHCYL1;AMD1;ENOPH1;MAT2B;SDSL	0.7267235413	0.6853619496
Wu2021	high_vs_zero	up	Cytokine-cytokine receptor interaction	14558	1305	127	7	0.9449486315	BMP7;BMPR1B;CLCF1;CXCL13;CXCL8;GDF15;IL6ST	1	1
Wu2021	high_vs_zero	up	Cytosolic DNA-sensing pathway	14558	1305	46	3	0.7934748297	POLR1D;POLR3GL;PYCARD	0.9986838374	1
Wu2021	high_vs_zero	up	DNA replication	14558	1305	35	3	0.6186037106	POLD4;RNASEH2B;RNASEH2C	0.9514369578	0.9404722206
Wu2021	high_vs_zero	up	Diabetic cardiomyopathy	14558	1305	168	23	0.02673139125	AGTR1;ATP5MC2;ATP5PO;COX6A1;COX6C;COX7C;INSR;IRS1;NDUFA11;NDUFA13;NDUFA2;NDUFA5;NDUFA7;NDUFA8;NDUFA9;NDUFB8;NDUFC2;NDUFS4;PPP1CC;SLC2A1;UQCR11;VDAC1;VDAC3	0.3060726592	0.2403753012
Wu2021	high_vs_zero	up	Dilated cardiomyopathy	14558	1305	54	2	0.9606218321	ACTG1;ADCY1	1	1
Wu2021	high_vs_zero	up	Dopaminergic synapse	14558	1305	94	9	0.4696277523	CALML5;COMT;GNAQ;KCNJ3;MAOA;MAOB;PPP1CC;PPP1R1B;PPP2CA	0.9403870407	0.8674652749
Wu2021	high_vs_zero	up	Drug metabolism	14558	1305	57	12	0.004057360326	CMPK1;GSTK1;GSTM3;GSTT2B;IMPDH2;MAOA;MAOB;NAT1;NME1;NME3;RRM2B;UGT2B11	0.1480936519	0.08557341778
Wu2021	high_vs_zero	up	ECM-receptor interaction	14558	1305	52	5	0.5042009696	CD47;COL2A1;COL9A2;SDC4;THBS1	0.9403870407	0.8868432521
Wu2021	high_vs_zero	up	Endocrine and other factor-regulated calcium reabsorption	14558	1305	34	4	0.3638191285	ATP1A4;ATP2B1;ESR1;GNAQ	0.8872008066	0.7908810537
Wu2021	high_vs_zero	up	Endocytosis	14558	1305	227	27	0.07886653907	ARF3;ARFGEF1;ARPC1B;ARPC4;CAPZA2;CHMP4A;CHMP4C;CHMP5;HSPA2;IGF1R;PARD6B;RAB11FIP1;RAB5C;RAB8A;SH3GLB2;SNF8;SNX2;SNX4;TSG101;VPS25;VPS28;VPS29;VPS37A;WASHC5;WASL;WIPF2;WWP1	0.5209474162	0.4167673202
Wu2021	high_vs_zero	up	Endometrial cancer	14558	1305	54	6	0.3545413041	CCND1;ERBB2;GADD45B;GADD45G;GRB2;MYC	0.8793144008	0.7814098239
Wu2021	high_vs_zero	up	Epithelial cell signaling in Helicobacter pylori infection	14558	1305	64	9	0.1162387986	ATP6V0E1;ATP6V1A;ATP6V1B1;ATP6V1C1;ATP6V1E1;ATP6V1G1;ATP6V1H;CXCL8;HBEGF	0.5603511817	0.4920166751
Wu2021	high_vs_zero	up	Epstein-Barr virus infection	14558	1305	173	13	0.7861101871	CCND1;CDKN1B;CIR1;GADD45B;GADD45G;HES1;HLA-DRB1;ICAM1;ISG15;MYC;OAS1;PSMC5;PSMD3	0.9958532522	1
Wu2021	high_vs_zero	up	ErbB signaling pathway	14558	1305	76	8	0.3718451666	AREG;CDKN1B;ERBB2;ERBB3;EREG;GRB2;HBEGF;MYC	0.8896875841	0.795830984
Wu2021	high_vs_zero	up	Estrogen signaling pathway	14558	1305	102	17	0.008950432125	ADCY1;CALML5;EBAG9;ESR1;FKBP4;GNAQ;GRB2;HBEGF;HSPA2;KCNJ3;KRT17;KRT18;KRT19;KRT23;PGR;RARA;TFF1	0.1904717752	0.1315945559
Wu2021	high_vs_zero	up	Ether lipid metabolism	14558	1305	33	6	0.07007185867	CHPT1;GDPD1;GDPD3;PAFAH1B2;PLA2G10;PLA2G12A	0.4871662555	0.3936240003
Wu2021	high_vs_zero	up	Fanconi anemia pathway	14558	1305	51	3	0.8476158534	CENPS;HES1;RAD51C	1	1
Wu2021	high_vs_zero	up	Fat digestion and absorption	14558	1305	20	2	0.5463008226	PLA2G10;PLA2G12A	0.9403870407	0.9025593395
Wu2021	high_vs_zero	up	Fatty acid biosynthesis	14558	1305	15	2	0.3945440072	ACSL3;HSD17B8	0.8932521632	0.8057810983
Wu2021	high_vs_zero	up	Fatty acid degradation	14558	1305	34	2	0.8218895323	ACADSB;ACSL3	1	1
Wu2021	high_vs_zero	up	Fatty acid elongation	14558	1305	25	5	0.06750296142	ACOT4;ELOVL2;ELOVL5;HACD3;HACD4	0.4807527984	0.3858933928
Wu2021	high_vs_zero	up	Fc epsilon RI signaling pathway	14558	1305	54	3	0.8738044586	GRB2;RAC3;VAV3	1	1
Wu2021	high_vs_zero	up	Fc gamma R-mediated phagocytosis	14558	1305	85	3	0.9851947184	ARPC1B;ARPC4;VAV3	1	1
Wu2021	high_vs_zero	up	Ferroptosis	14558	1305	36	4	0.4058182462	ACSL3;PCBP1;SLC40A1;VDAC3	0.9008590472	0.8137717031
Wu2021	high_vs_zero	up	Fluid shear stress and atherosclerosis	14558	1305	118	12	0.3677041165	ACTG1;BMPR1B;CALML5;CTSL;GSTM3;GSTT2B;ICAM1;NPPC;PLAT;PRKAA2;RAC3;SDC4	0.8872008066	0.7921682664
Wu2021	high_vs_zero	up	Focal adhesion	14558	1305	157	12	0.7595094348	ACTG1;BIRC3;CCND1;COL2A1;COL9A2;ERBB2;GRB2;IGF1R;PPP1CC;RAC3;THBS1;VAV3	0.9791468211	1
Wu2021	high_vs_zero	up	Folate biosynthesis	14558	1305	18	3	0.2150149268	GGH;MOCS2;SPR	0.6818030845	0.6291725982
Wu2021	high_vs_zero	up	FoxO signaling pathway	14558	1305	109	15	0.06207054232	CCND1;CCNG2;CDKN1B;G6PC3;GABARAPL2;GADD45B;GADD45G;GRB2;IGF1R;INSR;IRS1;IRS2;PLK2;PRKAA2;SGK3	0.4588505913	0.3750095265
Wu2021	high_vs_zero	up	Fructose and mannose metabolism	14558	1305	29	2	0.7472227886	FBP1;SORD	0.9747092721	1
Wu2021	high_vs_zero	up	GABAergic synapse	14558	1305	51	5	0.4866579721	ADCY1;GABARAPL2;GLUL;SLC38A1;SLC38A2	0.9403870407	0.8799118331
Wu2021	high_vs_zero	up	Galactose metabolism	14558	1305	22	2	0.5991157425	G6PC3;GAA	0.9403870407	0.9303537634
Wu2021	high_vs_zero	up	Gap junction	14558	1305	68	7	0.4096755256	ADCY1;GJA1;GNAQ;GRB2;GUCY1A2;TUBA3D;TUBA3E	0.9028321017	0.8165354118
Wu2021	high_vs_zero	up	Gastric acid secretion	14558	1305	46	6	0.227303829	ACTG1;ADCY1;ATP1A4;CA2;CALML5;GNAQ	0.6913824799	0.6494395115
Wu2021	high_vs_zero	up	Gastric cancer	14558	1305	112	9	0.6832844713	CCND1;CDKN1B;CSNK1A1;ERBB2;FGF10;GADD45B;GADD45G;GRB2;MYC	0.9644788105	0.9700333566
Wu2021	high_vs_zero	up	Glioma	14558	1305	66	6	0.5481491851	CALML5;CCND1;GADD45B;GADD45G;GRB2;IGF1R	0.9403870407	0.9025593395
Wu2021	high_vs_zero	up	Glucagon signaling pathway	14558	1305	81	7	0.5974171769	CALML5;FBP1;G6PC3;GNAQ;PRKAA2;SIK1;SLC2A1	0.9403870407	0.9295827299
Wu2021	high_vs_zero	up	Glutamatergic synapse	14558	1305	70	7	0.4398334424	ADCY1;GLUL;GNAQ;KCNJ3;SLC1A2;SLC38A1;SLC38A2	0.9160346526	0.8446577585
Wu2021	high_vs_zero	up	Glutathione metabolism	14558	1305	45	6	0.212483378	ANPEP;GPX1;GSTK1;GSTM3;GSTT2B;RRM2B	0.6818030845	0.624001819
Wu2021	high_vs_zero	up	Glycerolipid metabolism	14558	1305	46	4	0.6006239147	GPAT4;MBOAT2;MGLL;PLPP5	0.9403870407	0.9314488516
Wu2021	high_vs_zero	up	Glycerophospholipid metabolism	14558	1305	70	9	0.1725823284	CDS1;CHPT1;ETNK2;GPAT4;MBOAT2;PISD;PLA2G10;PLA2G12A;PLPP5	0.6544680507	0.582409029
Wu2021	high_vs_zero	up	Glycine, serine and threonine metabolism	14558	1305	26	4	0.1999940357	GAMT;MAOA;MAOB;SDSL	0.673952652	0.6145512089
Wu2021	high_vs_zero	up	Glycolysis / Gluconeogenesis	14558	1305	43	3	0.753850387	FBP1;G6PC3;MINPP1	0.9764237648	1
Wu2021	high_vs_zero	up	Glycosaminoglycan biosynthesis	14558	1305	42	2	0.9009006361	FUT8;ST3GAL1	1	1
Wu2021	high_vs_zero	up	Glycosaminoglycan degradation	14558	1305	15	3	0.1455362794	GNS;HEXB;HYAL2	0.6295791642	0.5491054313
Wu2021	high_vs_zero	up	Glycosphingolipid biosynthesis	14558	1305	39	4	0.4676303121	B3GALNT1;FUT6;HEXB;ST3GAL1	0.9403870407	0.8665354027
Wu2021	high_vs_zero	up	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	14558	1305	24	2	0.6471616473	PIGP;PIGS	0.9644788105	0.9575350904
Wu2021	high_vs_zero	up	Glyoxylate and dicarboxylate metabolism	14558	1305	26	1	0.9131902121	GLUL	1	1
Wu2021	high_vs_zero	up	GnRH secretion	14558	1305	40	4	0.4877310266	CGA;GNAQ;KCNJ3;KISS1R	0.9403870407	0.8799118331
Wu2021	high_vs_zero	up	GnRH signaling pathway	14558	1305	75	8	0.357871867	ADCY1;CALML5;CGA;EGR1;GNAQ;GRB2;HBEGF;MAP3K1	0.8818446006	0.7854898122
Wu2021	high_vs_zero	up	Graft-versus-host disease	14558	1305	24	1	0.8952177013	HLA-DRB1	1	1
Wu2021	high_vs_zero	up	Growth hormone synthesis, secretion and action	14558	1305	96	8	0.6382420964	ADCY1;GNAQ;GRB2;IRS1;IRS2;MAP3K1;SOCS2;SOCS3	0.9644788105	0.9510094179
Wu2021	high_vs_zero	up	HIF-1 signaling pathway	14558	1305	84	10	0.2182959846	CDKN1B;EGLN2;EIF4E;ELOC;ERBB2;IGF1R;INSR;SERPINE1;SLC2A1;TIMP1	0.6818030845	0.6346449676
Wu2021	high_vs_zero	up	Hedgehog signaling pathway	14558	1305	45	5	0.3779366129	CCND1;CSNK1A1;KIF3A;SCUBE2;SPOP	0.8899797659	0.7989297261
Wu2021	high_vs_zero	up	Hematopoietic cell lineage	14558	1305	52	3	0.8568302977	ANPEP;CD9;HLA-DRB1	1	1
Wu2021	high_vs_zero	up	Hepatitis B	14558	1305	135	10	0.7799745229	CXCL8;DDX3X;EGR2;EGR3;GRB2;MAP3K1;MYC;NFATC4;TICAM1;VDAC3	0.9957296859	1
Wu2021	high_vs_zero	up	Hepatitis C	14558	1305	123	12	0.4238512287	CCND1;CLDN10;EIF3E;GRB2;IFIT1;MX1;MYC;OAS1;OCLN;PPP2CA;SOCS3;TICAM1	0.9085053401	0.8298184394
Wu2021	high_vs_zero	up	Hepatocellular carcinoma	14558	1305	141	11	0.7288315164	ACTG1;CCND1;CSNK1A1;GADD45B;GADD45G;GRB2;GSTM3;GSTT2B;IGF1R;MYC;SMARCE1	0.9659058263	0.9875522472
Wu2021	high_vs_zero	up	Herpes simplex virus 1 infection	14558	1305	431	11	0.9999999887	BIRC3;HLA-DRB1;OAS1;PPP1CC;RHEB;SOCS3;SRSF9;TICAM1;ZNF44;ZNF688;ZNF90	1	1
Wu2021	high_vs_zero	up	Hippo signaling pathway	14558	1305	132	13	0.4037597061	ACTG1;AREG;BBC3;BIRC3;BMP7;BMPR1B;CCND1;MYC;PARD6B;PPP1CC;PPP2CA;SERPINE1;SMAD7	0.9008590472	0.8134785889
Wu2021	high_vs_zero	up	Homologous recombination	14558	1305	39	5	0.2689179156	BABAM1;BABAM2;POLD4;RAD50;RAD51C	0.7514261373	0.7017511533
Wu2021	high_vs_zero	up	Human T-cell leukemia virus 1 infection	14558	1305	197	16	0.6977753406	ADCY1;ANAPC11;BUB3;CCND1;EGR1;EGR2;HLA-DRB1;ICAM1;KAT2A;MAD2L1;MAP3K1;MYC;NFATC4;SLC2A1;VDAC1;VDAC3	0.9644788105	0.9770072244
Wu2021	high_vs_zero	up	Human cytomegalovirus infection	14558	1305	185	10	0.973848108	ADCY1;CALML5;CCND1;CXCL8;GNAQ;GRB2;MYC;NFATC4;RAC3;RHEB	1	1
Wu2021	high_vs_zero	up	Human immunodeficiency virus 1 infection	14558	1305	173	6	0.9986906417	CALML5;ELOC;GNAQ;NFATC4;RAC3;SKP1	1	1
Wu2021	high_vs_zero	up	Human papillomavirus infection	14558	1305	262	23	0.574306707	ATP6V0E1;ATP6V1A;ATP6V1B1;ATP6V1C1;ATP6V1E1;ATP6V1G1;ATP6V1H;CCND1;CDKN1B;COL2A1;COL9A2;CSNK1A1;GRB2;HES1;IRF1;ISG15;MX1;PARD6B;PPP2CA;RHEB;TADA3;THBS1;TICAM1	0.9403870407	0.9195248862
Wu2021	high_vs_zero	up	Huntington disease	14558	1305	259	36	0.005398113128	ATG101;ATP5MC2;ATP5PO;BBC3;BECN1;COX6A1;COX6C;COX7C;DCTN6;DNALI1;GNAQ;GPX1;NDUFA11;NDUFA13;NDUFA2;NDUFA5;NDUFA7;NDUFA8;NDUFA9;NDUFB8;NDUFC2;NDUFS4;POLR2J;PSMA1;PSMA2;PSMB1;PSMB7;PSMC5;PSMD3;RB1CC1;SLC1A2;TUBA3D;TUBA3E;UQCR11;VDAC1;VDAC3	0.1672496433	0.1018057374
Wu2021	high_vs_zero	up	Hypertrophic cardiomyopathy	14558	1305	52	2	0.9539402158	ACTG1;PRKAA2	1	1
Wu2021	high_vs_zero	up	IL-17 signaling pathway	14558	1305	76	7	0.5281847371	CEBPB;CXCL8;FOSB;MUC5AC;MUC5B;S100A7;TRAF4	0.9403870407	0.8974999142
Wu2021	high_vs_zero	up	Inflammatory bowel disease	14558	1305	42	2	0.9009006361	GATA3;HLA-DRB1	1	1
Wu2021	high_vs_zero	up	Inflammatory mediator regulation of TRP channels	14558	1305	67	4	0.8622470934	ADCY1;CALML5;GNAQ;PPP1CC	1	1
Wu2021	high_vs_zero	up	Influenza A	14558	1305	132	12	0.524099395	ACTG1;CXCL8;DNAJB1;HLA-DRB1;ICAM1;MX1;NXT1;OAS1;PYCARD;SOCS3;TICAM1;VDAC1	0.9403870407	0.8960853255
Wu2021	high_vs_zero	up	Inositol phosphate metabolism	14558	1305	68	4	0.8698312951	ALDH6A1;INPP4B;MINPP1;MTMR14	1	1
Wu2021	high_vs_zero	up	Insulin resistance	14558	1305	93	9	0.4565961656	G6PC3;INSR;IRS1;IRS2;PPP1CC;PRKAA2;SLC27A2;SLC2A1;SOCS3	0.9323502123	0.8555508773
