stable_gene_id	cancer	gene	all3_same_unique_top	all3_top_bootstrap_ge080	cell_background	source_type	GSE263733_top_celltype	GSE263733_runner_celltype	GSE263733_top_gap	GSE263733_bootstrap_top_frequency	GSE263733_bootstrap_valid	GSE263733_max_detection	GSE263733_n_evaluable_celltypes	GSE263733_status	GSE263733_matrix_coverage_status	GSE263733_top_detection_fraction	GSE263733_top_source_labels	GSE278688_top_celltype	GSE278688_runner_celltype	GSE278688_top_gap	GSE278688_bootstrap_top_frequency	GSE278688_bootstrap_valid	GSE278688_max_detection	GSE278688_n_evaluable_celltypes	GSE278688_status	GSE278688_matrix_coverage_status	GSE278688_top_detection_fraction	GSE278688_top_source_labels	GSE242230_top_celltype	GSE242230_runner_celltype	GSE242230_top_gap	GSE242230_bootstrap_top_frequency	GSE242230_bootstrap_valid	GSE242230_max_detection	GSE242230_n_evaluable_celltypes	GSE242230_status	GSE242230_matrix_coverage_status	GSE242230_top_detection_fraction	GSE242230_top_source_labels
UniProtKB:Q32P28	PDAC	P3H1	True	False	ALL3_SAME_TOP	Expression-source descriptive only;not unique action cell	Fibroblast/CAF	Endothelial	0.157817810669323	1.0	1000	0.5060707107823791	7	DONE	DONE	0.5060707107823791	11.0	Fibroblast/CAF	Endothelial	0.0260707306580553	0.722	1000	0.3064601478102705	6	DONE	DONE	0.3064601478102705	13.0	Fibroblast/CAF	Endothelial	0.154810096793954	0.982	1000	0.3682815900658394	8	DONE	DONE	0.3682815900658394	7.0
UniProtKB:Q8IVL5	PDAC	P3H2	False	False	STUDY_DEPENDENT_OR_NOT_EVALUABLE	Expression-source descriptive only;not unique action cell	Ductal (unresolved)	Endothelial	0.0072748834155475	0.758	1000	0.1450785476641879	7	DONE	DONE	0.1450785476641879	18.0	Ductal (unresolved)	Endothelial	0.0351686329379602	0.724	1000	0.1129295496318697	6	DONE	DONE	0.1129295496318697	12.0	Normal epithelial (author)	Malignant (author)	0.0881448895512253	0.963	1000	0.266883278446247	8	DONE	DONE	0.266883278446247	6.0
UniProtKB:Q8IVL6	PDAC	P3H3	True	True	ALL3_SAME_TOP_AND_BOOTSTRAP_GE080	Expression-source descriptive only;not unique action cell	Fibroblast/CAF	Endothelial	0.2675918209077401	1.0	1000	0.54654753965214	7	DONE	DONE	0.54654753965214	11.0	Fibroblast/CAF	Endothelial	0.1561857014949979	1.0	1000	0.2305544839881221	6	DONE	DONE	0.2305544839881221	13.0	Fibroblast/CAF	Endothelial	0.1946245797701429	0.986	1000	0.2762054303093676	8	DONE	DONE	0.2762054303093676	7.0
UniProtKB:P13674	PDAC	P4HA1	False	False	STUDY_DEPENDENT_OR_NOT_EVALUABLE	Expression-source descriptive only;not unique action cell	Ductal (unresolved)	Fibroblast/CAF	0.1520525809727599	0.954	1000	0.6747390525142639	7	DONE	DONE	0.6747390525142639	18.0	Myeloid	Fibroblast/CAF	0.1055139546139124	0.993	1000	0.3934191220800553	6	DONE	DONE	0.3934191220800553	13.0	Fibroblast/CAF	Malignant (author)	0.0311861337962989	0.539	1000	0.3655319776009431	8	DONE	DONE	0.3578902957986606	7.0
UniProtKB:O15460	PDAC	P4HA2	True	True	ALL3_SAME_TOP_AND_BOOTSTRAP_GE080	Expression-source descriptive only;not unique action cell	Fibroblast/CAF	Ductal (unresolved)	0.2134296224774176	1.0	1000	0.6010895901957368	7	DONE	DONE	0.6010895901957368	11.0	Fibroblast/CAF	Ductal (unresolved)	0.0992694307243899	1.0	1000	0.2862008010076406	6	DONE	DONE	0.2862008010076406	13.0	Fibroblast/CAF	Malignant (author)	0.1288379519415308	0.983	1000	0.3546522637069827	8	DONE	DONE	0.3546522637069827	7.0
UniProtKB:Q7Z4N8	PDAC	P4HA3	True	False	ALL3_SAME_TOP	Expression-source descriptive only;not unique action cell	Fibroblast/CAF	Endothelial	0.1085582871183993	1.0	1000	0.2443691782581188	7	DONE	DONE	0.2443691782581188	11.0	Fibroblast/CAF	Endothelial	0.0067561028506007	0.708	1000	0.0980839963031149	6	DONE	DONE	0.0980839963031149	13.0	Fibroblast/CAF	Endothelial	0.0670726447023704	0.98	1000	0.1214598072350957	8	DONE	DONE	0.1214598072350957	7.0
UniProtKB:Q9NXG6	PDAC	P4HTM	False	False	STUDY_DEPENDENT_OR_NOT_EVALUABLE	Expression-source descriptive only;not unique action cell	Ductal (unresolved)	Fibroblast/CAF	0.0078406579319578	0.593	1000	0.523649734748392	7	DONE	DONE	0.523649734748392	18.0	Ductal (unresolved)	Fibroblast/CAF	0.0125929386517548	0.672	1000	0.2788336308900354	6	DONE	DONE	0.2371499161184732	12.0	Normal epithelial (author)	Malignant (author)	0.2284381525199066	0.959	1000	0.5403527402965184	8	DONE	DONE	0.5403527402965184	6.0
UniProtKB:Q6QHF9	PDAC	PAOX	True	True	ALL3_SAME_TOP_AND_BOOTSTRAP_GE080	Expression-source descriptive only;not unique action cell	B/Plasma	Myeloid	0.06192720985523	1.0	1000	0.1284007123535755	7	DONE	DONE	0.1238447086260927	17.0	B/Plasma	T/NK	0.0503423168719788	1.0	1000	0.0782741661224621	6	DONE	DONE	0.0782741661224621	11.0	B/Plasma	Normal epithelial (author)	0.0379887657399254	1.0	1000	0.1066246257213273	8	DONE	DONE	0.0687428026862358	15.0
UniProtKB:P09874	PDAC	PARP1	True	True	ALL3_SAME_TOP_AND_BOOTSTRAP_GE080	Expression-source descriptive only;not unique action cell	B/Plasma	Endothelial	0.3091307848008804	1.0	1000	0.6521463423178303	7	DONE	DONE	0.5901948009474373	17.0	B/Plasma	Endothelial	0.3439868759889572	1.0	1000	0.4965480175885988	6	DONE	DONE	0.4965480175885988	11.0	B/Plasma	Normal epithelial (author)	0.1747815474790605	0.997	1000	0.5436638518347664	8	DONE	DONE	0.3847316302772859	15.0
UniProtKB:Q53GL7	PDAC	PARP10	False	False	STUDY_DEPENDENT_OR_NOT_EVALUABLE	Expression-source descriptive only;not unique action cell	Ductal (unresolved)	T/NK	0.0041850892347655	0.509	1000	0.4119086785653635	7	DONE	DONE	0.4119086785653635	18.0	T/NK	Ductal (unresolved)	0.0084112115727191	0.618	1000	0.2126561488669723	6	DONE	DONE	0.1813540959823304	13.0	Normal epithelial (author)	T/NK	0.0081676404838388	0.672	1000	0.436821920236463	8	DONE	DONE	0.436821920236463	6.0
UniProtKB:Q9NR21	PDAC	PARP11	False	False	STUDY_DEPENDENT_OR_NOT_EVALUABLE	Expression-source descriptive only;not unique action cell	T/NK	Myeloid	0.0075730026898277	0.718	1000	0.1550187927852506	7	DONE	DONE	0.073167366085334	20.0	B/Plasma	T/NK	0.0064204836980316	0.778	1000	0.0836997457961568	6	DONE	DONE	0.0836997457961568	11.0	T/NK	B/Plasma	0.0450127256282026	1.0	1000	0.0829805716799719	8	DONE	DONE	0.0744040975561228	21.0
UniProtKB:Q9H0J9	PDAC	PARP12	False	False	STUDY_DEPENDENT_OR_NOT_EVALUABLE	Expression-source descriptive only;not unique action cell	Endothelial	Ductal (unresolved)	0.0021423102549649	0.434	1000	0.4310929541396527	7	DONE	DONE	0.2491682965178708	4.0	Myeloid	Endothelial	0.033495087988588	0.851	1000	0.2183402134781061	6	DONE	DONE	0.2183402134781061	13.0	Normal epithelial (author)	Malignant (author)	0.0610016119373279	0.858	1000	0.415302391539273	8	DONE	DONE	0.415302391539273	6.0
UniProtKB:Q460N5	PDAC	PARP14	False	False	STUDY_DEPENDENT_OR_NOT_EVALUABLE	Expression-source descriptive only;not unique action cell	Myeloid	B/Plasma	0.0079825748372163	0.306	1000	0.677741424136503	7	DONE	DONE	0.5496128514509695	20.0	B/Plasma	Endothelial	0.0969953840432313	0.977	1000	0.4527157779563577	6	DONE	DONE	0.4066392513594561	11.0	Normal epithelial (author)	Myeloid	0.0381284876595543	0.575	1000	0.522948942195569	8	DONE	DONE	0.522948942195569	6.0
UniProtKB:Q8N5Y8	PDAC	PARP16	False	False	STUDY_DEPENDENT_OR_NOT_EVALUABLE	Expression-source descriptive only;not unique action cell	Fibroblast/CAF	Ductal (unresolved)	0.0337999079494278	0.978	1000	0.1650507607068511	7	DONE	DONE	0.1650507607068511	11.0	T/NK	B/Plasma	0.0093306665142168	0.947	1000	0.0525999199416557	6	DONE	DONE	0.0503630160699376	13.0	Normal epithelial (author)	T/NK	0.0007164767416724	0.427	1000	0.1584554944749847	8	DONE	DONE	0.1584554944749847	6.0
UniProtKB:Q9UGN5	PDAC	PARP2	False	False	STUDY_DEPENDENT_OR_NOT_EVALUABLE	Expression-source descriptive only;not unique action cell	Ductal (unresolved)	Fibroblast/CAF	0.0088876312729247	0.787	1000	0.2318337475517172	7	DONE	DONE	0.2318337475517172	18.0	Endothelial	Ductal (unresolved)	0.0048038233483205	0.645	1000	0.0840101070754432	6	DONE	DONE	0.0823412427033587	13.0	Normal epithelial (author)	Fibroblast/CAF	8.773218749538736e-05	0.521	1000	0.177174180004015	8	DONE	DONE	0.177174180004015	6.0
UniProtKB:Q9Y6F1	PDAC	PARP3	False	False	STUDY_DEPENDENT_OR_NOT_EVALUABLE	Expression-source descriptive only;not unique action cell	Acinar	Ductal (unresolved)	0.0009699495713122	0.387	1000	0.2173461685752676	7	DONE	DONE	0.0564881927418462	4.0	Ductal (unresolved)	Endothelial	0.0571870891233706	1.0	1000	0.1115912588193228	6	DONE	DONE	0.1115912588193228	12.0	Normal epithelial (author)	Malignant (author)	0.0491235800707798	0.937	1000	0.261336585980514	8	DONE	DONE	0.261336585980514	6.0
UniProtKB:Q2NL67	PDAC	PARP6	False	False	STUDY_DEPENDENT_OR_NOT_EVALUABLE	Expression-source descriptive only;not unique action cell	Ductal (unresolved)	Myeloid	0.0089053718180896	0.735	1000	0.3090082828168987	7	DONE	DONE	0.3090082828168987	18.0	Myeloid	Endothelial	2.11020280525831e-05	0.349	1000	0.1342022099054914	6	DONE	DONE	0.1312455892786819	13.0	Normal epithelial (author)	Malignant (author)	0.0352951518505804	0.853	1000	0.3032587338809228	8	DONE	DONE	0.3032587338809228	6.0
UniProtKB:Q8N3A8	PDAC	PARP8	True	True	ALL3_SAME_TOP_AND_BOOTSTRAP_GE080	Expression-source descriptive only;not unique action cell	T/NK	Myeloid	0.2544826133686919	1.0	1000	0.4012607611499664	7	DONE	DONE	0.3424793877560559	20.0	T/NK	B/Plasma	0.6211423352054163	1.0	1000	0.5670447975767501	6	DONE	DONE	0.5670447975767501	13.0	T/NK	Normal epithelial (author)	0.2705265169911235	1.0	1000	0.3602763789045649	8	DONE	DONE	0.3147788385846831	21.0
UniProtKB:Q8IXQ6	PDAC	PARP9	False	False	STUDY_DEPENDENT_OR_NOT_EVALUABLE	Expression-source descriptive only;not unique action cell	Myeloid	Ductal (unresolved)	0.005811659653356	0.53	1000	0.5431597527011527	7	DONE	DONE	0.3949099470785583	20.0	Endothelial	Myeloid	0.0643933952060551	0.987	1000	0.2621097257256716	6	DONE	DONE	0.2621097257256716	13.0	Normal epithelial (author)	Malignant (author)	0.054512158394841	0.754	1000	0.4176892856990308	8	DONE	DONE	0.4176892856990308	6.0
UniProtKB:P11498	PDAC	PC	False	False	STUDY_DEPENDENT_OR_NOT_EVALUABLE	Expression-source descriptive only;not unique action cell	Ductal (unresolved)	Fibroblast/CAF	0.0026889596606663	0.557	1000	0.1387907130768061	7	DONE	DONE	0.1387907130768061	18.0	Myeloid	Fibroblast/CAF	0.0072279095207738	0.813	1000	0.0410573897649692	6	DONE	DONE	0.0410573897649692	13.0	Normal epithelial (author)	Malignant (author)	0.0165683383698684	0.763	1000	0.0967050662702836	8	DONE	DONE	0.0967050662702836	6.0
UniProtKB:Q9H4Z3	PDAC	PCIF1	True	False	ALL3_SAME_TOP	Expression-source descriptive only;not unique action cell	T/NK	B/Plasma	0.0228317833740593	0.895	1000	0.2975896830679909	7	DONE	DONE	0.1356715050550944	20.0	T/NK	B/Plasma	0.045574012164892	1.0	1000	0.2066372054345834	6	DONE	DONE	0.1917480091179298	13.0	T/NK	Normal epithelial (author)	0.0021451599555311	0.443	1000	0.3002772652135471	8	DONE	DONE	0.1348066329067066	21.0
UniProtKB:P22061	PDAC	PCMT1	False	False	STUDY_DEPENDENT_OR_NOT_EVALUABLE	Expression-source descriptive only;not unique action cell	Myeloid	T/NK	0.0504426307260685	0.989	1000	0.5777531689109083	7	DONE	DONE	0.5296115266357371	20.0	T/NK	Myeloid	0.0207007145692577	0.813	1000	0.3335742205100889	6	DONE	DONE	0.2473542606985058	13.0	Myeloid	Normal epithelial (author)	0.0304936397742078	0.672	1000	0.4287893980360247	8	DONE	DONE	0.2877124862737609	20.0
UniProtKB:P08559	PDAC	PDHA1	False	False	STUDY_DEPENDENT_OR_NOT_EVALUABLE	Expression-source descriptive only;not unique action cell	Ductal (unresolved)	Fibroblast/CAF	0.0415182056303584	0.914	1000	0.5831526372865903	7	DONE	DONE	0.5831526372865903	18.0	Ductal (unresolved)	Fibroblast/CAF	0.0314932616751719	0.831	1000	0.2095798777170232	6	DONE	DONE	0.2079852465425985	12.0	Normal epithelial (author)	Malignant (author)	0.1425669643326321	0.953	1000	0.458299215776727	8	DONE	DONE	0.458299215776727	6.0
UniProtKB:P29803	PDAC	PDHA2	False	False	STUDY_DEPENDENT_OR_NOT_EVALUABLE	Expression-source descriptive only;not unique action cell	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	0	0.0	7	NOT_EVALUABLE	DONE	NA	NA	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	0	0.0	6	NOT_EVALUABLE	DONE	NA	NA	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	0	0.0	8	NOT_EVALUABLE	DONE	NA	NA
UniProtKB:P11177	PDAC	PDHB	False	False	STUDY_DEPENDENT_OR_NOT_EVALUABLE	Expression-source descriptive only;not unique action cell	Fibroblast/CAF	Endothelial	0.0200879275198038	0.791	1000	0.5120673274461919	7	DONE	DONE	0.5120673274461919	11.0	Fibroblast/CAF	Endothelial	0.027617634881265	0.931	1000	0.3015668994398851	6	DONE	DONE	0.3015668994398851	13.0	Normal epithelial (author)	Fibroblast/CAF	0.0891971912093371	0.91	1000	0.470713094307547	8	DONE	DONE	0.470713094307547	6.0
UniProtKB:Q9UBM1	PDAC	PEMT	False	False	STUDY_DEPENDENT_OR_NOT_EVALUABLE	Expression-source descriptive only;not unique action cell	Endothelial	Fibroblast/CAF	0.0301958269561498	0.703	1000	0.3420803596879022	7	DONE	DONE	0.2301817284092652	4.0	Endothelial	Fibroblast/CAF	0.0280787981116025	0.992	1000	0.1994280831450727	6	DONE	DONE	0.1994280831450727	13.0	Normal epithelial (author)	Endothelial	0.2013322358116691	0.936	1000	0.4824232648632949	8	DONE	DONE	0.4824232648632949	6.0
UniProtKB:P12955	PDAC	PEPD	False	False	STUDY_DEPENDENT_OR_NOT_EVALUABLE	Expression-source descriptive only;not unique action cell	Endothelial	Myeloid	0.0400595768593962	0.631	1000	0.5376132696475567	7	DONE	DONE	0.5374644069259089	4.0	Myeloid	Fibroblast/CAF	0.0306811008027216	0.88	1000	0.3390835806049403	6	DONE	DONE	0.3390835806049403	13.0	Myeloid	Fibroblast/CAF	0.0513174552633774	0.814	1000	0.389237379173661	8	DONE	DONE	0.2984855413868419	20.0
UniProtKB:A6NDG6	PDAC	PGP	False	False	STUDY_DEPENDENT_OR_NOT_EVALUABLE	Expression-source descriptive only;not unique action cell	Ductal (unresolved)	T/NK	0.0439108173396731	0.965	1000	0.584190864128736	7	DONE	DONE	0.584190864128736	18.0	Myeloid	Endothelial	0.0068465362323904	0.616	1000	0.2713247342531903	6	DONE	DONE	0.2713247342531903	13.0	Myeloid	Malignant (author)	0.0026791983892634	0.536	1000	0.2037368390918307	8	DONE	DONE	0.1529765398804245	20.0
UniProtKB:O75151	PDAC	PHF2	True	False	ALL3_SAME_TOP	Expression-source descriptive only;not unique action cell	Endothelial	Fibroblast/CAF	0.0284755887273301	0.789	1000	0.2389375553896221	7	DONE	DONE	0.1670717326277036	4.0	Endothelial	Fibroblast/CAF	0.0243384357528519	0.976	1000	0.1619044320789154	6	DONE	DONE	0.1619044320789154	13.0	Endothelial	Fibroblast/CAF	0.0279817141726395	0.475	1000	0.1570225570975196	8	DONE	DONE	0.1479879740980573	3.0
UniProtKB:Q9UPP1	PDAC	PHF8	False	False	STUDY_DEPENDENT_OR_NOT_EVALUABLE	Expression-source descriptive only;not unique action cell	T/NK	Ductal (unresolved)	0.0041776064797458	0.627	1000	0.2540800898903041	7	DONE	DONE	0.0787373291569001	20.0	B/Plasma	T/NK	0.0009181980093248	0.528	1000	0.1070705955690461	6	DONE	DONE	0.0884749045689754	11.0	Normal epithelial (author)	Endothelial	0.0091695141457941	0.572	1000	0.1835156139878778	8	DONE	DONE	0.1835156139878778	6.0
UniProtKB:O43175	PDAC	PHGDH	False	False	STUDY_DEPENDENT_OR_NOT_EVALUABLE	Expression-source descriptive only;not unique action cell	Fibroblast/CAF	Ductal (unresolved)	0.2034108403153349	0.992	1000	0.3210367389386591	7	DONE	DONE	0.3210367389386591	11.0	Ductal (unresolved)	Fibroblast/CAF	0.0414860069198489	0.823	1000	0.1484196163794706	6	DONE	DONE	0.1484196163794706	12.0	Normal epithelial (author)	Fibroblast/CAF	0.1027519487153598	0.757	1000	0.3262259361772105	8	DONE	DONE	0.3262259361772105	6.0
UniProtKB:O14832	PDAC	PHYH	False	False	STUDY_DEPENDENT_OR_NOT_EVALUABLE	Expression-source descriptive only;not unique action cell	Fibroblast/CAF	Endothelial	0.0255879001937847	0.876	1000	0.4321682156187362	7	DONE	DONE	0.4239633226618599	11.0	Fibroblast/CAF	Myeloid	0.0028975269149121	0.463	1000	0.2237683007654997	6	DONE	DONE	0.2237683007654997	13.0	Malignant (author)	Normal epithelial (author)	0.0036491211734693	0.503	1000	0.3113958512196892	8	DONE	DONE	0.2214024971208299	23.0
UniProtKB:Q9P0Z9	PDAC	PIPOX	True	True	ALL3_SAME_TOP_AND_BOOTSTRAP_GE080	Expression-source descriptive only;not unique action cell	Myeloid	Ductal (unresolved)	0.0052432765969217	0.985	1000	0.0161106677785254	7	DONE	DONE	0.0161106677785254	20.0	Myeloid	Ductal (unresolved)	0.0160674404398593	1.0	1000	0.0300392269965536	6	DONE	DONE	0.0300392269965536	13.0	Myeloid	Malignant (author)	0.0054256025380091	0.981	1000	0.0141352365953008	8	DONE	DONE	0.0141352365953008	20.0
UniProtKB:P30613	PDAC	PKLR	False	False	STUDY_DEPENDENT_OR_NOT_EVALUABLE	Expression-source descriptive only;not unique action cell	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	0	0.0073529411764705	7	NOT_EVALUABLE	DONE	NA	NA	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	0	7.080147267063155e-05	6	NOT_EVALUABLE	DONE	NA	NA	Malignant (author)	Erythrocyte	0.0056792498278766	0.8402202380952377	1000	0.0142555120227784	8	DONE	DONE	0.0142555120227784	23.0
UniProtKB:P14618	PDAC	PKM	False	False	STUDY_DEPENDENT_OR_NOT_EVALUABLE	Expression-source descriptive only;not unique action cell	Ductal (unresolved)	Myeloid	0.3651627631394996	1.0	1000	0.9264471928295064	7	DONE	DONE	0.9264471928295064	18.0	Myeloid	Ductal (unresolved)	0.0048296813033608	0.506	1000	0.7626809055963203	6	DONE	DONE	0.7626809055963203	13.0	Malignant (author)	Myeloid	0.0025341226677457	0.342	1000	0.9164115057855688	8	DONE	DONE	0.7530229070060532	23.0
UniProtKB:Q8NCC3	PDAC	PLA2G15	True	True	ALL3_SAME_TOP_AND_BOOTSTRAP_GE080	Expression-source descriptive only;not unique action cell	Myeloid	Fibroblast/CAF	0.0623631949343781	0.995	1000	0.2170219394865772	7	DONE	DONE	0.2130008105897352	20.0	Myeloid	Endothelial	0.0655204721353207	1.0	1000	0.1227295673802039	6	DONE	DONE	0.1227295673802039	13.0	Myeloid	Normal epithelial (author)	0.0955340804626335	1.0	1000	0.1554677805670268	8	DONE	DONE	0.1554677805670268	20.0
UniProtKB:P47712	PDAC	PLA2G4A	False	False	STUDY_DEPENDENT_OR_NOT_EVALUABLE	Expression-source descriptive only;not unique action cell	Ductal (unresolved)	Fibroblast/CAF	0.004577170911469	0.56	1000	0.1862443661269965	7	DONE	DONE	0.1862443661269965	18.0	Myeloid	Ductal (unresolved)	0.020967387106855	0.814	1000	0.1015315577792189	6	DONE	DONE	0.1015315577792189	13.0	Normal epithelial (author)	Malignant (author)	0.0058508748102095	0.655	1000	0.0839053763716432	8	DONE	DONE	0.0839053763716432	6.0
UniProtKB:P0C869	PDAC	PLA2G4B	False	False	STUDY_DEPENDENT_OR_NOT_EVALUABLE	Expression-source descriptive only;not unique action cell	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	0	0.0067822074929933	7	NOT_EVALUABLE	DONE	NA	NA	Ductal (unresolved)	Endothelial	0.0253368228910464	0.999	1000	0.0351100237278387	6	DONE	DONE	0.0351100237278387	12.0	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	0	0.00482233498389	8	NOT_EVALUABLE	DONE	NA	NA
UniProtKB:Q9UP65	PDAC	PLA2G4C	False	False	STUDY_DEPENDENT_OR_NOT_EVALUABLE	Expression-source descriptive only;not unique action cell	Endothelial	Fibroblast/CAF	0.0258623680163653	0.638	1000	0.1721530334407117	7	DONE	DONE	0.1721530334407117	4.0	Endothelial	Fibroblast/CAF	0.0079122039014226	0.883	1000	0.1138263395584289	6	DONE	DONE	0.1118282264745407	13.0	Fibroblast/CAF	Endothelial	0.001119518517637	0.554	1000	0.0988316739066364	8	DONE	DONE	0.0714449450475662	7.0
UniProtKB:Q3MJ16	PDAC	PLA2G4E	False	False	STUDY_DEPENDENT_OR_NOT_EVALUABLE	Expression-source descriptive only;not unique action cell	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	0	0.0028113520081604	7	NOT_EVALUABLE	DONE	NA	NA	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	0	0.0009724428355066	6	NOT_EVALUABLE	DONE	NA	NA	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	0	0.0006091769493114	8	NOT_EVALUABLE	DONE	NA	NA
UniProtKB:Q68DD2	PDAC	PLA2G4F	False	False	STUDY_DEPENDENT_OR_NOT_EVALUABLE	Expression-source descriptive only;not unique action cell	Ductal (unresolved)	Endothelial	0.0086592842584516	1.0	1000	0.0440350481641166	7	DONE	DONE	0.0440350481641166	18.0	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	0	0.0079793954701105	6	NOT_EVALUABLE	DONE	NA	NA	Malignant (author)	B/Plasma	0.0057072079261812	0.737	1000	0.0257704652382508	8	DONE	DONE	0.0257704652382508	23.0
UniProtKB:O60733	PDAC	PLA2G6	False	False	STUDY_DEPENDENT_OR_NOT_EVALUABLE	Expression-source descriptive only;not unique action cell	Acinar	Ductal (unresolved)	0.0035509260455346	0.427	1000	0.1311142246788191	7	DONE	DONE	0.0532230616516705	4.0	Ductal (unresolved)	Endothelial	0.0162569992587196	0.866	1000	0.0650268812992159	6	DONE	DONE	0.0650268812992159	12.0	T/NK	Normal epithelial (author)	0.0009949367599863	0.473	1000	0.1333081322586569	8	DONE	DONE	0.0452430441566889	21.0
UniProtKB:Q6P1J6	PDAC	PLB1	True	True	ALL3_SAME_TOP_AND_BOOTSTRAP_GE080	Expression-source descriptive only;not unique action cell	Myeloid	Ductal (unresolved)	0.0568967737120465	1.0	1000	0.1165801507816667	7	DONE	DONE	0.1165801507816667	20.0	Myeloid	T/NK	0.0704153451919502	1.0	1000	0.0975588017470798	6	DONE	DONE	0.0975588017470798	13.0	Myeloid	Malignant (author)	0.0766282103443544	1.0	1000	0.0959782430439624	8	DONE	DONE	0.0959782430439624	20.0
UniProtKB:Q6P4A8	PDAC	PLBD1	False	False	STUDY_DEPENDENT_OR_NOT_EVALUABLE	Expression-source descriptive only;not unique action cell	Myeloid	Ductal (unresolved)	0.1335582576242246	0.999	1000	0.6928052365327071	7	DONE	DONE	0.6127285881794293	20.0	Ductal (unresolved)	Myeloid	0.0318231727813303	0.757	1000	0.2970732895188565	6	DONE	DONE	0.2741022218995456	12.0	Myeloid	Malignant (author)	0.204060115308766	0.988	1000	0.4536179559792753	8	DONE	DONE	0.4169929287132158	20.0
UniProtKB:Q8IV08	PDAC	PLD3	False	False	STUDY_DEPENDENT_OR_NOT_EVALUABLE	Expression-source descriptive only;not unique action cell	Myeloid	Fibroblast/CAF	0.0015890358491009	0.477	1000	0.6952942240485581	7	DONE	DONE	0.532451979550479	20.0	Fibroblast/CAF	Myeloid	0.1208285572161042	0.999	1000	0.6006039059245262	6	DONE	DONE	0.6006039059245262	13.0	Myeloid	Fibroblast/CAF	0.0310402903097244	0.703	1000	0.592190389847811	8	DONE	DONE	0.4713112797336785	20.0
UniProtKB:Q96BZ4	PDAC	PLD4	True	False	ALL3_SAME_TOP	Expression-source descriptive only;not unique action cell	Myeloid	B/Plasma	0.0589676090190728	0.868	1000	0.190902498009013	7	DONE	DONE	0.190902498009013	20.0	Myeloid	B/Plasma	0.0717016879144334	0.938	1000	0.2209019901398723	6	DONE	DONE	0.2209019901398723	13.0	Myeloid	B/Plasma	0.026218555446311	0.72	1000	0.1283353066781599	8	DONE	DONE	0.1283353066781599	20.0
UniProtKB:Q02809	PDAC	PLOD1	True	True	ALL3_SAME_TOP_AND_BOOTSTRAP_GE080	Expression-source descriptive only;not unique action cell	Fibroblast/CAF	Endothelial	0.178425897147576	1.0	1000	0.5171003638922925	7	DONE	DONE	0.5171003638922925	11.0	Fibroblast/CAF	Endothelial	0.1085876206843398	1.0	1000	0.3945502139498119	6	DONE	DONE	0.3945502139498119	13.0	Fibroblast/CAF	Normal epithelial (author)	0.2333609254615548	0.981	1000	0.4132551430845084	8	DONE	DONE	0.4132551430845084	7.0
UniProtKB:O00469	PDAC	PLOD2	True	True	ALL3_SAME_TOP_AND_BOOTSTRAP_GE080	Expression-source descriptive only;not unique action cell	Fibroblast/CAF	Ductal (unresolved)	0.3679383130884983	0.999	1000	0.6689791797962318	7	DONE	DONE	0.6689791797962318	11.0	Fibroblast/CAF	Ductal (unresolved)	0.2610879834864211	1.0	1000	0.4101185182905775	6	DONE	DONE	0.4101185182905775	13.0	Fibroblast/CAF	Normal epithelial (author)	0.2370534553638589	0.966	1000	0.4354577170428268	8	DONE	DONE	0.4354577170428268	7.0
