cancer	stable_gene_id	gene	in_current_pool	in_history_pool	history_only	mapping_version	relation_ids	source_id	status	reason	in_prior_42_pool	in_paired51_any_relation	in_conditional_pool	n_direct_relations	n_conditional_relations
PDAC	UniProtKB:Q8TCD5	NT5C	False	True	True	PDAC_paired51_mapping_v2	0463fa2bf29ebe6e;154890a7ed3e9127;3eb2843aa007c3a9;6b66db67d0215106;b1e4a6795dd59313;b3540b9b0e49a2f4	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	6
PDAC	UniProtKB:Q9BXI3	NT5C1A	True	True	False	PDAC_paired51_mapping_v2	76875f763e53e3b6;94c81593998acd07	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	True	False	2	0
PDAC	UniProtKB:P49902	NT5C2	True	True	False	PDAC_paired51_mapping_v2	1b89180890ed2b03;44fb6ac1510097fd;55d419bd03385f4b;fb77fe3f409da856	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	True	False	4	0
PDAC	UniProtKB:P21589	NT5E	True	True	False	PDAC_paired51_mapping_v2	8c9e2edd87171a90;bc21fb670cab2b5a;d544d7eda1438b0b;e3e4bbcddbacee97	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	True	False	4	0
PDAC	UniProtKB:Q9NPB1	NT5M	True	True	False	PDAC_paired51_mapping_v2	42201edd83aba460;7d95f5f09b91920a;9efcc7ab0c071ce7;e62d5a44b27a7aef	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	True	False	4	0
PDAC	UniProtKB:Q9BV86	NTMT1	False	True	True	PDAC_paired51_mapping_v2	afcf6b106a9ba58e	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:Q5VVY1	NTMT2	False	True	True	PDAC_paired51_mapping_v2	5ccc7fc690d116c4	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:Q9BQG2	NUDT12	False	True	True	PDAC_paired51_mapping_v2		reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	False	False	0	0
PDAC	UniProtKB:P04181	OAT	True	True	False	PDAC_paired51_mapping_v2	b922be594654f64c;e702ffb32031b93c	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	True	False	2	0
PDAC	UniProtKB:P11926	ODC1	True	True	False	PDAC_paired51_mapping_v2	5894909179de3a85;640ee49de143bd18	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	True	False	2	0
PDAC	UniProtKB:Q02218	OGDH	False	True	True	PDAC_paired51_mapping_v2	7189a1c00be48c72	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:Q9ULD0	OGDHL	False	True	True	PDAC_paired51_mapping_v2	32f02e91eb3eb96f	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:Q8N543	OGFOD1	False	True	True	PDAC_paired51_mapping_v2	a695e1dbf72bbbb0	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:Q9NV23	OLAH	False	True	True	PDAC_paired51_mapping_v2	01387634a9067874;4ca1311a59522fac	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	2
PDAC	UniProtKB:P00480	OTC	True	True	False	PDAC_paired51_mapping_v2	dfd319e33ca62872	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	True	False	1	0
PDAC	UniProtKB:Q32P28	P3H1	False	True	True	PDAC_paired51_mapping_v2	3c8b182a796fdb82	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:Q8IVL5	P3H2	False	True	True	PDAC_paired51_mapping_v2	612a7162ed8c495a	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:Q8IVL6	P3H3	False	True	True	PDAC_paired51_mapping_v2	3877fd3c81fbbb3d	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:P13674	P4HA1	False	True	True	PDAC_paired51_mapping_v2	9c13080bcb5b6c50	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:O15460	P4HA2	False	True	True	PDAC_paired51_mapping_v2	3797b31c9d4bb34e	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:Q7Z4N8	P4HA3	False	True	True	PDAC_paired51_mapping_v2	77877958db772c61	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:Q9NXG6	P4HTM	False	True	True	PDAC_paired51_mapping_v2	b6c5c4975c7ae8fe	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:Q6QHF9	PAOX	True	True	False	PDAC_paired51_mapping_v2	2e7865d1a2487b62	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	False	1	0
PDAC	UniProtKB:P09874	PARP1	False	True	True	PDAC_paired51_mapping_v2		reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	False	False	0	0
PDAC	UniProtKB:Q53GL7	PARP10	False	True	True	PDAC_paired51_mapping_v2		reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	False	False	0	0
PDAC	UniProtKB:Q9NR21	PARP11	False	True	True	PDAC_paired51_mapping_v2		reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	False	False	0	0
PDAC	UniProtKB:Q9H0J9	PARP12	False	True	True	PDAC_paired51_mapping_v2		reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	False	False	0	0
PDAC	UniProtKB:Q460N5	PARP14	False	True	True	PDAC_paired51_mapping_v2		reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	False	False	0	0
PDAC	UniProtKB:Q8N5Y8	PARP16	False	True	True	PDAC_paired51_mapping_v2		reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	False	False	0	0
PDAC	UniProtKB:Q9UGN5	PARP2	False	True	True	PDAC_paired51_mapping_v2		reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	False	False	0	0
PDAC	UniProtKB:Q9Y6F1	PARP3	False	True	True	PDAC_paired51_mapping_v2		reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	False	False	0	0
PDAC	UniProtKB:Q2NL67	PARP6	False	True	True	PDAC_paired51_mapping_v2		reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	False	False	0	0
PDAC	UniProtKB:Q8N3A8	PARP8	False	True	True	PDAC_paired51_mapping_v2		reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	False	False	0	0
PDAC	UniProtKB:Q8IXQ6	PARP9	False	True	True	PDAC_paired51_mapping_v2		reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	False	False	0	0
PDAC	UniProtKB:P11498	PC	True	True	False	PDAC_paired51_mapping_v2	de1459df2f928ff6	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	False	1	0
PDAC	UniProtKB:Q9H4Z3	PCIF1	False	True	True	PDAC_paired51_mapping_v2	049db3fe2b96266f	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:P22061	PCMT1	False	True	True	PDAC_paired51_mapping_v2	9478f7ee6dd271fa	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:P08559	PDHA1	True	True	False	PDAC_paired51_mapping_v2	a81c725450209c29	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	False	1	0
PDAC	UniProtKB:P29803	PDHA2	True	True	False	PDAC_paired51_mapping_v2	9c4f7604d070d0fb	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	False	1	0
PDAC	UniProtKB:P11177	PDHB	True	True	False	PDAC_paired51_mapping_v2	a3b67698201bf772	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	False	1	0
PDAC	UniProtKB:Q9UBM1	PEMT	True	True	False	PDAC_paired51_mapping_v2	40fec9bc4fca898d	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	False	1	0
PDAC	UniProtKB:P12955	PEPD	True	True	False	PDAC_paired51_mapping_v2	520cb3fae5bdf978;6be7568c56410614	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	True	True	1	1
PDAC	UniProtKB:A6NDG6	PGP	True	True	False	PDAC_paired51_mapping_v2	0ecc867ee7085a6e	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	True	False	1	0
PDAC	UniProtKB:O75151	PHF2	False	True	True	PDAC_paired51_mapping_v2	32303f79a4469eb9	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:Q9UPP1	PHF8	False	True	True	PDAC_paired51_mapping_v2	a82553b313b08fed	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:O43175	PHGDH	True	True	False	PDAC_paired51_mapping_v2	9327af5cd1f32892	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	True	False	1	0
PDAC	UniProtKB:O14832	PHYH	True	True	False	PDAC_paired51_mapping_v2	b92a6c1d5b3db947	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	False	1	0
PDAC	UniProtKB:Q9P0Z9	PIPOX	False	True	True	PDAC_paired51_mapping_v2	b24bc286bd70d50f	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:P30613	PKLR	True	True	False	PDAC_paired51_mapping_v2	716132cf94619dea	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	False	1	0
PDAC	UniProtKB:P14618	PKM	True	True	False	PDAC_paired51_mapping_v2	45aca83ebc3c477f	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	False	1	0
PDAC	UniProtKB:Q8NCC3	PLA2G15	True	True	False	PDAC_paired51_mapping_v2	3bea396579b640e5;85a19c14bb375e84	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	True	True	1	1
PDAC	UniProtKB:P47712	PLA2G4A	True	True	False	PDAC_paired51_mapping_v2	0bf4fcff9fc7355a;e3e4c887cf834149	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	True	False	2	0
PDAC	UniProtKB:P0C869	PLA2G4B	True	True	False	PDAC_paired51_mapping_v2	1e37d3f3587e0139	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	True	False	1	0
PDAC	UniProtKB:Q9UP65	PLA2G4C	True	True	False	PDAC_paired51_mapping_v2	423692ec52b26b34	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	True	False	1	0
PDAC	UniProtKB:Q3MJ16	PLA2G4E	False	True	True	PDAC_paired51_mapping_v2	dc522a1ac4ee07cd	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:Q68DD2	PLA2G4F	False	True	True	PDAC_paired51_mapping_v2	442d2f5ad5ebb4de	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:O60733	PLA2G6	True	True	False	PDAC_paired51_mapping_v2	faefdc1d2b880cd4	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	True	False	1	0
PDAC	UniProtKB:Q6P1J6	PLB1	False	True	True	PDAC_paired51_mapping_v2	2cc30218bf6b0b6d;c78cfc71cbb5172a;e62f0eb276a71272;fc077398d89627ad	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	4
PDAC	UniProtKB:Q6P4A8	PLBD1	True	True	False	PDAC_paired51_mapping_v2	f740e39b803db094	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	True	False	1	0
PDAC	UniProtKB:Q8IV08	PLD3	True	True	False	PDAC_paired51_mapping_v2	5ebae1231417d46e	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	True	False	1	0
PDAC	UniProtKB:Q96BZ4	PLD4	True	True	False	PDAC_paired51_mapping_v2	4264187ad63ab9f4	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	True	False	1	0
PDAC	UniProtKB:Q02809	PLOD1	False	True	True	PDAC_paired51_mapping_v2	56516a727655bdf6	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:O00469	PLOD2	False	True	True	PDAC_paired51_mapping_v2	7c1dab65b873b153	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:O60568	PLOD3	False	True	True	PDAC_paired51_mapping_v2	f815a062047d5a2c	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:Q6GTS8	PM20D1	True	True	False	PDAC_paired51_mapping_v2	9d761fc9246eccf5;cdd15a9c630dc8c8	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	True	True	1	1
PDAC	UniProtKB:Q8IYS1	PM20D2	True	True	False	PDAC_paired51_mapping_v2	151116e7a9d10abe;f5e6d6a9de2a9dff	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	True	False	2	0
PDAC	UniProtKB:P54317	PNLIPRP2	True	True	False	PDAC_paired51_mapping_v2	0f229059dd3892de;494067f5f17a9813;badc9656f792e221;f2bdbad82a909920	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	True	False	4	0
PDAC	UniProtKB:P11086	PNMT	True	True	False	PDAC_paired51_mapping_v2	bafa7cfef084f1eb	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	False	1	0
PDAC	UniProtKB:P00491	PNP	True	True	False	PDAC_paired51_mapping_v2	7dc137dc8728b5b5;db830bfc126ee024;f7dcb75ad05663fd	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	True	True	1	2
PDAC	UniProtKB:Q96AD5	PNPLA2	True	True	False	PDAC_paired51_mapping_v2	4778c1ad986b531b;8cb003d5e50e290f;b4b9c0be4d82d8f5	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	True	False	3	0
PDAC	UniProtKB:Q9NST1	PNPLA3	True	True	False	PDAC_paired51_mapping_v2	1e1561f1fe7010e2;b32d1c1acc2b8217	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	True	False	2	0
PDAC	UniProtKB:P41247	PNPLA4	True	True	False	PDAC_paired51_mapping_v2	b9104d3fae230005;f21f191179b76a03	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	True	False	2	0
PDAC	UniProtKB:Q8IY17	PNPLA6	True	True	False	PDAC_paired51_mapping_v2	0dccba60c44872dc;2f38cfa616343aa5;5d1b54b441d9298e;72bd1317a6dc4b5f;78bec2e86e1b151e	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	True	False	5	0
PDAC	UniProtKB:Q6ZV29	PNPLA7	False	True	True	PDAC_paired51_mapping_v2	bc29f591dc18ce18	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:Q9NP80	PNPLA8	True	True	False	PDAC_paired51_mapping_v2	063c127dee4eb4bc	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	True	False	1	0
PDAC	UniProtKB:Q9HAZ2	PRDM16	False	True	True	PDAC_paired51_mapping_v2	a66684f7430d9a52	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:Q13029	PRDM2	False	True	True	PDAC_paired51_mapping_v2	0b2b1e871497d453	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:Q9NQX0	PRDM6	False	True	True	PDAC_paired51_mapping_v2	f101a9f023158f16	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:Q9NQW5	PRDM7	False	True	True	PDAC_paired51_mapping_v2	c3d24ed2dc5bad1b	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:Q9NQV7	PRDM9	False	True	True	PDAC_paired51_mapping_v2	a95265a741b666db	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:Q99873	PRMT1	False	True	True	PDAC_paired51_mapping_v2	98784634748f80ac	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
