cancer	cohort	feature_name	metabolite_key	gene	relation_id	relation_type	original_effect	original_q	compartment	reaction_roles	source_urls	rhea_ids	has_human_experimental_annotation	identity_note	cosubstrate_context	mapping_version	status
PDAC	PDAC	laurate (12:0)	KEGG:C02679	CYP4Z1	efb3d668819df991	DIRECT_REACTION	-0.891111381848964	0.12254338204	Endoplasmic reticulum membrane; Microsome membrane	WRITTEN_LEFT_SUBSTRATE	https://www.uniprot.org/uniprotkb/Q86W10/entry	RHEA:39751;RHEA-COMP:11964;RHEA-COMP:11965;RHEA:45084;RHEA-COMP:11964;RHEA-COMP:11965;RHEA:66872;RHEA-COMP:11964;RHEA-COMP:11965;RHEA:66888;RHEA-COMP:11964;RHEA-COMP:11965;RHEA:66892;RHEA-COMP:11964;RHEA-COMP:11965	True	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	False	PDAC_paired51_mapping_v2	LOCKED_DIRECT_ANNOTATION
PDAC	PDAC	laurate (12:0)	KEGG:C02679	MBLAC2	54f694e6583ed528	DIRECT_REACTION	-0.891111381848964	0.12254338204	Endoplasmic reticulum membrane; Cell membrane	WRITTEN_RIGHT_PRODUCT	https://www.uniprot.org/uniprotkb/Q68D91/entry	RHEA:30135	True	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	False	PDAC_paired51_mapping_v2	LOCKED_DIRECT_ANNOTATION
PDAC	PDAC	laurate (12:0)	KEGG:C02679	MGLL	bbb6a041780553c8	DIRECT_REACTION	-0.891111381848964	0.12254338204	Cytoplasm, cytosol; Membrane	WRITTEN_RIGHT_PRODUCT	https://www.uniprot.org/uniprotkb/Q99685/entry	RHEA:44316	True	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	False	PDAC_paired51_mapping_v2	LOCKED_DIRECT_ANNOTATION
PDAC	PDAC	laurate (12:0)	KEGG:C02679	NAAA	7fb9074e84a9dd3d	DIRECT_REACTION	-0.891111381848964	0.12254338204	Lysosome; Membrane	WRITTEN_RIGHT_PRODUCT	https://www.uniprot.org/uniprotkb/Q02083/entry	RHEA:41291;RHEA:45456	True	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	False	PDAC_paired51_mapping_v2	LOCKED_DIRECT_ANNOTATION
PDAC	PDAC	laurate (12:0)	KEGG:C02679	PNLIPRP2	494067f5f17a9813	DIRECT_REACTION	-0.891111381848964	0.12254338204	Secreted; Zymogen granule membrane; Cell projection, neuron projection	WRITTEN_RIGHT_PRODUCT	https://www.uniprot.org/uniprotkb/P54317/entry	RHEA:48516;RHEA:48536;RHEA:48540	True	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	False	PDAC_paired51_mapping_v2	LOCKED_DIRECT_ANNOTATION
PDAC	PDAC	laurate (12:0)	KEGG:C02679	THEM4	bdbb84aad1ded9a5	DIRECT_REACTION	-0.891111381848964	0.12254338204	Cell membrane; Cell projection, ruffle membrane; Cytoplasm; Mitochondrion; Mitochondrion inner membrane; Mitochondrion intermembrane space	WRITTEN_RIGHT_PRODUCT	https://www.uniprot.org/uniprotkb/Q5T1C6/entry	RHEA:30135	True	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	False	PDAC_paired51_mapping_v2	LOCKED_DIRECT_ANNOTATION
PDAC	PDAC	leucine	KEGG:C00123	AADAT	31fddc1286047370	DIRECT_REACTION	-1.08625965616363	0.0429368517077875	Mitochondrion	WRITTEN_LEFT_SUBSTRATE;WRITTEN_RIGHT_PRODUCT	https://www.uniprot.org/uniprotkb/Q8N5Z0/entry	RHEA:66068;RHEA:69128	True	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	False	PDAC_paired51_mapping_v2	LOCKED_DIRECT_ANNOTATION
PDAC	PDAC	leucine	KEGG:C00123	ACE2	b9085738ef175048	DIRECT_REACTION	-1.08625965616363	0.0429368517077875	Secreted; Cell membrane; Cytoplasm; Cell projection, cilium; Apical cell membrane; Apical cell membrane	WRITTEN_RIGHT_PRODUCT	https://www.uniprot.org/uniprotkb/Q9BYF1/entry	RHEA:63532;RHEA:63540;RHEA:63544	True	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	False	PDAC_paired51_mapping_v2	LOCKED_DIRECT_ANNOTATION
PDAC	PDAC	leucine	KEGG:C00123	BCAT2	c5716c3755b12d15	DIRECT_REACTION	-1.08625965616363	0.0429368517077875	Mitochondrion	WRITTEN_LEFT_SUBSTRATE	https://www.uniprot.org/uniprotkb/O15382/entry	RHEA:18321	True	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	False	PDAC_paired51_mapping_v2	LOCKED_DIRECT_ANNOTATION
PDAC	PDAC	leucine	KEGG:C00123	LARS1	4da0968a95357f39	DIRECT_REACTION	-1.08625965616363	0.0429368517077875	Cytoplasm	WRITTEN_LEFT_SUBSTRATE	https://www.uniprot.org/uniprotkb/Q9P2J5/entry	RHEA:11688;RHEA-COMP:9613;RHEA-COMP:9622	True	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	False	PDAC_paired51_mapping_v2	LOCKED_DIRECT_ANNOTATION
PDAC	PDAC	leucine	KEGG:C00123	LARS2	b1df9864c4476eb9	DIRECT_REACTION	-1.08625965616363	0.0429368517077875	Mitochondrion matrix	WRITTEN_LEFT_SUBSTRATE	https://www.uniprot.org/uniprotkb/Q15031/entry	RHEA:11688;RHEA-COMP:9613;RHEA-COMP:9622	True	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	False	PDAC_paired51_mapping_v2	LOCKED_DIRECT_ANNOTATION
PDAC	PDAC	leucine	KEGG:C00123	PLBD1	f740e39b803db094	DIRECT_REACTION	-1.08625965616363	0.0429368517077875	Lysosome	WRITTEN_RIGHT_PRODUCT	https://www.uniprot.org/uniprotkb/Q6P4A8/entry	RHEA:84791;RHEA-COMP:9780;RHEA-COMP:20437	True	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	False	PDAC_paired51_mapping_v2	LOCKED_DIRECT_ANNOTATION
PDAC	PDAC	leucine	KEGG:C00123	PM20D1	9d761fc9246eccf5	DIRECT_REACTION	-1.08625965616363	0.0429368517077875	Secreted	WRITTEN_RIGHT_PRODUCT	https://www.uniprot.org/uniprotkb/Q6GTS8/entry	RHEA:51360	True	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	False	PDAC_paired51_mapping_v2	LOCKED_DIRECT_ANNOTATION
PDAC	PDAC	leucine	KEGG:C00123	SLC38A9	cb872951b77651e4	DIRECT_TRANSPORT	-1.08625965616363	0.0429368517077875	Lysosome membrane; Late endosome membrane	WRITTEN_LEFT_SUBSTRATE;WRITTEN_RIGHT_PRODUCT	https://www.uniprot.org/uniprotkb/Q8NBW4/entry	RHEA:73011	True	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	False	PDAC_paired51_mapping_v2	LOCKED_DIRECT_ANNOTATION
PDAC	PDAC	leucine	KEGG:C00123	SLC43A1	189f12ad18a2d610	DIRECT_TRANSPORT	-1.08625965616363	0.0429368517077875	Cell membrane; Apical cell membrane; Endoplasmic reticulum membrane	WRITTEN_LEFT_SUBSTRATE;WRITTEN_RIGHT_PRODUCT	https://www.uniprot.org/uniprotkb/O75387/entry	RHEA:73011	True	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	False	PDAC_paired51_mapping_v2	LOCKED_DIRECT_ANNOTATION
PDAC	PDAC	leucine	KEGG:C00123	SLC43A2	53a783ea87459055	DIRECT_TRANSPORT	-1.08625965616363	0.0429368517077875	Cell membrane; Basolateral cell membrane	WRITTEN_LEFT_SUBSTRATE;WRITTEN_RIGHT_PRODUCT	https://www.uniprot.org/uniprotkb/Q8N370/entry	RHEA:73011	True	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	False	PDAC_paired51_mapping_v2	LOCKED_DIRECT_ANNOTATION
PDAC	PDAC	leucine	KEGG:C00123	SLC6A14	a15c99821758b4c9	DIRECT_TRANSPORT	-1.08625965616363	0.0429368517077875	Membrane; Apical cell membrane	WRITTEN_LEFT_SUBSTRATE;WRITTEN_RIGHT_PRODUCT	https://www.uniprot.org/uniprotkb/Q9UN76/entry	RHEA:71279	True	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	False	PDAC_paired51_mapping_v2	LOCKED_DIRECT_ANNOTATION
PDAC	PDAC	leucine	KEGG:C00123	SLC6A15	0e1a7c775972db09	DIRECT_TRANSPORT	-1.08625965616363	0.0429368517077875	Membrane	WRITTEN_LEFT_SUBSTRATE;WRITTEN_RIGHT_PRODUCT	https://www.uniprot.org/uniprotkb/Q9H2J7/entry	RHEA:29263	True	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	False	PDAC_paired51_mapping_v2	LOCKED_DIRECT_ANNOTATION
PDAC	PDAC	leucine	KEGG:C00123	SLC6A19	21557046688c2a9d	DIRECT_TRANSPORT	-1.08625965616363	0.0429368517077875	Cell membrane; Apical cell membrane	WRITTEN_LEFT_SUBSTRATE;WRITTEN_RIGHT_PRODUCT	https://www.uniprot.org/uniprotkb/Q695T7/entry	RHEA:29263	True	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	False	PDAC_paired51_mapping_v2	LOCKED_DIRECT_ANNOTATION
PDAC	PDAC	leucine	KEGG:C00123	SLC7A5	f23c027d2a374bb0	DIRECT_TRANSPORT	-1.08625965616363	0.0429368517077875	Apical cell membrane; Cell membrane; Lysosome membrane	WRITTEN_LEFT_SUBSTRATE;WRITTEN_RIGHT_PRODUCT	https://www.uniprot.org/uniprotkb/Q01650/entry	RHEA:71023;RHEA:71051;RHEA:71107;RHEA:86703;RHEA:86723;RHEA:86727;RHEA:86731;RHEA:86743;RHEA:86747	True	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	False	PDAC_paired51_mapping_v2	LOCKED_DIRECT_ANNOTATION
PDAC	PDAC	leucine	KEGG:C00123	SLC7A6	fb91be07e0e5a6a9	DIRECT_TRANSPORT	-1.08625965616363	0.0429368517077875	Cell membrane	WRITTEN_LEFT_SUBSTRATE;WRITTEN_RIGHT_PRODUCT	https://www.uniprot.org/uniprotkb/Q92536/entry	RHEA:70831	True	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	False	PDAC_paired51_mapping_v2	LOCKED_DIRECT_ANNOTATION
PDAC	PDAC	leucine	KEGG:C00123	SLC7A8	84077dc172b21c28	DIRECT_TRANSPORT	-1.08625965616363	0.0429368517077875	Cell membrane; Basolateral cell membrane	WRITTEN_LEFT_SUBSTRATE;WRITTEN_RIGHT_PRODUCT	https://www.uniprot.org/uniprotkb/Q9UHI5/entry	RHEA:71023;RHEA:71051;RHEA:71107;RHEA:73011	True	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	False	PDAC_paired51_mapping_v2	LOCKED_DIRECT_ANNOTATION
PDAC	PDAC	leucine	KEGG:C00123	SLC7A9	74bbc2abee659388	DIRECT_TRANSPORT	-1.08625965616363	0.0429368517077875	Apical cell membrane; Cell membrane	WRITTEN_LEFT_SUBSTRATE;WRITTEN_RIGHT_PRODUCT	https://www.uniprot.org/uniprotkb/P82251/entry	RHEA:71059	True	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	False	PDAC_paired51_mapping_v2	LOCKED_DIRECT_ANNOTATION
PDAC	PDAC	ornithine	KEGG:C00077	AGMAT	2c1eb376d4568936	DIRECT_REACTION	-1.23081851319797	0.038488432104132	Mitochondrion	WRITTEN_RIGHT_PRODUCT	https://www.uniprot.org/uniprotkb/Q9BSE5/entry	RHEA:20569	True	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	False	PDAC_paired51_mapping_v2	LOCKED_DIRECT_ANNOTATION
PDAC	PDAC	ornithine	KEGG:C00077	ARG1	c08a241f461fe898	DIRECT_REACTION	-1.23081851319797	0.038488432104132	Cytoplasm, cytosol; Cytoplasmic granule	WRITTEN_RIGHT_PRODUCT	https://www.uniprot.org/uniprotkb/P05089/entry	RHEA:20569	True	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	False	PDAC_paired51_mapping_v2	LOCKED_DIRECT_ANNOTATION
PDAC	PDAC	ornithine	KEGG:C00077	ARG2	58f5f0eda09cac3c	DIRECT_REACTION	-1.23081851319797	0.038488432104132	Mitochondrion	WRITTEN_RIGHT_PRODUCT	https://www.uniprot.org/uniprotkb/P78540/entry	RHEA:20569	True	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	False	PDAC_paired51_mapping_v2	LOCKED_DIRECT_ANNOTATION
PDAC	PDAC	ornithine	KEGG:C00077	GATM	7ef2f6264ba88fdc	DIRECT_REACTION	-1.23081851319797	0.038488432104132	Mitochondrion inner membrane; Cytoplasm	WRITTEN_RIGHT_PRODUCT	https://www.uniprot.org/uniprotkb/P50440/entry	RHEA:13201;RHEA:75939;RHEA:75943;RHEA:75947	True	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	False	PDAC_paired51_mapping_v2	LOCKED_DIRECT_ANNOTATION
PDAC	PDAC	ornithine	KEGG:C00077	LACC1	c7b77954f9dd078b	DIRECT_REACTION	-1.23081851319797	0.038488432104132	Cytoplasm; Nucleus; Endoplasmic reticulum; Peroxisome	WRITTEN_RIGHT_PRODUCT	https://www.uniprot.org/uniprotkb/Q8IV20/entry	RHEA:83407	True	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	False	PDAC_paired51_mapping_v2	LOCKED_DIRECT_ANNOTATION
PDAC	PDAC	ornithine	KEGG:C00077	OAT	b922be594654f64c	DIRECT_REACTION	-1.23081851319797	0.038488432104132	Mitochondrion matrix	WRITTEN_LEFT_SUBSTRATE	https://www.uniprot.org/uniprotkb/P04181/entry	RHEA:25160	True	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	False	PDAC_paired51_mapping_v2	LOCKED_DIRECT_ANNOTATION
PDAC	PDAC	ornithine	KEGG:C00077	ODC1	640ee49de143bd18	DIRECT_REACTION	-1.23081851319797	0.038488432104132	NOT_SPECIFIED	WRITTEN_LEFT_SUBSTRATE	https://www.uniprot.org/uniprotkb/P11926/entry	RHEA:22964	True	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	False	PDAC_paired51_mapping_v2	LOCKED_DIRECT_ANNOTATION
PDAC	PDAC	ornithine	KEGG:C00077	OTC	dfd319e33ca62872	DIRECT_REACTION	-1.23081851319797	0.038488432104132	Mitochondrion matrix	WRITTEN_LEFT_SUBSTRATE	https://www.uniprot.org/uniprotkb/P00480/entry	RHEA:19513	True	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	False	PDAC_paired51_mapping_v2	LOCKED_DIRECT_ANNOTATION
PDAC	PDAC	ornithine	KEGG:C00077	PM20D2	151116e7a9d10abe	DIRECT_REACTION	-1.23081851319797	0.038488432104132	NOT_SPECIFIED	WRITTEN_RIGHT_PRODUCT	https://www.uniprot.org/uniprotkb/Q8IYS1/entry	RHEA:59612;RHEA:59624	True	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	False	PDAC_paired51_mapping_v2	LOCKED_DIRECT_ANNOTATION
PDAC	PDAC	ornithine	KEGG:C00077	SLC25A15	6661571ab7a92c0e	DIRECT_TRANSPORT	-1.23081851319797	0.038488432104132	Mitochondrion inner membrane; Mitochondrion membrane	WRITTEN_LEFT_SUBSTRATE;WRITTEN_RIGHT_PRODUCT	https://www.uniprot.org/uniprotkb/Q9Y619/entry	RHEA:34991;RHEA:70787;RHEA:70799	True	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	False	PDAC_paired51_mapping_v2	LOCKED_DIRECT_ANNOTATION
PDAC	PDAC	ornithine	KEGG:C00077	SLC25A2	9b9b010bebc1247b	DIRECT_TRANSPORT	-1.23081851319797	0.038488432104132	Mitochondrion membrane; Mitochondrion inner membrane	WRITTEN_LEFT_SUBSTRATE;WRITTEN_RIGHT_PRODUCT	https://www.uniprot.org/uniprotkb/Q9BXI2/entry	RHEA:70787;RHEA:70799;RHEA:70815;RHEA:70819;RHEA:71199;RHEA:72819;RHEA:73471;RHEA:73475;RHEA:73479;RHEA:73483	True	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	False	PDAC_paired51_mapping_v2	LOCKED_DIRECT_ANNOTATION
PDAC	PDAC	ornithine	KEGG:C00077	SLC25A29	7d2f381ea2aab646	DIRECT_TRANSPORT	-1.23081851319797	0.038488432104132	Mitochondrion inner membrane	WRITTEN_LEFT_SUBSTRATE;WRITTEN_RIGHT_PRODUCT	https://www.uniprot.org/uniprotkb/Q8N8R3/entry	RHEA:34991;RHEA:71199	True	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	False	PDAC_paired51_mapping_v2	LOCKED_DIRECT_ANNOTATION
PDAC	PDAC	ornithine	KEGG:C00077	SLC7A3	010f9f3c792e35d8	DIRECT_TRANSPORT	-1.23081851319797	0.038488432104132	Cell membrane	WRITTEN_LEFT_SUBSTRATE;WRITTEN_RIGHT_PRODUCT	https://www.uniprot.org/uniprotkb/Q8WY07/entry	RHEA:71199	True	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	False	PDAC_paired51_mapping_v2	LOCKED_DIRECT_ANNOTATION
PDAC	PDAC	putrescine	KEGG:C00134	AOC1	faf059efa2ed3b44	DIRECT_REACTION	-0.170852952311747	0.961217007290224	Secreted, extracellular space; Cell membrane	WRITTEN_LEFT_SUBSTRATE	https://www.uniprot.org/uniprotkb/P19801/entry	RHEA:18273	True	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	False	PDAC_paired51_mapping_v2	LOCKED_DIRECT_ANNOTATION
PDAC	PDAC	putrescine	KEGG:C00134	ATP13A3	91aa359bf0bdc397	DIRECT_TRANSPORT	-0.170852952311747	0.961217007290224	Recycling endosome membrane; Early endosome membrane; Late endosome membrane	WRITTEN_LEFT_SUBSTRATE;WRITTEN_RIGHT_PRODUCT	https://www.uniprot.org/uniprotkb/Q9H7F0/entry	RHEA:29995	True	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	False	PDAC_paired51_mapping_v2	LOCKED_DIRECT_ANNOTATION
PDAC	PDAC	putrescine	KEGG:C00134	HDAC10	b9e9e0c2d269ac1d	DIRECT_REACTION	-0.170852952311747	0.961217007290224	Cytoplasm; Nucleus	WRITTEN_RIGHT_PRODUCT	https://www.uniprot.org/uniprotkb/Q969S8/entry	RHEA:23412	True	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	False	PDAC_paired51_mapping_v2	LOCKED_DIRECT_ANNOTATION
PDAC	PDAC	putrescine	KEGG:C00134	ODC1	5894909179de3a85	DIRECT_REACTION	-0.170852952311747	0.961217007290224	NOT_SPECIFIED	WRITTEN_RIGHT_PRODUCT	https://www.uniprot.org/uniprotkb/P11926/entry	RHEA:22964	True	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	False	PDAC_paired51_mapping_v2	LOCKED_DIRECT_ANNOTATION
PDAC	PDAC	putrescine	KEGG:C00134	PAOX	2e7865d1a2487b62	DIRECT_REACTION	-0.170852952311747	0.961217007290224	Peroxisome; Cytoplasm	WRITTEN_RIGHT_PRODUCT	https://www.uniprot.org/uniprotkb/Q6QHF9/entry	RHEA:25812	True	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	False	PDAC_paired51_mapping_v2	LOCKED_DIRECT_ANNOTATION
PDAC	PDAC	putrescine	KEGG:C00134	SLC22A1	1d2886cc0909b20d	DIRECT_TRANSPORT	-0.170852952311747	0.961217007290224	Basolateral cell membrane; Apical cell membrane; Lateral cell membrane; Basal cell membrane; Cell membrane	WRITTEN_LEFT_SUBSTRATE;WRITTEN_RIGHT_PRODUCT	https://www.uniprot.org/uniprotkb/O15245/entry	RHEA:72135	True	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	False	PDAC_paired51_mapping_v2	LOCKED_DIRECT_ANNOTATION
PDAC	PDAC	putrescine	KEGG:C00134	SLC22A2	7fb9ceeb5638e2d7	DIRECT_TRANSPORT	-0.170852952311747	0.961217007290224	Basolateral cell membrane; Basal cell membrane; Apical cell membrane	WRITTEN_LEFT_SUBSTRATE;WRITTEN_RIGHT_PRODUCT	https://www.uniprot.org/uniprotkb/O15244/entry	RHEA:72135	True	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	False	PDAC_paired51_mapping_v2	LOCKED_DIRECT_ANNOTATION
PDAC	PDAC	putrescine	KEGG:C00134	SLC45A4	112bc5b9909c083d	DIRECT_TRANSPORT	-0.170852952311747	0.961217007290224	Cell membrane	WRITTEN_LEFT_SUBSTRATE;WRITTEN_RIGHT_PRODUCT	https://www.uniprot.org/uniprotkb/Q5BKX6/entry	RHEA:72135	True	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	False	PDAC_paired51_mapping_v2	LOCKED_DIRECT_ANNOTATION
PDAC	PDAC	putrescine	KEGG:C00134	SRM	9b05cfc83eea648f	DIRECT_REACTION	-0.170852952311747	0.961217007290224	NOT_SPECIFIED	WRITTEN_LEFT_SUBSTRATE	https://www.uniprot.org/uniprotkb/P19623/entry	RHEA:12721	True	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	False	PDAC_paired51_mapping_v2	LOCKED_DIRECT_ANNOTATION
PDAC	PDAC	pyruvate	KEGG:C00022	AGXT	b77059da75428572	DIRECT_REACTION	0.942499237518513	0.0700756635453659	Peroxisome	WRITTEN_LEFT_SUBSTRATE;WRITTEN_RIGHT_PRODUCT	https://www.uniprot.org/uniprotkb/P21549/entry	RHEA:22852;RHEA:24248	True	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	False	PDAC_paired51_mapping_v2	LOCKED_DIRECT_ANNOTATION
PDAC	PDAC	pyruvate	KEGG:C00022	AGXT2	0047610922629a7d	DIRECT_REACTION	0.942499237518513	0.0700756635453659	Mitochondrion	WRITTEN_LEFT_SUBSTRATE	https://www.uniprot.org/uniprotkb/Q9BYV1/entry	RHEA:18393;RHEA:77303	True	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	False	PDAC_paired51_mapping_v2	LOCKED_DIRECT_ANNOTATION
PDAC	PDAC	pyruvate	KEGG:C00022	CLYBL	7ea836e74210ba25	DIRECT_REACTION	0.942499237518513	0.0700756635453659	Mitochondrion	WRITTEN_RIGHT_PRODUCT	https://www.uniprot.org/uniprotkb/Q8N0X4/entry	RHEA:22612	True	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	False	PDAC_paired51_mapping_v2	LOCKED_DIRECT_ANNOTATION
PDAC	PDAC	pyruvate	KEGG:C00022	CTH	d0d9806506328360	DIRECT_REACTION	0.942499237518513	0.0700756635453659	Cytoplasm	WRITTEN_RIGHT_PRODUCT	https://www.uniprot.org/uniprotkb/P32929/entry	RHEA:24931	True	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	False	PDAC_paired51_mapping_v2	LOCKED_DIRECT_ANNOTATION
PDAC	PDAC	pyruvate	KEGG:C00022	DAO	923562aa6ccbf19f	DIRECT_REACTION	0.942499237518513	0.0700756635453659	Peroxisome matrix; Cytoplasm, cytosol; Presynaptic active zone; Secreted	WRITTEN_RIGHT_PRODUCT	https://www.uniprot.org/uniprotkb/P14920/entry	RHEA:22688	True	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	False	PDAC_paired51_mapping_v2	LOCKED_DIRECT_ANNOTATION
PDAC	PDAC	pyruvate	KEGG:C00022	FAHD1	2ea8335d2f900a71	DIRECT_REACTION	0.942499237518513	0.0700756635453659	Mitochondrion; Cytoplasm, cytosol	WRITTEN_RIGHT_PRODUCT	https://www.uniprot.org/uniprotkb/Q6P587/entry	RHEA:15641;RHEA:16097;RHEA:19009;RHEA:26168	True	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	False	PDAC_paired51_mapping_v2	LOCKED_DIRECT_ANNOTATION
PDAC	PDAC	pyruvate	KEGG:C00022	GPT	099f6c18564dad29	DIRECT_REACTION	0.942499237518513	0.0700756635453659	Cytoplasm	WRITTEN_RIGHT_PRODUCT	https://www.uniprot.org/uniprotkb/P24298/entry	RHEA:19453	True	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	False	PDAC_paired51_mapping_v2	LOCKED_DIRECT_ANNOTATION
PDAC	PDAC	pyruvate	KEGG:C00022	GPT2	0b6f8dda4489722f	DIRECT_REACTION	0.942499237518513	0.0700756635453659	NOT_SPECIFIED	WRITTEN_RIGHT_PRODUCT	https://www.uniprot.org/uniprotkb/Q8TD30/entry	RHEA:19453	True	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	False	PDAC_paired51_mapping_v2	LOCKED_DIRECT_ANNOTATION
PDAC	PDAC	pyruvate	KEGG:C00022	HOGA1	f7e1206de7a8f5bb	DIRECT_REACTION	0.942499237518513	0.0700756635453659	Mitochondrion	WRITTEN_RIGHT_PRODUCT	https://www.uniprot.org/uniprotkb/Q86XE5/entry	RHEA:30687;RHEA:35639	True	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	False	PDAC_paired51_mapping_v2	LOCKED_DIRECT_ANNOTATION
PDAC	PDAC	pyruvate	KEGG:C00022	KYAT1	d1d68675093ea63e	DIRECT_REACTION	0.942499237518513	0.0700756635453659	Cytoplasm, cytosol	WRITTEN_RIGHT_PRODUCT	https://www.uniprot.org/uniprotkb/Q16773/entry	RHEA:18121	True	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	False	PDAC_paired51_mapping_v2	LOCKED_DIRECT_ANNOTATION
PDAC	PDAC	pyruvate	KEGG:C00022	LDHA	a3a7bc2e1a8fc68f	DIRECT_REACTION	0.942499237518513	0.0700756635453659	Cytoplasm	WRITTEN_RIGHT_PRODUCT	https://www.uniprot.org/uniprotkb/P00338/entry	RHEA:23444	True	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	False	PDAC_paired51_mapping_v2	LOCKED_DIRECT_ANNOTATION
PDAC	PDAC	pyruvate	KEGG:C00022	LDHAL6A	66f39df03d0d66d2	DIRECT_REACTION	0.942499237518513	0.0700756635453659	Cytoplasm	WRITTEN_RIGHT_PRODUCT	https://www.uniprot.org/uniprotkb/Q6ZMR3/entry	RHEA:23444	True	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	False	PDAC_paired51_mapping_v2	LOCKED_DIRECT_ANNOTATION
PDAC	PDAC	pyruvate	KEGG:C00022	LDHB	441609f69010bca2	DIRECT_REACTION	0.942499237518513	0.0700756635453659	Cytoplasm; Mitochondrion inner membrane	WRITTEN_RIGHT_PRODUCT	https://www.uniprot.org/uniprotkb/P07195/entry	RHEA:23444	True	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	False	PDAC_paired51_mapping_v2	LOCKED_DIRECT_ANNOTATION
