cancer	cohort	stage_id	run_id	analysis_version	analysis_type	metabolite_key	metabolite_name	gene	unit	n	n_reference	effect_type	effect	ci_lower	ci_upper	p_value	q_value	test_family	family_n_evaluable	status	reason	source_id	same_cohort_postselection	stable_gene_id	expression_scale	model_formula	ci_method	ci_estimand	p_method	seed	bootstrap_valid	n_pairs_total	n_up	n_down	n_equal	up_fraction	mean_delta	median_delta	t_statistic	degrees_freedom	bootstrap_mean_lower	bootstrap_mean_upper	family_n_planned	evidence_label
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CURRENT	NA	NA	PGAM1	author_case	43	43	mean_paired_RNA_difference_author_scale	-0.046228457706570455	-0.15398187156613463	0.061524956152993734	0.3915193056316786	0.5730934763594135	RNA_PAIRED_CURRENT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:8888	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	1274649443	4000	43	17	26	0	0.3953488372093023	-0.046228457706570455	-0.10670537902358035	-0.8657990595471069	42	-0.1478696900971893	0.05515221200180464	101.0	NOT_SUPPORTED_THIS_TEST
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CAPT	NA	NA	PGAM1	author_case	36	36	mean_paired_RNA_difference_author_scale	-0.015726788655067207	-0.14025493852231424	0.10880136121217984	0.7991550572658571	0.8717963138645197	RNA_PAIRED_CAPT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:8888	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	1108885769	4000	36	16	20	0	0.4444444444444444	-0.015726788655067207	-0.10252222498612529	-0.25638442688344176	35	-0.1341434526720643	0.10152172435457905	101.0	NOT_SUPPORTED_THIS_TEST
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CURRENT	NA	NA	PGAM2	author_case	43	43	mean_paired_RNA_difference_author_scale	-0.019864338510587273	-0.16575108358310175	0.1260224065619272	0.7848267005731875	0.932558785386964	RNA_PAIRED_CURRENT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:8889	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	4001574143	4000	43	22	21	0	0.5116279069767442	-0.019864338510587273	0.016568319362660233	-0.27478752749749097	42	-0.16754203199245007	0.11092280886113165	101.0	NOT_SUPPORTED_THIS_TEST
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CAPT	NA	NA	PGAM2	author_case	36	36	mean_paired_RNA_difference_author_scale	-0.013304678679199242	-0.1867949267225672	0.16018556936416872	0.877175312477382	0.9228615266689124	RNA_PAIRED_CAPT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:8889	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	3951698592	4000	36	20	16	0	0.5555555555555556	-0.013304678679199242	0.03241635829851486	-0.15568560177926488	35	-0.18905264311665834	0.14330937631904755	101.0	NOT_SUPPORTED_THIS_TEST
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CURRENT	NA	NA	PLA2G4A	author_case	43	43	mean_paired_RNA_difference_author_scale	-0.15572791077563458	-0.3366511309894138	0.025195309438144603	0.08970908359553065	0.22099066934508768	RNA_PAIRED_CURRENT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:9035	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	574299329	4000	43	18	25	0	0.4186046511627907	-0.15572791077563458	-0.10698331113945958	-1.7370442892401798	42	-0.32953511010472186	0.011825242846582257	101.0	NOT_SUPPORTED_THIS_TEST
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CAPT	NA	NA	PLA2G4A	author_case	36	36	mean_paired_RNA_difference_author_scale	-0.20052193280515745	-0.39366106073094387	-0.007382804879371041	0.04228947242443885	0.1377818295118814	RNA_PAIRED_CAPT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:9035	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	544747369	4000	36	15	21	0	0.4166666666666667	-0.20052193280515745	-0.15660514245036516	-2.10770945249506	35	-0.39018476055398604	-0.03328051399267175	101.0	NOMINAL_EXPLORATORY
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CURRENT	NA	NA	GLYCTK	author_case	43	43	mean_paired_RNA_difference_author_scale	0.07022863253823577	-0.008312361483847105	0.14876962656031867	0.07832699474430363	0.19777566172936664	RNA_PAIRED_CURRENT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:24247	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	629112191	4000	43	26	17	0	0.6046511627906976	0.07022863253823577	0.06157861753943994	1.8044986532464478	42	-0.005712172177083467	0.14614641139274828	101.0	NOT_SUPPORTED_THIS_TEST
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CAPT	NA	NA	GLYCTK	author_case	36	36	mean_paired_RNA_difference_author_scale	0.061611324325016356	-0.013047935851175071	0.13627058450120777	0.10278604464540148	0.24717596450441784	RNA_PAIRED_CAPT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:24247	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	615451395	4000	36	22	14	0	0.6111111111111112	0.061611324325016356	0.05905478167755973	1.6753131183866956	35	-0.009783489732077509	0.13209696567305237	101.0	NOT_SUPPORTED_THIS_TEST
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CURRENT	NA	NA	PGK1	author_case	43	43	mean_paired_RNA_difference_author_scale	-0.03596561460084772	-0.11159773445145554	0.03966650524976011	0.34271580798017853	0.5417490486080606	RNA_PAIRED_CURRENT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:8896	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	3339566603	4000	43	21	22	0	0.4883720930232558	-0.03596561460084772	-0.031005447490979776	-0.9596656644576629	42	-0.10803773024950408	0.033240595934601894	101.0	NOT_SUPPORTED_THIS_TEST
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CAPT	NA	NA	PGK1	author_case	36	36	mean_paired_RNA_difference_author_scale	-0.036599670749700816	-0.10683725360880499	0.03363791210940335	0.29736770102795607	0.5095203004760085	RNA_PAIRED_CAPT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:8896	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	1035806447	4000	36	18	18	0	0.5	-0.036599670749700816	-0.009997556960344767	-1.057856474209361	35	-0.10371783216014946	0.03149325595886088	101.0	NOT_SUPPORTED_THIS_TEST
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CURRENT	NA	NA	PGK2	author_case	43	43	mean_paired_RNA_difference_author_scale	-0.026928663846002114	-0.10557349411865971	0.05171616642665549	0.49336196849010017	0.6643941175666682	RNA_PAIRED_CURRENT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:8898	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	3842985077	4000	43	15	28	0	0.3488372093023256	-0.026928663846002114	-0.09145582362826987	-0.6910084673901098	42	-0.09933487477543373	0.04811578382011789	101.0	NOT_SUPPORTED_THIS_TEST
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CAPT	NA	NA	PGK2	author_case	36	36	mean_paired_RNA_difference_author_scale	-0.04076888104175527	-0.12287150076874541	0.041333738685234864	0.3203393662481397	0.5192826710608951	RNA_PAIRED_CAPT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:8898	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	647115586	4000	36	12	24	0	0.3333333333333333	-0.04076888104175527	-0.09403332958259503	-1.0080704964588907	35	-0.1147861574056429	0.039607573150939386	101.0	NOT_SUPPORTED_THIS_TEST
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CURRENT	NA	NA	PHGDH	author_case	43	43	mean_paired_RNA_difference_author_scale	-0.20730587451798851	-0.4024365400116393	-0.012175209024337691	0.03786693526604112	0.1158957715718228	RNA_PAIRED_CURRENT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:8923	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	1341211547	4000	43	18	25	0	0.4186046511627907	-0.20730587451798851	-0.06864222662686004	-2.144000226754829	42	-0.39188406801319475	-0.03105470101131767	101.0	NOMINAL_EXPLORATORY
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CAPT	NA	NA	PHGDH	author_case	36	36	mean_paired_RNA_difference_author_scale	-0.22855757268370486	-0.45420473274739714	-0.00291041262001257	0.04727073227227768	0.14411717700836882	RNA_PAIRED_CAPT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:8923	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	4208413275	4000	36	16	20	0	0.4444444444444444	-0.22855757268370486	-0.04763996303355533	-2.0562924002051397	35	-0.43971087189111946	-0.012401518852609254	101.0	NOMINAL_EXPLORATORY
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CURRENT	NA	NA	CTNS	author_case	43	43	mean_paired_RNA_difference_author_scale	0.013227906854550798	-0.09927646251505967	0.12573227622416128	0.8135934853465902	0.9445257870856103	RNA_PAIRED_CURRENT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:2518	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	84627780	4000	43	22	21	0	0.5116279069767442	0.013227906854550798	0.01548762080042998	0.23727964401415444	42	-0.0934604878805302	0.11769297964224823	101.0	NOT_SUPPORTED_THIS_TEST
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CAPT	NA	NA	CTNS	author_case	36	36	mean_paired_RNA_difference_author_scale	0.03907133691004537	-0.08895055572428053	0.16709322954437128	0.5395510472156418	0.706174940606737	RNA_PAIRED_CAPT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:2518	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	2799055301	4000	36	19	17	0	0.5277777777777778	0.03907133691004537	0.015825972376250164	0.619573958768017	35	-0.08321971957151703	0.15844703069251978	101.0	NOT_SUPPORTED_THIS_TEST
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CURRENT	NA	NA	DPEP1	author_case	43	43	mean_paired_RNA_difference_author_scale	0.05395933114349759	-0.0684639241784226	0.17638258646541777	0.37880606869922373	0.5626384255679646	RNA_PAIRED_CURRENT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:3002	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	1112939309	4000	43	23	20	0	0.5348837209302325	0.05395933114349759	0.030501047971219997	0.8894906305332533	42	-0.05518547511744847	0.17517627705065564	101.0	NOT_SUPPORTED_THIS_TEST
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CAPT	NA	NA	DPEP1	author_case	36	36	mean_paired_RNA_difference_author_scale	0.028011492071317406	-0.1090237699012676	0.1650467540439024	0.6806922604463465	0.8137485477251405	RNA_PAIRED_CAPT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:3002	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	2648415104	4000	36	18	18	0	0.5	0.028011492071317406	0.009153195681919524	0.41497605300655854	35	-0.09405876496138063	0.16744582449584958	101.0	NOT_SUPPORTED_THIS_TEST
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CURRENT	NA	NA	SLC7A11	author_case	43	43	mean_paired_RNA_difference_author_scale	0.8302600899508233	0.42888599205354505	1.2316341878481016	0.00014706625145043128	0.002121955913784794	RNA_PAIRED_CURRENT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:11059	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	2818028844	4000	43	34	9	0	0.7906976744186046	0.8302600899508233	0.9641168061999705	4.174491329003864	42	0.4310284266963205	1.2070476631245735	101.0	FDR_SUPPORTED
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CAPT	NA	NA	SLC7A11	author_case	36	36	mean_paired_RNA_difference_author_scale	0.8987392426281929	0.43136974105268083	1.366108744203705	0.0004119425361743975	0.004066602364257838	RNA_PAIRED_CAPT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:11059	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	1720889674	4000	36	29	7	0	0.8055555555555556	0.8987392426281929	0.9652737215007101	3.9038440799809337	35	0.45239427919515796	1.336157851150503	101.0	FDR_SUPPORTED
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CURRENT	NA	NA	CKB	author_case	43	43	mean_paired_RNA_difference_author_scale	-0.1335988324266869	-0.30764386284605955	0.04044619799268573	0.12886057283650074	0.271144122010137	RNA_PAIRED_CURRENT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:1991	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	1599788060	4000	43	19	24	0	0.4418604651162791	-0.1335988324266869	-0.09388918071089947	-1.5491011597632285	42	-0.3025970196391737	0.026800808175625405	101.0	NOT_SUPPORTED_THIS_TEST
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CAPT	NA	NA	CKB	author_case	36	36	mean_paired_RNA_difference_author_scale	-0.19762816513899406	-0.39389413587810806	-0.001362194399880029	0.04851469325034198	0.14411717700836882	RNA_PAIRED_CAPT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:1991	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	2620137344	4000	36	14	22	0	0.3888888888888889	-0.19762816513899406	-0.18727648647096995	-2.0441980002103493	35	-0.38127573194600567	-0.008865238182149552	101.0	NOMINAL_EXPLORATORY
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CURRENT	NA	NA	CKM	author_case	43	43	mean_paired_RNA_difference_author_scale	-0.06066919570625966	-0.3555979143113422	0.23425952289882285	0.6801558059252995	0.8276594746801837	RNA_PAIRED_CURRENT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:1994	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	2316174238	4000	43	23	20	0	0.5348837209302325	-0.06066919570625966	0.038625498271600556	-0.4151355419418307	42	-0.35370501787333214	0.21711445631838905	101.0	NOT_SUPPORTED_THIS_TEST
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CAPT	NA	NA	CKM	author_case	36	36	mean_paired_RNA_difference_author_scale	-0.06637888745631071	-0.4188676408265	0.2861098659138786	0.7045508147916724	0.8274375848134757	RNA_PAIRED_CAPT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:1994	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	564307451	4000	36	19	17	0	0.5277777777777778	-0.06637888745631071	0.03527771537864055	-0.38229958943390846	35	-0.40878149111877987	0.26662108412822594	101.0	NOT_SUPPORTED_THIS_TEST
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CURRENT	NA	NA	GALK2	author_case	43	43	mean_paired_RNA_difference_author_scale	0.08074381584967161	-0.016966853002026536	0.17845448470136976	0.10282479014269026	0.2360296319184481	RNA_PAIRED_CURRENT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:4119	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	2875787706	4000	43	23	20	0	0.5348837209302325	0.08074381584967161	0.03275801326723027	1.6676542985005949	42	-0.013676486267781873	0.17285090407954518	101.0	NOT_SUPPORTED_THIS_TEST
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CAPT	NA	NA	GALK2	author_case	36	36	mean_paired_RNA_difference_author_scale	0.11658579241773023	0.007708653106500235	0.22546293172896023	0.03656699036385653	0.13190235809819675	RNA_PAIRED_CAPT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:4119	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	3199935919	4000	36	21	15	0	0.5833333333333334	0.11658579241773023	0.11379500159275979	2.1738423970896026	35	0.011971636455484484	0.22050236415646918	101.0	NOMINAL_EXPLORATORY
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CURRENT	NA	NA	GCK	author_case	43	43	mean_paired_RNA_difference_author_scale	-0.017148511755565376	-0.09933311285643938	0.06503608934530862	0.6758366559644156	0.8276594746801837	RNA_PAIRED_CURRENT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:4195	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	1940998282	4000	43	19	24	0	0.4418604651162791	-0.017148511755565376	-0.03008850333164048	-0.4210898056664293	42	-0.09549702828552878	0.0643349605725156	101.0	NOT_SUPPORTED_THIS_TEST
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CAPT	NA	NA	GCK	author_case	36	36	mean_paired_RNA_difference_author_scale	-0.033694213650923656	-0.11060983778334368	0.043221410481496365	0.37990104894248045	0.5903077837413927	RNA_PAIRED_CAPT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:4195	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	2731338349	4000	36	16	20	0	0.4444444444444444	-0.033694213650923656	-0.030777598686305474	-0.8893237367629855	35	-0.10941326774026748	0.03848006317205636	101.0	NOT_SUPPORTED_THIS_TEST
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CURRENT	NA	NA	GCLC	author_case	43	43	mean_paired_RNA_difference_author_scale	-0.09524370916768318	-0.23720457815179194	0.046717159816425574	0.1829895879788387	0.36239114482083745	RNA_PAIRED_CURRENT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:4311	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	744167315	4000	43	19	24	0	0.4418604651162791	-0.09524370916768318	-0.09898917259790085	-1.353961747418866	42	-0.22902891884250598	0.04136619213213287	101.0	NOT_SUPPORTED_THIS_TEST
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CAPT	NA	NA	GCLC	author_case	36	36	mean_paired_RNA_difference_author_scale	-0.1022036917216338	-0.2513486995642783	0.04694131612101071	0.17295780787701157	0.3565048692975136	RNA_PAIRED_CAPT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:4311	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	2591838846	4000	36	15	21	0	0.4166666666666667	-0.1022036917216338	-0.10673574587921575	-1.3911597033100114	35	-0.24211096597804546	0.042639803351980095	101.0	NOT_SUPPORTED_THIS_TEST
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CURRENT	NA	NA	GLUL	author_case	43	43	mean_paired_RNA_difference_author_scale	-0.12850755145516504	-0.3374844432429851	0.08046934033265504	0.22149563271572195	0.4220954510243003	RNA_PAIRED_CURRENT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:4341	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	2290947351	4000	43	16	27	0	0.37209302325581395	-0.12850755145516504	-0.09106082100406887	-1.240992414575624	42	-0.33233538684641195	0.07132800190785939	101.0	NOT_SUPPORTED_THIS_TEST
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CAPT	NA	NA	GLUL	author_case	36	36	mean_paired_RNA_difference_author_scale	-0.08804859967677738	-0.3049633742981747	0.12886617494461994	0.4154927596991772	0.6185165950856844	RNA_PAIRED_CAPT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:4341	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	1484468217	4000	36	15	21	0	0.4166666666666667	-0.08804859967677738	-0.07810859325445074	-0.8240478804966282	35	-0.3020146454182425	0.11692796742316186	101.0	NOT_SUPPORTED_THIS_TEST
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CURRENT	NA	NA	GSS	author_case	43	43	mean_paired_RNA_difference_author_scale	0.03497524857838257	-0.07536711593868581	0.14531761309545094	0.525859964335226	0.6988402157612872	RNA_PAIRED_CURRENT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:4624	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	145239729	4000	43	25	18	0	0.5813953488372093	0.03497524857838257	0.10373039229337078	0.639671891356782	42	-0.07135069722161186	0.13699815192185846	101.0	NOT_SUPPORTED_THIS_TEST
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CAPT	NA	NA	GSS	author_case	36	36	mean_paired_RNA_difference_author_scale	0.04929846941485502	-0.07742251841498218	0.17601945724469223	0.4349767686014059	0.6276093375534572	RNA_PAIRED_CAPT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:4624	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	1454865417	4000	36	21	15	0	0.5833333333333334	0.04929846941485502	0.1640797295855152	0.7897761477687874	35	-0.07619160174124379	0.16206932132487054	101.0	NOT_SUPPORTED_THIS_TEST
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CURRENT	NA	NA	HK1	author_case	43	43	mean_paired_RNA_difference_author_scale	-0.16694746608798997	-0.24348083151872024	-0.09041410065725967	7.220099440536421e-05	0.001215383405823631	RNA_PAIRED_CURRENT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:4922	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	1592547055	4000	43	13	30	0	0.3023255813953488	-0.16694746608798997	-0.15700959830301997	-4.402179674087971	42	-0.24171784120260956	-0.09497488338286886	101.0	FDR_SUPPORTED
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CAPT	NA	NA	HK1	author_case	36	36	mean_paired_RNA_difference_author_scale	-0.18174583621846557	-0.2601595806595733	-0.10333209177735787	3.894125766591696e-05	0.0008445970027610837	RNA_PAIRED_CAPT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:4922	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	2343790812	4000	36	10	26	0	0.2777777777777778	-0.18174583621846557	-0.1599539586586749	-4.705344269214229	35	-0.2578442908283017	-0.1091310315161867	101.0	FDR_SUPPORTED
PRAD	CAMP_PRAD	03_PATIENT	20260922T142000Z_discovery_v1	prad_patient_v1	RNA_PAIRED_CURRENT	NA	NA	HK2	author_case	43	43	mean_paired_RNA_difference_author_scale	0.14587369856808086	-0.12870120428742526	0.420448601423587	0.2897755112206939	0.5046090798843118	RNA_PAIRED_CURRENT	101.0	DONE	NA	CAMP_v0.3.4_PRAD	True	HGNC:4923	author_RMA_BatchAdj_continuous	RNA_T-RNA_N ~ intercept	paired_t_analytic95	mean_paired_RNA_difference	two_sided_paired_t	3462380110	4000	43	29	14	0	0.6744186046511628	0.14587369856808086	0.24222926561934965	1.072148394140904	42	-0.1252588067601612	0.39871547875863306	101.0	NOT_SUPPORTED_THIS_TEST
