cancer	cohort	stage_id	run_id	analysis_version	analysis_type	metabolite_key	metabolite_name	gene	unit	n	n_reference	effect_type	effect	ci_lower	ci_upper	p_value	q_value	test_family	family_n_evaluable	status	reason	source_id	human_gene_id	rna_symbol	relation_id	family_n_planned	reused_from	n_up	n_down	n_equal	median_difference	bootstrap_ci_lower	bootstrap_ci_upper	bootstrap_valid	random_seed	proportion_up	proportion_down
COAD	CAMP_COAD	03_PATIENT	20260922T135816Z_source_contract_patient_v2	COAD_source_contract_patient_v2	rna_paired_t	NA	NA	ASPA	explicit_individual_matched_pair	33	33.0	mean_paired_difference_log2_RNA	-3.1755987307549964	-3.7430084256730787	-2.608189035836914	8.366270272923583e-13	7.630356979195547e-11	COAD_source_contract_patient_v2_rna_paired_t	515.0	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:443	ASPA	COAD|NA|NA|hsa:443	526	NA	1.0	32.0	0.0	-3.4237013300033503	-3.70331206959651	-2.598021948174473	4000.0	690777145.0	0.030303030303030304	0.9696969696969697
COAD	CAMP_COAD	03_PATIENT	20260922T135816Z_source_contract_patient_v2	COAD_source_contract_patient_v2	rna_paired_t	NA	NA	RIMKLB	explicit_individual_matched_pair	33	33.0	mean_paired_difference_log2_RNA	-0.9845516826797417	-1.5771391670238266	-0.3919641983356569	0.0019012981961560051	0.003780573633283176	COAD_source_contract_patient_v2_rna_paired_t	515.0	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:57494	RIMKLB	COAD|NA|NA|hsa:57494	526	NA	8.0	25.0	0.0	-1.0570464994483295	-1.5504599560618793	-0.4443890882602817	4000.0	3518705934.0	0.24242424242424243	0.7575757575757576
COAD	CAMP_COAD	03_PATIENT	20260922T135816Z_source_contract_patient_v2	COAD_source_contract_patient_v2	rna_paired_t	NA	NA	SLC13A3	explicit_individual_matched_pair	33	33.0	mean_paired_difference_log2_RNA	0.6071334430063933	0.20271359988305399	1.0115532861297325	0.004477876741750925	0.007952091455178367	COAD_source_contract_patient_v2_rna_paired_t	515.0	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:64849	SLC13A3	COAD|NA|NA|hsa:64849	526	NA	22.0	11.0	0.0	0.3819765709788392	0.2322906355881922	1.007360354278095	4000.0	2821689124.0	0.6666666666666666	0.3333333333333333
COAD	CAMP_COAD	03_PATIENT	20260922T135816Z_source_contract_patient_v2	COAD_source_contract_patient_v2	rna_paired_t	NA	NA	GNPNAT1	explicit_individual_matched_pair	33	33.0	mean_paired_difference_log2_RNA	0.7836020011709244	0.4935157039490853	1.0736882983927636	4.6055767611891e-06	1.602616237846207e-05	COAD_source_contract_patient_v2_rna_paired_t	515.0	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:64841	GNPNAT1	COAD|NA|NA|hsa:64841	526	NA	28.0	5.0	0.0	0.8655011818917	0.5100453138053602	1.0509172847543058	4000.0	1319000180.0	0.8484848484848485	0.15151515151515152
COAD	CAMP_COAD	03_PATIENT	20260922T135816Z_source_contract_patient_v2	COAD_source_contract_patient_v2	rna_paired_t	NA	NA	NAGS	explicit_individual_matched_pair	33	33.0	mean_paired_difference_log2_RNA	-0.5181953518707493	-0.8698181865737421	-0.16657251716775645	0.005169835693883062	0.00899481548091141	COAD_source_contract_patient_v2_rna_paired_t	515.0	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:162417	NAGS	COAD|NA|NA|hsa:162417	526	NA	10.0	23.0	0.0	-0.5971264899446993	-0.8582828374478887	-0.18245670572024866	4000.0	3217711581.0	0.30303030303030304	0.696969696969697
COAD	CAMP_COAD	03_PATIENT	20260922T135816Z_source_contract_patient_v2	COAD_source_contract_patient_v2	rna_paired_t	NA	NA	NEU4	explicit_individual_matched_pair	33	33.0	mean_paired_difference_log2_RNA	-2.364012175335457	-2.9875169565444937	-1.7405073941264204	8.342356167015631e-09	5.8058289540716894e-08	COAD_source_contract_patient_v2_rna_paired_t	515.0	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:129807	NEU4	COAD|NA|NA|hsa:129807	526	NA	2.0	31.0	0.0	-2.514415466952599	-2.9784708266219933	-1.7709569950436141	4000.0	123318568.0	0.06060606060606061	0.9393939393939394
COAD	CAMP_COAD	03_PATIENT	20260922T135816Z_source_contract_patient_v2	COAD_source_contract_patient_v2	rna_paired_t	NA	NA	NANP	explicit_individual_matched_pair	33	33.0	mean_paired_difference_log2_RNA	1.150376916073123	0.6384419588210054	1.6623118733252404	6.759890604365277e-05	0.0001822693016360271	COAD_source_contract_patient_v2_rna_paired_t	515.0	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:140838	NANP	COAD|NA|NA|hsa:140838	526	NA	23.0	10.0	0.0	1.2545728270855898	0.6744540547403778	1.643741540679255	4000.0	1883224950.0	0.696969696969697	0.30303030303030304
COAD	CAMP_COAD	03_PATIENT	20260922T135816Z_source_contract_patient_v2	COAD_source_contract_patient_v2	rna_paired_t	NA	NA	SLC17A5	explicit_individual_matched_pair	33	33.0	mean_paired_difference_log2_RNA	-0.9255433581779302	-1.2164495033207243	-0.6346372130351361	2.7193320932680195e-07	1.321184932106632e-06	COAD_source_contract_patient_v2_rna_paired_t	515.0	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:26503	SLC17A5	COAD|NA|NA|hsa:26503	526	NA	4.0	29.0	0.0	-0.9284567915763997	-1.190081455417023	-0.6473940046882968	4000.0	3166020000.0	0.12121212121212122	0.8787878787878788
COAD	CAMP_COAD	03_PATIENT	20260922T135816Z_source_contract_patient_v2	COAD_source_contract_patient_v2	rna_paired_t	NA	NA	NEU2	explicit_individual_matched_pair	33	33.0	mean_paired_difference_log2_RNA	0.35593100485421664	0.004836513695042122	0.7070254960133912	0.04710479567934209	0.06556478317530047	COAD_source_contract_patient_v2_rna_paired_t	515.0	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:4759	NEU2	COAD|NA|NA|hsa:4759	526	NA	24.0	9.0	0.0	0.38832016090306	0.02377709013630153	0.6975803725200302	4000.0	3030556541.0	0.7272727272727273	0.2727272727272727
COAD	CAMP_COAD	03_PATIENT	20260922T135816Z_source_contract_patient_v2	COAD_source_contract_patient_v2	rna_paired_t	NA	NA	PEMT	explicit_individual_matched_pair	33	33.0	mean_paired_difference_log2_RNA	0.9128137435452236	0.5430468306115845	1.2825806564788627	1.829638825664136e-05	5.478279041959477e-05	COAD_source_contract_patient_v2_rna_paired_t	515.0	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:10400	PEMT	COAD|NA|NA|hsa:10400	526	NA	25.0	8.0	0.0	1.0362291622608115	0.5514876675503018	1.2477175556946638	4000.0	3463291236.0	0.7575757575757576	0.24242424242424243
COAD	CAMP_COAD	03_PATIENT	20260922T135816Z_source_contract_patient_v2	COAD_source_contract_patient_v2	rna_paired_t	NA	NA	SLC25A26	explicit_individual_matched_pair	33	33.0	mean_paired_difference_log2_RNA	0.5323970958656199	0.1662677947756258	0.898526396955614	0.0057231192015560605	0.009890625465776412	COAD_source_contract_patient_v2_rna_paired_t	515.0	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:115286	SLC25A26	COAD|NA|NA|hsa:115286	526	NA	23.0	10.0	0.0	0.40711783598261064	0.20106716584917944	0.9024485660810668	4000.0	3008417659.0	0.696969696969697	0.30303030303030304
COAD	CAMP_COAD	03_PATIENT	20260922T135816Z_source_contract_patient_v2	COAD_source_contract_patient_v2	rna_paired_t	NA	NA	COMT	explicit_individual_matched_pair	33	33.0	mean_paired_difference_log2_RNA	0.8165957478166695	0.5738151980618613	1.0593762975714778	9.466560079213666e-08	5.026060248242307e-07	COAD_source_contract_patient_v2_rna_paired_t	515.0	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:1312	COMT	COAD|NA|NA|hsa:1312	526	NA	31.0	2.0	0.0	0.8991424768028011	0.5782830184140682	1.039730858164956	4000.0	2954576190.0	0.9393939393939394	0.06060606060606061
COAD	CAMP_COAD	03_PATIENT	20260922T135816Z_source_contract_patient_v2	COAD_source_contract_patient_v2	rna_paired_t	NA	NA	CARNMT1	explicit_individual_matched_pair	33	33.0	mean_paired_difference_log2_RNA	0.5989398434463654	0.3621192751631317	0.8357604117295991	1.2786809564354316e-05	3.919766027168139e-05	COAD_source_contract_patient_v2_rna_paired_t	515.0	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:138199	CARNMT1	COAD|NA|NA|hsa:138199	526	NA	26.0	7.0	0.0	0.5903334501997302	0.38042993271909264	0.8238270671159007	4000.0	1460606843.0	0.7878787878787878	0.21212121212121213
COAD	CAMP_COAD	03_PATIENT	20260922T135816Z_source_contract_patient_v2	COAD_source_contract_patient_v2	rna_paired_t	NA	NA	AHCY	explicit_individual_matched_pair	33	33.0	mean_paired_difference_log2_RNA	1.7685134055464777	1.3860345610024594	2.150992250090496	9.617670726045971e-11	1.4151715496896216e-09	COAD_source_contract_patient_v2_rna_paired_t	515.0	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:191	AHCY	COAD|NA|NA|hsa:191	526	NA	32.0	1.0	0.0	1.7153643543746	1.4002025126862485	2.1251420538616634	4000.0	4056356625.0	0.9696969696969697	0.030303030303030304
COAD	CAMP_COAD	03_PATIENT	20260922T135816Z_source_contract_patient_v2	COAD_source_contract_patient_v2	rna_paired_t	NA	NA	GAMT	explicit_individual_matched_pair	33	33.0	mean_paired_difference_log2_RNA	-0.9510314273491368	-1.3533536572156248	-0.5487091974826488	3.3995801460007175e-05	9.780914945197594e-05	COAD_source_contract_patient_v2_rna_paired_t	515.0	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:2593	GAMT	COAD|NA|NA|hsa:2593	526	NA	5.0	28.0	0.0	-1.2160508944626205	-1.309376959802948	-0.5561125415560852	4000.0	3428442193.0	0.15151515151515152	0.8484848484848485
COAD	CAMP_COAD	03_PATIENT	20260922T135816Z_source_contract_patient_v2	COAD_source_contract_patient_v2	rna_paired_t	NA	NA	COQ3	explicit_individual_matched_pair	33	33.0	mean_paired_difference_log2_RNA	0.5127521711939106	0.27684752577687743	0.7486568166109437	0.00010399702986023104	0.00027187040801024864	COAD_source_contract_patient_v2_rna_paired_t	515.0	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:51805	COQ3	COAD|NA|NA|hsa:51805	526	NA	27.0	6.0	0.0	0.5777323811441901	0.2710016371202027	0.7295939708688935	4000.0	3321774436.0	0.8181818181818182	0.18181818181818182
COAD	CAMP_COAD	03_PATIENT	20260922T135816Z_source_contract_patient_v2	COAD_source_contract_patient_v2	rna_paired_t	NA	NA	TPMT	explicit_individual_matched_pair	33	33.0	mean_paired_difference_log2_RNA	-0.8502074720582513	-1.0876999293276968	-0.6127150147888059	2.7436336779754314e-08	1.6429899350666828e-07	COAD_source_contract_patient_v2_rna_paired_t	515.0	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:7172	TPMT	COAD|NA|NA|hsa:7172	526	NA	4.0	29.0	0.0	-0.8047263747247992	-1.0823104066068758	-0.637518279187112	4000.0	374061403.0	0.12121212121212122	0.8787878787878788
COAD	CAMP_COAD	03_PATIENT	20260922T135816Z_source_contract_patient_v2	COAD_source_contract_patient_v2	rna_paired_t	NA	NA	MAT1A	explicit_individual_matched_pair	33	33.0	mean_paired_difference_log2_RNA	1.097573687640569	0.44231943681708275	1.7528279384640553	0.0017654753028067403	0.003524107678083222	COAD_source_contract_patient_v2_rna_paired_t	515.0	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:4143	MAT1A	COAD|NA|NA|hsa:4143	526	NA	22.0	11.0	0.0	0.9348757286512805	0.49866554928168805	1.710138180174453	4000.0	2550865801.0	0.6666666666666666	0.3333333333333333
COAD	CAMP_COAD	03_PATIENT	20260922T135816Z_source_contract_patient_v2	COAD_source_contract_patient_v2	rna_paired_t	NA	NA	MOCS1	explicit_individual_matched_pair	33	33.0	mean_paired_difference_log2_RNA	-1.294347789192637	-1.6923253852829052	-0.8963701931023687	1.8017742280009889e-07	9.008871140004944e-07	COAD_source_contract_patient_v2_rna_paired_t	515.0	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:4337	MOCS1	COAD|NA|NA|hsa:4337	526	NA	4.0	29.0	0.0	-1.29533264682909	-1.6821924072222953	-0.943151312688007	4000.0	3050452427.0	0.12121212121212122	0.8787878787878788
COAD	CAMP_COAD	03_PATIENT	20260922T135816Z_source_contract_patient_v2	COAD_source_contract_patient_v2	rna_paired_t	NA	NA	GNE	explicit_individual_matched_pair	33	33.0	mean_paired_difference_log2_RNA	-0.7360103640471907	-1.1885854629787862	-0.28343526511559525	0.0023010686611979964	0.004421829703421523	COAD_source_contract_patient_v2_rna_paired_t	515.0	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:10020	GNE	COAD|NA|NA|hsa:10020	526	NA	9.0	24.0	0.0	-0.5494982189034001	-1.1749031767388236	-0.3027853779510088	4000.0	3864298672.0	0.2727272727272727	0.7272727272727273
COAD	CAMP_COAD	03_PATIENT	20260922T135816Z_source_contract_patient_v2	COAD_source_contract_patient_v2	rna_paired_t	NA	NA	B3GNT2	explicit_individual_matched_pair	33	33.0	mean_paired_difference_log2_RNA	-0.6510278702630061	-0.8582814992751887	-0.44377424125082354	3.4421293271831166e-07	1.582764824552951e-06	COAD_source_contract_patient_v2_rna_paired_t	515.0	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:10678	B3GNT2	COAD|NA|NA|hsa:10678	526	NA	3.0	30.0	0.0	-0.4860138055634504	-0.8441281562748185	-0.45592700756395776	4000.0	2359811063.0	0.09090909090909091	0.9090909090909091
COAD	CAMP_COAD	03_PATIENT	20260922T135816Z_source_contract_patient_v2	COAD_source_contract_patient_v2	rna_paired_t	NA	NA	SLC35D2	explicit_individual_matched_pair	33	33.0	mean_paired_difference_log2_RNA	-0.7663631163861839	-1.0536399293573873	-0.47908630341498054	5.620704511081031e-06	1.8761808904108642e-05	COAD_source_contract_patient_v2_rna_paired_t	515.0	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:11046	SLC35D2	COAD|NA|NA|hsa:11046	526	NA	7.0	26.0	0.0	-0.7865892718009011	-1.042764381062717	-0.49437752446663735	4000.0	755235211.0	0.21212121212121213	0.7878787878787878
COAD	CAMP_COAD	03_PATIENT	20260922T135816Z_source_contract_patient_v2	COAD_source_contract_patient_v2	rna_paired_t	NA	NA	DPAGT1	explicit_individual_matched_pair	33	33.0	mean_paired_difference_log2_RNA	0.6882517771184463	0.47979855944487104	0.8967049947920216	1.35300215415026e-07	6.967961093873839e-07	COAD_source_contract_patient_v2_rna_paired_t	515.0	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:1798	DPAGT1	COAD|NA|NA|hsa:1798	526	NA	29.0	4.0	0.0	0.7621322120892984	0.4959115435044305	0.8867496910760224	4000.0	3512013323.0	0.8787878787878788	0.12121212121212122
COAD	CAMP_COAD	03_PATIENT	20260922T135816Z_source_contract_patient_v2	COAD_source_contract_patient_v2	rna_paired_t	NA	NA	SLC35D1	explicit_individual_matched_pair	33	33.0	mean_paired_difference_log2_RNA	-1.3955540768924388	-1.7135806965450004	-1.0775274572398772	3.277629626531197e-10	4.3281519427270935e-09	COAD_source_contract_patient_v2_rna_paired_t	515.0	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:23169	SLC35D1	COAD|NA|NA|hsa:23169	526	NA	3.0	30.0	0.0	-1.416740737848471	-1.6906523553915822	-1.0983469962377703	4000.0	3153036460.0	0.09090909090909091	0.9090909090909091
COAD	CAMP_COAD	03_PATIENT	20260922T135816Z_source_contract_patient_v2	COAD_source_contract_patient_v2	rna_paired_t	NA	NA	SLC35A3	explicit_individual_matched_pair	33	33.0	mean_paired_difference_log2_RNA	-1.0471295944162322	-1.3767485521414096	-0.7175106366910547	2.7965262546903373e-07	1.3459916085659099e-06	COAD_source_contract_patient_v2_rna_paired_t	515.0	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:23443	SLC35A3	COAD|NA|NA|hsa:23443	526	NA	4.0	29.0	0.0	-0.8987562832878009	-1.3717066506141806	-0.72996048664248	4000.0	659595498.0	0.12121212121212122	0.8787878787878788
COAD	CAMP_COAD	03_PATIENT	20260922T135816Z_source_contract_patient_v2	COAD_source_contract_patient_v2	rna_paired_t	NA	NA	SLC35A5	explicit_individual_matched_pair	33	33.0	mean_paired_difference_log2_RNA	-0.4359686237065218	-0.6463651971921073	-0.22557205022093632	0.0001876182879305996	0.0004667797984746802	COAD_source_contract_patient_v2_rna_paired_t	515.0	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:55032	SLC35A5	COAD|NA|NA|hsa:55032	526	NA	8.0	25.0	0.0	-0.2872264279160692	-0.6400968759256815	-0.24286873708181278	4000.0	216712045.0	0.24242424242424243	0.7575757575757576
COAD	CAMP_COAD	03_PATIENT	20260922T135816Z_source_contract_patient_v2	COAD_source_contract_patient_v2	rna_paired_t	NA	NA	SLC35A2	explicit_individual_matched_pair	33	33.0	mean_paired_difference_log2_RNA	0.4695593053805547	0.21096244889891452	0.7281561618621948	0.000809925540502114	0.0017452370433413752	COAD_source_contract_patient_v2_rna_paired_t	515.0	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:7355	SLC35A2	COAD|NA|NA|hsa:7355	526	NA	26.0	7.0	0.0	0.5163812048669012	0.22202632110518072	0.7082767208974361	4000.0	964577594.0	0.7878787878787878	0.21212121212121213
COAD	CAMP_COAD	03_PATIENT	20260922T135816Z_source_contract_patient_v2	COAD_source_contract_patient_v2	rna_paired_t	NA	NA	SLC35B4	explicit_individual_matched_pair	33	33.0	mean_paired_difference_log2_RNA	0.3902631817698558	0.1330104606783133	0.6475159028613984	0.004121364154394493	0.007473600491243535	COAD_source_contract_patient_v2_rna_paired_t	515.0	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:84912	SLC35B4	COAD|NA|NA|hsa:84912	526	NA	23.0	10.0	0.0	0.2731795627158391	0.15588735674768595	0.6405223064295987	4000.0	812980175.0	0.696969696969697	0.30303030303030304
COAD	CAMP_COAD	03_PATIENT	20260922T135816Z_source_contract_patient_v2	COAD_source_contract_patient_v2	rna_paired_t	NA	NA	SLC35D4	explicit_individual_matched_pair	33	33.0	mean_paired_difference_log2_RNA	0.9041337327006665	0.5999339056963433	1.2083335597049898	9.281549000008855e-07	3.707222119741377e-06	COAD_source_contract_patient_v2_rna_paired_t	515.0	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:85019	TMEM241	COAD|NA|NA|hsa:85019	526	NA	30.0	3.0	0.0	0.8643985134944403	0.6218455757713202	1.1879580604228115	4000.0	2057318153.0	0.9090909090909091	0.09090909090909091
COAD	CAMP_COAD	03_PATIENT	20260922T135816Z_source_contract_patient_v2	COAD_source_contract_patient_v2	rna_paired_t	NA	NA	GALT	explicit_individual_matched_pair	33	33.0	mean_paired_difference_log2_RNA	-0.3079596880013383	-0.4757076011965138	-0.14021177480616284	0.0007236994590788185	0.001579259412820303	COAD_source_contract_patient_v2_rna_paired_t	515.0	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:2592	GALT	COAD|NA|NA|hsa:2592	526	NA	7.0	26.0	0.0	-0.24984584945319988	-0.4614530280933295	-0.15267578529957587	4000.0	2099487283.0	0.21212121212121213	0.7878787878787878
COAD	CAMP_COAD	03_PATIENT	20260922T135816Z_source_contract_patient_v2	COAD_source_contract_patient_v2	rna_paired_t	NA	NA	ALG5	explicit_individual_matched_pair	33	33.0	mean_paired_difference_log2_RNA	0.7891421580259151	0.5889403056733404	0.9893440103784898	3.62909868443564e-09	3.167772580481957e-08	COAD_source_contract_patient_v2_rna_paired_t	515.0	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:29880	ALG5	COAD|NA|NA|hsa:29880	526	NA	30.0	3.0	0.0	0.9158268641145	0.5998261429076047	0.9754082080443194	4000.0	996148146.0	0.9090909090909091	0.09090909090909091
COAD	CAMP_COAD	03_PATIENT	20260922T135816Z_source_contract_patient_v2	COAD_source_contract_patient_v2	rna_paired_t	NA	NA	GYG1	explicit_individual_matched_pair	33	33.0	mean_paired_difference_log2_RNA	0.5581284829991517	0.2810087457051787	0.8352482202931248	0.00026240052294966364	0.0006285407875305896	COAD_source_contract_patient_v2_rna_paired_t	515.0	DONE	NEW_METHOD_PAIRED_T_OLD_WILCOXON_PRESERVED	GSE89076.Agilent8x60K.log2_transformed.gene_symbol.csv;PreprocessedData_COAD.xlsx	hsa:2992	GYG1	COAD|NA|NA|hsa:2992	526	NA	28.0	5.0	0.0	0.7007418646730006	0.2854002909509806	0.802697949610204	4000.0	3321191134.0	0.8484848484848485	0.15151515151515152
